port1,port2,port3
7109.333333333333,7109.333333333333,7109.333333333333
320.0,320.0,320.0
506.6666666666667,506.6666666666667,346.6666666666667
605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,4407296.0
52736.0,320.0,6499904.0
556576.0,320.0,6503936.0
548672.0,160.0,6443456.0
553176.0,792.0,6625368.0
552704.0,320.0,7261952.0
556736.0,320.0,7544192.0
572864.0,320.0,8515904.0
556736.0,320.0,8898944.0
548672.0,320.0,8693152.0
556736.0,320.0,8874752.0
438021.3333333333,4352.0,9088448.0
320.0,320.0,15346112.0
320.0,320.0,10148864.0
445.3333333333333,445.3333333333333,8790365.333333334
506.6666666666667,506.6666666666667,8479616.0
320.0,4352.0,3346346.6666666665
320.0,320.0,2189696.0
4352.0,320.0,2065162.6666666667
681728.0,320.0,1443776.0
879296.0,320.0,1431680.0
895424.0,320.0,1447648.0
887360.0,320.0,1443776.0
891392.0,320.0,1447808.0
6661184.0,320.0,1443776.0
15886400.0,320.0,1431680.0
15805760.0,320.0,1496192.0
11208666.666666666,160.0,1459904.0
7661120.0,197888.0,1459904.0
7617573.333333333,677696.0,1472000.0
8384.0,665600.0,1250698.6666666667
320.0,661568.0,657536.0
1181696.0,665600.0,669632.0
6520064.0,665600.0,665600.0
6435677.333333333,2431901.333333333,661693.3333333334
6451520.0,7108736.0,661568.0
6447488.0,7104704.0,657536.0
6459770.666666667,7125050.666666667,8386880.0
6524096.0,7193408.0,11543936.0
6604736.0,7278080.0,1040762.6666666666
6487648.0,7152928.0,3238016.0
1735925.3333333333,1065200.0,11580224.0
320.0,661568.0,11431040.0
320.0,669632.0,12346304.0
1084928.0,661568.0,7697840.0
8794112.0,2068736.0,1778432.0
8657024.0,8237696.0,1746176.0
8632832.0,8217536.0,11628448.0
273402.6666666667,8205440.0,11836485.333333334
4352.0,7755381.333333333,11281856.0
320.0,7568384.0,12011648.0
320.0,7552256.0,12672896.0
160.0,7552096.0,12652736.0
320.0,7640960.0,13398656.0
320.0,7556288.0,10250416.0
320.0,7548224.0,10918976.0
4352.0,5270896.0,11164928.0
320.0,320.0,13882496.0
320.0,320.0,8294144.0
320.0,320.0,7798048.0
278528.0,320.0,7802240.0
1080896.0,238208.0,7798208.0
1080896.0,774464.0,11568128.0
1084928.0,778496.0,18656384.0
1117184.0,802688.0,7257920.0
1104928.0,786560.0,7179125.333333333
1076864.0,774304.0,883328.0
1080896.0,770432.0,883328.0
1097024.0,786560.0,899456.0
1080896.0,778496.0,883328.0
1105088.0,790592.0,907520.0
1105088.0,794624.0,907520.0
5758016.0,778496.0,891232.0
8846528.0,778496.0,907520.0
8870720.0,1577117.3333333333,306032.0
8866973.333333334,7443392.0,605.3333333333334
9616640.0,7560320.0,320.0
9568256.0,7459520.0,320.0
9765824.0,7616768.0,4943552.0
9604384.0,6779477.333333333,6693440.0
10523840.0,6636992.0,6636992.0
10640768.0,9253760.0,6632960.0
10460266.666666666,919802.6666666666,6895040.0
9382784.0,4352.0,6532160.0
16374272.0,572864.0,6612800.0
12220218.666666666,1080896.0,472064.0
9411008.0,1004288.0,320.0
