00:00:00:00:00:04,00:00:00:00:00:05,00:00:00:00:00:03,00:00:00:00:00:01,00:00:00:00:00:08,00:00:00:00:00:06,00:00:00:00:00:07,00:00:00:00:00:02
4148928.0,,,,,,,
6168960.0,4032.0,,,,,,
6172992.0,520128.0,,,,,,
7205184.0,612864.0,,,,,,
6197184.0,528192.0,124992.0,,,,,
6233472.0,532224.0,5189184.0,,,,,
7176960.0,612864.0,11962944.0,209664.0,,,,
6189120.0,528192.0,10289664.0,0.0,,,,
6185088.0,842688.0,737856.0,633024.0,,,,
7237440.0,991872.0,866880.0,741888.0,1757952.0,,,
6177024.0,842688.0,1032192.0,0.0,10297728.0,,,
4032.0,911232.0,0.0,0.0,11051712.0,,,
0.0,0.0,0.0,0.0,11289600.0,6943104.0,,
0.0,0.0,0.0,0.0,11192832.0,11204928.0,0.0,
0.0,0.0,1233792.0,0.0,10289664.0,3831205.3333333335,4032.0,
5798016.0,842688.0,689472.0,628992.0,10293696.0,0.0,0.0,
7628544.0,841968.0,915264.0,741888.0,4032.0,0.0,0.0,185472.0
947066.6666666666,0.0,790272.0,677376.0,0.0,0.0,4032.0,794304.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,766080.0
0.0,0.0,0.0,0.0,0.0,0.0,556416.0,713664.0
0.0,0.0,0.0,0.0,0.0,0.0,983808.0,858816.0
0.0,0.0,0.0,633024.0,0.0,0.0,842688.0,737856.0
0.0,0.0,0.0,0.0,0.0,0.0,846720.0,737856.0
0.0,0.0,0.0,737856.0,0.0,0.0,983808.0,858816.0
0.0,0.0,0.0,645120.0,4987584.0,0.0,854784.0,749952.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,733824.0
0.0,0.0,0.0,745920.0,0.0,0.0,0.0,870912.0
8265600.0,0.0,0.0,0.0,6442250.666666667,5124672.0,834624.0,745920.0
8757504.0,0.0,0.0,104832.0,0.0,7676928.0,842688.0,733824.0
9620352.0,0.0,0.0,0.0,0.0,8414784.0,983808.0,862848.0
8725248.0,0.0,0.0,0.0,0.0,327397.3333333333,895104.0,4032.0
0.0,947520.0,0.0,633024.0,0.0,0.0,0.0,0.0
0.0,1008000.0,0.0,701568.0,0.0,0.0,939456.0,0.0
0.0,6527808.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5830272.0,0.0,0.0,0.0,0.0,1056384.0,0.0
0.0,6181056.0,0.0,0.0,0.0,0.0,6177024.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,983808.0,0.0
0.0,0.0,0.0,633024.0,0.0,6886656.0,6213312.0,0.0
0.0,0.0,0.0,0.0,0.0,10289664.0,842688.0,0.0
0.0,7301952.0,0.0,745920.0,0.0,12176640.0,7301952.0,0.0
0.0,6132672.0,0.0,0.0,0.0,0.0,6136704.0,0.0
0.0,2263797.333333333,0.0,0.0,0.0,0.0,875376.0,4032.0
0.0,0.0,0.0,633024.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,745920.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8233344.0,0.0,0.0,0.0
0.0,8624448.0,0.0,628992.0,0.0,0.0,0.0,0.0
0.0,10277568.0,0.0,633024.0,0.0,0.0,0.0,4032.0
0.0,12120192.0,0.0,753984.0,0.0,0.0,0.0,0.0
0.0,10737216.0,0.0,633024.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4032.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9390528.0,0.0,1266048.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11313792.0,0.0,1524096.0,0.0,0.0,0.0,7451136.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,165312.0,0.0,6281856.0
0.0,0.0,0.0,0.0,0.0,1032192.0,0.0,0.0
0.0,1350720.0,0.0,0.0,0.0,1201536.0,0.0,0.0
0.0,1157184.0,0.0,11559744.0,0.0,0.0,0.0,6172992.0
0.0,1334592.0,0.0,13253184.0,0.0,0.0,0.0,7096320.0
0.0,0.0,0.0,11543616.0,0.0,0.0,4032.0,0.0
0.0,633024.0,0.0,6657264.0,4032.0,0.0,0.0,413109.3333333333
0.0,737856.0,0.0,1475712.0,0.0,0.0,0.0,0.0
0.0,653184.0,0.0,0.0,0.0,1060416.0,0.0,0.0
0.0,628992.0,0.0,0.0,0.0,1028160.0,0.0,0.0
0.0,0.0,48384.0,0.0,0.0,1036224.0,0.0,532224.0
0.0,0.0,8410752.0,737856.0,0.0,0.0,0.0,616896.0
0.0,633024.0,0.0,633024.0,0.0,0.0,0.0,0.0
0.0,737856.0,8402688.0,0.0,0.0,9604224.0,0.0,0.0
0.0,0.0,7197120.0,0.0,0.0,0.0,0.0,528192.0
