port1,port2
7109.333333333333,7109.333333333333
320.0,320.0
506.6666666666667,506.6666666666667
605.3333333333334,605.3333333333334
320.0,320.0
160.0,320.0
506.6666666666667,160.0
320.0,506.6666666666667
605.3333333333334,605.3333333333334
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
506.6666666666667,320.0
160.0,506.6666666666667
605.3333333333334,445.3333333333333
320.0,320.0
320.0,6447488.0
4352.0,511930.6666666667
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,160.0
871232.0,320.0
891392.0,320.0
895424.0,320.0
907520.0,320.0
879296.0,320.0
879482.6666666666,320.0
887360.0,320.0
891392.0,320.0
879581.3333333334,605.3333333333334
879296.0,506.6666666666667
883328.0,320.0
879296.0,320.0
891232.0,320.0
903488.0,160.0
887360.0,320.0
891392.0,320.0
883328.0,320.0
815589.3333333334,4352.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,160.0
320.0,12023744.0
320.0,12310016.0
4352.0,5726192.0
320.0,1322816.0
4352.0,871664.0
320.0,665600.0
320.0,677696.0
320.0,681728.0
506.6666666666667,669632.0
4352.0,433269.3333333333
320.0,605.3333333333334
605.3333333333334,320.0
320.0,320.0
160.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
1060736.0,13999610.666666666
1097024.0,3406698.6666666665
1101056.0,320.0
14483264.0,6520064.0
14192960.0,6552320.0
14713088.0,6794240.0
14571968.0,6721664.0
14580032.0,6733760.0
14463104.0,3512944.0
14289728.0,320.0
14402624.0,320.0
14507456.0,320.0
14196992.0,320.0
14475200.0,320.0
14087674.666666666,4352.0
6584416.0,160.0
6794240.0,320.0
6600704.0,320.0
3656890.6666666665,4352.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
4352.0,655029.3333333334
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
12433914.666666666,4352.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,160.0
320.0,320.0
506.6666666666667,320.0
605.3333333333334,605.3333333333334
320.0,320.0
556736.0,7427264.0
576896.0,7862720.0
576896.0,7878848.0
572864.0,5843120.0
572864.0,320.0
576896.0,320.0
560768.0,320.0
568832.0,320.0
572864.0,320.0
580928.0,320.0
572864.0,320.0
568832.0,320.0
568672.0,346.6666666666667
568832.0,320.0
580928.0,320.0
572864.0,320.0
572864.0,320.0
560768.0,320.0
560768.0,320.0
568832.0,320.0
572864.0,320.0
572864.0,320.0
572864.0,320.0
407984.0,4352.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
10810112.0,320.0
11152832.0,320.0
96474.66666666669,4352.0
320.0,320.0
320.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
4352.0,7113520.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,160.0
605.3333333333334,605.3333333333334
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
506.6666666666667,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,506.6666666666667
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
782528.0,320.0
822848.0,320.0
794624.0,320.0
810752.0,320.0
810752.0,320.0
798656.0,320.0
826880.0,320.0
818816.0,320.0
806720.0,320.0
814784.0,320.0
806720.0,320.0
802688.0,320.0
814784.0,320.0
806720.0,320.0
798656.0,320.0
810752.0,320.0
818816.0,320.0
806720.0,320.0
814624.0,160.0
806720.0,320.0
806720.0,320.0
806720.0,320.0
794624.0,320.0
810752.0,320.0
810752.0,320.0
65264.0,2604992.0
320.0,7907072.0
320.0,464000.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
