port1,port2
6949.333333333333,6949.333333333333
320.0,320.0
506.6666666666667,506.6666666666667
605.3333333333334,605.3333333333334
320.0,4419392.0
52736.0,6495872.0
552704.0,6507968.0
552704.0,6443456.0
549144.0,6621336.0
556736.0,7274048.0
556576.0,7544032.0
568832.0,8148992.0
560768.0,8015936.0
544640.0,7810304.0
560768.0,7987712.0
438021.3333333333,8173184.0
320.0,7826432.0
320.0,8177216.0
605.3333333333334,7903325.333333333
506.6666666666667,7580480.0
320.0,2613242.6666666665
320.0,2189696.0
4352.0,2061130.6666666667
681568.0,1447648.0
879296.0,1427648.0
891392.0,1447808.0
891392.0,1451840.0
887360.0,1443776.0
6641024.0,1447808.0
15882368.0,1423616.0
15805760.0,1500224.0
11220922.666666666,1459904.0
7665152.0,1653440.0
7629669.333333333,2157440.0
8384.0,1907914.6666666667
160.0,1322816.0
1169600.0,1330720.0
6520064.0,1334912.0
6439709.333333333,1319069.3333333333
6447488.0,1322816.0
6447488.0,1318784.0
6459584.0,1322816.0
6528314.666666667,1338944.0
6600704.0,1351040.0
6487808.0,3927674.6666666665
1748021.3333333333,12245504.0
320.0,12092288.0
320.0,13023680.0
1068640.0,8338928.0
8798144.0,3850720.0
8652992.0,9987584.0
8640896.0,9963392.0
281466.6666666667,9247941.333333334
4352.0,8412597.333333334
320.0,8229632.0
320.0,8217536.0
320.0,8221568.0
320.0,8890880.0
320.0,8882816.0
320.0,8870720.0
4192.0,6581296.0
320.0,4052320.0
320.0,7959488.0
320.0,7802240.0
278528.0,7802240.0
1076864.0,7806272.0
1084928.0,11576192.0
1080896.0,18656384.0
1121216.0,7237760.0
1101056.0,6404981.333333333
1080896.0,320.0
1076864.0,320.0
1097024.0,320.0
1080736.0,160.0
1105088.0,320.0
1109120.0,320.0
5745920.0,320.0
8838464.0,320.0
8879069.333333334,786845.3333333334
8866688.0,6653120.0
9608576.0,6749888.0
9568256.0,6665216.0
9765824.0,11757632.0
9604544.0,13378496.0
10527872.0,13277696.0
10636736.0,15890432.0
10460080.0,7802240.0
9382784.0,6532160.0
16354112.0,7185344.0
12244410.666666666,1544576.0
9411008.0,1008320.0
22603898.666666668,1040762.6666666666
24557978.666666668,1036384.0
10809226.666666666,768645.3333333334
10701248.0,320.0
8582261.333333334,4352.0
2286922.6666666665,4352.0
2234048.0,320.0
2181632.0,790592.0
2225984.0,1113152.0
2701760.0,1109120.0
2758208.0,1097024.0
2935616.0,1133312.0
3867008.0,4592768.0
3923456.0,8939264.0
3907328.0,9310208.0
3907328.0,9580352.0
3891200.0,9544064.0
3871040.0,12398720.0
3850720.0,24764704.0
3303381.333333333,18025413.33333333
3189632.0,8398976.0
3419456.0,8600576.0
3318656.0,8358656.0
3306560.0,1561456.0
3290432.0,669632.0
3290432.0,665600.0
3290432.0,669632.0
3290432.0,669632.0
3290432.0,669632.0
4088768.0,6318464.0
3226352.0,8751285.333333334
3822656.0,806720.0
4084736.0,1766336.0
4076672.0,2342912.0
4141184.0,2255733.333333333
4080704.0,1766336.0
4548256.0,1758112.0
5169344.0,1762304.0
5246384.0,1786496.0
4125056.0,1782464.0
4096832.0,1770368.0
4100864.0,1280709.3333333333
4532288.0,1092992.0
3879562.6666666665,1097024.0
3858944.0,1092992.0
4375040.0,1092992.0
4194058.6666666665,1092992.0
3544448.0,1092992.0
7636928.0,1125248.0
11322176.0,1105088.0
11330240.0,1105088.0
11263941.333333334,1105088.0
10203365.333333334,1108960.0
10342400.0,7427264.0
10132736.0,12346304.0
10068224.0,12245504.0
9135738.666666666,12273728.0
18623034.666666668,12511616.0
13249338.666666666,12705152.0
576896.0,13229312.0
584960.0,13692992.0
568832.0,13398656.0
564800.0,14051840.0
576896.0,5439034.666666667
556736.0,3076736.0
576896.0,3165440.0
564800.0,3121088.0
573149.3333333334,6713885.333333333
580928.0,10099125.333333334
48704.0,787018.6666666666
320.0,320.0
160.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,306752.0
320.0,681728.0
320.0,681728.0
320.0,685760.0
320.0,681728.0
320.0,697856.0
320.0,685760.0
407552.0,689792.0
1092992.0,669632.0
1092992.0,673664.0
7221472.0,681568.0
12338240.0,689792.0
12237440.0,410864.0
12342272.0,506.6666666666667
13297856.0,320.0
12321392.0,4352.0
12608384.0,320.0
14636480.0,320.0
14564090.666666666,320.0
13070277.333333334,399488.0
3927034.6666666665,1133312.0
1117184.0,6895040.0
1133312.0,12475328.0
1016842.6666666666,12378560.0
320.0,12221312.0
320.0,12076160.0
320.0,12334208.0
3233824.0,12160672.0
8979584.0,10798768.0
9011840.0,1935680.0
8830400.0,1899392.0
9072320.0,1836405.3333333333
2028848.0,1601024.0
320.0,9181184.0
320.0,10806080.0
6548288.0,7407909.333333333
6661184.0,1822784.0
513909.3333333333,5298368.0
320.0,8580416.0
4352.0,8067632.0
320.0,7850624.0
320.0,7725632.0
320.0,7725632.0
4352.0,4891568.0
8705248.0,1012192.0
11221376.0,1032512.0
11027840.0,1020416.0
11261696.0,1036544.0
11253632.0,1036544.0
11285888.0,5504000.0
11390720.0,8842496.0
18007232.0,8842496.0
7985205.333333333,8397882.666666666
919616.0,4964517.333333333
899456.0,15350144.0
931712.0,2154213.333333333
947840.0,320.0
923648.0,320.0
911552.0,320.0
915584.0,320.0
931712.0,320.0
915584.0,320.0
1387328.0,320.0
2000192.0,320.0
2024224.0,5790112.0
2040512.0,6733760.0
2028416.0,6681344.0
1239669.3333333333,6721664.0
1141376.0,6854720.0
1051952.0,6786176.0
36608.0,6709568.0
320.0,6685376.0
4352.0,1905269.3333333333
320.0,320.0
320.0,320.0
320.0,863168.0
320.0,1024448.0
320.0,1016384.0
320.0,1036544.0
320.0,1145408.0
320.0,1123461.3333333333
5330464.0,588992.0
7741760.0,568672.0
7975616.0,580928.0
7822400.0,572864.0
7951424.0,584960.0
4327088.0,1024448.0
320.0,1137344.0
320.0,1145408.0
320.0,1153472.0
320.0,1149440.0
320.0,4862912.0
320.0,7931264.0
