port1,port4,port2,port3
7109.333333333333,7589.333333333333,7109.333333333333,7402.666666666667
160.0,160.0,160.0,320.0
506.6666666666667,506.6666666666667,506.6666666666667,346.6666666666667
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0,320.0
320.0,320.0,52736.0,320.0
320.0,320.0,556736.0,320.0
506.6666666666667,506.6666666666667,548858.6666666666,506.6666666666667
605.3333333333334,605.3333333333334,552989.3333333334,605.3333333333334
320.0,320.0,552704.0,320.0
320.0,320.0,560768.0,320.0
160.0,320.0,927680.0,320.0
320.0,160.0,1455712.0,160.0
320.0,320.0,1415552.0,320.0
320.0,320.0,1451840.0,320.0
320.0,320.0,1349253.3333333333,4352.0
320.0,320.0,8004026.666666667,320.0
10556096.0,506.6666666666667,1488128.0,320.0
3638461.3333333335,4637.333333333333,891677.3333333334,792.0
320.0,320.0,895424.0,320.0
320.0,320.0,725360.0,4352.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
160.0,160.0,320.0,320.0
320.0,320.0,160.0,160.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,6649088.0,320.0
320.0,320.0,7665152.0,197888.0
320.0,56768.0,7605477.333333333,677696.0
320.0,992192.0,4538.666666666667,661568.0
320.0,988160.0,320.0,657536.0
320.0,1000256.0,1193792.0,669632.0
160.0,1000282.6666666666,6516032.0,665600.0
605.3333333333334,992477.3333333334,6439549.333333333,2419645.333333333
506.6666666666667,988160.0,6447488.0,7108736.0
320.0,992192.0,6447488.0,7108736.0
320.0,992192.0,14196992.0,7116986.666666667
320.0,1004288.0,17410496.0,7197440.0
10636736.0,1012352.0,6943424.0,7278080.0
10806080.0,996224.0,6487808.0,7153088.0
690224.0,1012352.0,1731893.3333333333,1077296.0
320.0,992192.0,320.0,661568.0
320.0,1004288.0,320.0,669632.0
320.0,992192.0,320.0,661568.0
320.0,2395328.0,320.0,677696.0
160.0,8564128.0,320.0,661568.0
320.0,8560256.0,9910816.0,665440.0
320.0,8528000.0,10781888.0,665600.0
320.0,8532032.0,10628672.0,207477.3333333333
