port1,port2,port3
7109.333333333333,7109.333333333333,7109.333333333333
320.0,320.0,320.0
506.6666666666667,506.6666666666667,506.6666666666667
605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
792.0,632.0,632.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,10544000.0
605.3333333333334,4637.333333333333,3650370.6666666665
506.6666666666667,320.0,320.0
320.0,506.6666666666667,6439610.666666667
4352.0,160.0,519834.6666666667
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
871232.0,320.0,320.0
891392.0,320.0,320.0
895424.0,320.0,320.0
907520.0,320.0,320.0
879136.0,160.0,160.0
879296.0,320.0,320.0
891392.0,320.0,320.0
887360.0,320.0,320.0
879581.3333333334,605.3333333333334,605.3333333333334
883514.6666666666,320.0,320.0
879296.0,320.0,320.0
883328.0,320.0,320.0
891392.0,506.6666666666667,320.0
899456.0,320.0,10616762.666666666
887360.0,320.0,10806080.0
895424.0,4352.0,710384.0
879296.0,160.0,160.0
815429.3333333334,320.0,4352.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
160.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,9705344.0
320.0,320.0,9838400.0
320.0,320.0,9854528.0
320.0,4352.0,4372853.333333333
320.0,320.0,1222016.0
320.0,320.0,1217984.0
320.0,320.0,13265600.0
320.0,4352.0,13389872.0
4352.0,320.0,6403568.0
320.0,160.0,1987936.0
4192.0,320.0,1545008.0
320.0,320.0,1330880.0
320.0,320.0,1355072.0
320.0,320.0,1363136.0
320.0,320.0,1338944.0
4352.0,320.0,1110645.3333333333
605.3333333333334,320.0,681728.0
320.0,605.3333333333334,682013.3333333334
320.0,320.0,693824.0
506.6666666666667,320.0,681728.0
320.0,320.0,697856.0
320.0,320.0,685760.0
320.0,320.0,677696.0
320.0,160.0,681728.0
1060736.0,13979264.0,705920.0
1101056.0,3426858.6666666665,669472.0
1100896.0,320.0,677696.0
14499552.0,320.0,7221632.0
14192800.0,320.0,7229696.0
14717120.0,506.6666666666667,7483898.666666667
14567936.0,320.0,7415168.0
14580032.0,320.0,7423232.0
14463104.0,320.0,4206448.0
14293760.0,320.0,673664.0
14402624.0,320.0,681728.0
14503424.0,320.0,685760.0
14201024.0,320.0,673664.0
14479232.0,320.0,685760.0
14071546.666666666,320.0,681728.0
6584576.0,320.0,677696.0
6790208.0,320.0,693824.0
6600704.0,320.0,677696.0
3648826.6666666665,320.0,689792.0
320.0,160.0,685760.0
320.0,320.0,681568.0
160.0,320.0,681728.0
