port1,port4,port2,port3
7109.333333333333,7589.333333333333,7109.333333333333,7349.333333333333
320.0,320.0,320.0,320.0
506.6666666666667,506.6666666666667,506.6666666666667,506.6666666666667
445.3333333333333,445.3333333333333,605.3333333333334,605.3333333333334
320.0,4399232.0,320.0,160.0
320.0,6495872.0,320.0,320.0
320.0,6503936.0,160.0,320.0
320.0,6447488.0,506.6666666666667,506.6666666666667
792.0,6621336.0,605.3333333333334,605.3333333333334
320.0,7265984.0,320.0,320.0
320.0,7544192.0,320.0,320.0
320.0,8511872.0,320.0,320.0
320.0,8902976.0,320.0,320.0
320.0,8689280.0,320.0,1887296.0
160.0,8878624.0,320.0,10878656.0
320.0,9084416.0,320.0,11140576.0
320.0,8487680.0,320.0,17511296.0
320.0,9298112.0,320.0,22511162.666666668
4637.333333333333,8802461.333333334,632.0,14548866.666666666
506.6666666666667,8479802.666666666,320.0,10959296.0
320.0,9777200.0,4352.0,11302016.0
4352.0,2713402.6666666665,320.0,3408112.0
320.0,2069194.6666666667,4352.0,320.0
320.0,1443776.0,681728.0,320.0
320.0,1431680.0,883328.0,320.0
320.0,1451840.0,891392.0,320.0
320.0,1443776.0,891392.0,320.0
160.0,1447648.0,887360.0,160.0
320.0,1443776.0,6689408.0,320.0
320.0,1427648.0,15886400.0,320.0
871232.0,1500224.0,15801568.0,320.0
891392.0,1459904.0,4543930.666666667,320.0
899456.0,1455872.0,320.0,320.0
903488.0,1472000.0,320.0,320.0
883328.0,1254730.6666666667,4352.0,320.0
879296.0,657536.0,320.0,320.0
887360.0,665600.0,320.0,320.0
891392.0,669632.0,320.0,320.0
879581.3333333334,661853.3333333334,1782749.3333333333,605.3333333333334
879296.0,657536.0,6443642.666666667,506.6666666666667
879136.0,661408.0,6447488.0,160.0
883514.6666666666,8370752.0,6459584.0,320.0
891392.0,11548154.666666666,6532160.0,320.0
903488.0,11632640.0,6596672.0,320.0
883328.0,11471360.0,6491680.0,2560640.0
899456.0,1395824.0,379760.0,10906880.0
883328.0,661568.0,320.0,10765760.0
811557.3333333334,1447808.0,320.0,10906880.0
320.0,1738112.0,1097024.0,5980208.0
320.0,1770368.0,8794112.0,320.0
320.0,1750208.0,8657024.0,320.0
320.0,1746176.0,8636864.0,9874688.0
320.0,1042821.3333333334,257274.66666666663,10785920.0
160.0,665440.0,320.0,10620448.0
320.0,661568.0,320.0,11350400.0
320.0,665600.0,320.0,12007616.0
320.0,661568.0,160.0,11987456.0
320.0,1258304.0,320.0,12136640.0
320.0,1322816.0,4352.0,8948080.0
320.0,1322816.0,320.0,9576320.0
320.0,1330880.0,320.0,9842432.0
320.0,4028288.0,320.0,9842432.0
320.0,7963520.0,320.0,10027904.0
320.0,7794176.0,320.0,9834368.0
320.0,7810304.0,320.0,9858560.0
4192.0,7798048.0,238208.0,4384789.333333333
320.0,11547968.0,774464.0,1217984.0
320.0,18660416.0,778496.0,1222016.0
320.0,19228928.0,802688.0,1258304.0
4352.0,19500917.33333333,790432.0,1080176.0
4352.0,6641456.0,774464.0,661568.0
