index,portLOCAL,port4,port1,port2,port5,port3
419,0.0,6891872.0,32672.0,640.0,1338389.3333333333,640.0
420,0.0,7329936.0,28416.0,480.0,327072.0,480.0
421,0.0,7132208.0,455808.0,480.0,640.0,640.0
422,0.0,7225546.666666667,455040.0,640.0,480.0,480.0
423,0.0,6975866.666666667,449136.0,480.0,480.0,480.0
424,0.0,7810410.666666667,468437.3333333333,640.0,640.0,640.0
425,0.0,7943349.333333333,1254560.0,480.0,480.0,480.0
426,0.0,8600565.333333334,1452064.0,480.0,592.0,480.0
427,0.0,8247248.0,1448048.0,640.0,752.0,640.0
428,0.0,7941418.666666667,2580170.6666666665,480.0,9125.333333333334,480.0
429,0.0,8267312.0,2318624.0,640.0,640.0,640.0
430,0.0,8080640.0,2424410.6666666665,480.0,592.0,480.0
431,0.0,8114506.666666667,3000512.0,480.0,8752.0,480.0
432,0.0,8111338.666666667,2639722.6666666665,640.0,640.0,640.0
433,0.0,1835349.3333333333,2274309.333333333,480.0,480.0,480.0
434,0.0,1894629.3333333333,2511205.333333333,640.0,8912.0,640.0
435,0.0,2603946.6666666665,1426165.3333333333,480.0,480.0,480.0
436,0.0,2251589.333333333,1428789.3333333333,640.0,640.0,640.0
437,0.0,2932629.333333333,1052272.0,480.0,7541.333333333333,480.0
438,0.0,2212373.333333333,1389861.3333333333,480.0,13813.333333333334,480.0
439,0.0,1136965.3333333333,1004640.0,640.0,640.0,640.0
440,0.0,1123322.6666666667,891552.0,480.0,117765.33333333331,480.0
441,0.0,184944.0,358277.3333333333,480.0,617946.6666666666,640.0
442,0.0,368645.3333333333,1104.0,640.0,715834.6666666666,480.0
443,0.0,366021.3333333333,480.0,480.0,715194.6666666666,480.0
444,0.0,6992.0,640.0,640.0,1264746.6666666667,640.0
445,0.0,362661.3333333333,480.0,480.0,1368202.6666666667,480.0
446,0.0,10336.0,242400.0,480.0,1373626.6666666667,480.0
447,0.0,26005.33333333333,1395712.0,640.0,2077642.6666666667,640.0
448,0.0,31280.0,1742304.0,480.0,2432090.6666666665,480.0
449,0.0,25120.0,1750368.0,640.0,2076565.3333333333,640.0
450,0.0,96933.33333333331,7043125.333333333,480.0,2428234.6666666665,480.0
451,0.0,128432.0,10244805.333333334,480.0,3148234.6666666665,480.0
452,0.0,122256.0,10282592.0,640.0,3077482.6666666665,640.0
453,0.0,109093.33333333331,10254544.0,480.0,2169776.0,480.0
454,0.0,120688.0,10285280.0,480.0,2495456.0,640.0
455,0.0,132485.33333333334,9729920.0,640.0,3484954.6666666665,480.0
456,0.0,134064.0,9381376.0,480.0,3517242.6666666665,480.0
457,0.0,99920.0,9380416.0,640.0,2808416.0,640.0
458,0.0,100784.0,9118208.0,480.0,2444202.6666666665,480.0
459,0.0,97280.0,9232986.666666666,480.0,2806032.0,480.0
460,0.0,100960.0,9483749.333333334,640.0,2087269.3333333333,640.0
461,0.0,90176.0,9096362.666666666,480.0,1365034.6666666667,480.0
462,0.0,90416.0,9452624.0,640.0,1124144.0,640.0
463,0.0,44816.0,9455040.0,480.0,1067712.0,480.0
464,0.0,44304.0,9412682.666666666,480.0,1067712.0,480.0
465,0.0,49237.333333333336,9470309.333333334,640.0,1574874.6666666667,640.0
466,0.0,62256.0,9080714.666666666,480.0,2709440.0,480.0
467,0.0,33413.333333333336,1595536.0,480.0,1614416.0,640.0
468,0.0,29680.0,1875520.0,640.0,1268266.6666666667,480.0
469,0.0,24416.0,1510906.6666666667,480.0,1264234.6666666667,480.0
470,0.0,37093.333333333336,1022666.6666666666,640.0,1968778.6666666667,640.0
471,0.0,40080.0,1751248.0,480.0,1983669.3333333333,480.0
472,0.0,36032.0,1365226.6666666667,480.0,1967541.3333333333,640.0
473,0.0,40592.0,1772005.3333333333,640.0,2742794.6666666665,480.0
474,0.0,391034.6666666667,1417008.0,480.0,3021888.0,480.0
475,0.0,39472.0,1775280.0,640.0,3061253.333333333,640.0
476,0.0,27584.0,10384933.333333334,480.0,3146442.6666666665,480.0
477,0.0,383237.3333333333,12839264.0,640.0,2453701.333333333,640.0
478,0.0,23296.0,12260154.666666666,480.0,2224282.6666666665,480.0
479,0.0,8576.0,11084848.0,480.0,2478170.6666666665,480.0
480,0.0,366005.3333333333,10829637.333333334,640.0,4913978.666666667,640.0
481,0.0,8752.0,11063088.0,480.0,13295130.666666666,480.0
482,0.0,9440.0,10743888.0,640.0,13944778.666666666,640.0
483,0.0,359850.6666666667,10935253.333333334,480.0,20922800.0,480.0
484,0.0,7653.333333333333,2331840.0,480.0,22976576.0,640.0
485,0.0,7968.0,1104.0,640.0,23285306.666666668,480.0
486,0.0,13152.0,480.0,480.0,22982645.33333333,480.0
487,0.0,12800.0,480.0,640.0,24916810.666666668,640.0
488,0.0,12960.0,375616.0,480.0,33589482.666666664,480.0
489,0.0,16832.0,653664.0,480.0,26735082.666666668,480.0
490,0.0,12960.0,1109552.0,640.0,22993482.666666668,640.0
491,0.0,6992.0,1452000.0,480.0,23373674.666666668,480.0
492,0.0,12448.0,1419744.0,480.0,23006293.33333333,640.0
493,0.0,30037.33333333333,1448128.0,640.0,18991722.666666668,480.0
494,0.0,30005.33333333333,1790474.6666666667,480.0,13160901.333333334,480.0
495,0.0,35157.333333333336,1724405.3333333333,640.0,13658186.666666666,640.0
496,0.0,36032.0,1508976.0,480.0,13468202.666666666,480.0
497,0.0,43232.0,1801381.3333333333,480.0,3101402.6666666665,640.0
498,0.0,23520.0,1806037.3333333333,640.0,1176672.0,480.0
499,0.0,37792.0,2563781.333333333,480.0,1891802.6666666667,480.0
500,0.0,36560.0,2479269.333333333,640.0,1891962.6666666667,640.0
501,0.0,36544.0,2571845.333333333,480.0,1887770.6666666667,480.0
502,0.0,30576.0,2468416.0,480.0,1811514.6666666667,480.0
503,0.0,18224.0,1746496.0,640.0,901514.6666666666,640.0
504,0.0,716544.0,1645872.0,480.0,1176512.0,480.0
505,0.0,781120.0,1633440.0,640.0,1180704.0,640.0
506,0.0,785184.0,1654341.3333333333,480.0,1297013.3333333333,480.0
507,0.0,786256.0,1661872.0,480.0,1416421.3333333333,480.0
508,0.0,801328.0,1686453.3333333333,640.0,1884640.0,640.0
509,0.0,809232.0,1706192.0,480.0,1783242.6666666667,480.0
510,0.0,800816.0,1242192.0,480.0,1429525.3333333333,640.0
511,0.0,1206608.0,911936.0,640.0,1429370.6666666667,480.0
512,0.0,1210080.0,887376.0,480.0,358277.3333333333,480.0
513,0.0,1202016.0,819168.0,640.0,483781.3333333333,640.0
514,0.0,1206208.0,8400.0,480.0,684869.3333333334,480.0
515,0.0,1693920.0,480.0,480.0,331104.0,480.0
516,0.0,2734448.0,38677.333333333336,640.0,2062746.6666666667,640.0
517,0.0,2601232.0,244176.0,480.0,11113349.333333334,480.0
518,0.0,2028576.0,251744.0,640.0,11465888.0,640.0
519,0.0,1968256.0,244928.0,480.0,11476757.333333334,480.0
520,0.0,1548768.0,548202.6666666666,480.0,11253845.333333334,480.0
521,0.0,1552960.0,74208.0,640.0,11441952.0,640.0
522,0.0,1544848.0,404917.3333333333,480.0,11438069.333333334,480.0
523,0.0,1548768.0,173520.0,480.0,11317333.333333334,640.0
524,0.0,1548928.0,285525.3333333333,640.0,11175205.333333334,480.0
525,0.0,1548768.0,404741.3333333333,480.0,10888640.0,480.0
526,0.0,1556517.3333333333,404570.6666666667,640.0,11252624.0,640.0
527,0.0,1569072.0,739050.6666666666,480.0,3992154.6666666665,480.0
528,0.0,1016757.3333333334,716010.6666666666,480.0,721008.0,640.0
529,0.0,656261.3333333334,125765.33333333331,640.0,716058.6666666666,480.0
530,0.0,6311237.333333333,275877.3333333333,480.0,711850.6666666666,480.0
531,0.0,6684101.333333333,377445.3333333333,640.0,712010.6666666666,640.0
532,0.0,6502773.333333333,380298.6666666667,480.0,711850.6666666666,480.0
533,0.0,6566976.0,373237.3333333333,480.0,631562.6666666666,480.0
534,0.0,6708218.666666667,1103269.3333333333,640.0,453354.6666666667,640.0
535,0.0,6351093.333333333,835861.3333333334,480.0,720122.6666666666,480.0
536,0.0,6724357.333333333,1361344.0,640.0,720106.6666666666,640.0
537,0.0,6772021.333333333,1819344.0,480.0,15461.333333333334,480.0
538,0.0,1034928.0,1794042.6666666667,480.0,16320.0,640.0
539,0.0,378853.3333333333,2153189.333333333,640.0,25589.33333333333,480.0
540,0.0,378869.3333333333,2151840.0,480.0,24944.0,480.0
541,0.0,16320.0,1431653.3333333333,640.0,16832.0,640.0
542,0.0,374277.3333333333,2149450.6666666665,480.0,30069.33333333333,480.0
543,0.0,571408.0,955040.0,480.0,18277.33333333333,640.0
544,0.0,1238960.0,2133290.6666666665,640.0,40768.0,480.0
545,0.0,731562.6666666666,2442650.6666666665,480.0,36560.0,480.0
546,0.0,724698.6666666666,2565040.0,640.0,8245488.0,640.0
547,0.0,1080853.3333333333,2159621.333333333,480.0,8966490.666666666,480.0
548,0.0,723818.6666666666,1803008.0,480.0,8599584.0,480.0
549,0.0,1079136.0,1081077.3333333333,640.0,8697344.0,640.0
550,0.0,1071584.0,1766869.3333333333,480.0,8534917.333333334,480.0
551,0.0,715722.6666666666,1436218.6666666667,640.0,8694394.666666666,640.0
552,0.0,715882.6666666666,8170026.666666667,480.0,8536261.333333334,480.0
553,0.0,715722.6666666666,12032042.666666666,480.0,8801626.666666666,480.0
554,0.0,1071680.0,12161301.333333334,640.0,8488352.0,640.0
555,0.0,834026.6666666666,11580826.666666666,480.0,8881338.666666666,480.0
556,0.0,955392.0,12538138.666666666,480.0,8663573.333333334,640.0
557,0.0,715882.6666666666,12452026.666666666,640.0,8870560.0,480.0
558,0.0,1789776.0,12731168.0,480.0,8730389.333333334,480.0
559,0.0,716170.6666666666,12744314.666666666,640.0,8904805.333333334,640.0
560,0.0,1077552.0,3800346.6666666665,480.0,8951221.333333334,480.0
561,0.0,716186.6666666666,2435994.6666666665,640.0,8923392.0,640.0
562,0.0,1073680.0,1812901.3333333333,480.0,385002.6666666667,480.0
563,0.0,715898.6666666666,1770240.0,480.0,480.0,480.0
564,0.0,1073504.0,1802512.0,640.0,640.0,640.0
565,0.0,715722.6666666666,1766208.0,480.0,480.0,480.0
566,0.0,1073344.0,1794288.0,640.0,640.0,640.0
567,0.0,752346.6666666666,1774432.0,480.0,480.0,480.0
568,0.0,973296.0,1759024.0,480.0,480.0,480.0
569,0.0,1256410.6666666667,1321936.0,640.0,4672.0,640.0
570,0.0,1646362.6666666667,81056.0,480.0,17845.333333333332,480.0
571,0.0,1291760.0,8400.0,480.0,150048.0,640.0
572,0.0,929850.6666666666,640.0,640.0,230640.0,480.0
573,0.0,929578.6666666666,592.0,480.0,230640.0,480.0
574,0.0,929738.6666666666,640.0,640.0,230688.0,640.0
575,0.0,929578.6666666666,480.0,480.0,230528.0,480.0
576,0.0,1056176.0,358826.6666666667,480.0,231584.0,640.0
577,0.0,472565.3333333333,635178.6666666666,640.0,224688.0,480.0
578,0.0,234208.0,439445.3333333333,480.0,222240.0,480.0
579,0.0,238080.0,720266.6666666666,640.0,218368.0,640.0
580,0.0,125344.0,780586.6666666666,480.0,218208.0,480.0
581,0.0,125296.0,825050.6666666666,480.0,218208.0,480.0
582,0.0,125344.0,825210.6666666666,640.0,218480.0,640.0
583,0.0,117264.0,467253.3333333333,480.0,218320.0,480.0
584,0.0,125184.0,1353306.6666666667,640.0,218368.0,640.0
585,0.0,105472.0,879616.0,480.0,189984.0,480.0
586,0.0,109456.0,980368.0,480.0,480.0,480.0
587,0.0,698176.0,976384.0,640.0,640.0,826.6666666666666
588,0.0,867360.0,980256.0,480.0,480.0,480.0
589,0.0,875424.0,984288.0,480.0,480.0,480.0
590,0.0,1048960.0,976384.0,640.0,640.0,640.0
591,0.0,1202016.0,984288.0,480.0,480.0,480.0
592,0.0,1202128.0,980368.0,480.0,640.0,640.0
593,0.0,1202176.0,734464.0,640.0,480.0,480.0
594,0.0,1193952.0,77200.0,480.0,4624.0,480.0
595,0.0,445189.3333333333,359274.6666666667,640.0,640.0,640.0
596,0.0,435936.0,480.0,480.0,480.0,480.0
597,0.0,448032.0,56928.0,480.0,480.0,640.0
598,0.0,436096.0,331264.0,640.0,640.0,480.0
599,0.0,464016.0,793493.3333333334,480.0,2165.333333333333,480.0
600,0.0,669792.0,440128.0,640.0,640.0,640.0
601,0.0,650016.0,444000.0,480.0,704.0,480.0
602,0.0,339376.0,1475141.3333333333,480.0,480.0,480.0
603,0.0,331264.0,2141296.0,640.0,13685.333333333334,640.0
604,0.0,335248.0,10040448.0,480.0,193024.0,480.0
605,0.0,347792.0,10697200.0,640.0,713792.0,640.0
606,0.0,335296.0,9908693.333333334,480.0,1192080.0,480.0
607,0.0,327184.0,10162645.333333334,480.0,1190464.0,480.0
608,0.0,335296.0,9734128.0,640.0,1335632.0,640.0
609,0.0,331104.0,10089904.0,480.0,1410016.0,480.0
610,0.0,335136.0,10088282.666666666,480.0,1419477.3333333333,640.0
611,0.0,327232.0,10427525.333333334,640.0,1416176.0,480.0
612,0.0,683306.6666666666,9732736.0,480.0,1411157.3333333333,480.0
613,0.0,1046330.6666666666,9058101.333333334,640.0,1420064.0,640.0
614,0.0,1506570.6666666667,1073984.0,480.0,1243488.0,480.0
615,0.0,1369082.6666666667,719930.6666666666,480.0,1032096.0,640.0
616,0.0,1369066.6666666667,362293.3333333333,640.0,48592.0,480.0
617,0.0,1368906.6666666667,913738.6666666666,480.0,34997.333333333336,480.0
618,0.0,1511578.6666666667,876565.3333333334,640.0,39184.0,640.0
619,0.0,1604176.0,1192496.0,480.0,48549.333333333336,480.0
620,0.0,1369082.6666666667,1313189.3333333333,480.0,47120.0,480.0
621,0.0,1382096.0,1441866.6666666667,640.0,6483760.0,640.0
622,0.0,1406490.6666666667,1876528.0,480.0,8713584.0,480.0
623,0.0,1392250.6666666667,1463376.0,640.0,8610608.0,640.0
624,0.0,1881514.6666666667,955904.0,480.0,8658144.0,480.0
625,0.0,2244202.6666666665,716074.6666666666,480.0,8580000.0,480.0
626,0.0,2585968.0,716234.6666666666,640.0,8660592.0,640.0
627,0.0,2280138.6666666665,716074.6666666666,480.0,8430464.0,480.0
628,0.0,1965818.6666666667,716010.6666666666,480.0,8830080.0,640.0
629,0.0,867872.0,476917.3333333333,640.0,8497872.0,480.0
630,0.0,1685856.0,597594.6666666666,480.0,8816240.0,480.0
631,0.0,1871488.0,362933.3333333333,640.0,1041040.0,640.0
632,0.0,1363296.0,208645.3333333333,480.0,9341589.333333334,480.0
633,0.0,1117344.0,242656.0,480.0,10689626.666666666,640.0
634,0.0,1468869.3333333333,608202.6666666666,640.0,11076821.333333334,480.0
635,0.0,1487248.0,1318512.0,480.0,10857792.0,480.0
636,0.0,1477584.0,1323536.0,640.0,11311141.333333334,640.0
637,0.0,1478992.0,1326453.3333333333,480.0,11708901.333333334,480.0
638,0.0,1471872.0,1324570.6666666667,640.0,12080245.333333334,640.0
639,0.0,1483760.0,1009392.0,480.0,12550138.666666666,480.0
640,0.0,1467136.0,1895680.0,480.0,11956576.0,480.0
641,0.0,1476064.0,1904112.0,640.0,12471386.666666666,640.0
642,0.0,951856.0,1699829.3333333333,480.0,3370394.6666666665,480.0
643,0.0,457472.0,1593760.0,640.0,2147248.0,640.0
644,0.0,456848.0,1369674.6666666667,480.0,716426.6666666666,480.0
645,0.0,464933.3333333333,1662309.3333333333,480.0,1074016.0,640.0
646,0.0,277805.3333333333,1646973.3333333333,973.3333333333334,720600.0,813.3333333333334
647,0.0,480.0,947418.6666666666,480.0,1081989.3333333333,480.0
648,0.0,640.0,1286298.6666666667,640.0,732010.6666666666,640.0
649,0.0,716624.0,1668821.3333333333,480.0,1087600.0,480.0
650,0.0,739770.6666666666,1306602.6666666667,480.0,725914.6666666666,640.0
651,0.0,1050336.0,1619200.0,640.0,1093040.0,480.0
652,0.0,1453930.6666666667,741594.6666666666,480.0,725754.6666666666,480.0
653,0.0,1724234.6666666667,1104128.0,640.0,1088464.0,640.0
654,0.0,1732138.6666666667,742474.6666666666,480.0,724698.6666666666,480.0
655,0.0,1720229.3333333333,629216.0,480.0,1074320.0,640.0
656,0.0,2680362.6666666665,1049189.3333333333,640.0,716074.6666666666,480.0
657,0.0,2532938.6666666665,1055696.0,480.0,1073872.0,480.0
658,0.0,2781610.6666666665,1084352.0,640.0,716234.6666666666,640.0
659,0.0,2431605.333333333,1374704.0,480.0,716426.6666666666,480.0
660,0.0,2787056.0,1556224.0,480.0,480.0,640.0
661,0.0,2423701.333333333,1581125.3333333333,640.0,359098.6666666667,480.0
662,0.0,2828896.0,2014848.0,480.0,724544.0,480.0
663,0.0,2774261.333333333,2332410.6666666665,640.0,1089717.3333333333,640.0
664,0.0,2801498.6666666665,2358586.6666666665,480.0,1441349.3333333333,480.0
665,0.0,1371013.3333333333,2311786.6666666665,480.0,1124965.3333333333,640.0
666,0.0,762688.0,2443930.6666666665,640.0,1402912.0,480.0
667,0.0,480.0,1747466.6666666667,480.0,1441877.3333333333,480.0
668,0.0,640.0,1747786.6666666667,640.0,1083536.0,640.0
669,0.0,480.0,1735466.6666666667,480.0,1082432.0,480.0
670,0.0,480.0,1690330.6666666667,480.0,1081424.0,640.0
671,0.0,752.0,3035280.0,640.0,1097653.3333333333,480.0
672,0.0,480.0,10185237.333333334,480.0,754442.6666666666,480.0
673,0.0,640.0,10592528.0,640.0,753898.6666666666,640.0
674,0.0,480.0,10406394.666666666,480.0,752682.6666666666,480.0
675,0.0,362016.0,10346922.666666666,480.0,767845.3333333334,640.0
676,0.0,369173.3333333333,10404922.666666666,640.0,785594.6666666666,480.0
677,0.0,372869.3333333333,9695706.666666666,480.0,780826.6666666666,480.0
678,0.0,911194.6666666666,9897216.0,640.0,1143157.3333333333,640.0
679,0.0,1038106.6666666666,4865706.666666667,480.0,793232.0,480.0
680,0.0,1038533.3333333334,218208.0,480.0,1389536.0,640.0
681,0.0,1036325.3333333334,222512.0,640.0,1071744.0,480.0
682,0.0,1033605.3333333334,234336.0,480.0,1427093.3333333333,480.0
683,0.0,1033589.3333333334,1222336.0,640.0,1071040.0,640.0
684,0.0,1030245.3333333334,1185888.0,480.0,1075264.0,480.0
685,0.0,1747973.3333333333,1008901.3333333334,480.0,716602.6666666666,480.0
686,0.0,1034261.3333333334,1009072.0,640.0,356901.3333333333,640.0
687,0.0,1393674.6666666667,1012560.0,480.0,711850.6666666666,480.0
688,0.0,1026037.3333333334,1000272.0,640.0,356677.3333333333,640.0
689,0.0,1377482.6666666667,1008352.0,480.0,327072.0,480.0
690,0.0,1019525.3333333334,1358618.6666666667,480.0,339749.3333333333,480.0
691,0.0,1381514.6666666667,1727978.6666666667,640.0,347456.0,640.0
692,0.0,1252554.6666666667,1748410.6666666667,480.0,359152.0,480.0
693,0.0,2326021.333333333,1856842.6666666667,480.0,347104.0,640.0
694,0.0,1226480.0,2660848.0,640.0,371781.3333333333,480.0
695,0.0,988432.0,2557674.6666666665,480.0,368592.0,480.0
696,0.0,665920.0,2251701.333333333,640.0,361386.6666666667,640.0
697,0.0,480.0,2508341.333333333,480.0,568448.0,480.0
698,0.0,592.0,1836032.0,480.0,11035632.0,640.0
699,0.0,640.0,1604661.3333333333,640.0,11006320.0,480.0
700,0.0,592.0,1729701.3333333333,480.0,11037136.0,480.0
701,0.0,480.0,2659669.333333333,640.0,11516416.0,640.0
702,0.0,4672.0,2830656.0,480.0,11650954.666666666,480.0
703,0.0,716624.0,2975045.333333333,480.0,12036496.0,480.0
704,0.0,358549.3333333333,2599962.6666666665,640.0,11768890.666666666,640.0
705,0.0,716074.6666666666,2991312.0,480.0,12394464.0,480.0
706,0.0,635066.6666666666,2953744.0,640.0,20061546.666666668,640.0
707,0.0,439445.3333333333,1192128.0,480.0,23024144.0,480.0
708,0.0,716074.6666666666,1099040.0,640.0,22685258.666666668,640.0
709,0.0,1074581.3333333333,1115237.3333333333,480.0,23066048.0,480.0
710,0.0,1074224.0,1109600.0,480.0,22434938.666666668,480.0
711,0.0,358437.3333333333,16656.0,640.0,21671941.33333333,640.0
712,0.0,1070725.3333333333,8512.0,480.0,21766453.33333333,480.0
713,0.0,994624.0,14208.0,640.0,15400976.0,640.0
714,0.0,1150976.0,10672.0,480.0,10895168.0,480.0
715,0.0,713962.6666666666,8400.0,480.0,10727728.0,480.0
716,0.0,1069808.0,8560.0,640.0,10871136.0,640.0
717,0.0,7736170.666666667,12432.0,480.0,6674837.333333333,480.0
718,0.0,11950165.333333334,16320.0,480.0,48880.0,640.0
719,0.0,11236842.666666666,8560.0,640.0,44640.0,480.0
720,0.0,11238970.666666666,8773.333333333334,480.0,411802.6666666667,480.0
721,0.0,10873957.333333334,640.0,640.0,38832.0,640.0
722,0.0,10335306.666666666,8752.0,480.0,394005.3333333333,480.0
723,0.0,10711253.333333334,480.0,480.0,38672.0,480.0
724,0.0,10523360.0,7504.0,640.0,395397.3333333333,640.0
725,0.0,10523200.0,13701.333333333334,480.0,753408.0,480.0
726,0.0,10874133.333333334,864.0,640.0,39232.0,640.0
727,0.0,10523360.0,5232.0,480.0,395237.3333333333,480.0
728,0.0,10873957.333333334,371322.6666666667,480.0,762032.0,640.0
729,0.0,10523472.0,358261.3333333333,640.0,45808.0,480.0
730,0.0,10874133.333333334,720650.6666666666,480.0,410197.3333333333,480.0
731,0.0,10523360.0,366357.3333333333,640.0,398917.3333333333,640.0
732,0.0,10873957.333333334,509237.3333333333,480.0,401397.3333333333,480.0
733,0.0,10523200.0,1031621.3333333334,640.0,43584.0,640.0
734,0.0,7016250.666666667,1417770.6666666667,480.0,393125.3333333333,480.0
735,0.0,480.0,1043594.6666666666,480.0,362698.6666666667,480.0
736,0.0,640.0,1047973.3333333334,640.0,721162.6666666666,640.0
737,0.0,480.0,1158485.3333333333,480.0,365077.3333333333,480.0
738,0.0,49077.333333333336,9432970.666666666,826.6666666666666,723978.6666666666,640.0
739,0.0,31376.0,9867994.666666666,480.0,366197.3333333333,480.0
740,0.0,33392.0,9841370.666666666,480.0,723818.6666666666,640.0
741,0.0,35488.0,9840682.666666666,640.0,732074.6666666666,480.0
742,0.0,37088.0,9913813.333333334,480.0,366197.3333333333,480.0
743,0.0,34432.0,9530928.0,640.0,5366389.333333333,640.0
744,0.0,32160.0,9277664.0,480.0,6795461.333333333,480.0
745,0.0,31984.0,9495146.666666666,640.0,7153242.666666667,640.0
746,0.0,34256.0,9570858.666666666,480.0,7153082.666666667,480.0
747,0.0,36368.0,8844341.333333334,480.0,7342826.666666667,640.0
748,0.0,34192.0,8884581.333333334,640.0,7321472.0,480.0
749,0.0,33765.333333333336,8682336.0,480.0,6795605.333333333,480.0
750,0.0,32016.0,8759653.333333334,640.0,7303717.333333333,640.0
751,0.0,4880.0,1061098.6666666667,480.0,9301248.0,480.0
752,0.0,480.0,148608.0,640.0,15225744.0,640.0
753,0.0,640.0,149008.0,480.0,15108016.0,480.0
754,0.0,9125.333333333334,503498.6666666667,480.0,14869402.666666666,480.0
755,0.0,171381.33333333334,7762517.333333333,640.0,10361232.0,640.0
756,0.0,421072.0,10876912.0,480.0,8459616.0,480.0
757,0.0,482000.0,11347573.333333334,480.0,8096896.0,640.0
758,0.0,463168.0,10468624.0,640.0,6459744.0,480.0
759,0.0,469712.0,11110613.333333334,480.0,6427488.0,480.0
760,0.0,457888.0,11411317.333333334,640.0,6451840.0,640.0
761,0.0,474133.3333333333,12724272.0,480.0,6455712.0,480.0
762,0.0,465824.0,12261392.0,480.0,3843088.0,640.0
763,0.0,464576.0,12386432.0,640.0,640.0,480.0
764,0.0,478138.6666666667,13850053.333333334,480.0,480.0,480.0
765,0.0,490992.0,14164688.0,640.0,752.0,640.0
766,0.0,369728.0,8948693.333333334,480.0,480.0,480.0
767,0.0,247936.0,3359952.0,480.0,592.0,480.0
768,0.0,537914.6666666666,3738522.6666666665,640.0,640.0,640.0
769,0.0,1011226.6666666666,3802021.3333333335,480.0,480.0,480.0
770,0.0,1392149.3333333333,3782533.3333333335,640.0,640.0,640.0
771,0.0,1962586.6666666667,3750629.3333333335,480.0,480.0,480.0
772,0.0,1646394.6666666667,3786549.3333333335,480.0,480.0,480.0
773,0.0,1931685.3333333333,6259045.333333333,640.0,4672.0,640.0
774,0.0,1957258.6666666667,8280021.333333333,480.0,4624.0,480.0
775,0.0,1608309.3333333333,7977381.333333333,480.0,640.0,640.0
776,0.0,1592293.3333333333,7120586.666666667,640.0,592.0,480.0
777,0.0,1247648.0,7744522.666666667,480.0,1169578.6666666667,480.0
778,0.0,1243408.0,7364282.666666667,640.0,1694666.6666666667,640.0
779,0.0,904752.0,8230304.0,480.0,1789466.6666666667,480.0
780,0.0,9632.0,7997146.666666667,480.0,1789626.6666666667,640.0
781,0.0,14192.0,8395248.0,640.0,1789466.6666666667,480.0
782,0.0,9280.0,8234890.666666667,480.0,2147264.0,480.0
783,0.0,14480.0,8356240.0,640.0,1471322.6666666667,640.0
784,0.0,8928.0,7996618.666666667,480.0,1749973.3333333333,480.0
785,0.0,480.0,7809744.0,640.0,1789626.6666666667,640.0
786,0.0,8704.0,5293936.0,480.0,1789466.6666666667,480.0
787,0.0,746400.0,703424.0,480.0,1755690.6666666667,480.0
788,0.0,770864.0,719813.3333333334,640.0,2539306.6666666665,640.0
789,0.0,774624.0,710128.0,480.0,2147616.0,480.0
790,0.0,766560.0,697296.0,480.0,1789802.6666666667,640.0
791,0.0,1532800.0,673696.0,640.0,716074.6666666666,480.0
792,0.0,1786656.0,854976.0,480.0,716074.6666666666,480.0
793,0.0,1754560.0,992544.0,640.0,358789.3333333333,640.0
794,0.0,1742304.0,1218144.0,480.0,480.0,480.0
795,0.0,1746336.0,1867296.0,480.0,480.0,640.0
796,0.0,1742464.0,1855472.0,640.0,752.0,480.0
797,0.0,1750480.0,1383568.0,480.0,480.0,480.0
798,0.0,1782624.0,561088.0,640.0,4672.0,640.0
799,0.0,1383728.0,77312.0,480.0,4624.0,480.0
800,0.0,976224.0,105312.0,480.0,2053.333333333333,480.0
801,0.0,472496.0,222400.0,640.0,752.0,640.0
802,0.0,480.0,218320.0,480.0,592.0,480.0
803,0.0,1419722.6666666667,238997.3333333333,640.0,640.0,640.0
804,0.0,8564506.666666666,319728.0,480.0,480.0,480.0
805,0.0,8870570.666666666,327296.0,480.0,480.0,480.0
806,0.0,8523050.666666666,314112.0,640.0,640.0,640.0
807,0.0,8855157.333333334,316064.0,480.0,480.0,480.0
808,0.0,8795754.666666666,312192.0,480.0,640.0,640.0
809,0.0,9171333.333333334,319552.0,640.0,480.0,480.0
810,0.0,9163072.0,324341.3333333333,480.0,716448.0,480.0
811,0.0,2034752.0,248048.0,640.0,715994.6666666666,640.0
812,0.0,516576.0,242112.0,480.0,4429370.666666667,480.0
813,0.0,113376.0,227008.0,480.0,6857034.666666667,640.0
814,0.0,73216.0,245424.0,640.0,7236629.333333333,480.0
815,0.0,480.0,238192.0,480.0,7094810.666666667,480.0
816,0.0,480.0,198096.0,640.0,7316794.666666667,640.0
817,0.0,20800.0,480.0,480.0,6362976.0,480.0
818,0.0,113376.0,592.0,480.0,6605008.0,480.0
819,0.0,113648.0,640.0,640.0,6532592.0,640.0
820,0.0,109344.0,214176.0,480.0,6408901.333333333,480.0
821,0.0,113376.0,226432.0,640.0,6621184.0,640.0
822,0.0,113536.0,222240.0,480.0,6661344.0,480.0
823,0.0,109344.0,230304.0,480.0,3310752.0,480.0
824,0.0,113536.0,218368.0,640.0,109504.0,640.0
825,0.0,109344.0,226272.0,480.0,109344.0,480.0
826,0.0,109344.0,222240.0,640.0,81280.0,640.0
827,0.0,113536.0,222400.0,480.0,480.0,480.0
828,0.0,468192.0,222240.0,480.0,480.0,480.0
829,0.0,1125568.0,222512.0,640.0,752.0,640.0
