port1,port2,port3
6824.0,6824.0,6984.0
605.3333333333334,605.3333333333334,605.3333333333334
506.6666666666667,320.0,320.0
605.3333333333334,77114.66666666667,778968.0
1121216.0,544925.3333333334,976064.0
7056320.0,605120.0,1084928.0
6471680.0,552704.0,996224.0
6379130.666666667,544640.0,980096.0
6383261.333333333,544826.6666666666,980122.6666666666
6524096.0,557021.3333333334,1000541.3333333334
6536032.0,556576.0,1004288.0
6475712.0,552704.0,996224.0
6479744.0,552704.0,996224.0
6620864.0,405765.3333333333,1016384.0
6395072.0,320.0,984128.0
6516032.0,320.0,1000256.0
6512000.0,320.0,1000256.0
3291370.6666666665,320.0,1012352.0
895424.0,7020032.0,1008160.0
895709.3333333334,7657560.0,1008792.0
895264.0,7653056.0,1008320.0
968000.0,5930138.666666667,984128.0
1560704.0,1088960.0,4770176.0
1544576.0,1080896.0,8556224.0
5814464.0,1092992.0,3376629.333333333
10989045.333333334,1092992.0,1000256.0
2657408.0,1088960.0,1008320.0
2596928.0,1068800.0,980096.0
2645312.0,1084928.0,2721920.0
2600960.0,1068800.0,3120928.0
2669504.0,1097024.0,3205760.0
2673376.0,1100896.0,3209792.0
2661440.0,1092992.0,3197696.0
2657408.0,1092992.0,3185600.0
2637248.0,1088960.0,2102517.333333333
2600960.0,1068800.0,988160.0
2609024.0,1072832.0,988160.0
2669504.0,1097024.0,1008320.0
2613242.6666666665,1072832.0,988160.0
2625437.333333333,1077149.3333333333,996696.0
2604992.0,1072832.0,988000.0
2613056.0,1073018.6666666667,988160.0
10332474.666666666,1084928.0,992192.0
5988480.0,1076704.0,1004288.0
1076864.0,1072832.0,395888.0
1072832.0,1072832.0,320.0
1076864.0,652410.6666666666,4352.0
1084928.0,320.0,576896.0
1072832.0,320.0,7520000.0
1072832.0,4352.0,8666613.333333334
1072832.0,320.0,6443456.0
430650.6666666667,4352.0,6435232.0
2072768.0,320.0,6456928.0
7535968.0,320.0,9269888.0
12652736.0,160.0,14692928.0
15120320.0,4352.0,14068400.0
9346496.0,320.0,7854656.0
15132416.0,320.0,7572416.0
15168704.0,320.0,7588544.0
15184832.0,4352.0,653936.0
16382336.0,320.0,320.0
20408117.33333333,320.0,4352.0
16237184.0,320.0,320.0
16225088.0,320.0,320.0
22337600.0,320.0,320.0
22849664.0,320.0,320.0
22829504.0,320.0,320.0
19983664.0,320.0,4192.0
15386432.0,320.0,320.0
8302208.0,6628928.0,649472.0
3097328.0,10858496.0,669632.0
1004128.0,16273312.0,669632.0
1068960.0,8637024.0,713984.0
1000096.0,7600480.0,665600.0
1004288.0,20369984.0,669632.0
1012352.0,21365888.0,677696.0
1004288.0,21132032.0,665600.0
40826.66666666666,21885696.0,693824.0
12416.0,22390816.0,709952.0
605.3333333333334,5488909.333333333,669917.3333333334
14813888.0,320.0,681728.0
1972773.3333333333,4352.0,673664.0
2189696.0,320.0,673664.0
2637248.0,506.6666666666667,665786.6666666666
2996096.0,320.0,677696.0
2939648.0,320.0,665600.0
2939648.0,320.0,665600.0
2943680.0,320.0,665600.0
2959808.0,320.0,669632.0
2943680.0,320.0,665440.0
