port1,port2
6984.0,6984.0
605.3333333333334,605.3333333333334
320.0,320.0
792.0,506.6666666666667
320.0,605.3333333333334
320.0,160.0
320.0,320.0
346.6666666666667,320.0
605.3333333333334,506.6666666666667
320.0,605.3333333333334
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,160.0
506.6666666666667,320.0
160.0,320.0
605.3333333333334,792.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
506.6666666666667,320.0
320.0,160.0
605.3333333333334,605.3333333333334
160.0,506.6666666666667
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,160.0
320.0,320.0
160.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
645440.0,7471616.0
665600.0,7564352.0
665600.0,7580480.0
669632.0,7580480.0
689792.0,7846592.0
681728.0,7765952.0
665600.0,7572416.0
665600.0,7572256.0
665600.0,7588544.0
669632.0,7612736.0
669472.0,7608704.0
673664.0,903034.6666666666
665600.0,320.0
56768.0,8782016.0
4352.0,2742832.0
320.0,320.0
11100416.0,320.0
10854464.0,320.0
10878656.0,320.0
10995584.0,320.0
9581104.0,4352.0
506.6666666666667,996224.0
14087034.666666666,1064768.0
605.3333333333334,6516317.333333333
320.0,1742330.6666666667
320.0,1008320.0
4352.0,243765.3333333333
320.0,320.0
320.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,160.0
9234405.333333334,4512.0
685760.0,320.0
722048.0,7568384.0
685760.0,387392.0
685760.0,160.0
681728.0,320.0
693824.0,320.0
685600.0,320.0
673664.0,320.0
677696.0,320.0
685760.0,320.0
669632.0,320.0
689792.0,320.0
689792.0,320.0
677696.0,320.0
693824.0,320.0
689792.0,320.0
677696.0,320.0
685760.0,320.0
681728.0,160.0
689792.0,320.0
685760.0,320.0
673504.0,320.0
689792.0,320.0
689792.0,320.0
681728.0,320.0
685760.0,320.0
689792.0,320.0
685760.0,320.0
681728.0,320.0
689792.0,320.0
685760.0,320.0
2375168.0,181760.0
2475968.0,16128320.0
2395328.0,15551744.0
2415488.0,15725120.0
2399360.0,15584000.0
2415488.0,15672704.0
2391296.0,15567712.0
2427584.0,15309370.666666666
2407424.0,320.0
2492096.0,320.0
794909.3333333334,605.3333333333334
689978.6666666666,506.6666666666667
673504.0,320.0
673664.0,320.0
689792.0,320.0
673664.0,320.0
609584.0,4352.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,320.0
320.0,160.0
320.0,320.0
320.0,320.0
160.0,320.0
320.0,320.0
320.0,320.0
1000416.0,320.0
1040416.0,320.0
1040576.0,320.0
1056704.0,320.0
1060736.0,320.0
1044608.0,320.0
1032512.0,320.0
1032512.0,320.0
1028480.0,320.0
1036544.0,320.0
