port1,port2,port3
6824.0,6824.0,6984.0
605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0
506.6666666666667,792.0,506.6666666666667
605.3333333333334,320.0,605.3333333333334
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,320.0,320.0
320.0,792.0,346.6666666666667
445.3333333333333,160.0,605.3333333333334
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,320.0,320.0
320.0,320.0,506.6666666666667
605.3333333333334,792.0,445.3333333333333
160.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
160.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,544640.0,506.6666666666667
320.0,548858.6666666666,320.0
605.3333333333334,552989.3333333334,605.3333333333334
320.0,548672.0,320.0
320.0,548672.0,160.0
160.0,552544.0,320.0
320.0,548672.0,320.0
320.0,552704.0,320.0
320.0,548672.0,320.0
320.0,548672.0,320.0
320.0,556736.0,320.0
320.0,548672.0,320.0
320.0,552704.0,320.0
320.0,548672.0,320.0
320.0,548672.0,320.0
320.0,552704.0,160.0
160.0,548512.0,320.0
320.0,552704.0,320.0
320.0,556736.0,320.0
649472.0,572864.0,7463552.0
661568.0,552704.0,7560320.0
669632.0,398394.6666666667,7584512.0
665600.0,320.0,7584512.0
689792.0,320.0,7838528.0
685760.0,320.0,7769984.0
665600.0,320.0,7576448.0
661568.0,320.0,7568384.0
669632.0,320.0,7588544.0
669632.0,320.0,7612736.0
669632.0,320.0,7604672.0
669632.0,320.0,919002.6666666666
669632.0,320.0,320.0
52736.0,320.0,8769920.0
4192.0,320.0,2754928.0
320.0,160.0,320.0
11116544.0,320.0,320.0
10862528.0,320.0,320.0
10870592.0,320.0,320.0
10999616.0,320.0,320.0
9561130.666666666,4352.0,320.0
320.0,506.6666666666667,992378.6666666666
14087034.666666666,4352.0,1064768.0
605.3333333333334,5484125.333333333,1000541.3333333334
320.0,750272.0,1024448.0
320.0,320.0,1008320.0
4352.0,320.0,243765.3333333333
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
160.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
160.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
