port1,port2,port3
6984.0,6984.0,6984.0
605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0
792.0,792.0,792.0
160.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
605.3333333333334,506.6666666666667,792.0
506.6666666666667,605.3333333333334,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
605.3333333333334,320.0,320.0
320.0,792.0,792.0
320.0,320.0,320.0
506.6666666666667,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
605.3333333333334,605.3333333333334,445.3333333333333
320.0,320.0,320.0
320.0,506.6666666666667,320.0
320.0,320.0,506.6666666666667
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,320.0,320.0
160.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
7487744.0,320.0,645440.0
7556288.0,320.0,665600.0
7580480.0,320.0,665600.0
7588544.0,320.0,665600.0
7842560.0,320.0,693824.0
7765792.0,320.0,681728.0
7572416.0,160.0,665600.0
7568384.0,320.0,665600.0
7592576.0,320.0,665440.0
7612736.0,320.0,669632.0
7604672.0,320.0,669632.0
894970.6666666666,320.0,673664.0
320.0,320.0,665600.0
8798144.0,320.0,56768.0
2726704.0,4352.0,320.0
320.0,320.0,320.0
320.0,11084288.0,320.0
320.0,10858496.0,320.0
320.0,10874624.0,320.0
320.0,10995584.0,320.0
4352.0,9597232.0,320.0
996224.0,320.0,320.0
1068800.0,14087034.666666666,320.0
6536477.333333333,605.3333333333334,605.3333333333334
1721984.0,320.0,320.0
1008320.0,320.0,320.0
239733.3333333333,320.0,4352.0
160.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,506.6666666666667,506.6666666666667
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
506.6666666666667,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,10689152.0
320.0,320.0,11003648.0
320.0,320.0,10894784.0
320.0,320.0,10890752.0
320.0,4352.0,1178416.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
4352.0,665600.0,8569125.333333334
320.0,685760.0,320.0
7580480.0,722048.0,320.0
375296.0,685760.0,320.0
320.0,685760.0,320.0
320.0,681728.0,160.0
320.0,693824.0,320.0
320.0,685760.0,320.0
320.0,669632.0,320.0
320.0,681728.0,320.0
320.0,681728.0,320.0
320.0,673664.0,320.0
320.0,689792.0,320.0
320.0,689792.0,320.0
320.0,677696.0,320.0
320.0,693824.0,320.0
320.0,689792.0,320.0
160.0,673504.0,320.0
320.0,689792.0,320.0
320.0,681728.0,320.0
320.0,689792.0,160.0
320.0,685760.0,320.0
320.0,673664.0,320.0
320.0,689792.0,320.0
320.0,685760.0,320.0
320.0,685760.0,320.0
320.0,685760.0,320.0
320.0,689792.0,320.0
320.0,685760.0,320.0
320.0,681728.0,320.0
320.0,685760.0,320.0
320.0,689792.0,320.0
205952.0,2367104.0,320.0
16128320.0,2480000.0,320.0
15551744.0,2391296.0,320.0
15717056.0,2419520.0,320.0
15591904.0,2403392.0,320.0
15676736.0,2415328.0,320.0
15567872.0,2383232.0,320.0
15281146.666666666,2435648.0,320.0
320.0,2403392.0,160.0
320.0,2496128.0,320.0
605.3333333333334,794909.3333333334,605.3333333333334
320.0,689792.0,320.0
320.0,673664.0,320.0
320.0,673664.0,320.0
320.0,685760.0,320.0
320.0,677696.0,320.0
4352.0,609584.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,661408.0,762368.0
320.0,722048.0,843008.0
320.0,677882.6666666666,790592.0
320.0,697856.0,814784.0
320.0,689792.0,802528.0
320.0,685760.0,798656.0
320.0,689792.0,806720.0
320.0,693824.0,810938.6666666666
320.0,685760.0,798656.0
320.0,677696.0,790592.0
320.0,693824.0,343845.3333333333
320.0,1455872.0,320.0
320.0,11789888.0,320.0
320.0,11652800.0,320.0
320.0,11818112.0,222080.0
320.0,12245504.0,826880.0
320.0,10013621.333333334,790592.0
160.0,681568.0,794624.0
320.0,673664.0,786560.0
320.0,677696.0,790592.0
320.0,689792.0,806560.0
320.0,681728.0,794624.0
506.6666666666667,693824.0,806720.0
320.0,693824.0,806720.0
320.0,713984.0,834944.0
320.0,1709888.0,834944.0
320.0,1738112.0,810752.0
320.0,1730048.0,806720.0
320.0,1766336.0,822848.0
320.0,1762304.0,822848.0
320.0,1746176.0,814784.0
320.0,1726016.0,554229.3333333334
320.0,1717952.0,320.0
320.0,1713920.0,320.0
320.0,1726016.0,320.0
4352.0,1366074.6666666667,320.0
320.0,673664.0,320.0
320.0,701888.0,320.0
320.0,685760.0,320.0
