port1,port2,port3
6984.0,6984.0,6984.0
605.3333333333334,605.3333333333334,605.3333333333334
320.0,506.6666666666667,506.6666666666667
859448.0,445.3333333333333,605.3333333333334
1524416.0,1097024.0,320.0
1685696.0,7056320.0,320.0
1548608.0,6479744.0,160.0
1524416.0,6375098.666666667,254522.66666666663
1524888.0,6383261.333333333,653789.3333333334
1556672.0,6955520.0,669632.0
1560704.0,7096640.0,669632.0
1548608.0,7028096.0,661568.0
1552640.0,7032128.0,7278080.0
1417797.3333333333,7181312.0,11701184.0
979936.0,7366624.0,11310080.0
1004288.0,8165120.0,11449413.333333334
1000256.0,8153024.0,10846240.0
1012352.0,4964650.666666667,10927226.666666666
8048477.333333333,2544512.0,10918976.0
8665088.0,2168034.6666666665,10923293.333333334
8661242.666666666,1451840.0,10935104.0
6067386.666666667,1504256.0,10681088.0
1004288.0,2125184.0,5318074.666666667
996224.0,2105024.0,320.0
1004128.0,6310400.0,320.0
1004288.0,11585621.333333334,12416.0
1004288.0,2121152.0,1092992.0
984128.0,2076800.0,1064608.0
1004288.0,2117120.0,1088960.0
984128.0,2080832.0,1068800.0
1008320.0,2133248.0,1097024.0
1012352.0,2552576.0,1097024.0
1012352.0,2802560.0,1097024.0
1004288.0,2794496.0,1088960.0
1000256.0,2770304.0,1084928.0
983968.0,10564000.0,1068986.6666666667
988160.0,17737274.666666668,1072832.0
1012352.0,17600000.0,1097024.0
988160.0,5198000.0,1076704.0
996509.3333333334,2210141.333333333,8633117.333333334
988160.0,2197760.0,11785856.0
988160.0,2193728.0,11806016.0
996224.0,1147738.6666666667,17495168.0
1004474.6666666666,661568.0,18826368.0
395888.0,838976.0,12023744.0
320.0,1322816.0,11810048.0
160.0,1322816.0,11435824.0
320.0,1330720.0,1084928.0
320.0,1322816.0,1072832.0
320.0,1314752.0,1072672.0
320.0,1318784.0,1072832.0
4352.0,1322816.0,434682.6666666667
9760.0,711477.3333333334,2052608.0
423680.0,661568.0,7536128.0
665600.0,665600.0,12624512.0
665600.0,665600.0,15128384.0
36608.0,1891328.0,8136896.0
320.0,8225600.0,7572416.0
320.0,8245760.0,7592576.0
160.0,8245600.0,7592576.0
320.0,8540096.0,8515904.0
4352.0,8447360.0,12674741.333333334
320.0,8237696.0,8661056.0
320.0,8233664.0,8652992.0
320.0,8257856.0,14712928.0
320.0,8282048.0,15237248.0
320.0,8273984.0,15249344.0
4352.0,5456368.0,15209024.0
320.0,665600.0,15382400.0
7310336.0,705920.0,8326400.0
11531840.0,665600.0,3125552.0
16962944.0,669632.0,1000256.0
9314240.0,713984.0,1068800.0
8273984.0,665600.0,1000256.0
8286080.0,669632.0,1004474.6666666666
8370752.0,677882.6666666666,1012352.0
8273984.0,665600.0,1004288.0
18047552.0,693824.0,44672.0
7440320.0,722048.0,320.0
669917.3333333334,665885.3333333334,605.3333333333334
681728.0,15829952.0,320.0
673664.0,9806949.333333334,1068800.0
673504.0,8322208.0,2185664.0
665600.0,6863589.333333333,2173568.0
677696.0,1467968.0,2205824.0
665600.0,1160442.6666666667,2169536.0
665600.0,778496.0,2161312.0
665600.0,774464.0,2169536.0
669818.6666666666,782528.0,2177600.0
665600.0,1109120.0,2165504.0
673664.0,905733.3333333334,2173568.0
665600.0,552704.0,2165504.0
911552.0,556736.0,2165504.0
2863040.0,560768.0,2189696.0
2253114.6666666665,556736.0,2173568.0
2169536.0,552704.0,2169536.0
2165344.0,1407488.0,2165504.0
2169536.0,1439584.0,2169536.0
2169536.0,1447808.0,2169536.0
2181632.0,1451840.0,2181632.0
2641280.0,1447808.0,964240.0
4350848.0,1447808.0,320.0
4435520.0,1480064.0,320.0
7447424.0,1463936.0,320.0
11075504.0,1455872.0,320.0
9313146.666666666,1447808.0,4352.0
8298176.0,5717696.0,320.0
8282048.0,9064256.0,320.0
8411072.0,9201344.0,320.0
8302208.0,9084416.0,320.0
6610613.333333333,9584384.0,4352.0
669632.0,9721472.0,320.0
669472.0,9991616.0,320.0
3862976.0,11213152.0,320.0
14434880.0,10918976.0,320.0
30397568.0,11112512.0,320.0
25037946.666666668,11660864.0,320.0
21768202.666666668,11007680.0,320.0
8352437.333333333,4012160.0,320.0
7491776.0,11342336.0,320.0
6569253.333333333,7979194.666666667,4352.0
1484096.0,3987968.0,160.0
7471616.0,4044416.0,320.0
12636608.0,4000064.0,320.0
12370496.0,3911360.0,320.0
12507584.0,4024256.0,4887104.0
3552944.0,3950586.6666666665,6677312.0
1459904.0,3584768.0,6939392.0
8745728.0,3263013.333333333,7407104.0
9386816.0,3113024.0,7443392.0
9148928.0,3032384.0,7261952.0
6079482.666666667,4745984.0,3694064.0
1500064.0,9709674.666666666,1407488.0
1459904.0,8843301.333333334,1778432.0
1496192.0,7975616.0,1802624.0
1842944.0,7014906.666666667,1790528.0
2181632.0,1262336.0,1810528.0
2177600.0,5504000.0,1806656.0
2133248.0,12164864.0,1766336.0
2173568.0,12467264.0,1810688.0
2185664.0,12071408.0,1810688.0
2165504.0,11777792.0,8326400.0
2177600.0,6876725.333333333,8515904.0
2181632.0,4766144.0,8544128.0
2169536.0,8483648.0,8487680.0
2125184.0,8931200.0,8443328.0
1605056.0,17958848.0,8515904.0
2846912.0,16725056.0,2585018.6666666665
1988096.0,18253184.0,1157504.0
1568768.0,17999168.0,1153472.0
1371200.0,15531584.0,1113152.0
1379104.0,15696736.0,1105893.3333333333
1734080.0,14172346.666666666,7576448.0
2415488.0,320.0,7846592.0
2395328.0,506.6666666666667,7786298.666666667
2427584.0,320.0,7902880.0
2399360.0,320.0,7822400.0
2496128.0,320.0,8120768.0
4064861.3333333335,605.3333333333334,7848722.666666667
4121024.0,4352.0,320.0
4724730.666666667,320.0,4352.0
14313920.0,320.0,320.0
14652608.0,320.0,320.0
