00:00:00:00:00:05,00:00:00:00:00:07,00:00:00:00:00:03,00:00:00:00:00:08,00:00:00:00:00:06,00:00:00:00:00:01,00:00:00:00:00:02,00:00:00:00:00:04
633024.0,4032.0,,,,,,
1116864.0,608832.0,1008000.0,,,,,
947520.0,528192.0,6177024.0,,,,,
1104768.0,612864.0,7205184.0,,,,,
209664.0,524160.0,6168960.0,,,,,
947520.0,528192.0,6177024.0,,,,,
951552.0,528192.0,6193152.0,350784.0,,,,
1108800.0,612864.0,7209216.0,612864.0,,,,
947520.0,528192.0,6177024.0,528192.0,,,,
955584.0,532224.0,6233472.0,532224.0,5189184.0,,,
677376.0,478021.3333333333,6644736.0,568512.0,11071872.0,4032.0,,
633024.0,0.0,6177024.0,786240.0,10293696.0,0.0,,
687685.3333333334,4032.0,6793920.0,1713600.0,11325888.0,0.0,,
4032.0,0.0,7205184.0,1814400.0,12003264.0,0.0,,
0.0,0.0,2895728.0,1540224.0,10176768.0,423360.0,,
0.0,0.0,0.0,1556352.0,10289664.0,0.0,,
0.0,0.0,0.0,1473925.3333333333,4032.0,987840.0,,
951552.0,0.0,0.0,528192.0,0.0,842688.0,,
0.0,0.0,0.0,524160.0,0.0,4032.0,,
0.0,4032.0,0.0,616896.0,0.0,0.0,3620736.0,
0.0,0.0,0.0,528192.0,0.0,633024.0,7209216.0,
0.0,0.0,4032.0,532224.0,0.0,641088.0,2580480.0,
0.0,0.0,0.0,608832.0,0.0,0.0,0.0,
0.0,0.0,0.0,524160.0,0.0,628992.0,0.0,
951552.0,0.0,0.0,528192.0,0.0,628992.0,1028160.0,
947520.0,0.0,0.0,528192.0,0.0,633024.0,1366848.0,
0.0,0.0,0.0,616896.0,0.0,0.0,1201536.0,
955584.0,0.0,0.0,532224.0,0.0,637056.0,2072448.0,
951552.0,0.0,0.0,314496.0,0.0,633024.0,2060352.0,
1104768.0,0.0,0.0,737856.0,0.0,0.0,2403072.0,
947520.0,0.0,0.0,628992.0,0.0,4032.0,2052288.0,
951552.0,0.0,4032.0,633024.0,0.0,0.0,0.0,
1108800.0,0.0,741888.0,7906752.0,0.0,737856.0,0.0,
0.0,0.0,0.0,15031296.0,0.0,633024.0,0.0,
0.0,0.0,0.0,596736.0,0.0,0.0,0.0,
4032.0,0.0,0.0,548352.0,0.0,0.0,1068480.0,
0.0,0.0,0.0,528192.0,0.0,0.0,0.0,
0.0,0.0,633024.0,528192.0,0.0,0.0,1028160.0,
0.0,0.0,0.0,528192.0,0.0,0.0,0.0,
4032.0,0.0,0.0,620928.0,4032.0,428917.3333333333,0.0,
0.0,0.0,0.0,471744.0,0.0,0.0,0.0,
556848.0,0.0,0.0,612864.0,0.0,0.0,0.0,
0.0,0.0,0.0,528192.0,0.0,0.0,1028160.0,
0.0,0.0,0.0,556416.0,0.0,0.0,1092672.0,
0.0,0.0,0.0,528192.0,0.0,0.0,1028160.0,
0.0,0.0,0.0,588672.0,4032.0,0.0,7725312.0,
0.0,0.0,0.0,491904.0,0.0,0.0,2060352.0,
0.0,0.0,0.0,616896.0,0.0,0.0,7205184.0,
0.0,0.0,0.0,4032.0,0.0,0.0,5935104.0,
0.0,0.0,0.0,528192.0,0.0,0.0,0.0,
0.0,399168.0,8406720.0,0.0,0.0,0.0,0.0,
0.0,665280.0,7568064.0,0.0,0.0,0.0,0.0,4790016.0
0.0,633024.0,7205184.0,528192.0,0.0,7205184.0,6060528.0,0.0
0.0,0.0,0.0,0.0,0.0,7237440.0,4032.0,4032.0
0.0,737856.0,8394624.0,0.0,0.0,0.0,0.0,8410752.0
0.0,0.0,0.0,0.0,0.0,7201152.0,0.0,0.0
0.0,633024.0,7193088.0,0.0,0.0,1431792.0,0.0,10285632.0
0.0,745920.0,0.0,0.0,0.0,0.0,0.0,8522554.666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7201152.0,0.0,0.0,8237376.0,0.0,0.0
0.0,0.0,7193088.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7201152.0,0.0,0.0,9608256.0,0.0,0.0
0.0,0.0,6164928.0,0.0,0.0,8233344.0,0.0,0.0
0.0,0.0,5468144.0,0.0,4032.0,0.0,0.0,4032.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132736.0,0.0,0.0,0.0,0.0,8297856.0,0.0,0.0
0.0,737856.0,0.0,4032.0,0.0,0.0,0.0,1104768.0
10289664.0,0.0,0.0,0.0,0.0,0.0,0.0,947520.0
0.0,741888.0,0.0,0.0,0.0,0.0,0.0,1112832.0
10293696.0,0.0,0.0,0.0,0.0,0.0,0.0,951552.0
10285632.0,0.0,0.0,0.0,0.0,0.0,0.0,947520.0
0.0,737856.0,0.0,0.0,0.0,0.0,0.0,1108800.0
0.0,628992.0,0.0,0.0,0.0,0.0,0.0,947520.0
0.0,0.0,0.0,0.0,5382720.0,0.0,0.0,0.0
0.0,709632.0,0.0,0.0,0.0,0.0,0.0,1064448.0
0.0,0.0,0.0,0.0,0.0,4310208.0,0.0,0.0
0.0,717696.0,0.0,0.0,0.0,0.0,0.0,1076544.0
0.0,0.0,0.0,7330176.0,4032.0,1653925.3333333333,0.0,951552.0
0.0,633024.0,0.0,4032.0,0.0,0.0,0.0,332149.3333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,633024.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,737856.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,633024.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1032192.0,0.0
0.0,616896.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,633024.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,528192.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,200506.66666666663,4032.0,0.0,0.0,0.0,0.0,0.0
0.0,524160.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,851210.6666666666,0.0
0.0,0.0,0.0,0.0,0.0,0.0,28224.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,528192.0,0.0,0.0,0.0,0.0,0.0,0.0
330624.0,0.0,0.0,0.0,0.0,12112128.0,0.0,0.0
2060352.0,0.0,0.0,0.0,0.0,10297728.0,0.0,0.0
2390976.0,0.0,0.0,0.0,0.0,11954880.0,0.0,0.0
0.0,2378880.0,0.0,0.0,0.0,10406592.0,0.0,0.0
1366128.0,0.0,0.0,0.0,0.0,10612224.0,0.0,4032.0
0.0,528192.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8406720.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7201152.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8370432.0
0.0,7205184.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6594165.333333333,0.0,0.0,0.0,0.0,4032.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7205184.0
2274048.0,0.0,0.0,0.0,0.0,0.0,0.0,8410752.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7801920.0
633024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1266048.0,947520.0,633024.0,0.0,0.0,0.0,0.0
0.0,1266048.0,951552.0,633024.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,858816.0,1108800.0,737856.0,8406720.0,0.0,0.0,0.0
633024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5809018.666666667,0.0,0.0,4032.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,713664.0,0.0,1201536.0,0.0,0.0
0.0,0.0,0.0,633024.0,0.0,0.0,0.0,0.0
0.0,737856.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,633024.0,0.0,0.0,0.0,0.0
0.0,737856.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,842688.0,0.0,1028160.0,0.0,0.0
0.0,4032.0,0.0,280453.3333333333,0.0,1201536.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1028160.0,0.0,0.0
0.0,737856.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,633024.0,0.0,0.0,0.0,0.0,0.0,0.0
737856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5064192.0,0.0,467712.0,0.0,0.0,0.0,0.0
0.0,681408.0,0.0,0.0,0.0,0.0,0.0,0.0
709632.0,2108736.0,0.0,0.0,0.0,0.0,0.0,0.0
701568.0,1753920.0,0.0,0.0,0.0,15640128.0,0.0,0.0
0.0,0.0,0.0,144058.66666666666,0.0,14382144.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032.0,0.0,0.0,0.0,0.0,15865920.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,14378112.0,0.0,0.0
0.0,737856.0,0.0,0.0,0.0,0.0,16789248.0,0.0
0.0,0.0,0.0,0.0,0.0,14398272.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689472.0,1733760.0,0.0,0.0,0.0,0.0,0.0,693504.0
0.0,633024.0,0.0,0.0,0.0,0.0,737856.0,0.0
0.0,633024.0,0.0,0.0,0.0,0.0,737856.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633024.0,1580544.0,0.0,0.0,0.0,0.0,0.0,633024.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10926720.0,0.0,0.0,0.0,0.0,737856.0,0.0
0.0,12716928.0,0.0,0.0,0.0,0.0,862848.0,0.0
0.0,842688.0,0.0,0.0,0.0,947520.0,0.0,633024.0
0.0,1044288.0,0.0,0.0,0.0,1177344.0,0.0,0.0
0.0,842688.0,0.0,0.0,0.0,947520.0,0.0,4032.0
0.0,842688.0,0.0,0.0,0.0,947520.0,0.0,633024.0
0.0,1020096.0,0.0,0.0,0.0,1145088.0,0.0,0.0
0.0,846720.0,0.0,0.0,0.0,785520.0,0.0,0.0
0.0,637056.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,846720.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,983808.0,0.0,0.0,0.0,0.0,858816.0,737856.0
0.0,633024.0,0.0,0.0,0.0,842688.0,737856.0,633024.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
