index,portLOCAL,port1,port4,port2,port3
0,0.0,346.6666666666667,346.6666666666667,346.6666666666667,506.6666666666667
1,0.0,909.3333333333334,909.3333333333334,633933.3333333334,909.3333333333334
2,0.0,320.0,320.0,693824.0,320.0
3,0.0,320.0,320.0,657536.0,320.0
4,0.0,320.0,480.0,939776.0,480.0
5,0.0,320.0,320.0,1411520.0,320.0
6,0.0,320.0,320.0,2068736.0,320.0
7,0.0,320.0,320.0,2068848.0,480.0
8,0.0,320.0,320.0,2068736.0,506.6666666666667
9,0.0,320.0,320.0,2282618.6666666665,320.0
10,0.0,346.6666666666667,506.6666666666667,2621120.0,320.0
11,0.0,320.0,909.3333333333334,2625104.0,749.3333333333334
12,0.0,909.3333333333334,640.0,2621933.333333333,480.0
13,0.0,320.0,320.0,2613056.0,320.0
14,0.0,7185344.0,320.0,2617088.0,480.0
15,0.0,8540096.0,320.0,2629296.0,480.0
16,0.0,8548160.0,320.0,2629184.0,320.0
17,0.0,3019194.6666666665,320.0,2617088.0,4352.0
18,0.0,320.0,320.0,2637248.0,24512.0
19,0.0,320.0,320.0,3092976.0,875376.0
20,0.0,160.0,320.0,3278448.0,875376.0
21,0.0,320.0,160.0,3310432.0,883328.0
22,0.0,320.0,320.0,3286512.0,875264.0
23,0.0,320.0,320.0,3286400.0,875264.0
24,0.0,320.0,320.0,3278336.0,875264.0
25,0.0,320.0,320.0,3294464.0,879296.0
26,0.0,320.0,320.0,3358976.0,895610.6666666666
27,0.0,320.0,320.0,3294464.0,879296.0
28,0.0,320.0,320.0,3290618.6666666665,943808.0
29,0.0,320.0,320.0,3298608.0,1536624.0
30,0.0,506.6666666666667,320.0,3298608.0,1540656.0
31,0.0,160.0,506.6666666666667,3302640.0,2294640.0
32,0.0,1021.3333333333334,749.3333333333334,3294893.333333333,2416029.333333333
33,0.0,320.0,320.0,3294464.0,2419520.0
34,0.0,320.0,320.0,3334896.0,2447856.0
35,0.0,320.0,320.0,3246538.6666666665,2423552.0
36,0.0,320.0,320.0,2669504.0,2443712.0
37,0.0,320.0,320.0,1777338.6666666667,2427584.0
38,0.0,320.0,8826480.0,1762416.0,2415600.0
39,0.0,320.0,4699125.333333333,1762304.0,2419520.0
40,0.0,432.0,320.0,1754240.0,2415600.0
41,0.0,320.0,432.0,1758384.0,2419520.0
42,0.0,16288.0,480.0,1762304.0,2419520.0
43,0.0,552704.0,160.0,1758224.0,2065114.6666666667
44,0.0,552704.0,320.0,1762304.0,1540544.0
45,0.0,548784.0,320.0,1758384.0,1544800.0
46,0.0,552704.0,320.0,1762304.0,1536512.0
47,0.0,548672.0,320.0,1762528.0,1544800.0
48,0.0,855104.0,320.0,1766336.0,1540704.0
49,0.0,1109120.0,320.0,1549413.3333333333,1568768.0
50,0.0,1213952.0,320.0,1217984.0,769338.6666666666
51,0.0,1209920.0,48704.0,1205888.0,661568.0
52,0.0,1171845.3333333333,548672.0,1217984.0,661568.0
53,0.0,669632.0,560768.0,1213952.0,665600.0
54,0.0,661408.0,548512.0,1213792.0,661408.0
55,0.0,661568.0,552704.0,1217984.0,661568.0
56,0.0,661568.0,552704.0,1214064.0,665712.0
57,0.0,661680.0,552704.0,1213952.0,661680.0
58,0.0,669632.0,556736.0,1217984.0,665600.0
59,0.0,661568.0,552704.0,1218096.0,661680.0
60,0.0,661680.0,552704.0,1222016.0,665760.0
61,0.0,669632.0,556736.0,6711925.333333333,669744.0
62,0.0,689792.0,577120.0,1262448.0,6878912.0
63,0.0,665712.0,557072.0,738720.0,7165482.666666667
64,0.0,661568.0,633344.0,556736.0,7140992.0
65,0.0,669472.0,661568.0,552890.6666666666,7157120.0
66,0.0,665600.0,669472.0,552544.0,2442458.6666666665
67,0.0,867200.0,661728.0,552704.0,4229888.0
68,0.0,1556858.6666666667,661568.0,556848.0,7165296.0
69,0.0,1548720.0,669632.0,552704.0,1573370.6666666667
70,0.0,1556672.0,661754.6666666666,556736.0,665600.0
71,0.0,1556672.0,504778.6666666667,552704.0,665600.0
72,0.0,1556784.0,113805.33333333331,556736.0,1193904.0
73,0.0,1565549.3333333333,109296.0,561357.3333333334,1339645.3333333333
74,0.0,1572800.0,113216.0,560768.0,1347008.0
75,0.0,1548608.0,181760.0,552704.0,1330880.0
76,0.0,1560544.0,4141184.0,556736.0,1334912.0
77,0.0,689072.0,1833093.3333333333,556688.0,1334864.0
78,0.0,661568.0,330944.0,444272.0,1330880.0
79,0.0,661568.0,335200.0,320.0,1330880.0
