index,portLOCAL,port4,port1,port2,port3
0,0.0,6290240.0,320.0,506.6666666666667,320.0
1,0.0,6437693.333333333,4538.666666666667,320.0,1096.0
2,0.0,320.0,909.3333333333334,909.3333333333334,320.0
3,0.0,432.0,432.0,320.0,320.0
4,0.0,320.0,320.0,320.0,320.0
5,0.0,320.0,363200.0,320.0,480.0
6,0.0,160.0,657376.0,320.0,320.0
7,0.0,320.0,653504.0,160.0,160.0
8,0.0,480.0,653504.0,282560.0,320.0
9,0.0,320.0,653504.0,435776.0,320.0
10,0.0,320.0,657536.0,435962.6666666667,520448.0
11,0.0,909.3333333333334,657536.0,439808.0,7584138.666666667
12,0.0,506.6666666666667,658312.0,436365.3333333333,909.3333333333334
13,0.0,320.0,653504.0,435776.0,320.0
14,0.0,320.0,657536.0,439808.0,320.0
15,0.0,320.0,653504.0,435776.0,320.0
16,0.0,160.0,657376.0,439808.0,320.0
17,0.0,320.0,657536.0,435616.0,160.0
18,0.0,320.0,657536.0,439808.0,320.0
19,0.0,320.0,657536.0,435776.0,320.0
20,0.0,480.0,653504.0,439920.0,320.0
21,0.0,480.0,665712.0,439808.0,320.0
22,0.0,640.0,657760.0,439808.0,480.0
23,0.0,320.0,653504.0,439808.0,320.0
24,0.0,320.0,657536.0,435776.0,320.0
25,0.0,320.0,657536.0,439808.0,320.0
26,0.0,320.0,673664.0,447872.0,320.0
27,0.0,160.0,657376.0,439808.0,320.0
28,0.0,320.0,661568.0,439648.0,160.0
29,0.0,320.0,657536.0,439994.6666666667,320.0
30,0.0,320.0,661568.0,439808.0,320.0
31,0.0,320.0,661568.0,439808.0,506.6666666666667
32,0.0,909.3333333333334,658125.3333333334,440397.3333333333,909.3333333333334
33,0.0,320.0,657536.0,439808.0,320.0
34,0.0,960.0,670154.6666666666,443952.0,320.0
35,0.0,320.0,661568.0,443840.0,480.0
36,0.0,506.6666666666667,665600.0,443840.0,320.0
37,0.0,320.0,661568.0,439808.0,320.0
38,0.0,160.0,657376.0,439808.0,320.0
39,0.0,320.0,661568.0,439648.0,160.0
40,0.0,320.0,657536.0,439808.0,320.0
41,0.0,320.0,661568.0,867200.0,320.0
42,0.0,320.0,899456.0,879296.0,320.0
43,0.0,320.0,1318784.0,879296.0,320.0
44,0.0,282560.0,1322928.0,879296.0,432.0
45,0.0,657536.0,1851008.0,879296.0,320.0
46,0.0,661888.0,1980256.0,879296.0,320.0
47,0.0,661728.0,1980144.0,883328.0,480.0
48,0.0,661728.0,1984064.0,883440.0,320.0
49,0.0,669472.0,2766112.0,891392.0,320.0
50,0.0,661568.0,2754176.0,883168.0,160.0
51,0.0,661568.0,2754176.0,931712.0,480.0
52,0.0,661568.0,2754176.0,1431680.0,320.0
53,0.0,661568.0,2766272.0,1435712.0,320.0
54,0.0,665600.0,2762240.0,1459904.0,480.0
55,0.0,661568.0,2758320.0,1544576.0,432.0
56,0.0,661568.0,2091141.3333333333,1552640.0,4352.0
57,0.0,661568.0,1992240.0,4725824.0,432.0
58,0.0,665600.0,1992240.0,10209344.0,432.0
59,0.0,665600.0,1988096.0,10189184.0,320.0
60,0.0,665776.0,1996000.0,10217408.0,320.0
61,0.0,665600.0,2008256.0,10237408.0,160.0
62,0.0,690112.0,2060672.0,10576480.0,320.0
63,0.0,665920.0,1996160.0,9618709.333333334,480.0
64,0.0,665600.0,1992128.0,1552640.0,4352.0
65,0.0,665600.0,1996160.0,1548608.0,320.0
66,0.0,661568.0,1988208.0,2056752.0,704.0
67,0.0,665600.0,1811120.0,2544698.6666666665,4352.0
68,0.0,665600.0,1334912.0,2548544.0,320.0
69,0.0,665600.0,1327072.0,2552576.0,544.0
70,0.0,669632.0,1330880.0,2366010.6666666665,320.0
71,0.0,665600.0,1330880.0,1944202.6666666667,4352.0
72,0.0,670333.3333333334,2318560.0,1552592.0,506.6666666666667
73,0.0,669632.0,7875405.333333333,1565437.3333333333,861.3333333333334
74,0.0,673664.0,7923200.0,1293872.0,4352.0
75,0.0,665600.0,7826432.0,552704.0,320.0
76,0.0,665984.0,7842560.0,4443584.0,320.0
77,0.0,388421.3333333333,1596010.6666666667,1982501.3333333333,544.0
78,0.0,266432.0,1327034.6666666667,552704.0,320.0
79,0.0,331056.0,1326848.0,556848.0,320.0
80,0.0,330944.0,1335024.0,552704.0,432.0
81,0.0,334976.0,1330880.0,556736.0,320.0
82,0.0,330944.0,1330880.0,552704.0,320.0
83,0.0,335002.6666666667,1261082.6666666667,552544.0,4352.0
84,0.0,472064.0,665600.0,552704.0,160.0
85,0.0,677808.0,673888.0,564800.0,432.0
86,0.0,661568.0,833850.6666666666,552704.0,4352.0
87,0.0,669632.0,1000256.0,556736.0,320.0
88,0.0,665600.0,1000368.0,552816.0,544.0
89,0.0,665600.0,1000256.0,867200.0,320.0
90,0.0,669744.0,996224.0,996336.0,320.0
91,0.0,677808.0,946165.3333333334,1028592.0,4464.0
92,0.0,665600.0,320.0,996224.0,181760.0
93,0.0,665712.0,432.0,1000256.0,399488.0
94,0.0,665440.0,160.0,996176.0,552816.0
95,0.0,673664.0,432.0,1040576.0,560720.0
96,0.0,665824.0,320.0,1439744.0,552704.0
97,0.0,665712.0,320.0,1443888.0,766512.0
98,0.0,673664.0,320.0,1463936.0,1008320.0
99,0.0,673664.0,320.0,1451952.0,1012464.0
100,0.0,677696.0,320.0,1689728.0,1016384.0
101,0.0,665600.0,320.0,1669568.0,1000256.0
102,0.0,673776.0,1230192.0,1677632.0,1008320.0
103,0.0,669632.0,8713584.0,1677632.0,1008432.0
104,0.0,669744.0,8717616.0,1673712.0,1189872.0
105,0.0,677808.0,8772858.666666666,1693872.0,1810688.0
106,0.0,669472.0,160.0,1669408.0,1786496.0
107,0.0,669632.0,320.0,1673600.0,1782304.0
108,0.0,669632.0,320.0,1426085.3333333333,1790752.0
109,0.0,665824.0,320.0,1443888.0,1774400.0
110,0.0,665824.0,432.0,1447808.0,1782688.0
111,0.0,488650.6666666667,4464.0,1443776.0,1778544.0
112,0.0,782640.0,432.0,1443776.0,1782464.0
113,0.0,778496.0,320.0,1455872.0,1778432.0
