port4,port1,port2,port3
7464.0,6984.0,6984.0,7464.0
320.0,605.3333333333334,605.3333333333334,605.3333333333334
506.6666666666667,506.6666666666667,506.6666666666667,506.6666666666667
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0,320.0
320.0,320.0,320.0,609152.0
506.6666666666667,320.0,320.0,1407488.0
160.0,346.6666666666667,320.0,1415738.6666666667
605.3333333333334,605.3333333333334,632.0,1512445.3333333333
320.0,320.0,320.0,1746176.0
320.0,320.0,320.0,2173568.0
320.0,320.0,320.0,2169536.0
320.0,320.0,320.0,2177600.0
320.0,320.0,320.0,2209856.0
320.0,320.0,320.0,2173568.0
320.0,320.0,320.0,2230016.0
506.6666666666667,320.0,320.0,2201792.0
160.0,346.6666666666667,160.0,2173754.6666666665
605.3333333333334,320.0,506.6666666666667,2173693.333333333
320.0,605.3333333333334,4637.333333333333,1968394.6666666667
320.0,320.0,320.0,1419584.0
320.0,320.0,320.0,1415552.0
320.0,320.0,320.0,1419584.0
320.0,320.0,320.0,1419584.0
320.0,320.0,320.0,1427648.0
238208.0,320.0,320.0,1443776.0
669632.0,320.0,4352.0,1179189.3333333333
657536.0,320.0,320.0,766400.0
657376.0,160.0,320.0,766400.0
657536.0,320.0,160.0,766240.0
657536.0,320.0,320.0,766400.0
657536.0,320.0,320.0,766400.0
657536.0,320.0,320.0,766400.0
657722.6666666666,320.0,320.0,770432.0
657536.0,320.0,320.0,766400.0
665600.0,320.0,320.0,778496.0
669632.0,320.0,320.0,782528.0
657536.0,506.6666666666667,506.6666666666667,766586.6666666666
661568.0,320.0,320.0,766400.0
1173757.3333333333,605.3333333333334,633629.3333333334,774749.3333333334
1205888.0,160.0,2149216.0,766240.0
1213952.0,320.0,2145344.0,770432.0
1205888.0,320.0,2145344.0,770432.0
1209920.0,320.0,2145344.0,770432.0
1205888.0,320.0,2145344.0,766400.0
1209920.0,320.0,2145344.0,770432.0
1209920.0,320.0,211509.3333333333,774464.0
1738112.0,320.0,320.0,766400.0
2084864.0,320.0,320.0,770432.0
2109056.0,320.0,320.0,774464.0
2084704.0,320.0,320.0,11801984.0
2113088.0,160.0,160.0,15971072.0
2157440.0,320.0,320.0,16289440.0
2165504.0,320.0,320.0,16366208.0
2137280.0,320.0,320.0,16164608.0
2088896.0,320.0,4352.0,10395568.0
2121152.0,320.0,320.0,782528.0
2133248.0,320.0,320.0,786560.0
2028874.6666666667,320.0,320.0,774464.0
2193728.0,320.0,320.0,782528.0
3737984.0,320.0,320.0,782528.0
8144960.0,320.0,320.0,786560.0
14483264.0,4352.0,320.0,690224.0
14608096.0,320.0,320.0,320.0
14632448.0,160.0,160.0,782368.0
8092976.0,320.0,4352.0,923648.0
4350848.0,320.0,320.0,895424.0
5125178.666666667,320.0,320.0,899456.0
5068544.0,320.0,320.0,891392.0
4533093.333333333,320.0,314816.0,895424.0
3040448.0,320.0,584960.0,935744.0
13914752.0,320.0,564800.0,907520.0
18741056.0,320.0,576896.0,923648.0
18987008.0,320.0,584960.0,181040.0
18636224.0,320.0,572864.0,320.0
19208768.0,506.6666666666667,593210.6666666666,506.6666666666667
10798768.0,320.0,1153472.0,320.0
2769210.6666666665,4352.0,1568768.0,320.0
2040352.0,320.0,1588928.0,320.0
2016605.3333333333,445.3333333333333,1568893.3333333333,445.3333333333333
1286986.6666666667,4352.0,1588928.0,3350912.0
1246208.0,320.0,1425861.3333333333,6624896.0
1270400.0,320.0,1000256.0,6770048.0
1254272.0,320.0,11660864.0,5206437.333333333
1250240.0,320.0,11644736.0,320.0
1217984.0,320.0,11410880.0,320.0
1246640.0,4352.0,11725376.0,320.0
572864.0,320.0,10832117.333333334,4352.0
564800.0,320.0,568832.0,693824.0
863168.0,320.0,564800.0,903488.0
1129280.0,320.0,564800.0,903488.0
582453.3333333334,320.0,568832.0,915584.0
556736.0,320.0,552704.0,887360.0
552544.0,320.0,556736.0,887360.0
568832.0,160.0,564640.0,1189760.0
560768.0,320.0,564800.0,1463776.0
564800.0,320.0,564800.0,1463936.0
556736.0,320.0,1334912.0,922928.0
657536.0,320.0,1347008.0,572864.0
1338944.0,320.0,1338944.0,556736.0
1334912.0,320.0,1330880.0,552704.0
1790528.0,320.0,1330880.0,556736.0
2117120.0,320.0,8628800.0,556736.0
2117120.0,320.0,8943296.0,556736.0
2113088.0,320.0,8207685.333333333,560768.0
2113088.0,320.0,8153024.0,556736.0
2121152.0,320.0,8169152.0,556736.0
2157440.0,320.0,8326400.0,568832.0
1712133.3333333333,320.0,8253824.0,564800.0
886480.0,160.0,8148832.0,128624.0
556736.0,320.0,8169152.0,160.0
556736.0,320.0,8165120.0,320.0
