port1,port4,port2,port3
7144.0,7464.0,7144.0,7464.0
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
160.0,320.0,346.6666666666667,320.0
792.0,792.0,605.3333333333334,792.0
320.0,160.0,320.0,160.0
320.0,320.0,447872.0,320.0
320.0,320.0,758336.0,320.0
320.0,320.0,762554.6666666666,320.0
792.0,887832.0,815069.3333333334,792.0
320.0,2117120.0,1097024.0,320.0
320.0,2121152.0,1520384.0,320.0
160.0,361413.3333333333,1520224.0,4352.0
320.0,320.0,1520384.0,320.0
320.0,320.0,1544576.0,320.0
320.0,160.0,7915136.0,160.0
320.0,320.0,12467264.0,320.0
320.0,320.0,6162021.333333333,4352.0
320.0,320.0,1520384.0,320.0
320.0,320.0,1520570.6666666667,320.0
605.3333333333334,4637.333333333333,1311464.0,605.3333333333334
506.6666666666667,506.6666666666667,766400.0,506.6666666666667
160.0,320.0,762368.0,320.0
320.0,4133120.0,762208.0,320.0
320.0,7471616.0,4875008.0,320.0
320.0,14620192.0,15741248.0,160.0
754304.0,15277568.0,15503360.0,320.0
1435712.0,14830821.333333334,6847088.0,8384.0
1419584.0,7471616.0,320.0,320.0
1419584.0,8278016.0,320.0,320.0
1423616.0,6497717.333333333,4352.0,320.0
1423616.0,984128.0,320.0,5939456.0
1423616.0,984128.0,320.0,10701248.0
1427648.0,1717952.0,320.0,10709312.0
1423456.0,1758272.0,160.0,10701248.0
1431680.0,1754240.0,320.0,10685120.0
1439744.0,1778432.0,4352.0,6090485.333333333
1451840.0,1786336.0,320.0,153376.0
1423616.0,1750208.0,464000.0,879296.0
1427648.0,1754240.0,2145530.6666666665,875264.0
1431965.3333333333,1674344.0,2153693.333333333,887645.3333333334
1431680.0,2915456.0,2145344.0,879296.0
1427648.0,2915456.0,2145344.0,879296.0
1427834.6666666667,2709290.6666666665,2552576.0,879482.6666666666
1427648.0,2145344.0,2701760.0,879296.0
1431520.0,2145344.0,2689504.0,879296.0
1427648.0,2145344.0,3266240.0,879296.0
1427648.0,219573.3333333333,3770240.0,879296.0
1427648.0,160.0,3766208.0,879136.0
1423616.0,320.0,1646181.3333333333,883328.0
1443776.0,320.0,1637312.0,887360.0
1431680.0,320.0,12701120.0,879296.0
1443776.0,320.0,16833920.0,887360.0
2540480.0,320.0,15674949.333333334,915584.0
2596928.0,320.0,15559808.0,907520.0
2556608.0,320.0,15374336.0,899456.0
2508224.0,4352.0,9581104.0,879296.0
2540480.0,320.0,93056.0,891392.0
2556448.0,320.0,673664.0,899456.0
2496128.0,320.0,657376.0,879296.0
2556608.0,320.0,673664.0,899456.0
2540480.0,160.0,669632.0,891232.0
2560640.0,320.0,677696.0,899456.0
2423984.0,320.0,661568.0,887360.0
1758272.0,320.0,669632.0,891392.0
1758272.0,320.0,669632.0,891392.0
1818752.0,320.0,1330880.0,923648.0
1766336.0,320.0,1681664.0,899456.0
1770368.0,320.0,1685696.0,899456.0
1758272.0,320.0,1673600.0,891392.0
1766176.0,320.0,1681504.0,895424.0
1414458.6666666667,4352.0,1754240.0,935744.0
677696.0,160.0,1697792.0,907520.0
693824.0,330944.0,1730048.0,919456.0
701888.0,705920.0,1133770.6666666667,935744.0
685760.0,685760.0,1032512.0,915584.0
709952.0,709952.0,1064768.0,947840.0
693824.0,693824.0,1040576.0,927680.0
673664.0,673664.0,1008320.0,895424.0
681728.0,681728.0,1020416.0,907520.0
673949.3333333334,669917.3333333334,1008605.3333333334,895709.3333333334
681728.0,681728.0,1024448.0,911552.0
677696.0,677696.0,1016384.0,903488.0
697856.0,693824.0,1040576.0,662000.0
681728.0,685946.6666666666,1024634.6666666666,320.0
681728.0,677696.0,1020416.0,320.0
665600.0,669632.0,1000256.0,320.0
669904.0,685760.0,1028320.0,4352.0
320.0,685760.0,1028480.0,320.0
506.6666666666667,681728.0,1713920.0,506.6666666666667
320.0,677696.0,2217920.0,320.0
320.0,677536.0,2488064.0,160.0
320.0,681728.0,2508224.0,320.0
320.0,665600.0,2431616.0,320.0
320.0,1068800.0,2443712.0,320.0
320.0,1588928.0,2488064.0,320.0
320.0,1572800.0,2480000.0,320.0
320.0,1580864.0,2480000.0,320.0
320.0,1556672.0,1918832.0,387392.0
320.0,1568768.0,1584896.0,560768.0
320.0,1560704.0,1560704.0,556736.0
160.0,1556672.0,1548608.0,556736.0
320.0,1552640.0,2020192.0,552704.0
320.0,1556672.0,2338880.0,556736.0
320.0,1560544.0,2334848.0,556736.0
4352.0,1476837.3333333333,2681600.0,560608.0
320.0,891392.0,2927984.0,560768.0
320.0,891392.0,2113088.0,556736.0
320.0,907520.0,2157440.0,564800.0
320.0,792117.3333333334,1720197.3333333333,568832.0
320.0,484160.0,1342976.0,556736.0
320.0,669632.0,1334912.0,556736.0
320.0,665600.0,1334912.0,556736.0
320.0,669632.0,1842944.0,556736.0
320.0,673664.0,2239605.333333333,560768.0
160.0,669632.0,1717952.0,560768.0
320.0,673664.0,963088.0,560768.0
320.0,665600.0,891392.0,556736.0
320.0,669632.0,891392.0,560768.0
320.0,669472.0,891392.0,556736.0
320.0,677696.0,903488.0,564640.0
320.0,665600.0,891392.0,556736.0
320.0,673664.0,895424.0,493749.3333333333
320.0,6693440.0,895424.0,320.0
320.0,8298176.0,891392.0,320.0
320.0,8294144.0,895424.0,320.0
320.0,8310272.0,891392.0,320.0
320.0,8568320.0,923648.0,320.0
4352.0,5024624.0,895424.0,320.0
320.0,677696.0,903488.0,320.0
320.0,685760.0,911552.0,320.0
320.0,669632.0,895424.0,320.0
320.0,673664.0,895424.0,320.0
160.0,669632.0,895264.0,320.0
320.0,673664.0,895424.0,320.0
320.0,673664.0,899456.0,320.0
320.0,673664.0,899456.0,320.0
320.0,677536.0,903488.0,160.0
320.0,673664.0,895424.0,320.0
320.0,1262336.0,907520.0,320.0
320.0,1758272.0,895424.0,320.0
320.0,2403392.0,1181696.0,320.0
320.0,2380005.333333333,1790528.0,4352.0
320.0,1766336.0,1786496.0,320.0
320.0,1758272.0,1786496.0,320.0
320.0,1758272.0,1786496.0,320.0
320.0,1766336.0,1794560.0,320.0
320.0,6947456.0,1790528.0,320.0
320.0,17051648.0,1790528.0,320.0
320.0,16618896.0,1871168.0,4352.0
320.0,4782704.0,1851008.0,320.0
160.0,320.0,1798432.0,320.0
320.0,320.0,1790528.0,320.0
320.0,984128.0,1790528.0,320.0
320.0,7765792.0,1818752.0,320.0
320.0,13507520.0,2431616.0,160.0
320.0,14289728.0,2899328.0,320.0
320.0,14285696.0,2903360.0,320.0
320.0,14503424.0,2939648.0,320.0
320.0,14241344.0,2419952.0,4352.0
605.3333333333334,14241629.333333334,2442210.6666666665,605.3333333333334
320.0,14297792.0,1996160.0,320.0
320.0,14265536.0,2000192.0,320.0
320.0,10348277.333333334,2008256.0,320.0
320.0,4444336.0,1996160.0,320.0
4352.0,8384.0,2065509.3333333333,320.0
320.0,506.6666666666667,1145594.6666666667,4352.0
320.0,320.0,1125248.0,320.0
320.0,320.0,1097024.0,320.0
160.0,320.0,1101056.0,320.0
320.0,320.0,11447008.0,320.0
15241280.0,320.0,1830848.0,320.0
14846576.0,320.0,155061.33333333334,8384.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,160.0,1117184.0,346.6666666666667
320.0,320.0,2189696.0,320.0
320.0,320.0,2183877.333333333,320.0
