port_1,port_2,port_3,port_4,port_5
4113120.0,3586944.0,480.0,2056800.0,2056800.0
4125216.0,3580896.0,480.0,2062848.0,2062848.0
4113360.0,3587184.0,720.0,2056800.0,2063088.0
4113120.0,3574848.0,480.0,2057040.0,2050752.0
4113120.0,3586944.0,480.0,2062848.0,2062848.0
4113120.0,3586944.0,480.0,2056800.0,2056800.0
4131504.0,3274976.0,480.0,2056800.0,2062848.0
4113120.0,2740224.0,720.0,2057040.0,2057040.0
4131264.0,2668856.0,6528.0,2062848.0,2062848.0
4094976.0,1784640.0,480.0,2050752.0,2050752.0
4131264.0,1802784.0,480.0,2062848.0,2068896.0
3564720.0,1790928.0,720.0,1514208.0,2050752.0
2056800.0,1796736.0,480.0,720.0,2063088.0
2062848.0,1790688.0,480.0,480.0,2056800.0
2062848.0,1790688.0,480.0,480.0,2062848.0
1258144.0,1802784.0,480.0,480.0,1257904.0
1028640.0,1784880.0,720.0,480.0,1028880.0
1028640.0,1790688.0,480.0,720.0,1034688.0
1028640.0,1796736.0,480.0,480.0,1028640.0
1028640.0,1790688.0,480.0,480.0,1028640.0
1034928.0,1796976.0,720.0,480.0,1028640.0
1034688.0,949456.0,480.0,720.0,1034928.0
1028640.0,841152.0,480.0,480.0,1028640.0
1028640.0,847200.0,480.0,480.0,1034688.0
1028880.0,841152.0,480.0,480.0,1028640.0
1028640.0,841392.0,720.0,480.0,1028880.0
1028640.0,841432.0,480.0,720.0,1028640.0
1034688.0,667488.0,480.0,480.0,1034688.0
1034688.0,480.0,480.0,480.0,1028640.0
1028880.0,720.0,480.0,480.0,1028640.0
209440.0,6528.0,720.0,480.0,215728.0
480.0,480.0,480.0,720.0,480.0
480.0,732288.0,480.0,480.0,480.0
480.0,3459936.0,480.0,480.0,480.0
720.0,5655600.0,720.0,480.0,480.0
480.0,5661408.0,480.0,720.0,720.0
480.0,8884992.0,480.0,480.0,480.0
760.0,13027872.0,480.0,480.0,480.0
720.0,16759728.0,480.0,480.0,480.0
480.0,15132576.0,720.0,480.0,720.0
480.0,15943008.0,480.0,720.0,480.0
480.0,15888576.0,480.0,480.0,480.0
480.0,16003488.0,480.0,480.0,480.0
1148.0,15973676.0,908.0,908.0,908.0
480.0,15937200.0,720.0,480.0,720.0
480.0,15961152.0,480.0,720.0,480.0
480.0,15949056.0,480.0,480.0,480.0
480.0,15930912.0,760.0,480.0,480.0
720.0,15967200.0,480.0,480.0,480.0
480.0,15937200.0,720.0,480.0,720.0
480.0,15906720.0,480.0,720.0,480.0
480.0,16015584.0,480.0,480.0,480.0
6528.0,12691432.0,6528.0,480.0,480.0
6768.0,10985616.0,6528.0,480.0,480.0
480.0,8757984.0,720.0,720.0,720.0
6528.0,6428384.0,480.0,6528.0,480.0
480.0,6169440.0,480.0,480.0,480.0
6528.0,5261640.0,6528.0,480.0,480.0
720.0,3091248.0,720.0,480.0,720.0
480.0,3103104.0,480.0,720.0,480.0
480.0,3084960.0,480.0,480.0,760.0
480.0,3084960.0,480.0,480.0,480.0
720.0,3091248.0,480.0,480.0,480.0
6528.0,2682512.0,6768.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
480.0,103296.0,480.0,480.0,480.0
480.0,1028640.0,480.0,480.0,480.0
720.0,1028880.0,720.0,480.0,720.0
480.0,1034688.0,480.0,1000.0,480.0
480.0,1022592.0,480.0,480.0,480.0
480.0,1034688.0,480.0,480.0,480.0
720.0,1028880.0,480.0,480.0,480.0
480.0,1028640.0,720.0,480.0,720.0
480.0,2861184.0,480.0,720.0,480.0
480.0,4119168.0,480.0,480.0,480.0
480.0,4119168.0,480.0,480.0,480.0
720.0,4095216.0,720.0,480.0,480.0
79104.0,4119168.0,480.0,720.0,79344.0
962112.0,3327568.0,6528.0,480.0,950016.0
943968.0,1028640.0,480.0,480.0,950016.0
950256.0,1028640.0,480.0,480.0,950016.0
