port_1,port_2,port_3,port_4,port_5
480.0,720.0,720.0,480.0,480.0
480.0,480.0,480.0,720.0,720.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,6768.0
480.0,480.0,480.0,6768.0,480.0
480.0,480.0,480.0,480.0,480.0
760.0,480.0,760.0,480.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,6528.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,6768.0,480.0,480.0
480.0,480.0,480.0,720.0,720.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,6528.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,194256.0
480.0,480.0,480.0,720.0,847200.0
480.0,480.0,480.0,480.0,841152.0
720.0,480.0,480.0,480.0,847200.0
480.0,720.0,720.0,480.0,841152.0
480.0,480.0,480.0,720.0,841392.0
480.0,480.0,480.0,480.0,847200.0
480.0,480.0,480.0,480.0,841152.0
720.0,720.0,480.0,2232192.0,847200.0
480.0,480.0,720.0,3091008.0,841392.0
480.0,480.0,480.0,3085200.0,841152.0
480.0,480.0,480.0,3091008.0,847200.0
720.0,480.0,480.0,3084960.0,841152.0
480.0,720.0,480.0,1882096.0,841152.0
480.0,480.0,720.0,720.0,847440.0
480.0,480.0,480.0,480.0,841152.0
480.0,480.0,480.0,480.0,847200.0
720.0,720.0,480.0,480.0,841152.0
480.0,480.0,720.0,480.0,841392.0
480.0,480.0,480.0,218448.0,847200.0
480.0,480.0,480.0,1028640.0,841152.0
480.0,480.0,480.0,1034688.0,841152.0
720.0,720.0,480.0,1028640.0,847200.0
480.0,480.0,720.0,1028880.0,841392.0
480.0,480.0,480.0,1028640.0,841152.0
480.0,480.0,480.0,1028640.0,847200.0
720.0,720.0,480.0,1028640.0,841152.0
480.0,480.0,720.0,1028640.0,847200.0
480.0,480.0,480.0,1034928.0,841392.0
480.0,480.0,2171712.0,1028640.0,841152.0
480.0,480.0,3091008.0,1028640.0,847200.0
720.0,720.0,3084960.0,1028640.0,841152.0
480.0,480.0,3091248.0,1028640.0,847440.0
480.0,480.0,3084960.0,1028880.0,841152.0
480.0,480.0,3091008.0,1034688.0,847200.0
720.0,720.0,3084960.0,1028640.0,841152.0
480.0,480.0,3085200.0,1028640.0,841152.0
480.0,480.0,3084960.0,1028880.0,841392.0
480.0,480.0,1941328.0,1028640.0,847200.0
480.0,480.0,480.0,1615296.0,691160.0
720.0,720.0,480.0,1869312.0,480.0
480.0,480.0,720.0,1881408.0,720.0
480.0,480.0,480.0,1875600.0,480.0
480.0,480.0,480.0,1869312.0,480.0
720.0,480.0,480.0,1875360.0,480.0
480.0,720.0,720.0,1869312.0,480.0
480.0,480.0,480.0,2044944.0,720.0
480.0,480.0,480.0,2824896.0,760.0
480.0,480.0,480.0,2824896.0,480.0
720.0,720.0,480.0,2812800.0,480.0
480.0,480.0,720.0,2824896.0,6768.0
480.0,480.0,480.0,2819088.0,480.0
480.0,480.0,480.0,2824896.0,480.0
720.0,480.0,480.0,2818848.0,480.0
480.0,720.0,480.0,2818848.0,480.0
480.0,480.0,720.0,2946096.0,720.0
480.0,480.0,480.0,2697888.0,480.0
480.0,480.0,480.0,2824896.0,480.0
720.0,720.0,480.0,2818848.0,480.0
480.0,480.0,720.0,2587384.0,720.0
480.0,480.0,480.0,1790928.0,480.0
480.0,480.0,480.0,1790688.0,480.0
480.0,480.0,480.0,1790688.0,480.0
720.0,720.0,480.0,1796736.0,480.0
480.0,480.0,720.0,1790688.0,720.0
480.0,480.0,480.0,1790928.0,480.0
480.0,480.0,480.0,1790688.0,480.0
720.0,720.0,6528.0,1790688.0,480.0
480.0,480.0,720.0,1333328.0,480.0
480.0,480.0,480.0,841392.0,720.0
480.0,480.0,480.0,847200.0,480.0
480.0,480.0,480.0,841152.0,629472.0
720.0,720.0,480.0,841152.0,943968.0
480.0,480.0,720.0,841152.0,950256.0
480.0,480.0,480.0,847440.0,950016.0
480.0,480.0,480.0,847200.0,950016.0
720.0,480.0,480.0,841152.0,950016.0
480.0,720.0,720.0,841152.0,950016.0
480.0,480.0,480.0,847440.0,944208.0
480.0,480.0,480.0,841152.0,950016.0
480.0,480.0,480.0,841432.0,950016.0
720.0,720.0,480.0,847200.0,950016.0
480.0,480.0,720.0,841152.0,950256.0
480.0,480.0,480.0,841392.0,943968.0
480.0,480.0,480.0,847200.0,950016.0
720.0,480.0,6528.0,847200.0,950016.0
480.0,720.0,480.0,841152.0,950016.0
480.0,480.0,720.0,847440.0,944208.0
480.0,480.0,480.0,841152.0,950016.0
480.0,480.0,480.0,847200.0,950016.0
720.0,720.0,480.0,841152.0,950016.0
480.0,480.0,720.0,841152.0,950256.0
480.0,480.0,480.0,847440.0,943968.0
480.0,480.0,480.0,841152.0,950016.0
480.0,480.0,480.0,847200.0,950016.0
720.0,720.0,480.0,841152.0,950016.0
480.0,480.0,720.0,841392.0,950256.0
480.0,480.0,480.0,746112.0,950016.0
480.0,480.0,480.0,480.0,943968.0
720.0,720.0,480.0,480.0,950016.0
480.0,480.0,720.0,480.0,950256.0
480.0,480.0,480.0,720.0,950016.0
480.0,480.0,480.0,480.0,950016.0
480.0,480.0,480.0,480.0,943968.0
720.0,720.0,480.0,480.0,950016.0
480.0,480.0,720.0,480.0,950256.0
480.0,480.0,480.0,720.0,950016.0
480.0,480.0,480.0,480.0,943968.0
720.0,720.0,480.0,480.0,950016.0
480.0,480.0,720.0,480.0,950016.0
