port_1,port_2,port_3,port_4,port_5
10664.0,10664.0,11384.0,10744.0,11024.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,760.0,760.0,760.0
760.0,1000.0,720.0,480.0,720.0
1148.0,908.0,908.0,1148.0,908.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,480.0
480.0,480.0,240.0,480.0,480.0
1990272.0,480.0,720.0,480.0,760.0
2063088.0,720.0,760.0,720.0,720.0
3550656.0,480.0,480.0,760.0,480.0
5141988.0,1188.0,908.0,908.0,908.0
5141280.0,480.0,480.0,480.0,480.0
8116896.0,720.0,720.0,480.0,480.0
9701712.0,480.0,480.0,720.0,720.0
11328384.0,480.0,480.0,480.0,480.0
11310240.0,480.0,480.0,480.0,480.0
13306080.0,480.0,480.0,480.0,480.0
15447312.0,720.0,720.0,480.0,720.0
15422880.0,480.0,480.0,720.0,480.0
15447072.0,480.0,480.0,480.0,480.0
15434976.0,480.0,480.0,480.0,480.0
15380544.0,480.0,720.0,480.0,760.0
15610608.0,720.0,480.0,480.0,720.0
15307968.0,480.0,760.0,720.0,480.0
15404736.0,480.0,480.0,480.0,480.0
15447072.0,480.0,480.0,480.0,480.0
15465644.0,1428.0,1148.0,1188.0,908.0
15435496.0,480.0,480.0,720.0,720.0
12364320.0,480.0,480.0,6528.0,480.0
12314208.0,480.0,480.0,480.0,480.0
10401920.0,480.0,480.0,6528.0,480.0
8231808.0,480.0,480.0,480.0,480.0
8237856.0,720.0,720.0,480.0,720.0
6683160.0,480.0,480.0,6768.0,480.0
5153376.0,480.0,480.0,480.0,480.0
5153376.0,480.0,480.0,480.0,480.0
5129184.0,480.0,720.0,480.0,480.0
5153616.0,720.0,480.0,480.0,720.0
5131432.0,480.0,480.0,720.0,480.0
3084960.0,480.0,480.0,480.0,6528.0
547568.0,480.0,480.0,480.0,6528.0
480.0,480.0,720.0,480.0,480.0
720.0,720.0,1603200.0,480.0,720.0
480.0,480.0,2062848.0,720.0,480.0
480.0,480.0,2050752.0,480.0,480.0
480.0,480.0,2062848.0,480.0,480.0
480.0,720.0,2063088.0,480.0,480.0
720.0,480.0,2056800.0,720.0,720.0
480.0,480.0,2056800.0,480.0,659712.0
480.0,480.0,2056800.0,480.0,847200.0
480.0,480.0,2056800.0,480.0,841432.0
720.0,720.0,2063088.0,480.0,847440.0
480.0,480.0,2056800.0,720.0,841152.0
480.0,480.0,2063128.0,480.0,1579008.0
480.0,480.0,2056800.0,480.0,1796736.0
480.0,720.0,2063088.0,480.0,1790688.0
720.0,480.0,2056800.0,720.0,1796976.0
804864.0,480.0,2056800.0,480.0,1790688.0
1029068.0,908.0,2057228.0,908.0,1785068.0
1028640.0,480.0,2062848.0,480.0,1796736.0
1028640.0,1000.0,2057040.0,480.0,1790928.0
1029160.0,480.0,2062848.0,720.0,2443872.0
1034688.0,480.0,422200.0,760.0,2637408.0
1034688.0,480.0,480.0,480.0,2625312.0
1028640.0,480.0,720.0,480.0,2643456.0
1028880.0,720.0,480.0,720.0,2631600.0
2353152.0,480.0,480.0,480.0,2643456.0
4107072.0,480.0,480.0,480.0,2631360.0
4125216.0,480.0,480.0,480.0,2637408.0
4113120.0,720.0,242640.0,480.0,2631600.0
4119408.0,480.0,950016.0,720.0,2631360.0
4119168.0,480.0,950016.0,480.0,2637408.0
4113120.0,480.0,950016.0,480.0,2637408.0
4113120.0,480.0,950256.0,480.0,2631360.0
4113360.0,720.0,943968.0,480.0,2631600.0
4119168.0,480.0,950016.0,720.0,2637408.0
4107072.0,480.0,943968.0,480.0,2631360.0
4125216.0,480.0,956064.0,480.0,2643456.0
4125216.0,480.0,950256.0,480.0,2631360.0
4113360.0,720.0,943968.0,720.0,2625552.0
4113120.0,480.0,950016.0,480.0,2643456.0
4125216.0,480.0,950016.0,480.0,2631360.0
4107072.0,480.0,950016.0,480.0,2637408.0
4125216.0,720.0,950256.0,480.0,2637648.0
4113360.0,480.0,943968.0,720.0,2625312.0
4125216.0,480.0,950016.0,480.0,2337296.0
4113120.0,480.0,950016.0,480.0,1790688.0
4131264.0,480.0,950256.0,480.0,1731416.0
4095216.0,720.0,943968.0,720.0,841392.0
4131264.0,480.0,950016.0,480.0,841152.0
3552384.0,480.0,956064.0,480.0,841152.0
2068896.0,480.0,950016.0,480.0,847200.0
2056800.0,720.0,950256.0,480.0,847200.0
2057040.0,480.0,950016.0,720.0,841392.0
1257904.0,480.0,950016.0,480.0,841152.0
1028640.0,480.0,950016.0,480.0,841152.0
1034688.0,480.0,950016.0,480.0,847200.0
1028640.0,720.0,950256.0,480.0,841392.0
1028880.0,480.0,950016.0,720.0,847200.0
1028640.0,480.0,943968.0,480.0,841152.0
1034688.0,480.0,114832.0,480.0,847200.0
1028640.0,480.0,720.0,480.0,841152.0
1034928.0,720.0,480.0,720.0,841392.0
1028640.0,480.0,480.0,480.0,847200.0
1028640.0,480.0,480.0,480.0,841152.0
1022592.0,480.0,480.0,480.0,841152.0
1040736.0,720.0,720.0,480.0,668008.0
1028880.0,480.0,480.0,720.0,480.0
1028640.0,480.0,480.0,480.0,480.0
209440.0,480.0,480.0,480.0,6528.0
480.0,480.0,720.0,480.0,480.0
720.0,720.0,760.0,480.0,726480.0
480.0,480.0,480.0,877680.0,2576928.0
480.0,480.0,480.0,3084960.0,2570880.0
480.0,480.0,480.0,3091008.0,2570880.0
480.0,720.0,720.0,6296448.0,2577168.0
720.0,480.0,810912.0,9617040.0,2576928.0
480.0,480.0,3248256.0,10820352.0,2703936.0
480.0,480.0,2927712.0,9755904.0,2443872.0
480.0,480.0,3084960.0,10294176.0,2570880.0
480.0,720.0,3079152.0,10245792.0,2558784.0
720.0,480.0,3097056.0,10324656.0,2583216.0
908.0,908.0,3091436.0,10306700.0,2577356.0
480.0,480.0,3084960.0,10288128.0,2570880.0
480.0,480.0,3091008.0,10294176.0,2576928.0
480.0,720.0,3085200.0,10288128.0,2571120.0
720.0,480.0,3084960.0,10282320.0,2570880.0
480.0,480.0,3091008.0,10300224.0,2576928.0
480.0,480.0,3084960.0,10282080.0,2570880.0
480.0,480.0,3078912.0,10257888.0,2564832.0
480.0,720.0,3103344.0,10336512.0,2583216.0
7048.0,760.0,3084960.0,7048888.0,2570880.0
6528.0,480.0,2233920.0,6181536.0,2576928.0
480.0,480.0,480.0,6175488.0,2576928.0
6528.0,480.0,720.0,6175488.0,265472.0
720.0,720.0,480.0,6169680.0,720.0
6528.0,480.0,480.0,5261640.0,480.0
480.0,480.0,480.0,3097056.0,480.0
480.0,480.0,480.0,3097056.0,480.0
480.0,720.0,720.0,3091288.0,720.0
720.0,480.0,480.0,3085200.0,480.0
480.0,480.0,480.0,3091008.0,480.0
6528.0,480.0,480.0,2688560.0,480.0
480.0,480.0,720.0,480.0,480.0
720.0,720.0,480.0,720.0,97488.0
480.0,480.0,480.0,480.0,1034688.0
480.0,480.0,480.0,480.0,1028640.0
480.0,480.0,480.0,480.0,1028640.0
480.0,720.0,720.0,480.0,1028880.0
720.0,480.0,480.0,720.0,1028640.0
480.0,480.0,480.0,480.0,1034688.0
480.0,480.0,480.0,480.0,1028640.0
480.0,480.0,720.0,480.0,2849088.0
720.0,720.0,480.0,480.0,4119408.0
480.0,480.0,480.0,720.0,4113120.0
480.0,480.0,480.0,480.0,4107072.0
85152.0,480.0,480.0,480.0,4113120.0
956064.0,720.0,720.0,480.0,3339664.0
950256.0,480.0,480.0,720.0,1028880.0
950016.0,480.0,480.0,480.0,1028640.0
943968.0,480.0,480.0,480.0,1028640.0
950016.0,480.0,480.0,480.0,1028640.0
943968.0,720.0,720.0,480.0,1028880.0
950256.0,480.0,480.0,720.0,1028640.0
956064.0,480.0,480.0,480.0,1034688.0
943968.0,480.0,480.0,480.0,1028640.0
1439904.0,480.0,720.0,480.0,1022592.0
1784880.0,720.0,480.0,720.0,1028880.0
1802784.0,480.0,480.0,480.0,1034688.0
1784640.0,480.0,480.0,480.0,1028640.0
1796736.0,480.0,480.0,480.0,1028640.0
1790688.0,720.0,720.0,480.0,1034928.0
1790928.0,480.0,480.0,720.0,1028640.0
1808832.0,480.0,480.0,480.0,1040736.0
3556704.0,480.0,480.0,480.0,1016544.0
5111040.0,480.0,480.0,480.0,1034688.0
7977792.0,720.0,720.0,480.0,1028880.0
7899408.0,480.0,480.0,720.0,1022592.0
7574864.0,480.0,6528.0,480.0,1028640.0
6285040.0,480.0,6528.0,480.0,1022592.0
3931680.0,480.0,720.0,480.0,1034688.0
3931920.0,720.0,480.0,480.0,1028880.0
3931680.0,480.0,480.0,720.0,1028640.0
3931680.0,480.0,480.0,480.0,1028640.0
3931680.0,480.0,480.0,133536.0,1028640.0
3937728.0,720.0,720.0,3084960.0,1034928.0
3925872.0,480.0,480.0,3084960.0,1028640.0
3937728.0,480.0,480.0,3194064.0,1028640.0
3925632.0,480.0,480.0,5129184.0,1028640.0
1668088.0,480.0,6528.0,5141280.0,1028640.0
