port1,port2,port3
6824.0,6984.0,6984.0
605.3333333333334,605.3333333333334,605.3333333333334
320.0,506.6666666666667,506.6666666666667
792.0,445.3333333333333,605.3333333333334
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,338848.0
320.0,506.6666666666667,1000442.6666666666
948312.0,605.3333333333334,1000541.3333333334
7600480.0,320.0,1000256.0
7552256.0,320.0,996224.0
7576448.0,320.0,996224.0
7657088.0,12416.0,10518021.333333334
7665152.0,7657088.0,10935104.0
7636928.0,7636768.0,10914944.0
7604672.0,7604672.0,10862528.0
7483712.0,7483712.0,10693370.666666666
7600640.0,7588730.666666667,1077664.0
8133149.333333333,7568669.333333333,605.3333333333334
8342714.666666667,7810304.0,320.0
8443168.0,8556224.0,72896.0
8544128.0,8657024.0,1008320.0
8346560.0,8455424.0,984128.0
3576250.6666666665,7496560.0,1008320.0
887360.0,1000256.0,996224.0
891392.0,1004128.0,1008320.0
887360.0,996224.0,996224.0
895424.0,1008320.0,1004288.0
2629184.0,1008320.0,1008160.0
3508160.0,1008320.0,1012352.0
4048448.0,1056704.0,1052672.0
3786208.0,988160.0,1040576.0
3778304.0,984128.0,1971968.0
3626613.3333333335,996224.0,2096960.0
2903360.0,984128.0,2738234.6666666665
2903360.0,984128.0,2738048.0
3774272.0,988186.6666666666,2734016.0
3895232.0,984128.0,2738048.0
4371008.0,984128.0,2737888.0
4657565.333333333,988445.3333333334,2734301.333333333
4665530.666666667,1117184.0,2742080.0
4669376.0,2815461.333333333,2746112.0
4685344.0,2149376.0,2754176.0
4427914.666666667,2149376.0,2746112.0
3907328.0,2149376.0,2750144.0
3915392.0,2149376.0,2754176.0
3992000.0,105610.66666666669,2806592.0
1557562.6666666667,8224.0,2742080.0
782528.0,320.0,2778368.0
774464.0,496256.0,2778368.0
770432.0,1072832.0,3378976.0
770432.0,1072832.0,3512192.0
1028480.0,1072832.0,3516224.0
1762304.0,1076864.0,3524288.0
1794400.0,1097024.0,3592832.0
1770368.0,1476032.0,3532352.0
1094517.3333333333,1625216.0,3532352.0
992192.0,1625216.0,3520256.0
252549.3333333333,1629088.0,3862976.0
4352.0,1625216.0,3817530.6666666665
320.0,1625216.0,3197696.0
320.0,1633280.0,3391072.0
320.0,2294528.0,3028784.0
320.0,2282432.0,2750144.0
363200.0,2306624.0,2778368.0
770272.0,2286464.0,2754176.0
770432.0,2286464.0,2746112.0
2725952.0,2346944.0,2830784.0
7314368.0,2314688.0,2790464.0
7249856.0,2294528.0,2762240.0
7358720.0,3532192.0,2709290.6666666665
