port1,port4,port2,port3
6984.0,7464.0,6984.0,7464.0
445.3333333333333,445.3333333333333,445.3333333333333,605.3333333333334
320.0,506.6666666666667,320.0,346.6666666666667
792.0,605.3333333333334,792.0,605.3333333333334
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,339008.0
320.0,320.0,320.0,996410.6666666666
506.6666666666667,792.0,605.3333333333334,1004573.3333333334
605.3333333333334,320.0,506.6666666666667,1000256.0
320.0,320.0,320.0,996224.0
160.0,160.0,160.0,996224.0
320.0,10358528.0,40640.0,159653.33333333334
320.0,10923008.0,7644992.0,320.0
320.0,10906880.0,7636928.0,320.0
320.0,10862528.0,7604672.0,320.0
320.0,10697216.0,7487744.0,320.0
320.0,1093952.0,7596608.0,320.0
320.0,605.3333333333334,8133149.333333333,792.0
792.0,506.6666666666667,8342528.0,320.0
320.0,320.0,8447546.666666666,72896.0
320.0,320.0,8544128.0,1008320.0
160.0,160.0,8342528.0,984128.0
320.0,320.0,7371408.0,1008160.0
320.0,320.0,887360.0,996224.0
320.0,320.0,895424.0,1004288.0
320.0,320.0,887360.0,996224.0
320.0,320.0,891392.0,1008320.0
320.0,320.0,899456.0,1008320.0
320.0,320.0,895424.0,1012352.0
320.0,320.0,939776.0,1052672.0
320.0,48704.0,875264.0,988160.0
320.0,988160.0,879296.0,984128.0
160.0,1104928.0,687285.3333333334,996224.0
320.0,1746176.0,160.0,983968.0
320.0,1750208.0,320.0,984128.0
320.0,1750208.0,320.0,988160.0
320.0,1754240.0,320.0,984128.0
320.0,1754240.0,484160.0,988346.6666666666
605.3333333333334,1754525.3333333333,766685.3333333334,984413.3333333334
320.0,1750208.0,770432.0,988160.0
506.6666666666667,1758458.6666666667,766400.0,988160.0
320.0,1762304.0,774464.0,992192.0
160.0,1754240.0,766586.6666666666,988160.0
320.0,1762144.0,770272.0,988000.0
320.0,1766336.0,770432.0,992192.0
320.0,1790528.0,786560.0,1012352.0
320.0,1758272.0,770432.0,988160.0
320.0,1782464.0,778496.0,1000256.0
320.0,1774400.0,778496.0,1000256.0
320.0,2387264.0,766400.0,988160.0
320.0,2532416.0,770432.0,988160.0
320.0,2528384.0,770432.0,988160.0
320.0,2528384.0,770432.0,992192.0
320.0,2584832.0,786560.0,1008320.0
160.0,2532416.0,1169600.0,996224.0
320.0,2536288.0,658901.3333333334,992032.0
320.0,2532416.0,548672.0,992192.0
320.0,2875136.0,548672.0,988160.0
320.0,2825658.6666666665,556736.0,992192.0
320.0,2205824.0,548672.0,992192.0
320.0,2209856.0,552704.0,1177664.0
320.0,2201792.0,556736.0,835376.0
320.0,2197760.0,548672.0,548672.0
320.0,2225984.0,556736.0,1338944.0
320.0,2197760.0,552704.0,1540544.0
320.0,2201792.0,548672.0,1544576.0
160.0,2270176.0,564640.0,1580864.0
320.0,2221952.0,560768.0,1564576.0
320.0,2213888.0,552704.0,1548608.0
320.0,2152688.0,564800.0,1568768.0
320.0,1572800.0,560768.0,1572800.0
320.0,1580864.0,564800.0,1580864.0
320.0,1592960.0,568832.0,1592960.0
320.0,1548608.0,593024.0,1548608.0
320.0,1588928.0,1133312.0,706378.6666666666
320.0,1580864.0,1689728.0,237488.0
320.0,1601024.0,1834880.0,506.6666666666667
160.0,1584736.0,1806656.0,320.0
605.3333333333334,1573085.3333333333,1794685.3333333333,445.3333333333333
320.0,1556672.0,1782464.0,320.0
320.0,1580864.0,1806656.0,320.0
320.0,1552640.0,1770368.0,320.0
320.0,1576832.0,1802624.0,320.0
320.0,1588928.0,1818752.0,320.0
506.6666666666667,1055797.3333333333,1770368.0,320.0
320.0,662000.0,1814720.0,320.0
320.0,320.0,1814720.0,320.0
320.0,320.0,1794560.0,320.0
320.0,320.0,1834880.0,320.0
160.0,320.0,1766522.6666666667,320.0
320.0,160.0,1794400.0,160.0
320.0,320.0,1810688.0,320.0
320.0,320.0,6766016.0,320.0
320.0,320.0,9491648.0,320.0
320.0,320.0,9471488.0,320.0
320.0,320.0,9342464.0,320.0
320.0,320.0,9540032.0,320.0
320.0,320.0,9588416.0,320.0
320.0,320.0,10390784.0,326912.0
320.0,320.0,10289984.0,899456.0
320.0,320.0,10334336.0,907520.0
320.0,320.0,10330304.0,903488.0
320.0,320.0,10382720.0,911552.0
160.0,160.0,2572234.6666666665,903488.0
320.0,320.0,2024384.0,903328.0
320.0,320.0,2201792.0,887360.0
320.0,320.0,3076736.0,887360.0
320.0,320.0,3161408.0,911552.0
320.0,320.0,3875072.0,895424.0
320.0,320.0,4733888.0,891392.0
320.0,320.0,4826624.0,758794.6666666666
320.0,320.0,4822592.0,320.0
320.0,320.0,4919360.0,320.0
320.0,320.0,5786240.0,320.0
320.0,320.0,11479424.0,320.0
320.0,4352.0,11021301.333333334,320.0
320.0,320.0,11572160.0,320.0
320.0,320.0,11608448.0,320.0
160.0,4192.0,10871050.666666666,320.0
320.0,320.0,10636576.0,160.0
320.0,320.0,11068160.0,320.0
320.0,320.0,10693184.0,320.0
320.0,4352.0,10292922.666666666,320.0
320.0,310784.0,9991616.0,320.0
320.0,560768.0,9890816.0,320.0
320.0,576896.0,9633573.333333334,320.0
320.0,560768.0,3722608.0,320.0
320.0,572864.0,3121088.0,320.0
320.0,568832.0,3298496.0,320.0
320.0,564800.0,3274304.0,320.0
320.0,568832.0,3294464.0,320.0
320.0,564800.0,3266240.0,320.0
320.0,556736.0,3238016.0,320.0
320.0,99333.33333333331,2860533.333333333,320.0
320.0,320.0,2729984.0,320.0
