port1,port4,port2,port3
6984.0,7304.0,6984.0,7064.0
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
320.0,506.6666666666667,506.6666666666667,506.6666666666667
506.6666666666667,605.3333333333334,445.3333333333333,605.3333333333334
445.3333333333333,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,343040.0,320.0
320.0,506.6666666666667,1000442.6666666666,81146.66666666667
506.6666666666667,605.3333333333334,1000541.3333333334,1089245.3333333333
605.3333333333334,320.0,1004288.0,1084928.0
320.0,160.0,992192.0,1080736.0
320.0,320.0,996224.0,1080896.0
320.0,4352.0,155781.33333333334,1071045.3333333333
320.0,4352.0,320.0,4352.0
320.0,320.0,160.0,320.0
160.0,320.0,12354368.0,320.0
320.0,320.0,14975354.666666666,506.6666666666667
320.0,506.6666666666667,13774064.0,320.0
506.6666666666667,605.3333333333334,9957.333333333334,8384.0
605.3333333333334,320.0,605.3333333333334,605.3333333333334
320.0,320.0,320.0,320.0
320.0,160.0,320.0,320.0
320.0,320.0,320.0,160.0
320.0,320.0,320.0,320.0
320.0,320.0,903488.0,320.0
320.0,320.0,1004128.0,320.0
160.0,320.0,996224.0,5995904.0
320.0,125312.0,1004288.0,7723125.333333333
320.0,1097024.0,1012352.0,1721984.0
320.0,1516352.0,1012352.0,2193728.0
320.0,1963904.0,1052672.0,2286464.0
320.0,1834880.0,988160.0,2141312.0
320.0,1834720.0,984128.0,2141152.0
320.0,1855040.0,996224.0,2161472.0
320.0,1834880.0,984314.6666666666,2137280.0
320.0,1834880.0,2116960.0,2137466.6666666665
160.0,1835066.6666666667,3125120.0,3004160.0
320.0,1838912.0,3125120.0,3125120.0
320.0,787018.6666666666,3121088.0,3604928.0
605.3333333333334,770717.3333333334,3125405.333333333,3891485.3333333335
506.6666666666667,766400.0,3262208.0,3895232.0
320.0,766400.0,5282240.0,3903296.0
320.0,774464.0,5290304.0,3911360.0
320.0,524778.6666666666,5290304.0,3903136.0
320.0,320.0,11144768.0,3911360.0
320.0,320.0,16043648.0,3911360.0
5078218.666666667,4352.0,2673994.6666666665,3996032.0
320.0,326912.0,2149216.0,1577722.6666666667
160.0,891392.0,2177600.0,778496.0
320.0,887360.0,2669504.0,774464.0
320.0,879296.0,3217856.0,770432.0
320.0,879296.0,3217856.0,770432.0
320.0,1504256.0,3217856.0,766400.0
320.0,1951808.0,3221888.0,774464.0
320.0,1996160.0,2415920.0,790592.0
320.0,1959712.0,1076864.0,770272.0
320.0,1955840.0,1080896.0,110709.33333333331
320.0,1955840.0,1076864.0,320.0
320.0,1955840.0,1072672.0,320.0
160.0,1951808.0,1072832.0,320.0
320.0,943088.0,1080896.0,320.0
320.0,883328.0,1270400.0,320.0
320.0,883328.0,1625216.0,320.0
320.0,879296.0,1621184.0,320.0
320.0,887360.0,1641344.0,320.0
320.0,883328.0,1625216.0,320.0
320.0,879136.0,1629248.0,160.0
320.0,907520.0,1669568.0,1899392.0
320.0,891392.0,1645376.0,6536192.0
320.0,883328.0,1629088.0,6475712.0
160.0,899456.0,1661504.0,6572480.0
320.0,899456.0,1661690.6666666667,6995840.0
320.0,372069.3333333333,1665536.0,7411136.0
320.0,320.0,1681664.0,7230314.666666667
320.0,36608.0,1499130.6666666667,778496.0
320.0,564986.6666666666,568832.0,794624.0
320.0,568832.0,233456.0,1342976.0
320.0,572704.0,320.0,1488128.0
320.0,564800.0,320.0,1850848.0
320.0,561053.3333333334,605.3333333333334,2556893.333333333
605.3333333333334,556736.0,84992.0,2532416.0
320.0,564800.0,568672.0,2511536.0
320.0,556736.0,838976.0,1742144.0
160.0,564800.0,1665536.0,1778432.0
320.0,564800.0,1673600.0,1790528.0
