00:00:00:00:00:08,00:00:00:00:00:02,00:00:00:00:00:05,00:00:00:00:00:03,00:00:00:00:00:07,00:00:00:00:00:04,00:00:00:00:00:06,00:00:00:00:00:01
310464.0,,,,,,,
0.0,,,,,,,
955584.0,4032.0,,,,,,
1201536.0,8398656.0,,,,,,
951552.0,7205184.0,,,,,,
947520.0,7205184.0,,,,,,
268357.3333333333,8064000.0,9741312.0,4032.0,,,,
0.0,7967232.0,11374272.0,7648704.0,4032.0,,,
0.0,7201152.0,10289664.0,0.0,0.0,,,
0.0,7011648.0,11442816.0,0.0,12116160.0,,,
0.0,5217408.0,10297728.0,7205184.0,12797568.0,,,
0.0,7265664.0,1625856.0,7265664.0,12083904.0,12096.0,,
0.0,9555840.0,0.0,0.0,114901.33333333331,520128.0,8064.0,
0.0,7584192.0,0.0,7580160.0,0.0,887040.0,318528.0,
0.0,7217280.0,0.0,7221312.0,0.0,846720.0,947520.0,4032.0
0.0,7201152.0,0.0,7205184.0,0.0,842688.0,0.0,943488.0
0.0,8406720.0,0.0,0.0,0.0,983808.0,0.0,1104768.0
0.0,4032.0,0.0,6556784.0,0.0,778176.0,878976.0,878976.0
0.0,0.0,0.0,4032.0,786240.0,911232.0,1020096.0,1020096.0
0.0,0.0,0.0,0.0,1108800.0,983808.0,1108800.0,1108800.0
5491584.0,0.0,0.0,0.0,947520.0,842688.0,0.0,947520.0
0.0,0.0,0.0,0.0,951552.0,842688.0,951552.0,951552.0
0.0,1358784.0,0.0,0.0,955584.0,850752.0,0.0,955584.0
0.0,370944.0,0.0,0.0,1108800.0,983808.0,1108800.0,1108800.0
0.0,0.0,0.0,0.0,1104768.0,983808.0,1104768.0,1104768.0
0.0,0.0,4032.0,0.0,947520.0,842688.0,951552.0,947520.0
0.0,0.0,0.0,0.0,951552.0,842688.0,951552.0,947520.0
0.0,0.0,951552.0,0.0,947520.0,767605.3333333334,947520.0,947520.0
0.0,858816.0,1963584.0,0.0,1104768.0,0.0,0.0,1104768.0
0.0,0.0,0.0,0.0,951552.0,0.0,951552.0,947520.0
0.0,737856.0,1689408.0,0.0,947520.0,0.0,0.0,947520.0
0.0,0.0,1685376.0,0.0,947520.0,0.0,0.0,947520.0
0.0,745920.0,0.0,0.0,963648.0,0.0,959616.0,959616.0
