port_1,port_2,port_3,port_4,port_5
480.0,943968.0,1966080.0,480.0,2044704.0
480.0,998400.0,2093328.0,480.0,2177760.0
720.0,901632.0,1869312.0,480.0,1948176.0
480.0,943968.0,1972128.0,720.0,2050752.0
480.0,944208.0,1966080.0,480.0,2044704.0
480.0,950016.0,1978176.0,480.0,2056800.0
480.0,950016.0,1978176.0,480.0,2062848.0
720.0,943968.0,1972368.0,480.0,2057040.0
480.0,1948176.0,1978176.0,720.0,2056800.0
480.0,1978176.0,1978176.0,480.0,2056800.0
480.0,1978176.0,1984224.0,480.0,2062848.0
480.0,1978176.0,1978416.0,480.0,2057040.0
720.0,1972128.0,1972128.0,720.0,2056800.0
480.0,2800944.0,1978176.0,480.0,2062848.0
480.0,2703376.0,1978176.0,6528.0,2056800.0
480.0,1869312.0,1978176.0,480.0,2056800.0
720.0,1875360.0,1978416.0,480.0,2057040.0
480.0,2304768.0,1978176.0,720.0,2062848.0
480.0,2825136.0,1978176.0,2909568.0,2056800.0
480.0,2818848.0,1978176.0,3084960.0,1050112.0
480.0,2824896.0,1978416.0,3091008.0,480.0
720.0,2818848.0,1978176.0,3085200.0,720.0
480.0,2825136.0,1978176.0,3091008.0,798816.0
480.0,2818848.0,1972128.0,3084960.0,841152.0
480.0,2824896.0,1984224.0,3084960.0,847200.0
720.0,2812800.0,1978416.0,3091008.0,841392.0
480.0,2824896.0,1978176.0,3085200.0,841152.0
480.0,2825136.0,1978176.0,3091008.0,847200.0
480.0,2818848.0,1972128.0,3084960.0,841152.0
480.0,2824896.0,1978416.0,4058688.0,847200.0
720.0,2812800.0,1978176.0,4107312.0,841392.0
480.0,2825136.0,1984224.0,2218456.0,841152.0
480.0,2824896.0,1978176.0,1028640.0,847200.0
480.0,2818848.0,1972128.0,1028640.0,841152.0
720.0,2830944.0,1978416.0,1028640.0,841392.0
480.0,2830944.0,1990272.0,1034928.0,847200.0
480.0,2819088.0,1978176.0,1028640.0,847200.0
480.0,2806752.0,1972128.0,1028640.0,835104.0
480.0,2879328.0,2014704.0,1046784.0,865344.0
760.0,2776512.0,1438264.0,1016544.0,829296.0
720.0,2836992.0,384832.0,1028880.0,847200.0
480.0,2837232.0,480.0,1040736.0,847200.0
480.0,2788608.0,480.0,1016544.0,835104.0
480.0,2836992.0,480.0,1028640.0,847200.0
720.0,2812800.0,720.0,1028880.0,841392.0
480.0,2837232.0,480.0,1034688.0,847200.0
480.0,2806752.0,480.0,1028640.0,841152.0
480.0,2739664.0,480.0,1028640.0,847200.0
480.0,857656.0,720.0,1034688.0,841392.0
720.0,841152.0,480.0,1028880.0,847200.0
480.0,841392.0,480.0,1028640.0,841152.0
480.0,847200.0,480.0,1028640.0,841152.0
480.0,841152.0,480.0,1034688.0,847200.0
720.0,841152.0,720.0,1028640.0,841392.0
480.0,847440.0,480.0,1028880.0,847200.0
480.0,841152.0,480.0,1028640.0,841432.0
480.0,847200.0,480.0,1028640.0,841152.0
480.0,841152.0,720.0,1028640.0,847200.0
720.0,841152.0,480.0,1028880.0,841392.0
480.0,847440.0,480.0,1034688.0,847200.0
480.0,841152.0,480.0,1028640.0,841152.0
480.0,847200.0,480.0,1028640.0,847200.0
720.0,841152.0,720.0,1028640.0,841392.0
480.0,847200.0,480.0,1028880.0,841152.0
480.0,841392.0,480.0,1028640.0,847200.0
480.0,841152.0,480.0,1034688.0,841152.0
908.0,847628.0,1148.0,1029068.0,841580.0
720.0,841152.0,480.0,1028880.0,847440.0
480.0,847440.0,480.0,1028640.0,841152.0
480.0,847200.0,480.0,47224.0,841152.0
480.0,877440.0,480.0,480.0,883488.0
480.0,473952.0,720.0,480.0,810912.0
720.0,480.0,480.0,720.0,847440.0
480.0,720.0,480.0,480.0,841152.0
480.0,480.0,480.0,480.0,841152.0
480.0,480.0,480.0,480.0,847200.0
480.0,480.0,720.0,480.0,841392.0
720.0,480.0,480.0,720.0,847200.0
480.0,720.0,480.0,480.0,841152.0
480.0,480.0,480.0,480.0,841152.0
480.0,760.0,720.0,480.0,847200.0
720.0,480.0,480.0,720.0,841392.0
480.0,720.0,480.0,480.0,841152.0
480.0,480.0,480.0,480.0,847200.0
480.0,480.0,480.0,480.0,841152.0
480.0,6528.0,720.0,480.0,427408.0
720.0,480.0,480.0,720.0,480.0
480.0,720.0,480.0,480.0,480.0
480.0,480.0,760.0,760.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,480.0,720.0,720.0,720.0
480.0,2643696.0,480.0,480.0,480.0
480.0,3091008.0,480.0,480.0,480.0
480.0,4530432.0,480.0,480.0,480.0
480.0,7203648.0,720.0,480.0,720.0
720.0,7203648.0,480.0,720.0,480.0
480.0,9822672.0,480.0,480.0,480.0
480.0,12894816.0,480.0,480.0,480.0
480.0,13366560.0,480.0,480.0,480.0
720.0,13390752.0,720.0,480.0,720.0
480.0,15985584.0,480.0,720.0,480.0
480.0,16451040.0,480.0,480.0,480.0
480.0,16463136.0,480.0,480.0,480.0
480.0,16463136.0,480.0,480.0,480.0
720.0,16493376.0,720.0,720.0,720.0
480.0,16469424.0,480.0,480.0,480.0
480.0,16457088.0,480.0,480.0,480.0
480.0,16444992.0,480.0,480.0,480.0
480.0,16487328.0,480.0,480.0,480.0
480.0,16414752.0,720.0,480.0,720.0
720.0,16529664.0,480.0,720.0,480.0
480.0,16457328.0,480.0,480.0,480.0
480.0,13791648.0,480.0,480.0,6528.0
480.0,11911760.0,480.0,480.0,6528.0
720.0,9247872.0,720.0,720.0,720.0
480.0,6028856.0,6528.0,480.0,6528.0
480.0,3078912.0,480.0,480.0,480.0
480.0,3091008.0,480.0,480.0,480.0
480.0,3084960.0,720.0,480.0,480.0
720.0,3091008.0,480.0,720.0,720.0
480.0,3091248.0,480.0,480.0,480.0
480.0,1508680.0,480.0,6528.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,1494336.0,720.0,480.0,720.0
480.0,3091008.0,480.0,720.0,480.0
480.0,3085200.0,480.0,480.0,480.0
480.0,3084960.0,480.0,480.0,480.0
480.0,3084960.0,480.0,480.0,480.0
720.0,3091008.0,720.0,480.0,720.0
480.0,3091248.0,480.0,720.0,480.0
480.0,3078912.0,480.0,480.0,480.0
480.0,5098944.0,480.0,480.0,480.0
480.0,5147328.0,720.0,480.0,480.0
720.0,5153376.0,480.0,720.0,720.0
480.0,5141520.0,480.0,480.0,480.0
480.0,5147328.0,480.0,480.0,480.0
480.0,5371104.0,480.0,480.0,480.0
480.0,4917504.0,441984.0,480.0,480.0
720.0,5147328.0,950256.0,480.0,720.0
480.0,5147328.0,950016.0,720.0,480.0
480.0,4642864.0,950016.0,6528.0,480.0
480.0,3048672.0,943968.0,480.0,480.0
480.0,3084960.0,950016.0,480.0,480.0
720.0,3084960.0,950256.0,720.0,720.0
480.0,3097296.0,950016.0,480.0,480.0
480.0,3084960.0,950016.0,480.0,480.0
480.0,3084960.0,943968.0,480.0,480.0
480.0,3091008.0,3889584.0,480.0,720.0
720.0,3084960.0,4040544.0,720.0,480.0
480.0,3091248.0,4034496.0,480.0,480.0
480.0,3078912.0,4034496.0,480.0,480.0
480.0,3097056.0,4040544.0,480.0,480.0
720.0,3091008.0,4040784.0,720.0,720.0
480.0,3097296.0,4040544.0,480.0,480.0
480.0,3072864.0,4028448.0,480.0,480.0
480.0,3091008.0,4034496.0,480.0,480.0
480.0,3091008.0,4040784.0,480.0,720.0
720.0,83120.0,3140600.0,2903760.0,480.0
480.0,720.0,950016.0,3091008.0,480.0
480.0,480.0,950016.0,3084960.0,480.0
480.0,480.0,950016.0,3091008.0,480.0
720.0,480.0,950256.0,3078912.0,720.0
480.0,6768.0,943968.0,1223104.0,480.0
480.0,480.0,950016.0,480.0,480.0
480.0,480.0,950016.0,480.0,480.0
480.0,480.0,1391760.0,480.0,480.0
720.0,480.0,1978176.0,720.0,720.0
480.0,720.0,1984224.0,480.0,480.0
480.0,480.0,1972128.0,480.0,480.0
480.0,480.0,1978176.0,480.0,480.0
720.0,480.0,1978416.0,480.0,720.0
480.0,480.0,1978176.0,720.0,480.0
480.0,720.0,1978176.0,480.0,1306848.0
480.0,480.0,1978176.0,480.0,3084960.0
480.0,480.0,1978416.0,480.0,3091008.0
720.0,480.0,1978176.0,480.0,3085200.0
480.0,720.0,1978176.0,720.0,3091008.0
480.0,480.0,2407584.0,480.0,3084960.0
480.0,480.0,3018432.0,480.0,3091008.0
480.0,480.0,3006576.0,480.0,3097056.0
720.0,6528.0,2926072.0,720.0,3079152.0
480.0,6768.0,2056800.0,480.0,2800144.0
480.0,480.0,2056800.0,480.0,480.0
480.0,480.0,2056800.0,480.0,480.0
720.0,480.0,2069136.0,480.0,720.0
480.0,480.0,2056800.0,720.0,480.0
480.0,720.0,2056800.0,480.0,480.0
480.0,480.0,2056800.0,345216.0,480.0
480.0,480.0,2056800.0,847200.0,480.0
720.0,480.0,2057040.0,841152.0,720.0
480.0,720.0,2068896.0,847440.0,480.0
480.0,480.0,2056800.0,841152.0,480.0
480.0,480.0,2056800.0,847200.0,480.0
480.0,480.0,2057040.0,841152.0,720.0
720.0,480.0,2056800.0,841392.0,480.0
480.0,720.0,2068896.0,847200.0,480.0
480.0,480.0,2068896.0,847200.0,480.0
480.0,6528.0,1598360.0,847200.0,480.0
480.0,480.0,1016784.0,835104.0,720.0
720.0,480.0,1028640.0,847440.0,480.0
480.0,720.0,1028640.0,841152.0,480.0
480.0,480.0,1022592.0,835104.0,480.0
480.0,480.0,1034688.0,847200.0,480.0
720.0,480.0,1028880.0,841152.0,720.0
480.0,720.0,1070976.0,877680.0,480.0
480.0,480.0,986304.0,810912.0,480.0
480.0,480.0,1028640.0,841152.0,480.0
480.0,6528.0,1028640.0,103984.0,480.0
720.0,480.0,1028880.0,480.0,720.0
480.0,480.0,1028640.0,720.0,480.0
480.0,720.0,1034688.0,480.0,480.0
480.0,480.0,1028640.0,480.0,480.0
480.0,480.0,1028880.0,480.0,480.0
720.0,480.0,1028640.0,720.0,720.0
480.0,720.0,1028640.0,480.0,480.0
480.0,480.0,1028640.0,480.0,480.0
480.0,480.0,1028640.0,480.0,480.0
480.0,480.0,1028880.0,480.0,720.0
720.0,480.0,1034688.0,720.0,480.0
480.0,720.0,1028640.0,480.0,480.0
480.0,480.0,1028640.0,480.0,480.0
480.0,480.0,1028640.0,480.0,480.0
720.0,480.0,1028880.0,720.0,720.0
480.0,720.0,1028640.0,480.0,480.0
480.0,480.0,1034688.0,480.0,480.0
480.0,480.0,1028640.0,480.0,480.0
480.0,480.0,1028880.0,480.0,720.0
720.0,480.0,1028640.0,720.0,480.0
480.0,720.0,1028640.0,480.0,480.0
480.0,6528.0,584416.0,480.0,480.0
480.0,480.0,1548768.0,480.0,480.0
720.0,480.0,4125456.0,480.0,720.0
480.0,720.0,4113120.0,720.0,1155648.0
480.0,480.0,4119168.0,480.0,3091008.0
480.0,480.0,4119168.0,480.0,3084960.0
480.0,480.0,4113360.0,480.0,4221984.0
720.0,480.0,4113120.0,720.0,6175728.0
480.0,720.0,4125216.0,1131456.0,6187584.0
480.0,480.0,4119168.0,3084960.0,9278112.0
480.0,480.0,4119168.0,3091008.0,9780096.0
720.0,480.0,4113360.0,3084960.0,9768240.0
480.0,720.0,4113120.0,3085200.0,9768000.0
480.0,480.0,4125216.0,3091008.0,9798240.0
480.0,480.0,4107072.0,3084960.0,9755904.0
480.0,6528.0,2539760.0,3084960.0,9774048.0
720.0,480.0,480.0,3091248.0,9780336.0
480.0,720.0,480.0,3084960.0,9774048.0
480.0,480.0,480.0,3091008.0,9786144.0
480.0,480.0,480.0,3084960.0,9768000.0
720.0,480.0,720.0,3091008.0,9786384.0
480.0,480.0,480.0,3079152.0,9768000.0
480.0,6768.0,480.0,3091008.0,8614560.0
480.0,480.0,480.0,3084960.0,6683520.0
480.0,480.0,720.0,3091008.0,6695616.0
720.0,480.0,480.0,3091248.0,6695856.0
480.0,720.0,480.0,3084960.0,6683520.0
480.0,12576.0,480.0,3084960.0,3413200.0
480.0,480.0,480.0,3084960.0,480.0
480.0,480.0,720.0,3091008.0,720.0
720.0,480.0,480.0,3085200.0,480.0
480.0,720.0,480.0,3091008.0,480.0
480.0,480.0,480.0,3084960.0,480.0
480.0,480.0,720.0,3091008.0,480.0
720.0,480.0,480.0,3085200.0,720.0
480.0,6768.0,480.0,904400.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,1397568.0,480.0,480.0,480.0
480.0,2056800.0,720.0,480.0,720.0
1000.0,2056800.0,480.0,720.0,480.0
480.0,2063088.0,480.0,480.0,480.0
480.0,2141472.0,480.0,480.0,480.0
480.0,1972128.0,480.0,480.0,480.0
720.0,2062848.0,635760.0,480.0,720.0
480.0,2057040.0,950016.0,720.0,480.0
480.0,2056800.0,950016.0,480.0,480.0
480.0,2056800.0,943968.0,480.0,480.0
480.0,4119168.0,950256.0,480.0,480.0
720.0,5147328.0,950016.0,490608.0,720.0
480.0,5159664.0,950016.0,3097056.0,480.0
480.0,5135232.0,950016.0,3078912.0,480.0
480.0,5232000.0,962112.0,3139392.0,480.0
480.0,5062656.0,932112.0,3036576.0,480.0
720.0,5171520.0,956064.0,3103344.0,720.0
480.0,5214096.0,962112.0,3127296.0,480.0
480.0,5044512.0,931872.0,3030528.0,480.0
480.0,4112560.0,950016.0,3091008.0,6808.0
480.0,2062848.0,950256.0,3091008.0,480.0
720.0,2056800.0,943968.0,3085200.0,1343376.0
480.0,4101264.0,956064.0,3103104.0,2068896.0
480.0,5111040.0,943968.0,3066816.0,2044704.0
480.0,3727776.0,943968.0,3084960.0,2062848.0
480.0,3091008.0,950016.0,3091008.0,2056800.0
480.0,3139392.0,968400.0,3139392.0,2099376.0
960.0,5413920.0,1663920.0,5413920.0,3629520.0
720.0,3084960.0,944208.0,1231552.0,2891664.0
480.0,3078912.0,950016.0,720.0,2897472.0
480.0,3085200.0,943968.0,480.0,2897472.0
480.0,3091008.0,950016.0,480.0,2909568.0
480.0,3091008.0,950016.0,480.0,2909568.0
480.0,3030528.0,932112.0,480.0,2836992.0
720.0,2877688.0,950016.0,720.0,2086720.0
480.0,720.0,950016.0,480.0,841152.0
480.0,480.0,943968.0,480.0,1270560.0
480.0,480.0,950016.0,480.0,1681824.0
720.0,480.0,950256.0,480.0,1682064.0
480.0,480.0,950016.0,720.0,1693920.0
480.0,720.0,943968.0,480.0,1681824.0
480.0,480.0,950016.0,480.0,1681824.0
480.0,480.0,950256.0,480.0,1693920.0
720.0,480.0,950016.0,720.0,1682064.0
480.0,720.0,950016.0,480.0,1687872.0
480.0,480.0,943968.0,480.0,1687872.0
480.0,480.0,950016.0,480.0,1681824.0
480.0,480.0,950256.0,480.0,1694160.0
720.0,6528.0,924184.0,480.0,1693920.0
240.0,480.0,480.0,480.0,1669728.0
240.0,0.0,0.0,240.0,2878848.0
240.0,6288.0,240.0,0.0,1435904.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
428.0,0.0,0.0,428.0,846720.0
0.0,428.0,428.0,0.0,841100.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,280.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,280.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,6048.0,0.0,0.0,202912.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,2044224.0,0.0,0.0,0.0
0.0,3084480.0,0.0,0.0,0.0
0.0,5806080.0,0.0,280.0,0.0
0.0,7680960.0,0.0,0.0,0.0
0.0,10299744.0,0.0,0.0,0.0
0.0,10777536.0,0.0,0.0,0.0
0.0,16051392.0,0.0,0.0,0.0
0.0,17490816.0,0.0,0.0,0.0
0.0,17478720.0,0.0,0.0,0.0
0.0,17496864.0,0.0,0.0,0.0
0.0,17490816.0,0.0,0.0,0.0
0.0,17515008.0,0.0,0.0,0.0
0.0,17460576.0,0.0,0.0,0.0
0.0,17515008.0,0.0,0.0,0.0
0.0,17490816.0,0.0,0.0,0.0
0.0,17496864.0,0.0,0.0,0.0
0.0,14780192.0,0.0,6048.0,0.0
0.0,13366080.0,0.0,0.0,0.0
0.0,13384224.0,0.0,0.0,0.0
0.0,13372128.0,0.0,0.0,0.0
0.0,13390272.0,0.0,0.0,0.0
0.0,11815720.0,6048.0,6048.0,0.0
0.0,7215264.0,0.0,0.0,0.0
0.0,7191072.0,0.0,0.0,0.0
0.0,7209216.0,0.0,0.0,0.0
0.0,7197120.0,0.0,0.0,0.0
0.0,4502480.0,0.0,0.0,6048.0
0.0,2569800.0,0.0,6048.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,133056.0,0.0,0.0
0.0,0.0,1028160.0,0.0,0.0
0.0,0.0,1167264.0,0.0,0.0
0.0,0.0,2056320.0,0.0,0.0
0.0,0.0,2056320.0,0.0,0.0
0.0,260064.0,2056320.0,0.0,0.0
0.0,2062368.0,2062368.0,0.0,0.0
0.0,2140992.0,2147040.0,0.0,0.0
0.0,1971648.0,1971648.0,0.0,0.0
0.0,2056320.0,2056320.0,0.0,0.0
0.0,2062368.0,2056320.0,0.0,0.0
0.0,2056320.0,2056320.0,0.0,0.0
0.0,2056320.0,2056320.0,0.0,120960.0
0.0,2183328.0,2068416.0,0.0,1028160.0
