port_1,port_2,port_3,port_4,port_5
480.0,480.0,480.0,480.0,847200.0
480.0,480.0,720.0,480.0,841392.0
480.0,480.0,480.0,720.0,847200.0
480.0,720.0,480.0,480.0,841152.0
720.0,480.0,480.0,480.0,841152.0
480.0,480.0,720.0,480.0,847200.0
480.0,480.0,480.0,720.0,841392.0
480.0,480.0,480.0,480.0,841152.0
720.0,720.0,480.0,480.0,847200.0
480.0,480.0,480.0,480.0,841152.0
480.0,480.0,720.0,480.0,427408.0
480.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,760.0,760.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,720.0,720.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
480.0,720.0,480.0,480.0,480.0
720.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,720.0,720.0
480.0,480.0,480.0,480.0,480.0
480.0,720.0,480.0,480.0,480.0
720.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
480.0,720.0,480.0,480.0,480.0
720.0,480.0,480.0,480.0,6528.0
480.0,480.0,480.0,480.0,6528.0
480.0,480.0,720.0,720.0,720.0
480.0,480.0,6528.0,480.0,6528.0
480.0,720.0,480.0,480.0,480.0
720.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,480.0
480.0,480.0,480.0,720.0,720.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,480.0,6528.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,480.0
480.0,480.0,480.0,720.0,720.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,441984.0,480.0,480.0
480.0,480.0,950256.0,480.0,720.0
480.0,480.0,950016.0,720.0,480.0
480.0,720.0,950016.0,6528.0,480.0
720.0,480.0,943968.0,480.0,480.0
480.0,480.0,950016.0,480.0,480.0
480.0,480.0,950256.0,720.0,720.0
480.0,480.0,950016.0,480.0,480.0
720.0,720.0,950016.0,480.0,480.0
480.0,480.0,943968.0,480.0,480.0
480.0,480.0,3889584.0,480.0,720.0
480.0,480.0,4040544.0,720.0,480.0
480.0,480.0,4034496.0,480.0,480.0
720.0,720.0,4034496.0,480.0,480.0
480.0,480.0,4040544.0,480.0,480.0
480.0,480.0,4040784.0,720.0,720.0
480.0,480.0,4040544.0,480.0,480.0
480.0,720.0,4028448.0,480.0,480.0
720.0,480.0,4034496.0,480.0,480.0
480.0,480.0,4040784.0,480.0,720.0
480.0,480.0,3140600.0,2903760.0,480.0
480.0,480.0,950016.0,3091008.0,480.0
720.0,720.0,950016.0,3084960.0,480.0
480.0,480.0,950016.0,3091008.0,480.0
480.0,480.0,950256.0,3078912.0,720.0
480.0,480.0,943968.0,1223104.0,480.0
480.0,720.0,950016.0,480.0,480.0
720.0,480.0,950016.0,480.0,480.0
480.0,480.0,1391760.0,480.0,480.0
480.0,480.0,1978176.0,720.0,720.0
480.0,480.0,1984224.0,480.0,480.0
720.0,720.0,1972128.0,480.0,480.0
480.0,480.0,1978176.0,480.0,480.0
480.0,480.0,1978416.0,480.0,720.0
480.0,480.0,1978176.0,720.0,480.0
480.0,480.0,1978176.0,480.0,1306848.0
720.0,720.0,1978176.0,480.0,3084960.0
480.0,480.0,1978416.0,480.0,3091008.0
480.0,480.0,1978176.0,480.0,3085200.0
480.0,480.0,1978176.0,720.0,3091008.0
480.0,720.0,2407584.0,480.0,3084960.0
720.0,480.0,3018432.0,480.0,3091008.0
480.0,480.0,3006576.0,480.0,3097056.0
480.0,480.0,2926072.0,720.0,3079152.0
480.0,480.0,2056800.0,480.0,2800144.0
720.0,720.0,2056800.0,480.0,480.0
480.0,480.0,2056800.0,480.0,480.0
480.0,480.0,2069136.0,480.0,720.0
480.0,480.0,2056800.0,720.0,480.0
480.0,720.0,2056800.0,480.0,480.0
720.0,480.0,2056800.0,345216.0,480.0
480.0,480.0,2056800.0,847200.0,480.0
480.0,480.0,2057040.0,841152.0,720.0
480.0,480.0,2068896.0,847440.0,480.0
480.0,720.0,2056800.0,841152.0,480.0
720.0,480.0,2056800.0,847200.0,480.0
480.0,480.0,2057040.0,841152.0,720.0
480.0,480.0,2056800.0,841392.0,480.0
480.0,480.0,2068896.0,847200.0,480.0
720.0,720.0,2068896.0,847200.0,480.0
480.0,480.0,1598360.0,847200.0,480.0
480.0,480.0,1016784.0,835104.0,720.0
480.0,480.0,1028640.0,847440.0,480.0
480.0,480.0,1028640.0,841152.0,480.0
720.0,720.0,1022592.0,835104.0,480.0
480.0,480.0,1034688.0,847200.0,480.0
480.0,480.0,1028880.0,841152.0,720.0
480.0,480.0,1070976.0,877680.0,480.0
480.0,480.0,986304.0,810912.0,480.0
720.0,720.0,1028640.0,841152.0,480.0
480.0,480.0,1028640.0,103984.0,480.0
480.0,480.0,1028880.0,480.0,720.0
480.0,480.0,1028640.0,720.0,480.0
480.0,480.0,1034688.0,480.0,480.0
720.0,720.0,1028640.0,480.0,480.0
480.0,480.0,1028880.0,480.0,480.0
480.0,480.0,1028640.0,720.0,720.0
480.0,480.0,1028640.0,480.0,480.0
720.0,720.0,1028640.0,480.0,480.0
480.0,480.0,1028640.0,480.0,480.0
480.0,480.0,1028880.0,480.0,720.0
480.0,480.0,1034688.0,720.0,480.0
480.0,480.0,1028640.0,480.0,480.0
720.0,720.0,1028640.0,480.0,480.0
480.0,480.0,1028640.0,480.0,480.0
480.0,480.0,1028880.0,720.0,720.0
480.0,480.0,1028640.0,480.0,480.0
720.0,720.0,1034688.0,480.0,480.0
480.0,480.0,1028640.0,480.0,480.0
480.0,480.0,1028880.0,480.0,720.0
480.0,480.0,1028640.0,720.0,480.0
480.0,480.0,1028640.0,480.0,480.0
720.0,720.0,584416.0,480.0,480.0
480.0,480.0,1548768.0,480.0,480.0
480.0,480.0,4125456.0,480.0,720.0
480.0,480.0,4113120.0,720.0,1155648.0
480.0,720.0,4119168.0,480.0,3091008.0
720.0,480.0,4119168.0,480.0,3084960.0
480.0,480.0,4113360.0,480.0,4221984.0
480.0,480.0,4113120.0,720.0,6175728.0
480.0,480.0,4125216.0,1131456.0,6187584.0
720.0,720.0,4119168.0,3084960.0,9278112.0
480.0,480.0,4119168.0,3091008.0,9780096.0
480.0,480.0,4113360.0,3084960.0,9768240.0
480.0,480.0,4113120.0,3085200.0,9768000.0
480.0,720.0,4125216.0,3091008.0,9798240.0
720.0,480.0,4107072.0,3084960.0,9755904.0
480.0,480.0,2539760.0,3084960.0,9774048.0
480.0,480.0,480.0,3091248.0,9780336.0
480.0,480.0,480.0,3084960.0,9774048.0
720.0,720.0,480.0,3091008.0,9786144.0
480.0,480.0,480.0,3084960.0,9768000.0
480.0,480.0,720.0,3091008.0,9786384.0
480.0,480.0,480.0,3079152.0,9768000.0
480.0,720.0,480.0,3091008.0,8614560.0
720.0,480.0,480.0,3084960.0,6683520.0
480.0,480.0,720.0,3091008.0,6695616.0
480.0,480.0,480.0,3091248.0,6695856.0
480.0,480.0,480.0,3084960.0,6683520.0
720.0,720.0,480.0,3084960.0,3413200.0
480.0,480.0,480.0,3084960.0,480.0
480.0,480.0,720.0,3091008.0,720.0
480.0,480.0,480.0,3085200.0,480.0
480.0,480.0,480.0,3091008.0,480.0
720.0,720.0,480.0,3084960.0,480.0
480.0,480.0,720.0,3091008.0,480.0
480.0,480.0,480.0,3085200.0,720.0
480.0,480.0,480.0,904400.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,635760.0,480.0,720.0
480.0,480.0,950016.0,720.0,480.0
720.0,720.0,950016.0,480.0,480.0
480.0,480.0,943968.0,480.0,480.0
480.0,480.0,950256.0,480.0,480.0
480.0,480.0,950016.0,490608.0,720.0
480.0,480.0,950016.0,3097056.0,480.0
720.0,720.0,950016.0,3078912.0,480.0
480.0,480.0,962112.0,3139392.0,480.0
480.0,480.0,932112.0,3036576.0,480.0
480.0,480.0,956064.0,3103344.0,720.0
480.0,480.0,962112.0,3127296.0,480.0
720.0,720.0,931872.0,3030528.0,480.0
480.0,480.0,950016.0,3091008.0,6808.0
480.0,480.0,950256.0,3091008.0,480.0
480.0,480.0,943968.0,3085200.0,1343376.0
480.0,480.0,956064.0,3103104.0,2068896.0
720.0,720.0,943968.0,3066816.0,2044704.0
480.0,480.0,943968.0,3084960.0,2062848.0
480.0,480.0,950016.0,3091008.0,2056800.0
480.0,480.0,968400.0,3139392.0,2099376.0
960.0,960.0,1663920.0,5413920.0,3629520.0
480.0,480.0,944208.0,1231552.0,2891664.0
480.0,480.0,950016.0,720.0,2897472.0
480.0,480.0,943968.0,480.0,2897472.0
720.0,720.0,950016.0,480.0,2909568.0
480.0,480.0,950016.0,480.0,2909568.0
480.0,480.0,932112.0,480.0,2836992.0
480.0,480.0,950016.0,720.0,2086720.0
480.0,480.0,950016.0,480.0,841152.0
720.0,720.0,943968.0,480.0,1270560.0
480.0,480.0,950016.0,480.0,1681824.0
480.0,480.0,950256.0,480.0,1682064.0
480.0,480.0,950016.0,720.0,1693920.0
480.0,720.0,943968.0,480.0,1681824.0
720.0,480.0,950016.0,480.0,1681824.0
760.0,480.0,950256.0,480.0,1693920.0
480.0,480.0,950016.0,720.0,1682064.0
480.0,480.0,950016.0,480.0,1687872.0
720.0,720.0,943968.0,480.0,1687872.0
480.0,480.0,950016.0,480.0,1681824.0
480.0,480.0,950256.0,480.0,1694160.0
480.0,480.0,924184.0,480.0,1693920.0
480.0,480.0,480.0,480.0,1669728.0
0.0,0.0,0.0,240.0,2878848.0
240.0,240.0,240.0,0.0,1435904.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,428.0,0.0,428.0,846720.0
428.0,0.0,428.0,0.0,841100.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,280.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,280.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,846720.0
0.0,0.0,0.0,0.0,840672.0
0.0,0.0,0.0,0.0,202912.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,280.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6048.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,6048.0,6048.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6048.0
0.0,0.0,0.0,6048.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,133056.0,0.0,0.0
0.0,0.0,1028160.0,0.0,0.0
0.0,0.0,1167264.0,0.0,0.0
0.0,0.0,2056320.0,0.0,0.0
0.0,0.0,2056320.0,0.0,0.0
0.0,0.0,2056320.0,0.0,0.0
0.0,0.0,2062368.0,0.0,0.0
0.0,0.0,2147040.0,0.0,0.0
0.0,0.0,1971648.0,0.0,0.0
0.0,0.0,2056320.0,0.0,0.0
0.0,0.0,2056320.0,0.0,0.0
0.0,0.0,2056320.0,0.0,0.0
0.0,0.0,2056320.0,0.0,120960.0
0.0,0.0,2068416.0,0.0,1028160.0
0.0,0.0,2056320.0,0.0,1028160.0
0.0,0.0,2056320.0,0.0,1034208.0
0.0,0.0,2056320.0,0.0,1028160.0
0.0,0.0,2056320.0,0.0,1028160.0
0.0,0.0,2056320.0,0.0,1028160.0
0.0,0.0,2068416.0,0.0,1542240.0
0.0,0.0,2056320.0,0.0,1880928.0
0.0,0.0,2056320.0,0.0,1862784.0
0.0,0.0,2056320.0,0.0,1874880.0
0.0,0.0,2056320.0,0.0,1874880.0
0.0,0.0,2068416.0,0.0,1868832.0
0.0,0.0,2056320.0,0.0,1868832.0
0.0,0.0,2056320.0,0.0,1880928.0
0.0,0.0,2056320.0,0.0,1868832.0
0.0,0.0,1916656.0,0.0,1874880.0
0.0,0.0,1028160.0,0.0,1868832.0
0.0,0.0,882448.0,0.0,1874880.0
0.0,0.0,6048.0,0.0,1874880.0
0.0,0.0,0.0,0.0,1874880.0
0.0,0.0,0.0,6048.0,1868832.0
0.0,0.0,0.0,0.0,1868832.0
0.0,0.0,0.0,0.0,1874880.0
0.0,0.0,0.0,0.0,1868832.0
0.0,0.0,0.0,0.0,1874880.0
0.0,0.0,0.0,0.0,1874880.0
0.0,0.0,0.0,0.0,1868832.0
