port_1,port_2,port_3,port_4,port_5
10664.0,10664.0,11384.0,11040.0,11024.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,760.0
1000.0,1000.0,480.0,760.0,480.0
908.0,908.0,1428.0,908.0,1148.0
480.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,480.0,480.0,480.0,480.0
199824.0,480.0,480.0,480.0,480.0
2057040.0,720.0,480.0,480.0,480.0
3859104.0,480.0,720.0,480.0,760.0
5516256.0,480.0,480.0,720.0,720.0
9248580.0,908.0,908.0,1188.0,908.0
11068320.0,760.0,760.0,480.0,480.0
12350736.0,720.0,480.0,480.0,480.0
14140704.0,480.0,720.0,720.0,720.0
15428928.0,480.0,480.0,480.0,480.0
15447072.0,480.0,480.0,480.0,480.0
15398928.0,480.0,480.0,480.0,480.0
15434976.0,720.0,720.0,480.0,480.0
15465216.0,480.0,480.0,720.0,720.0
15459168.0,480.0,480.0,480.0,480.0
15422880.0,480.0,480.0,480.0,480.0
15043824.0,720.0,480.0,480.0,480.0
11316288.0,480.0,720.0,480.0,6768.0
11334432.0,480.0,480.0,720.0,480.0
11310240.0,480.0,480.0,480.0,760.0
11328384.0,480.0,480.0,480.0,480.0
11316956.0,1148.0,908.0,1188.0,908.0
11310240.0,480.0,720.0,480.0,720.0
11316568.0,480.0,480.0,720.0,480.0
11334432.0,760.0,480.0,480.0,480.0
11322336.0,480.0,480.0,480.0,480.0
11316528.0,720.0,760.0,480.0,480.0
8436320.0,480.0,720.0,6768.0,720.0
8243904.0,480.0,480.0,480.0,480.0
8225760.0,480.0,480.0,480.0,480.0
3510728.0,480.0,6528.0,480.0,6528.0
2050752.0,720.0,720.0,480.0,480.0
2056800.0,480.0,480.0,720.0,720.0
1835272.0,480.0,480.0,480.0,480.0
6528.0,480.0,480.0,6528.0,480.0
720.0,720.0,480.0,73056.0,480.0
54912.0,480.0,720.0,1028640.0,720.0
847200.0,480.0,60960.0,1028880.0,480.0
877440.0,480.0,1070976.0,1070976.0,480.0
804864.0,480.0,986304.0,986304.0,480.0
847440.0,720.0,1028640.0,1034688.0,480.0
841152.0,480.0,1028880.0,1028880.0,720.0
841152.0,480.0,1028640.0,1028640.0,480.0
847200.0,480.0,1034688.0,1028640.0,480.0
841392.0,480.0,1028640.0,1028640.0,169824.0
841152.0,720.0,1028880.0,1028640.0,3084960.0
847200.0,480.0,1028640.0,1028880.0,3091248.0
841152.0,480.0,1028640.0,1028640.0,3078912.0
841152.0,480.0,1028640.0,1028640.0,3084960.0
847440.0,720.0,1028640.0,1034688.0,3091008.0
841152.0,480.0,1034928.0,1028640.0,3091248.0
847200.0,480.0,1028640.0,1028880.0,3084960.0
841152.0,480.0,1028640.0,1028640.0,3091288.0
841820.0,908.0,963228.0,1029348.0,3085388.0
853248.0,720.0,1784640.0,1034688.0,3097056.0
847200.0,480.0,5141520.0,952544.0,3085200.0
847200.0,480.0,5141280.0,480.0,3084960.0
841152.0,480.0,5147328.0,480.0,3091008.0
841392.0,720.0,5141280.0,480.0,3078912.0
847200.0,480.0,5141520.0,480.0,3091008.0
847200.0,480.0,5153376.0,720.0,2905488.0
847480.0,760.0,2421968.0,480.0,480.0
847200.0,480.0,2068896.0,480.0,480.0
841392.0,720.0,2050752.0,480.0,480.0
841152.0,480.0,2057040.0,18864.0,720.0
847200.0,480.0,2062848.0,847200.0,480.0
841152.0,480.0,2056800.0,847200.0,480.0
847440.0,480.0,2063128.0,841152.0,480.0
847200.0,720.0,1965760.0,841152.0,480.0
847200.0,480.0,480.0,847440.0,720.0
841152.0,480.0,480.0,841152.0,480.0
841152.0,480.0,441984.0,841152.0,480.0
847440.0,720.0,847200.0,847200.0,480.0
841152.0,480.0,841392.0,841152.0,720.0
841152.0,480.0,847200.0,847440.0,490368.0
847200.0,480.0,841152.0,841152.0,950016.0
841392.0,480.0,841152.0,841152.0,943968.0
847200.0,720.0,847200.0,847200.0,950016.0
1905600.0,480.0,841392.0,841392.0,950256.0
3961920.0,480.0,841152.0,841152.0,950016.0
4959840.0,480.0,847200.0,847200.0,943968.0
4966128.0,720.0,841152.0,841152.0,950016.0
4947744.0,480.0,847440.0,847200.0,950016.0
4965888.0,480.0,841152.0,841392.0,950256.0
5032416.0,480.0,847200.0,847200.0,956064.0
8008032.0,480.0,841152.0,841152.0,943968.0
8038512.0,720.0,841152.0,841152.0,943968.0
8062464.0,480.0,847440.0,847200.0,950256.0
8032224.0,480.0,841152.0,841392.0,950016.0
6976112.0,480.0,841152.0,847200.0,943968.0
6000336.0,480.0,847200.0,847200.0,956064.0
4925840.0,720.0,841152.0,841152.0,950016.0
2909568.0,480.0,847440.0,847440.0,950256.0
2891424.0,480.0,841152.0,3907488.0,950016.0
2903520.0,480.0,841152.0,3937728.0,950016.0
2897712.0,720.0,841152.0,3919584.0,943968.0
2909568.0,480.0,847440.0,3937728.0,950016.0
2897472.0,480.0,841152.0,3925872.0,950256.0
1825336.0,480.0,853248.0,1894192.0,950016.0
847200.0,480.0,841152.0,841152.0,943968.0
324592.0,720.0,841152.0,847200.0,950016.0
480.0,480.0,847440.0,847440.0,950256.0
480.0,480.0,841152.0,841152.0,950016.0
480.0,480.0,841152.0,841152.0,950016.0
720.0,480.0,847200.0,847200.0,950016.0
480.0,720.0,847440.0,847200.0,950016.0
480.0,480.0,841152.0,841392.0,944208.0
480.0,480.0,841152.0,841152.0,950016.0
480.0,480.0,847200.0,847200.0,950016.0
720.0,720.0,841152.0,841152.0,950016.0
480.0,480.0,841392.0,841152.0,950256.0
480.0,480.0,847200.0,847440.0,943968.0
480.0,480.0,841152.0,841152.0,950016.0
6768.0,720.0,883488.0,658072.0,992352.0
480.0,480.0,804864.0,480.0,907680.0
480.0,480.0,841392.0,720.0,950256.0
480.0,480.0,847200.0,760.0,943968.0
6956.0,908.0,841580.0,908.0,834172.0
720.0,720.0,841152.0,480.0,480.0
480.0,480.0,847440.0,480.0,480.0
480.0,480.0,841152.0,720.0,720.0
480.0,480.0,847200.0,480.0,480.0
480.0,480.0,847200.0,480.0,480.0
720.0,720.0,841152.0,480.0,480.0
480.0,480.0,841392.0,720.0,720.0
480.0,480.0,841152.0,480.0,480.0
480.0,480.0,847200.0,480.0,480.0
720.0,720.0,841152.0,480.0,480.0
480.0,480.0,847440.0,480.0,480.0
480.0,480.0,841152.0,720.0,720.0
6528.0,480.0,38496.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
1651584.0,480.0,480.0,480.0,480.0
3169872.0,760.0,480.0,480.0,480.0
7560480.0,720.0,480.0,480.0,480.0
8745888.0,480.0,720.0,720.0,720.0
8878944.0,480.0,480.0,480.0,480.0
12828288.0,480.0,480.0,480.0,480.0
14497776.0,720.0,480.0,480.0,480.0
15852288.0,480.0,720.0,480.0,480.0
16009536.0,480.0,480.0,720.0,720.0
15943288.0,480.0,480.0,480.0,480.0
15985344.0,480.0,480.0,480.0,480.0
15913008.0,720.0,480.0,480.0,480.0
15985344.0,480.0,720.0,720.0,720.0
15930912.0,480.0,480.0,480.0,480.0
15943008.0,480.0,480.0,480.0,480.0
15943248.0,480.0,480.0,480.0,480.0
15973248.0,720.0,720.0,480.0,480.0
15936960.0,480.0,480.0,720.0,720.0
15955104.0,480.0,480.0,480.0,480.0
15943008.0,480.0,480.0,480.0,480.0
15961392.0,720.0,480.0,480.0,480.0
14410792.0,480.0,720.0,6528.0,6528.0
10288128.0,480.0,480.0,720.0,720.0
10294176.0,480.0,480.0,480.0,480.0
10260656.0,480.0,6528.0,480.0,480.0
3325400.0,720.0,480.0,12576.0,480.0
480.0,480.0,1000.0,720.0,720.0
6528.0,480.0,480.0,480.0,480.0
943968.0,480.0,480.0,466176.0,480.0
950256.0,480.0,480.0,950016.0,480.0
950016.0,720.0,720.0,950016.0,480.0
950016.0,480.0,480.0,950256.0,720.0
943968.0,480.0,480.0,950016.0,480.0
950016.0,480.0,480.0,950016.0,480.0
950256.0,720.0,480.0,943968.0,480.0
950016.0,480.0,720.0,950256.0,720.0
950016.0,480.0,480.0,950016.0,480.0
1953984.0,480.0,480.0,950016.0,480.0
3018672.0,480.0,480.0,950016.0,480.0
2994240.0,720.0,480.0,943968.0,480.0
3012384.0,480.0,720.0,950256.0,720.0
3006336.0,480.0,480.0,950016.0,480.0
3006336.0,480.0,480.0,950016.0,480.0
3544848.0,720.0,480.0,956064.0,480.0
4010304.0,480.0,720.0,943968.0,720.0
4258272.0,480.0,480.0,1004688.0,480.0
3828864.0,480.0,480.0,895584.0,480.0
4022400.0,480.0,480.0,943968.0,480.0
4010544.0,720.0,480.0,943968.0,480.0
4034496.0,480.0,720.0,950016.0,480.0
4028448.0,480.0,480.0,950256.0,720.0
4040544.0,480.0,480.0,943968.0,480.0
4034496.0,480.0,480.0,950016.0,992352.0
4034736.0,720.0,480.0,950016.0,1028640.0
4034496.0,480.0,720.0,950256.0,1028880.0
4046592.0,480.0,480.0,950016.0,1034688.0
4028448.0,480.0,480.0,950016.0,1028640.0
4040784.0,480.0,480.0,943968.0,1839072.0
4040544.0,720.0,720.0,840592.0,1869312.0
4034496.0,480.0,480.0,720.0,1869552.0
4028448.0,480.0,480.0,480.0,1875360.0
4034496.0,480.0,480.0,480.0,2298720.0
6974064.0,720.0,480.0,480.0,2830944.0
6094144.0,480.0,720.0,6768.0,2819088.0
5068704.0,480.0,480.0,480.0,2818848.0
5056608.0,480.0,480.0,480.0,2818848.0
5873328.0,480.0,480.0,480.0,2818848.0
5903328.0,720.0,720.0,480.0,2824896.0
5915424.0,480.0,480.0,720.0,2819088.0
5909376.0,480.0,480.0,480.0,2818848.0
5909376.0,480.0,480.0,480.0,2824896.0
5909616.0,720.0,480.0,480.0,2818848.0
5897280.0,480.0,720.0,480.0,2819088.0
6877056.0,480.0,480.0,720.0,2824896.0
6931488.0,480.0,480.0,480.0,2812800.0
5024968.0,480.0,6528.0,480.0,2824896.0
3853056.0,720.0,480.0,480.0,2824896.0
3853056.0,480.0,720.0,720.0,2819088.0
3847008.0,480.0,480.0,480.0,2824896.0
3871200.0,480.0,480.0,480.0,2830944.0
3841200.0,720.0,480.0,480.0,2818848.0
3828864.0,480.0,720.0,480.0,2806992.0
3931680.0,480.0,480.0,720.0,2879328.0
3288952.0,480.0,480.0,480.0,2794656.0
2247616.0,480.0,6528.0,480.0,2818848.0
1887696.0,720.0,480.0,480.0,2836992.0
1845120.0,480.0,720.0,480.0,2788608.0
1881408.0,480.0,480.0,720.0,2831184.0
1869312.0,480.0,480.0,480.0,2812800.0
1881408.0,480.0,480.0,480.0,2836992.0
1869552.0,720.0,480.0,480.0,2812800.0
1881408.0,480.0,720.0,720.0,2745952.0
1875360.0,480.0,480.0,480.0,857656.0
1869312.0,480.0,480.0,480.0,841152.0
1875600.0,720.0,480.0,480.0,847200.0
1869312.0,480.0,720.0,480.0,841152.0
1881408.0,480.0,480.0,720.0,847440.0
1863264.0,480.0,480.0,480.0,841152.0
1875360.0,480.0,480.0,480.0,841152.0
1875600.0,720.0,480.0,480.0,841152.0
1869312.0,480.0,720.0,720.0,847440.0
1869312.0,480.0,480.0,480.0,841152.0
1875360.0,480.0,480.0,480.0,847200.0
1875600.0,480.0,480.0,480.0,841152.0
1869312.0,720.0,720.0,480.0,841152.0
1875360.0,480.0,480.0,720.0,847440.0
1875360.0,480.0,480.0,480.0,841152.0
1869312.0,480.0,480.0,760.0,847200.0
1869552.0,720.0,480.0,480.0,841152.0
1875360.0,480.0,720.0,480.0,841392.0
1875788.0,908.0,908.0,1148.0,847628.0
1869312.0,480.0,480.0,480.0,841152.0
1875600.0,480.0,480.0,480.0,847200.0
881848.0,720.0,480.0,6528.0,841152.0
883488.0,480.0,720.0,720.0,877680.0
810912.0,480.0,480.0,480.0,480000.0
841152.0,480.0,480.0,480.0,760.0
847440.0,480.0,480.0,480.0,480.0
841152.0,720.0,720.0,480.0,480.0
841152.0,480.0,480.0,720.0,720.0
847200.0,480.0,480.0,480.0,480.0
841152.0,480.0,480.0,480.0,480.0
841392.0,720.0,480.0,480.0,480.0
847200.0,480.0,720.0,480.0,720.0
841152.0,480.0,480.0,720.0,480.0
847200.0,480.0,480.0,480.0,480.0
841392.0,480.0,480.0,480.0,480.0
841152.0,720.0,480.0,480.0,480.0
847200.0,480.0,720.0,720.0,720.0
421120.0,480.0,480.0,480.0,6528.0
480.0,480.0,480.0,480.0,480.0
720.0,720.0,480.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
480.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,480.0
720.0,480.0,480.0,2631360.0,480.0
480.0,720.0,480.0,3084960.0,480.0
480.0,480.0,1422000.0,3091248.0,720.0
480.0,480.0,4119168.0,3084960.0,480.0
480.0,480.0,4119168.0,3091008.0,480.0
720.0,720.0,4113120.0,5679552.0,480.0
480.0,480.0,4125456.0,6181536.0,2582976.0
480.0,480.0,4113120.0,6169680.0,3085200.0
480.0,480.0,4119168.0,6181536.0,3091008.0
480.0,480.0,4125216.0,8764032.0,3091008.0
720.0,720.0,4113120.0,9241824.0,3084960.0
480.0,480.0,4113360.0,9272304.0,3085200.0
480.0,480.0,4119168.0,9253920.0,3084960.0
480.0,760.0,4119168.0,9272064.0,3097056.0
480.0,480.0,4119168.0,9272064.0,3084960.0
720.0,720.0,4119168.0,9253920.0,3091008.0
480.0,480.0,4107312.0,9253920.0,3085200.0
480.0,480.0,4125216.0,9272304.0,3084960.0
480.0,480.0,4101024.0,9235776.0,3078912.0
480.0,480.0,4131264.0,9290208.0,3103104.0
720.0,720.0,4119168.0,9272064.0,3084960.0
6528.0,480.0,4107312.0,6618720.0,3079152.0
6808.0,480.0,2652272.0,6181776.0,3097056.0
480.0,480.0,480.0,6169440.0,3078912.0
12576.0,480.0,480.0,3507720.0,2545568.0
720.0,720.0,480.0,3084960.0,480.0
480.0,480.0,720.0,3085200.0,720.0
480.0,480.0,480.0,3084960.0,480.0
480.0,480.0,480.0,3097056.0,480.0
720.0,720.0,480.0,3084960.0,480.0
6528.0,480.0,720.0,1526824.0,480.0
480.0,480.0,480.0,720.0,720.0
480.0,480.0,1476192.0,480.0,480.0
480.0,480.0,3091008.0,480.0,480.0
720.0,720.0,3084960.0,480.0,480.0
480.0,480.0,3085200.0,480.0,720.0
480.0,480.0,3091008.0,720.0,480.0
480.0,480.0,3091008.0,480.0,480.0
480.0,480.0,3084960.0,480.0,480.0
720.0,720.0,3084960.0,480.0,480.0
480.0,480.0,3085200.0,2002608.0,720.0
480.0,480.0,3091008.0,2056800.0,480.0
480.0,480.0,3091008.0,2062848.0,480.0
720.0,720.0,3084960.0,2056800.0,480.0
480.0,480.0,3085200.0,2056800.0,480.0
480.0,480.0,3224064.0,2147760.0,720.0
448032.0,480.0,2951904.0,1972128.0,480.0
950016.0,480.0,3091008.0,2056800.0,480.0
950016.0,480.0,3084960.0,2056800.0,480.0
956304.0,720.0,2622592.0,2044704.0,480.0
943968.0,480.0,720.0,3036816.0,720.0
950016.0,480.0,480.0,3091008.0,480.0
950016.0,480.0,480.0,3091008.0,480.0
950256.0,480.0,480.0,3091008.0,480.0
943968.0,720.0,480.0,3078912.0,480.0
950016.0,480.0,720.0,3091248.0,720.0
3907488.0,480.0,480.0,3084960.0,480.0
4034496.0,480.0,480.0,3097056.0,480.0
4034736.0,720.0,480.0,3084960.0,480.0
4028448.0,480.0,720.0,3084960.0,720.0
4046592.0,480.0,480.0,3085200.0,480.0
4034496.0,480.0,480.0,3091008.0,480.0
4046592.0,480.0,480.0,3097056.0,480.0
4028688.0,720.0,760.0,3078912.0,480.0
4040544.0,480.0,720.0,3091248.0,720.0
4040544.0,480.0,480.0,3091008.0,480.0
6043640.0,480.0,6528.0,89168.0,480.0
4040784.0,720.0,480.0,480.0,480.0
4034496.0,480.0,720.0,480.0,480.0
4034496.0,480.0,480.0,720.0,720.0
4028448.0,480.0,480.0,480.0,480.0
2154256.0,480.0,480.0,480.0,6528.0
950256.0,720.0,480.0,480.0,480.0
950016.0,480.0,720.0,720.0,720.0
1397568.0,480.0,480.0,480.0,480.0
1972128.0,480.0,480.0,480.0,480.0
1984464.0,480.0,480.0,480.0,480.0
1978176.0,720.0,720.0,480.0,480.0
1978176.0,480.0,480.0,720.0,720.0
1978176.0,480.0,480.0,480.0,480.0
1972128.0,480.0,480.0,480.0,480.0
3302928.0,720.0,480.0,480.0,480.0
5062656.0,480.0,720.0,480.0,720.0
