port1,port2,port3
6984.0,6984.0,6984.0
605.3333333333334,605.3333333333334,605.3333333333334
506.6666666666667,320.0,506.6666666666667
445.3333333333333,506.6666666666667,605.3333333333334
320.0,605.3333333333334,1391360.0
320.0,320.0,5451584.0
4352.0,320.0,10602693.333333334
320.0,320.0,8713658.666666666
792.0,3738456.0,10548317.333333334
320.0,8495584.0,8499616.0
320.0,10749632.0,1415984.0
320.0,18853952.0,320.0
320.0,19503104.0,8241728.0
320.0,19208768.0,8777984.0
4352.0,10666805.333333334,8943296.0
160.0,320.0,17281472.0
320.0,320.0,19205008.0
12416.0,320.0,18280709.33333333
792.0,605.3333333333334,15511709.333333334
320.0,320.0,15124352.0
4352.0,506.6666666666667,8359408.0
320.0,4387136.0,320.0
320.0,7576288.0,160.0
320.0,7491776.0,320.0
320.0,7657088.0,320.0
4352.0,301626.6666666667,320.0
320.0,544640.0,320.0
160.0,1250240.0,320.0
320.0,1855040.0,320.0
320.0,1867136.0,320.0
320.0,1907456.0,10854464.0
320.0,1867136.0,11093157.333333334
177728.0,1855040.0,160.0
1020416.0,1903264.0,320.0
1012352.0,1720197.3333333333,4352.0
1008320.0,1088960.0,320.0
1008320.0,1097024.0,60986.66666666666
1205888.0,1101056.0,560768.0
2105149.333333333,2834816.0,565085.3333333334
2109242.6666666665,8778269.333333334,560768.0
2113088.0,8790080.0,919616.0
2109056.0,8782016.0,1572800.0
1921797.3333333333,3769146.6666666665,1576832.0
1193792.0,1081082.6666666667,1540544.0
2036480.0,1653280.0,1584736.0
2060672.0,1980032.0,1601024.0
2032448.0,2242112.0,1580864.0
2028416.0,2105024.0,1580864.0
2016320.0,2096960.0,1568768.0
2048576.0,2141312.0,1592960.0
2060512.0,2705792.0,1601024.0
1980032.0,2107962.6666666665,1544576.0
2790464.0,1556672.0,1556672.0
3040448.0,1576832.0,1580864.0
2521125.333333333,1568768.0,1560704.0
2036480.0,1580864.0,1584896.0
2036480.0,1592800.0,1250538.6666666667
1655685.3333333333,1525941.3333333333,1004288.0
1020416.0,568832.0,1020416.0
1016384.0,564800.0,1016384.0
1036544.0,576896.0,1036544.0
1020256.0,564800.0,1020416.0
1016384.0,564800.0,1016384.0
1012352.0,1524416.0,1012352.0
1016384.0,2298560.0,1016384.0
992192.0,2629184.0,992192.0
2564672.0,2617088.0,996224.0
3201728.0,2673536.0,753050.6666666666
3197696.0,2665312.0,1754240.0
3217856.0,2685632.0,8822336.0
970218.6666666666,3419456.0,3122613.333333333
320.0,9826304.0,320.0
320.0,12168176.0,320.0
160.0,11515712.0,506.6666666666667
320.0,11378624.0,677696.0
677696.0,11608448.0,794624.0
2221952.0,11676992.0,794624.0
2213888.0,11886656.0,794624.0
2222237.333333333,12245789.333333334,794909.3333333334
898736.0,12112448.0,794464.0
320.0,12156640.0,790592.0
320.0,12217280.0,794624.0
314816.0,11951168.0,778496.0
677696.0,9548448.0,790592.0
681914.6666666666,3129152.0,435056.0
681728.0,3612992.0,320.0
673504.0,3544448.0,320.0
665600.0,3127365.333333333,4352.0
677696.0,3020288.0,320.0
1189760.0,3036602.6666666665,320.0
1226048.0,2979968.0,320.0
1721984.0,3032384.0,320.0
1955840.0,2962053.333333333,320.0
1887296.0,2306624.0,238048.0
1931648.0,2358880.0,1105088.0
1895360.0,2084144.0,9523904.0
1907456.0,2802560.0,9834368.0
1931648.0,17225024.0,9999680.0
1841157.3333333333,6932133.333333333,9987584.0
1363136.0,1673600.0,9979520.0
1350880.0,1665536.0,10668992.0
1334912.0,1641344.0,11955200.0
3907328.0,2403392.0,12257600.0
16821824.0,2576768.0,12652736.0
4658085.333333333,2717888.0,13761536.0
685760.0,2996096.0,4669376.0
689792.0,3540416.0,4290368.0
689792.0,3105392.0,4258112.0
2153408.0,8850560.0,4250048.0
2895296.0,9019904.0,4229888.0
2923520.0,9112640.0,4270048.0
2915456.0,9092320.0,4262144.0
2955776.0,9221504.0,5112896.0
2935616.0,9124736.0,5976549.333333333
2939648.0,8294602.666666667,5169344.0
2963840.0,8374784.0,3574917.333333333
2895296.0,8153024.0,3201728.0
2887232.0,8435722.666666666,3108992.0
2875136.0,8177216.0,3096896.0
2971904.0,8431232.0,1101488.0
2047322.6666666667,7992496.0,899456.0
673664.0,8112704.0,891392.0
689792.0,5429349.333333333,1101056.0
295461.3333333333,3270272.0,1927616.0
177728.0,3238016.0,1927616.0
556736.0,3181568.0,1895360.0
564800.0,3221888.0,1919552.0
572864.0,13064000.0,1818752.0
580928.0,6798272.0,1280709.3333333333
568832.0,6016064.0,911392.0
580928.0,11241536.0,927680.0
1758272.0,11148640.0,919616.0
2955776.0,11672960.0,1355072.0
2854976.0,3946554.6666666665,9442170.666666666
2802560.0,2728890.6666666665,8911040.0
2806592.0,1028480.0,8911040.0
2786432.0,1024448.0,8866688.0
2782400.0,1020416.0,8850560.0
11350240.0,1032512.0,8556224.0
14882432.0,1056704.0,959936.0
14201024.0,1048640.0,320.0
14011520.0,1032512.0,320.0
14309888.0,1012352.0,320.0
4208000.0,926586.6666666666,859136.0
9826304.0,32576.0,947840.0
18773312.0,320.0,927680.0
18507200.0,320.0,911552.0
18652352.0,320.0,919616.0
18515264.0,320.0,911552.0
19601056.0,320.0,927680.0
8140042.666666667,12416.0,1113338.6666666667
8201408.0,320.0,1604896.0
6492645.333333333,160.0,1605056.0
1451840.0,320.0,1560704.0
1476032.0,320.0,1592960.0
1665536.0,320.0,1580864.0
8237696.0,3701696.0,1617152.0
8048477.333333333,8786333.333333334,1573085.3333333333
8205280.0,8951360.0,1601024.0
8286080.0,9044096.0,1625216.0
8112704.0,8786048.0,1572800.0
15898496.0,1915952.0,1576832.0
24623744.0,320.0,1609088.0
24611648.0,320.0,1609088.0
11515258.666666666,12416.0,1609088.0
