port4,port1,port2,port3
7224.0,6984.0,6984.0,7224.0
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
346.6666666666667,160.0,320.0,506.6666666666667
605.3333333333334,506.6666666666667,632.0,445.3333333333333
1387328.0,605.3333333333334,320.0,320.0
2173568.0,320.0,320.0,3270272.0
1929861.3333333333,320.0,4352.0,8673152.0
506.6666666666667,320.0,320.0,8709440.0
605.3333333333334,792.0,792.0,10552536.0
320.0,320.0,320.0,8499776.0
320.0,320.0,4352.0,1428080.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,8225600.0
160.0,160.0,320.0,8777984.0
320.0,320.0,320.0,8947328.0
10007744.0,320.0,160.0,7253728.0
12499706.666666666,320.0,320.0,6705968.0
18269312.0,320.0,12416.0,15562.666666666666
15519773.333333334,605.3333333333334,792.0,792.0
15120320.0,506.6666666666667,320.0,320.0
8383600.0,320.0,4352.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
302720.0,320.0,320.0,320.0
8749760.0,320.0,320.0,320.0
8729440.0,320.0,320.0,320.0
8556224.0,160.0,548512.0,160.0
8564288.0,320.0,1246208.0,320.0
8661056.0,320.0,1863104.0,320.0
8685248.0,320.0,1863104.0,320.0
2598773.333333333,320.0,1907456.0,10838336.0
320.0,320.0,1867136.0,11113317.333333334
320.0,320.0,1851008.0,320.0
320.0,320.0,1907456.0,320.0
320.0,320.0,1716165.3333333333,4352.0
506.6666666666667,320.0,1092992.0,320.0
56608.0,320.0,1092992.0,320.0
564800.0,160.0,1298464.0,320.0
565085.3333333334,320.0,2194013.333333333,632.0
560768.0,792.0,2193914.6666666665,320.0
911552.0,320.0,2193728.0,320.0
1576832.0,320.0,2197760.0,320.0
1576832.0,320.0,2006469.3333333333,320.0
1544576.0,320.0,1278464.0,320.0
1580864.0,320.0,2121152.0,320.0
1605056.0,320.0,2149376.0,320.0
1580864.0,320.0,2121152.0,320.0
1576832.0,320.0,2113088.0,320.0
1564576.0,320.0,2100992.0,320.0
1596992.0,160.0,2137120.0,320.0
1601024.0,320.0,2149376.0,160.0
1540544.0,320.0,1547514.6666666667,4352.0
1560704.0,320.0,1794560.0,320.0
1576832.0,320.0,2024384.0,320.0
1560704.0,320.0,2008256.0,320.0
1584896.0,320.0,2036480.0,320.0
1250698.6666666667,320.0,2040512.0,320.0
1000256.0,320.0,1647621.3333333333,4352.0
1024448.0,320.0,1024448.0,320.0
1016384.0,320.0,1016384.0,320.0
1036384.0,160.0,1036544.0,320.0
1016384.0,320.0,1016224.0,160.0
1020416.0,320.0,1020416.0,320.0
1008320.0,320.0,1008320.0,320.0
1016384.0,320.0,1016384.0,320.0
996224.0,320.0,996224.0,320.0
992192.0,320.0,992192.0,320.0
757242.6666666666,320.0,1016384.0,320.0
320.0,320.0,1008320.0,1738112.0
320.0,320.0,1016384.0,8822336.0
320.0,320.0,886266.6666666666,3138741.333333333
320.0,320.0,320.0,320.0
346.6666666666667,160.0,160.0,160.0
320.0,320.0,320.0,320.0
677696.0,320.0,320.0,320.0
790592.0,320.0,681728.0,320.0
798656.0,320.0,2221952.0,506.6666666666667
790592.0,320.0,2467904.0,320.0
798941.3333333334,792.0,2790749.333333333,605.3333333333334
790592.0,320.0,1459184.0,320.0
794624.0,320.0,564800.0,320.0
794624.0,320.0,568832.0,320.0
778496.0,320.0,871232.0,320.0
790592.0,320.0,1242176.0,320.0
434896.0,320.0,1250426.6666666667,320.0
320.0,160.0,1250080.0,160.0
320.0,320.0,1230080.0,320.0
320.0,320.0,821061.3333333334,4352.0
320.0,320.0,677696.0,320.0
320.0,320.0,1193792.0,320.0
320.0,320.0,1222016.0,320.0
320.0,320.0,1246208.0,320.0
320.0,320.0,1266368.0,320.0
234176.0,320.0,1217984.0,320.0
1109120.0,320.0,1250240.0,320.0
9515840.0,320.0,1226048.0,320.0
9830336.0,320.0,1230080.0,320.0
9991616.0,320.0,1250240.0,320.0
9987424.0,320.0,1155717.3333333333,320.0
9983552.0,160.0,681568.0,320.0
9890816.0,320.0,677696.0,774304.0
9777920.0,320.0,665600.0,2173568.0
10035968.0,320.0,3250112.0,2230016.0
10439168.0,320.0,16144448.0,2213888.0
11427008.0,665600.0,3912165.3333333335,2326784.0
10975424.0,689792.0,320.0,2238080.0
11019776.0,689792.0,320.0,2246144.0
5455162.666666667,689792.0,320.0,2230016.0
2028416.0,685760.0,1472000.0,2230016.0
2012288.0,677696.0,2213888.0,2213888.0
2036480.0,685760.0,2238080.0,2234048.0
2024384.0,685760.0,2230016.0,2230016.0
2846912.0,697856.0,2262272.0,2266304.0
3742821.3333333335,689792.0,2246144.0,2238080.0
3165440.0,689792.0,2246144.0,11144768.0
1143621.3333333333,693824.0,2270336.0,13725248.0
907520.0,681728.0,2213888.0,13346240.0
903328.0,677696.0,2209856.0,13225280.0
903488.0,677536.0,2197600.0,13192864.0
927680.0,697856.0,2274368.0,11516144.0
899456.0,669632.0,5688378.666666667,10910912.0
895424.0,669632.0,6544256.0,10902848.0
1092992.0,693824.0,2860533.333333333,11253632.0
1931648.0,681728.0,320.0,11080256.0
1927616.0,681728.0,320.0,733690.6666666666
1895360.0,669632.0,320.0,320.0
1919552.0,677696.0,320.0,320.0
1814720.0,689792.0,320.0,320.0
1284741.3333333333,697856.0,4352.0,320.0
907520.0,681728.0,2786432.0,320.0
927680.0,693824.0,7927232.0,320.0
923648.0,693824.0,9052160.0,320.0
1334912.0,722048.0,10580288.0,320.0
9442170.666666666,697856.0,2902266.6666666665,4352.0
