index,portLOCAL,port4,port1,port2,port3
0,0.0,506.6666666666667,506.6666666666667,506.6666666666667,506.6666666666667
1,0.0,909.3333333333334,909.3333333333334,909.3333333333334,634045.3333333334
2,0.0,320.0,320.0,320.0,689792.0
3,0.0,320.0,320.0,160.0,661568.0
4,0.0,282672.0,320.0,320.0,653504.0
5,0.0,544640.0,320.0,320.0,863168.0
6,0.0,544640.0,320.0,320.0,1528448.0
7,0.0,548672.0,320.0,320.0,1524528.0
8,0.0,822848.0,320.0,320.0,1524416.0
9,0.0,979936.0,160.0,506.6666666666667,1725856.0
10,0.0,984128.0,506.6666666666667,320.0,2076986.6666666667
11,0.0,985016.0,909.3333333333334,909.3333333333334,2081421.3333333333
12,0.0,984352.0,320.0,320.0,2076800.0
13,0.0,984128.0,320.0,160.0,2068736.0
14,0.0,980096.0,320.0,320.0,2076800.0
15,0.0,1193792.0,320.0,320.0,2072880.0
16,0.0,1855040.0,320.0,320.0,2080832.0
17,0.0,1863104.0,320.0,320.0,2080832.0
18,0.0,1863104.0,320.0,28544.0,2080832.0
19,0.0,2326736.0,160.0,875376.0,2076640.0
20,0.0,2512640.0,84992.0,875376.0,2080832.0
21,0.0,2544512.0,883328.0,883328.0,2096960.0
22,0.0,2512256.0,875264.0,875264.0,2080944.0
23,0.0,2516288.0,1246208.0,875264.0,2072928.0
24,0.0,2766272.0,1310720.0,875104.0,2080832.0
25,0.0,2221392.0,1322816.0,879296.0,2088896.0
26,0.0,2129376.0,1342976.0,895424.0,5229824.0
27,0.0,2084864.0,1318784.0,879296.0,9511808.0
28,0.0,2089008.0,1318896.0,947840.0,9507776.0
29,0.0,2085136.0,1314864.0,1536810.6666666667,9802112.0
30,0.0,2096800.0,1322842.6666666667,1540656.0,9644042.666666666
31,0.0,2089008.0,1318784.0,1536624.0,3737824.0
32,0.0,2085453.3333333333,1319373.3333333333,1541133.3333333333,3734728.0
33,0.0,2089082.6666666667,770890.6666666666,1536512.0,3734176.0
34,0.0,2117232.0,451904.0,1560656.0,3777808.0
35,0.0,2045114.6666666667,440032.0,1544576.0,3411392.0
36,0.0,1439744.0,443840.0,1552640.0,3443760.0
37,0.0,1431792.0,439920.0,1544576.0,2547450.6666666665
38,0.0,1427920.0,440032.0,10398960.0,2528608.0
39,0.0,1435712.0,439808.0,6207093.333333333,2536448.0
40,0.0,1427648.0,439808.0,1536512.0,2520320.0
41,0.0,1850960.0,439648.0,1540656.0,2532256.0
42,0.0,1867136.0,439920.0,1536512.0,2524464.0
43,0.0,1871280.0,439808.0,1540656.0,2532416.0
44,0.0,1867136.0,726080.0,1536512.0,2524512.0
45,0.0,1875312.0,1101168.0,1544688.0,2536560.0
46,0.0,1867136.0,1101168.0,1540384.0,2528496.0
47,0.0,1879344.0,1101056.0,1540768.0,2536560.0
48,0.0,1867248.0,1101056.0,1544576.0,2532416.0
49,0.0,1903424.0,1117296.0,1564736.0,2335765.333333333
50,0.0,1871168.0,1105088.0,769338.6666666666,1517877.3333333333
51,0.0,1875200.0,1105088.0,657536.0,1318784.0
52,0.0,1875040.0,1100896.0,665600.0,1326688.0
53,0.0,1879232.0,1105088.0,661568.0,1326848.0
54,0.0,1899504.0,1105312.0,661568.0,1322928.0
55,0.0,1984064.0,1105088.0,665600.0,1326848.0
56,0.0,1992240.0,1101056.0,661520.0,1322816.0
57,0.0,5116928.0,1109232.0,661568.0,1326960.0
58,0.0,10652864.0,1109120.0,665600.0,1330880.0
59,0.0,10628672.0,1101056.0,665712.0,1931760.0
60,0.0,10653456.0,1109456.0,665600.0,2109168.0
61,0.0,15787845.333333334,1117184.0,669744.0,2064976.0
62,0.0,11423312.0,1145520.0,689904.0,2225984.0
63,0.0,10122597.333333334,1109120.0,669744.0,1629680.0
64,0.0,1992128.0,1108960.0,746240.0,1439744.0
65,0.0,1996160.0,1109232.0,770432.0,1439856.0
66,0.0,1996272.0,1105200.0,778496.0,1935680.0
67,0.0,1988096.0,1113152.0,774464.0,1847781.3333333333
68,0.0,1992240.0,1109418.6666666667,778448.0,1778544.0
69,0.0,2000304.0,1109232.0,774650.6666666666,1770592.0
70,0.0,2434554.6666666665,1113152.0,774464.0,1770368.0
71,0.0,12386736.0,1109232.0,778496.0,1778432.0
72,0.0,12391357.333333334,1029397.3333333334,778496.0,1787085.3333333333
73,0.0,12451136.0,670221.3333333334,779085.3333333334,1786496.0
74,0.0,9548528.0,681840.0,786560.0,1523968.0
75,0.0,1552480.0,665440.0,778496.0,774464.0
76,0.0,1557104.0,665936.0,778496.0,778336.0
77,0.0,1553024.0,376437.3333333333,778608.0,782800.0
78,0.0,1444506.6666666667,320.0,778496.0,778794.6666666666
79,0.0,996496.0,544.0,778560.0,774576.0
80,0.0,1000688.0,9604544.0,774688.0,774624.0
