index,portLOCAL,port1,port2
246,0.0,4278272.0,320.0
247,0.0,4592880.0,320.0
248,0.0,4609120.0,320.0
249,0.0,4604976.0,320.0
250,0.0,4592880.0,320.0
251,0.0,4345461.333333333,320.0
252,0.0,2613850.6666666665,320.0
253,0.0,2186693.333333333,320.0
254,0.0,1565184.0,160.0
255,0.0,1564848.0,320.0
256,0.0,1572912.0,320.0
257,0.0,1572912.0,320.0
258,0.0,2705904.0,320.0
259,0.0,8153088.0,320.0
260,0.0,8157168.0,320.0
261,0.0,8270288.0,320.0
262,0.0,8419248.0,320.0
263,0.0,8782128.0,320.0
264,0.0,9395104.0,320.0
265,0.0,9394880.0,320.0
266,0.0,9403392.0,320.0
267,0.0,11799909.333333334,320.0
268,0.0,13802378.666666666,160.0
269,0.0,5658133.333333333,320.0
270,0.0,2810736.0,320.0
271,0.0,2823280.0,320.0
272,0.0,2814656.0,320.0
273,0.0,2843104.0,320.0
274,0.0,2814656.0,320.0
275,0.0,3435424.0,320.0
276,0.0,3480496.0,320.0
277,0.0,2952176.0,320.0
278,0.0,2810960.0,320.0
279,0.0,2403824.0,320.0
280,0.0,2134032.0,320.0
281,0.0,2133248.0,320.0
282,0.0,2129216.0,320.0
283,0.0,2194064.0,160.0
284,0.0,2129216.0,320.0
285,0.0,2734128.0,320.0
286,0.0,3149312.0,320.0
287,0.0,3161632.0,320.0
288,0.0,3169584.0,320.0
289,0.0,3165888.0,320.0
290,0.0,3157664.0,320.0
291,0.0,3157488.0,320.0
292,0.0,3153456.0,320.0
293,0.0,3193664.0,320.0
294,0.0,3145280.0,320.0
295,0.0,3153456.0,320.0
296,0.0,3685792.0,320.0
297,0.0,3927600.0,320.0
298,0.0,3939696.0,160.0
299,0.0,3952128.0,320.0
300,0.0,3919424.0,320.0
301,0.0,3947984.0,320.0
302,0.0,3931632.0,320.0
303,0.0,3971952.0,320.0
304,0.0,3911200.0,506.6666666666667
305,0.0,3927712.0,320.0
306,0.0,3927600.0,320.0
307,0.0,3935776.0,320.0
308,0.0,3983936.0,320.0
309,0.0,4040832.0,320.0
310,0.0,4036464.0,320.0
311,0.0,4040384.0,320.0
312,0.0,4117216.0,160.0
313,0.0,4730669.333333333,320.0
314,0.0,4834912.0,909.3333333333334
315,0.0,4608026.666666667,320.0
316,0.0,4149360.0,320.0
317,0.0,4145440.0,320.0
318,0.0,4161296.0,320.0
319,0.0,4157536.0,320.0
320,0.0,4165376.0,320.0
321,0.0,4226080.0,320.0
322,0.0,4375152.0,320.0
323,0.0,4423536.0,320.0
324,0.0,4143365.3333333335,320.0
325,0.0,3479936.0,320.0
326,0.0,2492752.0,160.0
327,0.0,2480336.0,320.0
328,0.0,2484368.0,320.0
329,0.0,2476192.0,320.0
330,0.0,2568704.0,320.0
331,0.0,2593344.0,320.0
332,0.0,2589088.0,320.0
333,0.0,2621184.0,320.0
334,0.0,3157488.0,320.0
335,0.0,3258176.0,320.0
336,0.0,3246192.0,320.0
337,0.0,3254144.0,320.0
338,0.0,3258624.0,320.0
339,0.0,3258512.0,320.0
340,0.0,3403552.0,320.0
341,0.0,3105877.333333333,160.0
342,0.0,3036528.0,320.0
343,0.0,3064864.0,320.0
344,0.0,3036528.0,320.0
345,0.0,3020512.0,320.0
346,0.0,3036528.0,320.0
347,0.0,3036640.0,320.0
348,0.0,2694304.0,320.0
349,0.0,2242448.0,320.0
350,0.0,2254544.0,320.0
351,0.0,2496128.0,320.0
352,0.0,3028576.0,320.0
353,0.0,2864997.333333333,320.0
354,0.0,2846912.0,320.0
355,0.0,2919600.0,320.0
356,0.0,2919712.0,160.0
357,0.0,3455968.0,320.0
358,0.0,3714240.0,320.0
359,0.0,3705952.0,320.0
360,0.0,3709872.0,320.0
361,0.0,3717936.0,320.0
362,0.0,4016528.0,320.0
363,0.0,4230112.0,320.0
364,0.0,4173504.0,320.0
365,0.0,4729968.0,320.0
366,0.0,4742288.0,320.0
367,0.0,4738032.0,320.0
368,0.0,4726160.0,320.0
369,0.0,4766256.0,320.0
370,0.0,4721904.0,320.0
371,0.0,5032368.0,320.0
372,0.0,5496272.0,160.0
373,0.0,5452032.0,320.0
374,0.0,5012752.0,320.0
375,0.0,3992336.0,320.0
376,0.0,10241936.0,320.0
377,0.0,12999600.0,320.0
378,0.0,13007664.0,320.0
379,0.0,13059920.0,320.0
380,0.0,12983584.0,320.0
381,0.0,12858592.0,320.0
382,0.0,7604122.666666667,320.0
383,0.0,3794768.0,320.0
384,0.0,3721856.0,320.0
385,0.0,3782784.0,320.0
386,0.0,3164458.6666666665,320.0
387,0.0,2907392.0,160.0
388,0.0,2963952.0,320.0
389,0.0,3004608.0,320.0
390,0.0,3266352.0,320.0
391,0.0,3561024.0,320.0
392,0.0,4270160.0,320.0
393,0.0,4310752.0,320.0
394,0.0,4342896.0,320.0
395,0.0,4270320.0,320.0
396,0.0,4661312.0,320.0
397,0.0,4673856.0,320.0
398,0.0,4588736.0,320.0
399,0.0,4652976.0,160.0
400,0.0,3895680.0,320.0
401,0.0,3871376.0,320.0
402,0.0,3903408.0,320.0
403,0.0,3781840.0,320.0
404,0.0,3701696.0,320.0
405,0.0,3726298.6666666665,320.0
406,0.0,4250384.0,320.0
407,0.0,4576640.0,320.0
408,0.0,4548752.0,320.0
409,0.0,4491968.0,320.0
410,0.0,4396117.333333333,320.0
411,0.0,5060592.0,320.0
412,0.0,10794096.0,160.0
413,0.0,10939360.0,320.0
414,0.0,10802496.0,320.0
415,0.0,10830384.0,320.0
416,0.0,10834528.0,320.0
417,0.0,10649056.0,320.0
418,0.0,10814480.0,320.0
419,0.0,10721248.0,320.0
420,0.0,5505957.333333333,320.0
421,0.0,5004032.0,320.0
422,0.0,4637690.666666667,320.0
423,0.0,5198016.0,320.0
424,0.0,4808309.333333333,320.0
425,0.0,4713840.0,160.0
426,0.0,4838944.0,320.0
427,0.0,4810608.0,320.0
428,0.0,5290640.0,320.0
429,0.0,6048544.0,320.0
430,0.0,6036560.0,320.0
431,0.0,5959888.0,320.0
432,0.0,5374976.0,320.0
433,0.0,5270368.0,320.0
434,0.0,5324309.333333333,320.0
435,0.0,4496336.0,320.0
436,0.0,4395424.0,320.0
437,0.0,3812949.3333333335,320.0
438,0.0,3326720.0,160.0
439,0.0,3339152.0,320.0
440,0.0,3601008.0,320.0
441,0.0,3919424.0,320.0
442,0.0,4040720.0,320.0
443,0.0,3967808.0,320.0
444,0.0,3915344.0,320.0
445,0.0,5080752.0,320.0
446,0.0,9944869.333333334,320.0
447,0.0,8937664.0,320.0
448,0.0,8354624.0,320.0
449,0.0,7563856.0,320.0
450,0.0,3814704.0,160.0
451,0.0,3791194.6666666665,320.0
452,0.0,3229914.6666666665,320.0
453,0.0,2227621.333333333,320.0
454,0.0,2226096.0,320.0
455,0.0,2528224.0,320.0
456,0.0,2508336.0,320.0
457,0.0,2516400.0,320.0
458,0.0,2471936.0,320.0
459,0.0,2508336.0,320.0
460,0.0,2472048.0,320.0
461,0.0,3052656.0,160.0
462,0.0,3084800.0,320.0
463,0.0,3089056.0,320.0
464,0.0,3089168.0,320.0
465,0.0,3093088.0,320.0
466,0.0,2671413.333333333,320.0
467,0.0,2161472.0,320.0
468,0.0,2177712.0,320.0
469,0.0,2173680.0,320.0
470,0.0,2173568.0,320.0
471,0.0,2157440.0,320.0
472,0.0,2157440.0,160.0
473,0.0,2447968.0,320.0
474,0.0,2625488.0,320.0
475,0.0,2689664.0,320.0
476,0.0,2863264.0,320.0
477,0.0,2810848.0,320.0
478,0.0,2863216.0,320.0
479,0.0,2907728.0,320.0
480,0.0,3782448.0,320.0
481,0.0,3810784.0,320.0
482,0.0,3858944.0,320.0
483,0.0,3758256.0,320.0
484,0.0,3758144.0,320.0
485,0.0,4109152.0,160.0
486,0.0,4342896.0,320.0
487,0.0,4350960.0,320.0
488,0.0,4270320.0,320.0
489,0.0,4310528.0,320.0
490,0.0,4294800.0,320.0
491,0.0,4568576.0,320.0
492,0.0,4609232.0,320.0
493,0.0,5278320.0,320.0
494,0.0,5387296.0,320.0
495,0.0,4881285.333333333,320.0
496,0.0,4887216.0,160.0
497,0.0,4875120.0,320.0
498,0.0,5056560.0,320.0
499,0.0,5044352.0,320.0
500,0.0,5125328.0,320.0
501,0.0,5185472.0,320.0
502,0.0,5721792.0,320.0
503,0.0,5738192.0,320.0
504,0.0,5855008.0,320.0
505,0.0,5830816.0,320.0
506,0.0,5737968.0,320.0
507,0.0,5730016.0,320.0
508,0.0,5288453.333333333,320.0
509,0.0,4452912.0,160.0
510,0.0,3239765.333333333,320.0
511,0.0,2822448.0,320.0
512,0.0,2625152.0,320.0
513,0.0,2629408.0,320.0
514,0.0,2592960.0,320.0
515,0.0,2637696.0,320.0
516,0.0,2625264.0,320.0
517,0.0,2584832.0,320.0
518,0.0,2629296.0,320.0
519,0.0,2641504.0,320.0
520,0.0,2613280.0,160.0
521,0.0,2588976.0,320.0
522,0.0,2601072.0,320.0
523,0.0,3145504.0,320.0
524,0.0,3197808.0,320.0
525,0.0,2444096.0,320.0
526,0.0,2334960.0,320.0
527,0.0,2589162.6666666665,320.0
528,0.0,2585168.0,320.0
529,0.0,2572736.0,320.0
530,0.0,2629296.0,320.0
531,0.0,2847024.0,160.0
532,0.0,3492368.0,320.0
533,0.0,3508272.0,320.0
534,0.0,3301808.0,320.0
535,0.0,3318880.0,320.0
536,0.0,3262384.0,320.0
537,0.0,3019568.0,320.0
538,0.0,2746224.0,320.0
539,0.0,2710048.0,320.0
540,0.0,2786432.0,320.0
541,0.0,2693696.0,320.0
542,0.0,2746112.0,320.0
543,0.0,2706240.0,160.0
544,0.0,2859232.0,320.0
545,0.0,3375104.0,320.0
546,0.0,3391568.0,320.0
547,0.0,3379248.0,320.0
548,0.0,3431616.0,320.0
549,0.0,4367200.0,320.0
550,0.0,4467888.0,320.0
551,0.0,4427568.0,320.0
552,0.0,4431488.0,320.0
553,0.0,4471920.0,320.0
554,0.0,4411440.0,320.0
555,0.0,4399232.0,320.0
556,0.0,4408192.0,160.0
557,0.0,4151205.3333333335,320.0
558,0.0,9423328.0,320.0
559,0.0,5039104.0,320.0
560,0.0,3943728.0,320.0
561,0.0,4700650.666666667,320.0
562,0.0,3955664.0,320.0
563,0.0,3943840.0,320.0
564,0.0,3943616.0,320.0
565,0.0,3959856.0,320.0
566,0.0,4024480.0,320.0
567,0.0,2927290.6666666665,320.0
568,0.0,1907520.0,320.0
569,0.0,1827152.0,320.0
570,0.0,1834880.0,160.0
571,0.0,2103930.6666666665,320.0
572,0.0,2689664.0,320.0
573,0.0,2935728.0,320.0
574,0.0,2931584.0,320.0
575,0.0,3343024.0,320.0
576,0.0,3617472.0,320.0
577,0.0,4064576.0,320.0
578,0.0,4060768.0,320.0
579,0.0,4169520.0,320.0
580,0.0,4371344.0,320.0
581,0.0,5173376.0,320.0
582,0.0,4512810.666666667,320.0
583,0.0,4125168.0,160.0
584,0.0,3861189.3333333335,320.0
585,0.0,4443584.0,320.0
586,0.0,4403824.0,320.0
587,0.0,4476064.0,320.0
588,0.0,4391168.0,320.0
589,0.0,4524512.0,320.0
590,0.0,4281584.0,320.0
591,0.0,3947760.0,320.0
592,0.0,4068944.0,320.0
593,0.0,10999616.0,320.0
594,0.0,14442282.666666666,320.0
595,0.0,16621488.0,320.0
596,0.0,1617488.0,320.0
597,0.0,2492656.0,320.0
598,0.0,2102629.333333333,320.0
599,0.0,2056752.0,160.0
600,0.0,2129328.0,320.0
601,0.0,2496128.0,320.0
602,0.0,8879120.0,320.0
603,0.0,9028304.0,320.0
604,0.0,9016752.0,320.0
605,0.0,8277968.0,320.0
606,0.0,8205552.0,320.0
607,0.0,8338496.0,320.0
608,0.0,2412000.0,506.6666666666667
609,0.0,1613344.0,320.0
610,0.0,1581088.0,320.0
611,0.0,1629360.0,320.0
612,0.0,2077024.0,160.0
613,0.0,2254432.0,320.0
614,0.0,2520432.0,320.0
615,0.0,2405349.333333333,320.0
616,0.0,2185776.0,320.0
617,0.0,2145568.0,320.0
618,0.0,2206000.0,320.0
619,0.0,2250400.0,320.0
620,0.0,2407424.0,320.0
621,0.0,2363296.0,320.0
622,0.0,2391408.0,320.0
623,0.0,2057781.3333333333,320.0
624,0.0,1947776.0,160.0
625,0.0,1927728.0,320.0
626,0.0,10536048.0,320.0
627,0.0,9157562.666666666,320.0
628,0.0,8113610.666666667,320.0
629,0.0,1931760.0,320.0
630,0.0,1932189.3333333333,909.3333333333334
631,0.0,1919552.0,320.0
632,0.0,1931760.0,320.0
633,0.0,1919888.0,320.0
634,0.0,1919664.0,320.0
635,0.0,1951808.0,320.0
636,0.0,1915632.0,320.0
637,0.0,1448725.3333333333,160.0
638,0.0,1355296.0,320.0
639,0.0,1379488.0,320.0
640,0.0,1359216.0,320.0
641,0.0,1371536.0,320.0
642,0.0,1358944.0,320.0
643,0.0,1276901.3333333333,320.0
644,0.0,1129280.0,320.0
645,0.0,1073514.6666666667,320.0
646,0.0,802800.0,320.0
647,0.0,802912.0,320.0
648,0.0,807056.0,320.0
649,0.0,790704.0,320.0
650,0.0,802912.0,160.0
651,0.0,790704.0,320.0
652,0.0,802912.0,320.0
653,0.0,794736.0,320.0
654,0.0,790704.0,320.0
655,0.0,1185680.0,320.0
656,0.0,1286752.0,320.0
657,0.0,1996160.0,320.0
658,0.0,2290720.0,320.0
659,0.0,2318832.0,320.0
660,0.0,2435648.0,320.0
661,0.0,3459888.0,160.0
662,0.0,4516496.0,320.0
663,0.0,5315056.0,320.0
664,0.0,5302400.0,320.0
665,0.0,5423360.0,320.0
666,0.0,5790336.0,320.0
667,0.0,5705712.0,320.0
668,0.0,6052464.0,320.0
669,0.0,6351056.0,320.0
670,0.0,6418656.0,320.0
671,0.0,5161738.666666667,320.0
672,0.0,4488048.0,320.0
673,0.0,4051984.0,320.0
674,0.0,4028512.0,160.0
675,0.0,3975984.0,320.0
676,0.0,3235845.333333333,320.0
677,0.0,3714016.0,320.0
678,0.0,8697456.0,320.0
679,0.0,7043728.0,320.0
680,0.0,3386432.0,320.0
681,0.0,3044592.0,320.0
682,0.0,3044592.0,320.0
683,0.0,3048624.0,320.0
684,0.0,1789866.6666666667,320.0
685,0.0,1488464.0,320.0
686,0.0,1488240.0,160.0
687,0.0,1480176.0,320.0
688,0.0,1464160.0,320.0
689,0.0,1496304.0,320.0
690,0.0,1468192.0,320.0
691,0.0,1496144.0,320.0
692,0.0,1472112.0,320.0
693,0.0,1492272.0,320.0
694,0.0,10096560.0,320.0
695,0.0,10927152.0,320.0
696,0.0,6291157.333333333,320.0
697,0.0,2742080.0,320.0
698,0.0,2746784.0,320.0
699,0.0,3214048.0,160.0
700,0.0,3262320.0,320.0
701,0.0,3318880.0,320.0
702,0.0,3278448.0,320.0
703,0.0,3343184.0,320.0
704,0.0,3274144.0,320.0
705,0.0,3180848.0,320.0
706,0.0,2629296.0,320.0
707,0.0,2597376.0,320.0
708,0.0,2798528.0,320.0
709,0.0,3097008.0,320.0
710,0.0,3044592.0,320.0
711,0.0,3093088.0,160.0
712,0.0,3048624.0,320.0
713,0.0,3105072.0,320.0
714,0.0,3419680.0,320.0
715,0.0,3443872.0,320.0
716,0.0,11172944.0,320.0
717,0.0,14697072.0,320.0
718,0.0,14471168.0,320.0
719,0.0,14213168.0,320.0
720,0.0,2865509.333333333,320.0
721,0.0,2645424.0,320.0
722,0.0,2790688.0,320.0
723,0.0,2822832.0,320.0
724,0.0,2859120.0,160.0
725,0.0,2822832.0,320.0
726,0.0,2867296.0,320.0
727,0.0,2834928.0,320.0
728,0.0,2597472.0,320.0
729,0.0,1626805.3333333333,320.0
730,0.0,6991808.0,320.0
731,0.0,4397904.0,320.0
732,0.0,1540768.0,320.0
733,0.0,1718288.0,320.0
734,0.0,1706192.0,320.0
735,0.0,1717952.0,160.0
736,0.0,1726240.0,320.0
737,0.0,1714032.0,320.0
738,0.0,1734080.0,320.0
739,0.0,1718176.0,320.0
740,0.0,1713872.0,320.0
741,0.0,1693984.0,320.0
742,0.0,1714032.0,320.0
743,0.0,1718288.0,320.0
744,0.0,1701936.0,320.0
745,0.0,1725034.6666666667,11569653.333333334
746,0.0,1367392.0,8858624.0
747,0.0,1419920.0,629312.0
748,0.0,1415664.0,320.0
749,0.0,2036816.0,160.0
750,0.0,2076912.0,320.0
751,0.0,2032784.0,320.0
752,0.0,2068736.0,320.0
753,0.0,2068736.0,320.0
754,0.0,2036432.0,320.0
755,0.0,2036480.0,320.0
756,0.0,2055077.3333333333,320.0
757,0.0,1355408.0,320.0
758,0.0,9902640.0,320.0
759,0.0,12806176.0,320.0
760,0.0,3944645.3333333335,320.0
761,0.0,1806768.0,160.0
762,0.0,1838912.0,320.0
763,0.0,1843168.0,320.0
764,0.0,1814832.0,320.0
765,0.0,2705792.0,320.0
766,0.0,2625488.0,320.0
767,0.0,2649456.0,320.0
768,0.0,2617376.0,320.0
769,0.0,2649456.0,320.0
770,0.0,2613168.0,320.0
771,0.0,2143904.0,320.0
772,0.0,2053056.0,320.0
773,0.0,2064816.0,320.0
774,0.0,2028416.0,160.0
775,0.0,2141424.0,320.0
776,0.0,2496240.0,320.0
777,0.0,2622261.333333333,320.0
778,0.0,2488288.0,320.0
779,0.0,3181856.0,320.0
780,0.0,3310816.0,320.0
781,0.0,3258608.0,320.0
782,0.0,3092976.0,320.0
783,0.0,3496288.0,320.0
784,0.0,3508160.0,320.0
785,0.0,3580736.0,320.0
786,0.0,3540752.0,160.0
787,0.0,3508832.0,320.0
788,0.0,3512304.0,320.0
789,0.0,3568752.0,320.0
790,0.0,3512304.0,320.0
791,0.0,3613104.0,320.0
792,0.0,3504192.0,320.0
793,0.0,3504352.0,320.0
794,0.0,3552512.0,320.0
795,0.0,3520480.0,320.0
796,0.0,3556768.0,320.0
797,0.0,3512192.0,320.0
798,0.0,3560800.0,320.0
799,0.0,3516336.0,160.0
800,0.0,3548704.0,320.0
801,0.0,3556880.0,320.0
802,0.0,3730144.0,320.0
803,0.0,3875072.0,320.0
804,0.0,4479936.0,320.0
805,0.0,4328293.333333333,320.0
806,0.0,5185808.0,320.0
807,0.0,12870688.0,320.0
808,0.0,5000570.666666667,320.0
809,0.0,3964112.0,320.0
810,0.0,3955824.0,320.0
811,0.0,4012160.0,160.0
812,0.0,4742288.0,320.0
813,0.0,4883184.0,320.0
814,0.0,4758304.0,320.0
815,0.0,4750128.0,320.0
816,0.0,4371280.0,320.0
817,0.0,4022197.3333333335,320.0
818,0.0,3915616.0,320.0
819,0.0,3726570.6666666665,320.0
820,0.0,3661600.0,320.0
821,0.0,3629344.0,320.0
822,0.0,3685680.0,160.0
823,0.0,4207221.333333333,320.0
824,0.0,3669552.0,320.0
825,0.0,3637296.0,320.0
826,0.0,3673920.0,320.0
827,0.0,3629232.0,320.0
828,0.0,3673312.0,320.0
829,0.0,3633376.0,320.0
830,0.0,3448224.0,320.0
831,0.0,3851104.0,320.0
832,0.0,3899712.0,320.0
833,0.0,3855248.0,320.0
834,0.0,4310528.0,320.0
835,0.0,4596800.0,160.0
836,0.0,3792869.3333333335,320.0
837,0.0,3564720.0,320.0
838,0.0,3540528.0,320.0
839,0.0,3609184.0,320.0
840,0.0,3516448.0,320.0
841,0.0,3572736.0,320.0
842,0.0,3605040.0,320.0
843,0.0,3701808.0,320.0
844,0.0,3641216.0,320.0
845,0.0,3694080.0,320.0
846,0.0,3507290.6666666665,320.0
847,0.0,3282704.0,320.0
848,0.0,3290544.0,320.0
849,0.0,3379248.0,160.0
850,0.0,3306784.0,320.0
851,0.0,3330752.0,320.0
852,0.0,3906458.6666666665,320.0
853,0.0,3867232.0,320.0
854,0.0,3851797.3333333335,320.0
855,0.0,3181520.0,320.0
