port1,port2,port3,port4,port5
480.0,6528.0,2177400.0,480.0,480.0
720.0,720.0,480.0,720.0,720.0
480.0,480.0,272640.0,480.0,480.0
480.0,480.0,2601120.0,480.0,480.0
480.0,480.0,3072864.0,480.0,480.0
480.0,720.0,3103344.0,480.0,480.0
720.0,480.0,3072864.0,720.0,720.0
480.0,480.0,3097056.0,480.0,480.0
480.0,480.0,3091008.0,480.0,480.0
480.0,248448.0,3091008.0,480.0,480.0
480.0,950256.0,3091248.0,720.0,720.0
720.0,950016.0,3084960.0,480.0,480.0
480.0,950016.0,3084960.0,480.0,480.0
480.0,950016.0,3091008.0,480.0,480.0
480.0,944208.0,3079432.0,480.0,480.0
720.0,950016.0,3091008.0,720.0,720.0
480.0,943968.0,3078912.0,480.0,480.0
480.0,968160.0,3139392.0,480.0,480.0
480.0,1452000.0,3048672.0,480.0,480.0
480.0,2994240.0,3073104.0,480.0,480.0
480.0,3048912.0,3139392.0,218448.0,720.0
720.0,2970048.0,3048672.0,835104.0,480.0
480.0,3054720.0,3133344.0,853248.0,480.0
480.0,2933760.0,3018432.0,823008.0,480.0
480.0,3006336.0,3084960.0,847200.0,480.0
480.0,3012624.0,3097296.0,841392.0,478512.0
720.0,3006336.0,3084960.0,847200.0,2056800.0
480.0,3012384.0,1514208.0,841152.0,2056800.0
480.0,3000288.0,1028640.0,841152.0,2056800.0
480.0,3012384.0,1028880.0,847200.0,2062848.0
720.0,3006576.0,1028640.0,841392.0,2057040.0
480.0,3012384.0,1028640.0,847200.0,2056800.0
480.0,3006336.0,1034688.0,841152.0,2062848.0
480.0,3000288.0,1216128.0,841152.0,2056800.0
480.0,2499752.0,1875600.0,853248.0,2063088.0
720.0,950016.0,1869312.0,841392.0,2056800.0
480.0,950016.0,1869312.0,1452000.0,2056800.0
480.0,1161696.0,1875360.0,1687872.0,2056800.0
480.0,1887456.0,1869552.0,1681824.0,2056800.0
480.0,1900072.0,1881408.0,1688392.0,2063088.0
720.0,2631360.0,1869312.0,1687872.0,2056800.0
480.0,2933760.0,1869312.0,1681824.0,2056800.0
480.0,2927712.0,1875360.0,1693920.0,2062848.0
480.0,2921904.0,1869552.0,1681824.0,2056800.0
720.0,2408792.0,1869312.0,1688112.0,2063088.0
480.0,1978176.0,1875360.0,1687872.0,2056800.0
480.0,2607168.0,1875360.0,1681824.0,2062848.0
480.0,5074752.0,1875360.0,1693920.0,2244288.0
480.0,5056848.0,1869552.0,1682064.0,3006576.0
720.0,5074752.0,1869312.0,1687872.0,2518176.0
480.0,5062656.0,1875360.0,1687872.0,943968.0
480.0,5062656.0,1869312.0,1681824.0,950016.0
480.0,5062896.0,1869552.0,1687872.0,950016.0
720.0,5062656.0,1881408.0,1688112.0,950256.0
480.0,5068704.0,1582336.0,1681824.0,943968.0
980.0,5069204.0,847700.0,1688372.0,950516.0
480.0,4511728.0,847200.0,1687872.0,950016.0
480.0,5062896.0,841392.0,1681824.0,950256.0
720.0,5304576.0,883488.0,1766736.0,992352.0
480.0,4832832.0,804864.0,1453208.0,907680.0
480.0,5062656.0,841152.0,841152.0,943968.0
480.0,5062656.0,847440.0,847200.0,950016.0
480.0,5068944.0,841152.0,841392.0,950256.0
720.0,5062656.0,847200.0,841152.0,950016.0
480.0,5062656.0,841152.0,847200.0,943968.0
480.0,5068704.0,841152.0,841152.0,950016.0
480.0,4991528.0,853488.0,847200.0,962112.0
720.0,1960032.0,835104.0,841392.0,944208.0
480.0,1978176.0,841152.0,841152.0,950016.0
480.0,1978176.0,847200.0,847200.0,943968.0
480.0,1978176.0,841152.0,841152.0,950016.0
480.0,1978416.0,841392.0,841392.0,950256.0
720.0,1235480.0,847200.0,847200.0,956344.0
480.0,950016.0,841152.0,841152.0,950016.0
480.0,950016.0,847200.0,841152.0,943968.0
480.0,950016.0,841392.0,847200.0,950016.0
720.0,944208.0,841152.0,841392.0,950256.0
480.0,950016.0,847200.0,847200.0,950016.0
480.0,950016.0,841152.0,841152.0,950016.0
480.0,950016.0,847200.0,841152.0,943968.0
760.0,950256.0,841392.0,847200.0,950256.0
720.0,950016.0,841152.0,841392.0,950016.0
480.0,943968.0,847200.0,847200.0,950016.0
480.0,950016.0,841152.0,841152.0,950016.0
480.0,950016.0,841392.0,841152.0,943968.0
720.0,956304.0,847200.0,83752.0,950256.0
480.0,943968.0,841152.0,480.0,950016.0
480.0,950016.0,847200.0,480.0,950016.0
480.0,950016.0,841152.0,480.0,950016.0
480.0,806832.0,859536.0,480.0,956064.0
720.0,480.0,835104.0,720.0,938160.0
480.0,480.0,841152.0,480.0,950016.0
480.0,6528.0,298560.0,480.0,950016.0
480.0,480.0,480.0,480.0,950016.0
480.0,720.0,720.0,480.0,944208.0
720.0,480.0,480.0,720.0,950016.0
480.0,480.0,480.0,480.0,950016.0
480.0,480.0,480.0,480.0,950016.0
480.0,720.0,720.0,480.0,950016.0
720.0,6528.0,480.0,720.0,824976.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,720.0,720.0,2770464.0,720.0
720.0,480.0,480.0,5310864.0,480.0
480.0,480.0,480.0,9253920.0,1639488.0
480.0,480.0,480.0,9278112.0,3181728.0
480.0,480.0,720.0,9241824.0,6169440.0
480.0,720.0,480.0,9242064.0,6175728.0
720.0,480.0,480.0,9278112.0,6260160.0
480.0,480.0,480.0,9253920.0,9253920.0
480.0,480.0,480.0,9272064.0,9272064.0
480.0,720.0,720.0,9253920.0,9253920.0
720.0,480.0,480.0,9278352.0,9272304.0
480.0,480.0,480.0,9259968.0,9266016.0
480.0,480.0,480.0,9259968.0,9253920.0
480.0,6528.0,480.0,9074208.0,9241824.0
6528.0,720.0,720.0,4409112.0,9719856.0
720.0,480.0,480.0,480.0,8800320.0
480.0,480.0,480.0,480.0,9272064.0
480.0,480.0,480.0,480.0,9253920.0
480.0,480.0,720.0,480.0,9266016.0
480.0,720.0,480.0,720.0,9266256.0
720.0,480.0,480.0,480.0,9253920.0
480.0,480.0,480.0,480.0,9253920.0
480.0,480.0,480.0,480.0,9266016.0
480.0,720.0,720.0,480.0,9254160.0
720.0,480.0,480.0,720.0,9278112.0
480.0,12576.0,480.0,480.0,5970984.0
480.0,480.0,480.0,480.0,3084960.0
480.0,480.0,720.0,480.0,3084960.0
480.0,720.0,480.0,720.0,3091248.0
720.0,6528.0,480.0,480.0,390320.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,2582976.0,480.0
480.0,720.0,720.0,3091008.0,480.0
720.0,480.0,480.0,3079152.0,720.0
480.0,480.0,480.0,3091008.0,480.0
480.0,480.0,480.0,3084960.0,480.0
480.0,480.0,480.0,3091008.0,480.0
480.0,720.0,720.0,3085200.0,720.0
720.0,480.0,480.0,3091008.0,480.0
480.0,480.0,480.0,3084960.0,480.0
480.0,1718112.0,480.0,3091008.0,480.0
480.0,2057040.0,720.0,3084960.0,480.0
720.0,2062848.0,480.0,3091248.0,720.0
480.0,2050752.0,480.0,3084960.0,2540640.0
480.0,2062848.0,480.0,3091008.0,3091008.0
480.0,2056800.0,480.0,3084960.0,3084960.0
480.0,2849328.0,720.0,3091008.0,3097296.0
720.0,3000288.0,480.0,3085200.0,3078912.0
480.0,3012384.0,480.0,1515808.0,3091008.0
480.0,3012384.0,480.0,480.0,3084960.0
480.0,1284944.0,720.0,480.0,3097056.0
720.0,944208.0,480.0,720.0,3085200.0
480.0,956064.0,480.0,480.0,1566352.0
480.0,950016.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
480.0,2631600.0,720.0,480.0,480.0
720.0,3006336.0,480.0,720.0,720.0
480.0,3000288.0,480.0,480.0,480.0
480.0,3012384.0,480.0,480.0,480.0
480.0,3006336.0,480.0,480.0,260544.0
480.0,3690000.0,720.0,480.0,841392.0
720.0,3853056.0,480.0,720.0,847200.0
480.0,3853056.0,480.0,480.0,841152.0
480.0,3840960.0,480.0,480.0,841152.0
480.0,4615104.0,720.0,480.0,847200.0
720.0,3117728.0,480.0,720.0,847440.0
480.0,2740224.0,671808.0,480.0,847200.0
480.0,2734176.0,841152.0,480.0,841152.0
480.0,2740224.0,847200.0,480.0,841152.0
480.0,2740464.0,841392.0,480.0,847440.0
720.0,2746272.0,841152.0,720.0,841152.0
480.0,2740224.0,847200.0,480.0,841152.0
480.0,2740224.0,841152.0,480.0,847200.0
480.0,2734176.0,841392.0,480.0,841152.0
480.0,2740464.0,847200.0,720.0,847440.0
720.0,3018432.0,841152.0,480.0,841152.0
480.0,3265840.0,847200.0,6528.0,847200.0
480.0,2734176.0,841152.0,480.0,841152.0
480.0,2740464.0,841392.0,480.0,841392.0
720.0,2740224.0,847200.0,720.0,847200.0
480.0,2746272.0,841152.0,480.0,841152.0
480.0,2734176.0,841152.0,480.0,841152.0
480.0,2740224.0,847440.0,480.0,847200.0
480.0,2740464.0,841152.0,720.0,841392.0
720.0,2740224.0,847200.0,480.0,847200.0
480.0,2734176.0,841152.0,480.0,841152.0
480.0,2746272.0,841152.0,480.0,841152.0
480.0,2734416.0,847440.0,480.0,847200.0
720.0,2746272.0,841152.0,720.0,841392.0
480.0,2740224.0,841152.0,480.0,841152.0
480.0,2740224.0,847200.0,480.0,847200.0
480.0,2734176.0,841152.0,480.0,841152.0
480.0,2746512.0,847440.0,720.0,847440.0
720.0,2734176.0,841152.0,480.0,841152.0
480.0,2207440.0,841152.0,6528.0,841152.0
480.0,1893504.0,847200.0,480.0,847200.0
480.0,1899552.0,841392.0,480.0,841152.0
480.0,1893744.0,841152.0,720.0,841392.0
720.0,1899552.0,847200.0,480.0,847200.0
480.0,1899552.0,841152.0,480.0,841152.0
480.0,1899552.0,847200.0,480.0,847200.0
480.0,1893744.0,841392.0,480.0,841152.0
720.0,1899552.0,841152.0,720.0,841392.0
480.0,1893504.0,847200.0,480.0,847200.0
480.0,1899552.0,841152.0,480.0,841152.0
480.0,1893504.0,841152.0,480.0,841152.0
480.0,1899792.0,847440.0,720.0,847440.0
720.0,1893504.0,841152.0,480.0,841152.0
480.0,1905600.0,847200.0,480.0,428248.0
480.0,1899552.0,841152.0,480.0,480.0
480.0,1899792.0,841392.0,480.0,480.0
720.0,1893504.0,847200.0,720.0,720.0
480.0,1899552.0,841152.0,480.0,480.0
480.0,1893504.0,841152.0,480.0,480.0
480.0,1899552.0,847200.0,480.0,480.0
480.0,1899792.0,17224.0,480.0,720.0
720.0,1199712.0,480.0,720.0,6528.0
480.0,950016.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
480.0,95608.0,720.0,6528.0,480.0
480.0,720.0,480.0,720.0,720.0
720.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,2280576.0
480.0,720.0,720.0,480.0,3091248.0
720.0,480.0,480.0,720.0,3084960.0
480.0,480.0,480.0,3780480.0,3091008.0
480.0,480.0,480.0,5135232.0,3084960.0
480.0,480.0,720.0,5867040.0,3091008.0
480.0,720.0,480.0,8219952.0,3085200.0
720.0,480.0,480.0,8249952.0,3091008.0
480.0,480.0,480.0,8225760.0,6066624.0
480.0,480.0,760.0,8231808.0,7209696.0
480.0,720.0,720.0,8231808.0,7143168.0
720.0,480.0,2226144.0,8244144.0,7215984.0
480.0,6528.0,3084960.0,7519872.0,7197600.0
480.0,480.0,3211968.0,3211968.0,7506048.0
480.0,480.0,2957952.0,2964000.0,6901248.0
480.0,720.0,3091248.0,3084960.0,7209696.0
720.0,480.0,3091008.0,3091248.0,7203888.0
480.0,480.0,3084960.0,3084960.0,7209696.0
6528.0,480.0,3084960.0,3084960.0,6954560.0
480.0,480.0,3091008.0,3091008.0,4113120.0
480.0,720.0,3079152.0,3085200.0,4113360.0
720.0,480.0,3097056.0,3091008.0,4119168.0
480.0,480.0,3078912.0,3084960.0,4113120.0
480.0,480.0,3097056.0,3091008.0,4125216.0
480.0,720.0,3085200.0,3084960.0,4113120.0
720.0,480.0,3084960.0,3091248.0,4119408.0
6528.0,480.0,3084960.0,3078912.0,1112712.0
480.0,480.0,3091008.0,3091008.0,480.0
480.0,480.0,3084960.0,3084960.0,480.0
480.0,720.0,3091248.0,3091008.0,720.0
720.0,480.0,3084960.0,3085200.0,480.0
480.0,480.0,3091008.0,3091008.0,480.0
480.0,12576.0,1871560.0,1315664.0,480.0
480.0,480.0,720.0,480.0,480.0
720.0,1186128.0,480.0,720.0,720.0
480.0,3084960.0,480.0,480.0,480.0
480.0,3084960.0,480.0,480.0,480.0
480.0,3097056.0,480.0,480.0,480.0
480.0,3085200.0,720.0,480.0,720.0
720.0,3084960.0,480.0,720.0,480.0
480.0,3084960.0,480.0,480.0,480.0
480.0,3091008.0,480.0,480.0,480.0
480.0,3091008.0,720.0,760.0,480.0
480.0,3091248.0,829056.0,720.0,720.0
720.0,3078912.0,950016.0,480.0,480.0
480.0,3091008.0,1681824.0,480.0,480.0
480.0,3084960.0,1790688.0,480.0,480.0
480.0,2920024.0,1790928.0,480.0,6528.0
720.0,720.0,2607168.0,720.0,720.0
480.0,480.0,2746272.0,480.0,480.0
480.0,480.0,2782560.0,480.0,480.0
480.0,480.0,2740224.0,480.0,480.0
480.0,480.0,2697888.0,480.0,480.0
480.0,720.0,2740464.0,480.0,480.0
720.0,1113312.0,2740224.0,720.0,720.0
480.0,3091008.0,2746272.0,480.0,480.0
480.0,3084960.0,2734176.0,480.0,480.0
480.0,3115200.0,2764416.0,480.0,480.0
480.0,3061288.0,2716272.0,720.0,720.0
720.0,3091008.0,2746272.0,480.0,480.0
480.0,3084960.0,2734176.0,480.0,480.0
480.0,3338976.0,2746272.0,480.0,480.0
480.0,4034736.0,2740464.0,480.0,480.0
720.0,4040544.0,2734176.0,720.0,720.0
480.0,4028448.0,2746272.0,480.0,480.0
480.0,4034496.0,2734176.0,480.0,480.0
480.0,4034496.0,2740224.0,480.0,480.0
480.0,5117328.0,2746512.0,480.0,720.0
720.0,7112928.0,2734176.0,720.0,480.0
480.0,7137120.0,2355440.0,480.0,480.0
480.0,7118976.0,1893504.0,480.0,480.0
480.0,7031584.0,1911888.0,480.0,480.0
720.0,4022640.0,1887456.0,720.0,720.0
480.0,4040544.0,1899552.0,480.0,480.0
480.0,4028448.0,1893504.0,480.0,480.0
480.0,6030336.0,1984224.0,480.0,480.0
480.0,5830752.0,1815120.0,480.0,480.0
720.0,6103152.0,1899552.0,720.0,720.0
480.0,6084768.0,1893504.0,480.0,480.0
480.0,6096864.0,1899552.0,480.0,480.0
480.0,6040792.0,1899552.0,6528.0,480.0
480.0,3006576.0,1893744.0,480.0,720.0
720.0,4028448.0,1893504.0,720.0,480.0
480.0,6102912.0,1899552.0,480.0,480.0
480.0,6084768.0,1893504.0,480.0,480.0
888.0,6097272.0,1900200.0,888.0,888.0
720.0,6097104.0,2679744.0,720.0,720.0
480.0,6108960.0,2849088.0,480.0,480.0
480.0,6072672.0,2843040.0,480.0,480.0
480.0,6096864.0,2849088.0,480.0,480.0
480.0,6091056.0,2837232.0,480.0,720.0
720.0,6096864.0,2849088.0,720.0,480.0
480.0,5249584.0,2849088.0,6528.0,480.0
480.0,5153376.0,2843040.0,480.0,480.0
480.0,5141280.0,2843280.0,480.0,480.0
480.0,3410152.0,2082720.0,720.0,720.0
720.0,3084960.0,1899552.0,480.0,480.0
480.0,3084960.0,1899552.0,480.0,480.0
480.0,3084960.0,1893504.0,480.0,480.0
480.0,3082480.0,1899792.0,480.0,480.0
720.0,480.0,1893504.0,720.0,6768.0
480.0,480.0,1899552.0,480.0,480.0
480.0,480.0,1899552.0,480.0,480.0
480.0,6528.0,1446640.0,480.0,480.0
480.0,6768.0,524176.0,720.0,720.0
720.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,720.0,720.0,480.0,480.0
720.0,480.0,480.0,720.0,720.0
480.0,593184.0,480.0,480.0,480.0
480.0,6538368.0,480.0,480.0,480.0
480.0,13511712.0,480.0,480.0,480.0
480.0,17400816.0,720.0,480.0,720.0
2897712.0,15616416.0,480.0,720.0,480.0
5994048.0,12537984.0,480.0,480.0,480.0
6181536.0,12356544.0,480.0,480.0,480.0
6169440.0,12344448.0,720.0,480.0,480.0
6181776.0,12368880.0,480.0,720.0,720.0
6169440.0,12332352.0,480.0,480.0,480.0
6193632.0,12380736.0,480.0,480.0,480.0
6181536.0,12164736.0,480.0,480.0,6528.0
6145248.0,7167600.0,720.0,480.0,720.0
6169680.0,7197600.0,480.0,720.0,480.0
6447648.0,7524192.0,480.0,480.0,760.0
5903328.0,6883104.0,480.0,480.0,480.0
6181536.0,7209696.0,480.0,480.0,480.0
6163392.0,7191792.0,720.0,720.0,720.0
6181776.0,6580104.0,480.0,480.0,6528.0
6163392.0,3084960.0,480.0,480.0,480.0
4716800.0,3091008.0,480.0,6528.0,480.0
3084960.0,3085200.0,720.0,480.0,480.0
2114000.0,3084960.0,480.0,6768.0,720.0
480.0,3084960.0,480.0,480.0,480.0
480.0,3084960.0,480.0,480.0,480.0
480.0,3091008.0,480.0,480.0,480.0
480.0,3085200.0,720.0,480.0,720.0
720.0,3091008.0,480.0,720.0,480.0
480.0,3084960.0,480.0,480.0,480.0
480.0,3091008.0,480.0,480.0,480.0
480.0,93968.0,720.0,480.0,6528.0
720.0,720.0,480.0,720.0,720.0
480.0,895584.0,480.0,480.0,480.0
908.0,944396.0,908.0,908.0,908.0
908.0,950444.0,908.0,908.0,908.0
908.0,950684.0,1148.0,908.0,1148.0
720.0,950016.0,480.0,720.0,480.0
908.0,950444.0,908.0,908.0,908.0
480.0,950016.0,480.0,480.0,480.0
480.0,943968.0,720.0,480.0,480.0
720.0,950256.0,480.0,720.0,720.0
908.0,2867660.0,908.0,908.0,908.0
480.0,3012384.0,480.0,480.0,480.0
480.0,3006336.0,480.0,480.0,480.0
480.0,3012624.0,720.0,480.0,720.0
720.0,3000288.0,480.0,720.0,480.0
480.0,3006336.0,480.0,480.0,480.0
480.0,3006336.0,480.0,480.0,480.0
480.0,3006336.0,720.0,480.0,480.0
908.0,3007004.0,908.0,1148.0,1148.0
720.0,3006336.0,480.0,1893504.0,480.0
480.0,1085360.0,480.0,2056800.0,6528.0
480.0,950016.0,480.0,2056800.0,480.0
480.0,944208.0,720.0,2056800.0,480.0
720.0,950016.0,480.0,2063088.0,720.0
480.0,950016.0,480.0,2056800.0,480.0
480.0,950016.0,480.0,2056800.0,480.0
480.0,950016.0,480.0,2062848.0,480.0
480.0,950256.0,720.0,2056800.0,720.0
