port1,port2,port3,port4,port5
846720,0,3102624,0,846720
840672,0,3078432,0,840672
846720,0,3096576,0,1094688
889056,0,2777760,0,4118688
798336,0,0,0,3731616
846720,0,0,0,3949344
846720,0,0,0,3931200
840672,0,0,0,3931200
1106784,0,0,0,3943296
5697216,0,0,0,3913056
7021728,0,0,0,3931200
7045920,0,0,0,3949344
7070112,0,0,0,3919104
8533728,0,0,0,3937248
8932896,0,0,0,3943296
8908704,0,0,0,3925152
8902656,0,0,0,3925152
8932896,0,0,0,3937248
6561520,0,0,0,3642624
5854464,0,0,0,846720
2976824,0,0,6048,834624
2727648,0,0,0,846720
2745792,0,0,0,840672
2739744,0,0,0,376184
2745792,0,0,0,0
2739744,0,0,0,0
2757888,0,0,0,0
2733696,0,0,0,0
2739744,0,0,0,0
2745792,0,0,0,0
2733696,0,0,0,0
2733696,0,0,0,0
2739744,0,0,0,0
2745792,0,0,0,0
2745792,0,0,0,0
2727648,0,0,0,0
2739744,0,0,0,0
2745792,0,0,0,0
2757888,0,0,0,0
2727648,0,0,0,0
2739744,0,0,0,0
2745792,0,0,0,0
2478040,0,0,0,6048
1704976,0,6048,0,0
943488,0,0,0,0
955584,0,0,0,0
949536,0,0,0,0
593912,0,0,0,6048
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,713664
0,0,0,0,5140800
0,0,0,0,5171040
0,0,1959552,0,5134752
0,0,5062176,0,5164992
0,0,6156864,0,5128704
0,0,8122464,0,5158944
0,0,9247392,0,5140800
0,0,11835936,0,5146848
0,0,13426560,0,5171040
0,0,13353984,0,5140800
0,0,13384224,0,5146848
0,0,13378176,0,5146848
0,0,13384224,0,5146848
0,0,13402368,0,5158944
6048,0,13329792,0,1251336
0,0,13372128,0,0
0,0,13372128,0,0
0,0,13384224,0,0
0,0,13384224,0,0
0,6048,11371968,0,0
0,0,10329984,0,0
0,0,10293696,0,0
0,0,10287648,0,0
6048,0,9328264,0,0
0,6048,4178048,0,0
0,0,4112640,0,0
0,0,4106592,0,0
0,6048,1545008,0,0
0,0,0,0,0
653184,0,0,0,0
1034208,0,0,0,0
1022112,0,0,0,0
1034208,0,0,0,0
1028160,0,0,0,0
1034208,0,0,0,0
1028160,0,0,0,0
1584576,0,0,0,0
1850688,0,0,0,0
1868832,0,0,0,0
1856736,0,0,0,0
1874880,0,0,0,0
1868832,0,0,0,0
1874880,0,0,0,0
1868832,0,0,0,0
1953504,0,0,0,0
1796256,0,0,1886976,0
1868832,0,0,3090528,0
1880928,0,0,3090528,0
1862784,0,0,3084480,0
1880928,0,0,3090528,0
1868832,0,0,3084480,0
1868832,0,0,3090528,0
1880928,0,0,159536,0
1874880,0,0,0,0
1874880,0,0,108864,0
1868832,0,0,1028160,0
1868832,0,0,1028160,0
1215088,0,0,1028160,6048
840672,0,0,1034208,0
846720,0,0,1028160,0
840672,0,205632,1028160,0
846720,0,2056320,1028160,0
840672,0,2056320,1028160,0
840672,0,2062368,1034208,0
1469664,0,2062368,1028160,0
1868832,0,2056320,1028160,0
1874880,0,2062368,1034208,0
1868832,0,2050272,1022112,0
1868832,0,2062368,1034208,0
1874880,0,2056320,1028160,0
1874880,0,2062368,1028160,0
2443392,0,2056320,1028160,0
2812320,0,2062368,1028160,0
2830464,0,2062368,1034208,0
2818368,0,2056320,909488,0
2830464,0,2056320,0,0
2818368,0,2056320,0,0
2818368,0,2056320,0,0
2824416,0,2062368,0,0
2812320,0,2056320,0,0
2196112,0,2062368,0,6048
1784160,0,2056320,0,0
1790208,0,2056320,0,0
1796256,0,2062368,0,0
1790208,0,2056320,0,0
1796256,0,2062368,0,0
1796256,0,1817728,0,0
1796256,0,0,0,0
1784160,0,0,0,0
1790208,0,0,0,0
1796256,0,0,0,0
1790208,0,0,0,0
1796256,0,0,0,0
1790208,0,0,0,0
1731456,0,6048,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
943488,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
943488,0,0,0,0
955584,0,0,0,0
943488,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
943488,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
943488,0,0,0,0
443232,0,0,0,6048
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1989792,0,0,0,0
6574176,0,0,0,0
9277632,0,0,0,0
10729152,0,0,0,0
12972960,0,0,0,0
16178400,0,0,0,0
16117920,2407104,0,0,0
12997152,5552064,0,0,0
12325824,6162912,0,0,0
12350016,6181056,0,0,0
12374208,6187104,0,0,0
7779456,6162912,6048,0,0
7215264,6181056,0,0,0
7185024,6168960,0,0,0
7215264,6181056,0,0,0
7203168,6168960,0,0,0
7203168,6175008,0,0,0
7209216,6181056,0,0,0
5188584,6162912,6048,0,0
3090528,6193152,0,0,0
3084480,6168960,0,0,0
3096576,6181056,0,0,0
3084480,3639776,0,0,6048
3084480,3084480,0,0,0
3090528,3090528,0,0,0
3090528,3084480,0,0,0
1066696,3084480,0,6048,0
0,3090528,0,0,0
0,3084480,0,0,0
0,3096576,0,0,0
0,3084480,0,0,0
0,3084480,0,0,0
0,559184,6048,0,0
0,0,0,0,0
0,0,0,810432,0
0,0,0,1028160,0
0,0,0,1034208,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1034208,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,1614816
0,0,0,1028160,2056320
0,0,0,1034208,2062368
0,0,0,1028160,2056320
0,0,0,1028160,2056320
0,0,0,1028160,2062368
0,0,635040,1028160,2056320
0,0,840672,1034208,2056320
6048,0,846720,1028160,442192
0,0,840672,1028160,0
6048,0,846720,207920,0
0,0,840672,0,0
0,0,846720,0,707616
0,0,840672,0,949536
0,0,840672,0,949536
0,0,846720,0,949536
0,0,840672,0,943488
0,0,846720,0,949536
0,0,840672,0,949536
0,0,846720,0,949536
0,0,840672,0,1651104
0,0,840672,0,1899072
0,0,846720,0,1899072
0,0,840672,0,1893024
0,0,846720,0,1899072
0,0,840672,0,4173120
0,0,846720,0,4989600
0,0,840672,0,4977504
0,0,840672,0,4983552
0,0,846720,0,4989600
0,0,840672,0,4977504
0,0,846720,0,5001696
0,0,840672,0,4977504
0,0,846720,0,4989600
1518048,0,840672,0,4989600
2068416,0,846720,0,4748888
4324320,0,840672,0,1893024
5140800,0,840672,0,1899072
5152896,0,846720,0,1899072
5140800,0,840672,0,1893024
5152896,0,344176,0,1899072
5152896,0,0,0,1899072
5140800,0,0,0,1893024
5152896,0,0,0,1905120
5140800,0,689472,0,1893024
5152896,0,949536,0,1899072
5152896,0,949536,0,1899072
5128704,0,943488,0,1893024
5152896,0,949536,0,1899072
3887224,0,955584,0,1899072
2147040,0,985824,0,1971648
1971648,0,913248,0,1820448
2751840,0,949536,0,1899072
5140800,0,949536,0,1899072
3596920,0,943488,0,1899072
3090528,0,949536,0,1899072
3084480,0,949536,0,1893024
3090528,0,949536,0,1899072
3084480,0,943488,0,1899072
3090528,0,949536,0,1893024
3090528,0,949536,0,1899072
3084480,0,949536,0,1899072
3090528,0,949536,0,1899072
3096576,0,949536,0,1546648
3090528,0,949536,0,285984
3102624,0,915536,0,0
3072384,0,0,0,0
3132864,0,0,0,0
2336256,0,6048,0,0
0,0,0,0,0
0,0,0,0,0
2195424,0,0,0,0
7614432,0,0,0,0
14484960,0,0,0,0
15458688,0,0,0,0
13650336,3949344,0,0,0
13372128,5134752,0,0,0
13396320,5152896,0,0,0
13366080,5140800,0,0,0
13396320,5146848,0,0,0
13366080,5140800,0,0,0
13384224,5140800,0,0,0
13396320,5140800,0,0,0
13372128,5140800,0,0,0
13402368,5152896,0,0,0
13353984,5134752,0,0,0
13408416,3543528,6048,0,0
13366080,0,0,0,0
12485320,0,0,6048,0
7065792,0,0,0,6048
6168960,0,0,0,0
6181056,0,0,0,0
6168960,0,0,0,0
6046880,0,6048,0,0
3223584,0,0,0,0
2945376,0,0,0,0
3096576,0,0,0,0
2887664,0,0,0,6048
0,0,0,0,0
18144,0,0,0,0
840672,0,0,0,0
846720,0,0,0,0
840672,0,0,0,435456
846720,0,0,0,840672
840672,0,0,0,840672
1336608,0,0,0,846720
1790208,0,0,18144,846720
1826496,0,0,2056320,840672
4874688,0,0,2056320,840672
4868640,0,0,2056320,846720
4886784,0,0,2062368,840672
4898880,0,0,2068416,846720
4862592,0,0,2896992,840672
4880736,0,0,2896992,846720
3806480,0,6048,2896992,840672
1802304,0,0,2909088,840672
1802304,0,0,2881136,846720
1784160,0,0,840672,840672
1790208,0,0,840672,846720
1796256,0,0,846720,840672
1796256,0,0,840672,846720
4868640,0,0,840672,840672
4886784,0,0,846720,840672
4874688,0,0,840672,846720
4874688,0,0,846720,840672
4886784,0,0,840672,846720
4874688,0,0,846720,840672
4886784,0,0,840672,846720
4868640,0,0,840672,840672
5304096,0,0,846720,840672
5721408,0,0,840672,846720
4682360,0,0,852768,840672
2636928,0,0,840672,846720
2636928,0,0,846720,840672
2630880,0,0,840672,846720
2642976,0,0,846720,840672
2636928,0,0,840672,543760
2630880,0,0,840672,0
2636928,0,1493856,846720,0
2636928,0,3090528,840672,0
1863992,0,3090528,846720,0
1753920,0,3217536,876960,0
1620864,0,2963520,810432,0
1681344,0,3084480,840672,0
1693440,0,3090528,846720,0
1681344,0,3084480,840672,0
1687392,0,3090528,1294272,0
1687392,0,3090528,1796256,0
1681344,0,3084480,1790208,0
1693440,0,3096576,2286144,0
1681344,0,3078432,2818368,0
1693440,0,3090528,2015192,0
1687392,0,3084480,1971648,0
1681344,0,3090528,1977696,0
1699488,0,2535840,1977696,0
1681344,0,2056320,1977696,0
1693440,0,2056320,1977696,0
1681344,0,2056320,1977696,0
1296000,0,2062368,1983744,0
840672,0,2056320,1977696,0
840672,0,2056320,1977696,0
846720,0,2062368,1977696,0
846720,0,1083280,1977696,0
846720,0,0,1983744,0
1802304,0,0,1971648,0
2896992,0,0,1977696,0
2909088,0,0,1977696,0
2903040,0,0,1977696,0
2909088,0,0,1236080,0
2896992,0,0,1028160,0
2909088,0,0,1028160,0
3707424,0,0,1028160,0
3925152,0,0,1028160,0
3943296,0,0,1034208,0
2953712,0,6048,1028160,0
1874880,0,0,1832544,0
1868832,0,0,2056320,0
1874880,0,0,1553776,0
1874880,0,0,1028160,0
1874880,0,0,1028160,0
1874880,0,0,1034208,0
1868832,0,0,1028160,0
1874880,0,0,1028160,0
1868832,0,0,1028160,0
1874880,0,0,1028160,0
1947456,0,0,1070496,0
1796256,0,0,991872,0
1059088,0,6048,1028160,0
840672,0,0,1028160,0
846720,0,0,1028160,0
840672,0,0,1028160,0
840672,0,0,1034208,0
795616,0,0,1028160,6048
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1034208,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1034208,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1046304,0
0,0,0,1016064,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1034208,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1034208,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1034208,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1028160,0
0,0,0,1034208,0
6048,0,0,190816,0
0,0,0,0,0
0,0,0,0,0
0,0,0,828576,0
0,0,0,5455296,0
0,0,0,6435072,0
0,0,0,6743520,0
0,0,0,9247392,0
0,0,0,9277632,0
0,0,0,10311840,0
0,0,1318464,13408416,0
0,0,5140800,13366080,0
0,0,5134752,13353984,0
0,0,5146848,13408416,0
0,0,5128704,13353984,0
0,0,5140800,13378176,0
0,0,5152896,13402368,0
0,0,5134752,13378176,0
0,0,5152896,13378176,0
0,0,5134752,13378176,0
0,0,5146848,13396320,0
0,0,5152896,13402368,0
6048,6048,5128704,10614848,0
0,0,5146848,7209216,0
0,0,5134752,7185024,0
0,6048,5134752,6122824,0
6048,0,3861392,3084480,0
0,0,0,3108672,0
6048,0,0,652584,0
0,0,0,0,0
641088,0,0,0,0
840672,0,0,0,0
846720,0,0,0,0
840672,0,0,0,0
840672,0,0,647136,0
846720,0,0,949536,0
840672,0,0,949536,0
846720,0,0,949536,0
1421280,0,0,949536,0
1681344,0,0,943488,0
1687392,0,0,949536,0
1687392,0,0,949536,0
1687392,0,0,949536,0
1687392,0,0,949536,0
1687392,0,0,949536,0
1681344,0,641088,949536,0
1687392,0,949536,943488,0
1687392,0,949536,949536,0
1687392,0,943488,949536,0
2044224,0,949536,949536,0
3749760,0,949536,949536,169344
3743712,0,949536,949536,1028160
3737664,0,949536,949536,1034208
3743712,0,949536,943488,1028160
3749760,0,949536,949536,1524096
3749760,0,949536,949536,4118688
3743712,0,943488,949536,4112640
3749760,0,949536,949536,4118688
4076352,0,949536,949536,4112640
5812128,0,949536,949536,4124736
5800032,0,949536,943488,4112640
5800032,0,949536,949536,2584784
5806080,0,949536,949536,1034208
5806080,0,1070496,949536,1028160
5309584,0,1796256,949536,1034208
4947264,0,1790208,949536,1028160
4965408,0,1796256,949536,1034208
4959360,0,1790208,943488,1028160
5509728,0,1796256,949536,1028160
5818176,0,1790208,949536,1028160
5787936,0,1784160,949536,1028160
5824224,0,1802304,949536,1034208
5787936,0,1784160,949536,1028160
5408640,0,1796256,955584,1028160
3749760,0,1790208,949536,1028160
3737664,0,1784160,943488,1028160
3761856,0,1802304,949536,1034208
3188504,0,1784160,949536,1034208
2903040,0,1796256,949536,1028160
2903040,0,1790208,949536,1028160
2909088,0,872120,943488,1028160
2903040,0,840672,949536,1034208
2535840,0,840672,955584,1022112
840672,0,846720,949536,1034208
846720,0,840672,949536,1028160
840672,0,846720,949536,1028160
852768,0,840672,346464,1028160
840672,0,840672,0,1028160
846720,0,846720,0,1034208
840672,0,840672,0,1028160
840672,0,846720,0,1028160
846720,0,840672,0,1028160
840672,0,840672,0,1028160
846720,0,846720,0,1034208
840672,0,840672,0,1028160
876960,0,883008,0,1070496
810432,0,804384,0,985824
840672,0,846720,0,1028160
852768,0,840672,0,830304
840672,0,840672,0,0
846720,0,846720,0,0
840672,0,840672,0,0
428848,0,852768,0,0
0,0,840672,0,0
0,0,840672,0,0
0,0,846720,0,0
0,0,840672,0,0
0,0,846720,0,0
0,0,840672,0,0
0,0,846720,0,0
0,0,840672,0,0
0,0,846720,0,0
0,0,840672,0,0
0,0,840672,0,0
0,0,846720,0,0
0,0,840672,0,0
0,0,846720,0,0
0,0,840672,0,0
0,0,840672,0,0
0,0,846720,0,0
0,0,840672,0,0
0,0,846720,0,0
0,0,840672,0,0
0,0,840672,0,0
0,0,846720,0,0
0,0,840672,0,0
0,0,846720,0,0
6048,0,239200,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,247968,0
0,0,0,4862592,0
0,0,0,6168960,0
0,0,223776,6193152,0
0,0,3084480,6168960,0
0,0,3090528,6181056,2334528
0,0,3090528,6501600,4112640
0,0,3084480,11297664,4106592
0,0,3235680,11860128,4306176
0,0,2933280,10783584,3919104
0,0,3090528,11327904,4112640
0,0,3090528,11321856,4124736
0,0,3084480,11327904,4112640
0,0,3090528,11315808,4118688
0,0,3084480,11303712,4106592
0,0,3090528,11340000,4124736
6048,0,3084480,8940672,4112640
0,0,3090528,6168960,4112640
0,0,3090528,6181056,4124736
0,0,3084480,6168960,4106592
0,0,3090528,6181056,4124736
0,6048,3078432,6168960,1774312
0,6048,1813280,6168960,280
0,0,0,6193152,0
6048,0,0,5865960,0
0,0,0,3084480,0
0,0,0,3084480,0
0,0,0,3084480,0
6048,0,0,238640,0
0,0,0,0,0
2437344,0,0,0,0
5134752,0,0,0,0
5146848,0,0,0,0
5152896,0,0,0,0
5140800,0,0,0,0
5158944,0,0,0,0
5140800,0,0,0,0
5146848,0,0,0,0
5146848,0,0,0,0
5140800,0,0,0,0
2243248,0,6048,786240,0
2304288,0,0,1028160,0
3011904,0,0,1028160,0
3005856,0,0,1028160,0
3646944,0,0,1028160,0
3858624,0,0,1034208,0
3846528,0,0,1028160,0
3852576,0,0,1028160,0
4106592,0,0,1028160,0
4880736,0,0,1034208,0
4886784,0,0,1028160,0
4874688,0,0,1028160,0
7487424,0,0,1070496,0
7644672,0,0,985824,0
7965216,0,217728,1034208,0
7965216,0,949536,1028160,0
6335584,0,949536,1034208,0
5908896,0,949536,1028160,0
5908896,0,949536,1028160,0
6138720,0,949536,1034208,0
6846336,0,943488,1028160,0
6858432,0,949536,1028160,0
6858432,0,949536,1028160,0
6858432,0,949536,1028160,0
6870528,0,949536,1034208,0
5574616,0,949536,1028160,6048
3767904,0,949536,1028160,0
3767904,0,943488,1028160,0
3780000,0,949536,2448880,0
3773952,0,949536,3084480,0
3761856,0,949536,3084480,0
3780000,0,949536,3096576,0
3761856,0,949536,3078432,0
3780000,0,949536,3096576,0
3967488,0,943488,3084480,0
4717440,0,949536,3084480,0
4723488,0,949536,3096576,0
4717440,0,949536,3084480,0
4729536,0,949536,3090528,0
4711392,0,949536,3084480,0
4434392,0,949536,3096576,0
3695328,0,943488,1873240,0
3683232,0,949536,0,0
3695328,0,949536,0,429408
3689280,0,949536,0,2056320
2853016,0,949536,0,2068416
2733696,0,949536,0,2056320
2739744,0,949536,0,2062368
2746072,0,949536,0,2056320
2739744,0,442712,0,2056320
2745792,0,0,0,2062368
2739744,0,0,0,2056320
2745792,0,0,0,2062368
2739744,0,0,0,1617104
2232920,0,6048,0,0
1796256,0,0,0,0
1790208,0,0,0,0
1796256,0,0,0,0
1790208,0,0,0,0
1862784,0,0,0,0
1717632,0,0,0,0
1790208,0,0,0,0
1622592,0,0,0,6048
949536,0,0,0,0
949536,0,0,0,0
138544,0,0,6048,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1100736,0,0,0,0
3078432,0,0,0,0
3090528,0,0,0,0
6338304,0,0,0,0
9434880,0,0,0,14160
10305792,0,0,0,0
14043456,0,0,0,0
17841600,0,0,0,0
12483072,5896800,0,0,0
10299744,8231328,0,0,0
10305792,8237376,0,0,0
10281600,8225280,0,0,0
10287648,8225280,0,0,0
10311840,8243424,0,0,0
10293696,8237376,0,0,0
10293696,8237376,0,0,0
10275552,7071840,6048,0,0
10305792,5152896,0,0,0
10293696,5140800,0,0,0
6987688,5146848,0,6048,0
6168960,3434664,6048,0,0
6181056,0,0,0,0
5968256,0,0,0,6048
3078432,0,0,0,0
3090528,0,0,0,0
3090528,0,0,0,0
3084480,0,0,0,0
3090528,0,0,0,0
3084480,0,0,0,0
3090528,0,0,0,0
3090528,0,0,0,0
3084480,0,0,0,0
3090528,0,0,0,0
2845328,0,0,0,6048
0,0,0,0,0
0,0,54432,0,0
471744,0,949536,0,0
846720,0,949536,0,0
840672,0,949536,0,0
846720,0,1518048,0,0
840672,0,1971648,0,0
840672,0,1977696,0,0
846720,0,1977696,0,0
840672,0,1977696,0,0
846720,0,1983744,0,0
840672,0,1971648,0,0
955584,0,1983744,0,0
2896992,0,1983744,0,0
2896992,0,1971648,0,0
2909088,0,1977696,0,0
2896992,0,1977696,0,0
2909088,0,1977696,0,42336
2896992,0,1977696,0,1028160
2896992,0,1307056,0,1028160
2909496,408,1034616,408,1034616
2896992,0,1028160,0,1028160
2909088,0,1028160,0,1028160
2896992,0,1028160,508032,1028160
2896992,0,1028160,949536,1028160
2909088,0,1034208,949536,1034208
2896992,0,1028160,949536,1028160
2909088,0,1028160,949536,1028160
2777240,0,1034208,943488,1028160
846720,0,1034208,949536,1028160
840672,0,1028160,949536,1028160
840672,0,1028160,949536,1034208
846720,0,1028160,949536,1028160
2485728,0,1028160,949536,1028160
3937248,0,1028160,949536,1028160
3925152,0,1028160,943488,1028160
3931200,0,1034208,949536,1034208
3937248,0,1028160,949536,1028160
3925152,0,1028160,949536,1028160
3937248,0,1034208,949536,1028160
3925152,0,1028160,949536,1028160
3937248,0,1028160,949536,1034208
3931200,0,1028160,943488,1028160
3931200,0,1469664,949536,1028160
1235000,0,1880928,955584,1028160
840672,0,1868832,949536,1028160
883008,0,1947456,985824,1076544
804384,0,1796256,907200,985824
846720,0,1868832,955584,1028160
840672,0,1874880,943488,1028160
840672,0,1868832,949536,1028160
203992,0,1886976,949536,1034208
0,0,1868832,949536,1028160
0,0,1868832,949536,2092608
0,0,1874880,949536,3084480
1663200,0,1880928,949536,3102624
6156864,0,1868832,949536,3078432
6175008,0,1267360,943488,3084480
6193152,0,846720,955584,3096576
6156864,0,840672,943488,3078432
6193152,0,846720,949536,3096576
6168960,0,840672,949536,3084480
6181056,0,840672,949536,3090528
6187104,0,846720,949536,2016272
5575696,0,840672,943488,1028160
3096576,0,846720,949536,1034208
1991000,0,840672,949536,1028160
6048,0,740144,949536,1034208
0,0,0,943488,1028160
6048,0,0,949536,952864
0,0,0,949536,0
0,0,0,949536,0
0,0,0,949536,0
0,0,0,949536,0
0,0,0,949536,0
6048,0,0,485568,0
0,0,0,280,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3985632,0,0,0,0
9132480,0,0,0,0
14920416,0,0,0,0
14932512,3604608,0,0,0
10233216,8285760,0,0,0
9247392,9247392,0,0,0
9265536,9265536,0,0,0
9271584,9259488,0,0,0
9259488,9265536,0,0,0
9283680,9277632,0,0,0
9241344,5686848,0,6048,0
9271584,4118688,0,0,0
9658656,4294080,0,0,0
8860320,3937248,0,0,0
9271584,4124736,0,0,0
9259488,4112640,0,0,0
9277632,4124736,0,0,0
9241344,4106592,0,0,0
9271584,4118688,0,0,0
9265536,4118688,0,0,0
8853152,2896392,6048,6048,0
4689448,0,0,6048,0
3084480,0,0,0,0
3090528,0,0,0,0
3090528,0,0,0,0
3084480,0,0,0,0
3090528,0,0,0,0
3084480,0,0,0,0
1109552,0,0,6048,0
0,0,0,0,0
1874880,0,0,0,0
3090528,0,0,0,0
3084480,0,0,0,0
3096576,0,0,0,0
3078432,0,0,1233792,0
3090528,0,0,2056320,0
3090528,0,0,2062368,0
3084480,0,0,2056320,0
3090528,0,0,2062368,0
3084480,0,0,2056320,193536
3090528,0,0,2056320,2062368
3090528,0,0,2062368,2056320
3102624,0,0,2068416,2068416
2199832,0,0,2050272,2050272
0,0,0,2062368,2056320
0,0,0,2056320,2564352
0,0,0,2062368,2896992
0,0,0,2056320,2896992
0,0,0,2056320,2909088
0,0,0,2062368,2896992
0,0,0,2056320,2903040
278208,0,0,2062368,2903040
3090528,0,0,2062368,2909088
3084480,0,0,2050272,2896992
3090528,0,1796256,2062368,2903040
3090528,0,3090528,2062368,2903040
3084480,0,3084480,2056320,2896992
744592,0,3096576,2056320,2903040
0,0,3084480,2056320,2903040
6048,0,2317072,2147040,3017952
6048,0,280,704896,2782080
0,0,0,0,2896992
72576,0,0,0,2915136
840672,0,0,0,2890944
846720,0,0,0,2909088
846720,0,0,0,2670496
840672,0,0,0,840672
846720,0,0,0,846720
840672,0,0,0,840672
852768,0,0,0,685712
840672,0,0,0,0
840672,0,0,0,211680
846720,0,0,0,3090528
840672,0,0,0,3084480
846720,0,0,0,3090528
907200,0,0,0,3090528
1796256,0,0,0,3090528
1790208,0,0,0,3084480
1790208,0,0,0,3084480
1868832,0,0,0,3096576
2818368,0,0,0,3084480
2818368,0,0,0,3084480
2818368,0,0,0,3090528
2818368,0,0,0,3084480
2824416,0,0,0,3090528
2818368,0,0,0,3084480
2830464,0,0,0,3090528
2818368,0,0,0,2844288
2824416,0,0,0,0
2945376,0,0,0,0
4880736,0,0,465696,0
4886784,0,0,846720,0
4874688,0,0,840672,0
4880736,0,0,846720,0
4868640,0,0,840672,0
4892832,0,0,840672,520128
4874688,0,0,846720,949536
4880736,0,0,840672,949536
4880736,0,0,846720,949536
4874688,0,0,840672,949536
4892832,0,0,846720,949536
4868640,0,0,840672,943488
4886784,0,0,840672,949536
5080320,0,0,883008,991872
4669056,0,0,804384,907200
4892832,0,0,846720,949536
4874688,0,0,840672,943488
4886784,0,0,846720,955584
4868640,0,0,840672,943488
4733944,0,6048,840672,949536
2824416,0,0,846720,949536
2818368,0,0,840672,949536
2824416,0,0,846720,949536
2812320,0,0,840672,943488
2830464,0,0,846720,949536
2818368,0,0,840672,949536
2818368,0,0,840672,949536
2824416,0,0,846720,949536
2818368,0,0,840672,949536
2732056,0,0,846720,955584
1790208,0,0,840672,949536
1344384,0,0,846720,943488
949536,0,0,846720,949536
949536,0,0,840672,949536
955584,0,0,513520,949536
955584,0,0,0,773584
943488,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
299680,0,0,0,6048
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1923264,0,0,0,0
5128704,0,0,0,0
7614432,0,0,0,0
9459072,0,0,0,0
12331872,0,0,0,0
12362112,0,0,0,0
13245120,0,0,0,0
15452640,0,0,0,0
13898304,3979584,0,0,0
13384224,5146848,0,0,0
13390272,5152896,0,0,0
13366080,5134752,0,0,0
13402368,5152896,0,0,0
13970880,5376672,0,0,0
12773376,4910976,0,0,0
13408416,5158944,0,0,0
13347936,3202160,0,0,6048
13414464,0,0,0,0
10851840,0,0,0,12096
10281600,0,0,0,0
10305792,0,0,0,0
9004872,0,6048,0,0
6181056,0,0,0,0
6175008,0,0,0,0
6175008,0,0,0,0
6181056,0,0,0,0
5756576,0,0,6048,0
3090528,0,0,0,0
86920,0,6048,0,0
0,0,0,0,0
810432,0,0,0,0
1028160,0,0,0,0
1034208,0,0,0,0
1028160,0,0,0,0
1028160,0,0,0,0
1028160,0,0,0,0
1028160,0,0,0,0
1034208,0,0,0,0
1028160,0,0,0,0
1028160,0,0,0,235872
1028160,0,0,0,840672
1034208,0,0,0,846720
1028160,0,0,0,840672
1028160,0,0,0,846720
2642976,0,0,0,840672
3072384,0,0,0,846720
3096576,0,0,0,840672
3102624,0,0,0,846720
3072384,0,0,0,840672
5346432,0,0,0,840672
6168960,0,0,0,846720
6193152,0,0,0,840672
6156864,0,0,0,846720
6181056,0,0,0,840672
4941904,0,6048,0,840672
3084480,280,0,0,846720
3096576,0,0,0,840672
3090528,0,0,0,1475712
3211488,0,0,0,1862784
2957472,0,0,0,1717632
3090528,0,0,0,1796256
3090528,0,0,0,1796256
3084480,0,0,0,2268000
3090528,0,0,0,4880736
3084480,0,0,0,4880736
3096576,0,0,2020032,4886784
3084480,0,0,3084480,4880736
3090528,0,0,3090528,4874688
3084480,0,0,3090528,4892832
3084480,0,0,3084480,4868640
1454848,0,6048,3090528,4892832
1028160,0,0,3084480,4868640
1040256,0,0,32528,2315824
1028160,0,0,0,2104704
1342656,0,0,0,3550864
3096576,0,0,0,2909088
3084480,0,0,0,2896992
3090528,0,0,0,2903040
3084480,0,0,0,2903040
3084480,0,0,0,2896992
3096576,0,0,0,2903040
3090528,0,0,0,2589232
2241088,0,0,0,852768
2056320,0,0,0,840672
2679264,0,0,0,846720
2999808,0,0,0,840672
3005856,0,0,0,840672
3011904,0,0,0,846720
3011904,0,0,0,433816
3005856,0,0,0,0
2674424,0,0,6048,0
949536,0,0,0,0
949536,0,0,0,0
949536,0,0,0,0
