index,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port4,9_port1,9_port2,9_port3,10_port1,10_port4,10_port2,10_port3,Host_1,Host_5,Host_2,Host_7,Host_6,Host_8,Host_3,Host_4
1687,320.0,320.0,5846832.0,2923632.0,320.0,351104.0,1871168.0,2923632.0,5028224.0,3548592.0,1988096.0,1871168.0,1443776.0,4677440.0,351104.0,2222064.0,4209840.0,3314624.0,320.0,320.0,320.0,5846832.0,2681824.0,1871280.0,2218032.0,160.0,2339104.0,585072.0,320.0,468032.0,5145264.0,1407600.0,3052224.0,2217712.0,1229760.0,608944.0,863418.6666666666,2463552.0,1721664.0,1479856.0
1688,320.0,320.0,5915600.0,2960144.0,320.0,355136.0,1895360.0,2960144.0,5096992.0,3798576.0,2012400.0,1891328.0,1661728.0,4738032.0,355136.0,2254320.0,4262256.0,3544448.0,320.0,320.0,320.0,5919632.0,2730096.0,1895584.0,2258352.0,320.0,2371248.0,593024.0,320.0,472176.0,5205696.0,1419696.0,3322480.0,2213568.0,1229760.0,620928.0,366912.0,2455600.0,1721664.0,1475712.0
1689,320.0,320.0,5871024.0,2927664.0,320.0,351104.0,1875200.0,2931696.0,4722362.666666667,3750304.0,1996384.0,1879232.0,1641456.0,4379642.666666667,351104.0,2226096.0,3912042.6666666665,3528432.0,320.0,320.0,320.0,5862960.0,2689888.0,1871280.0,2225936.0,320.0,2343136.0,585072.0,320.0,472176.0,5149296.0,1403456.0,2850736.0,1895152.0,1056608.0,524160.0,314720.0,2108848.0,1347258.6666666667,1262240.0
1690,320.0,320.0,5870912.0,2284277.333333333,320.0,351328.0,1879456.0,2276213.333333333,3992112.0,3754224.0,1996272.0,1875424.0,1641456.0,3637408.0,351328.0,2230464.0,2502117.333333333,3524400.0,320.0,320.0,320.0,5878976.0,2123109.333333333,1875312.0,1655285.3333333333,320.0,2359152.0,584912.0,320.0,468032.0,5238000.0,1407600.0,3318560.0,2213680.0,1229872.0,665392.0,374976.0,2459520.0,612976.0,1476160.0
1691,320.0,320.0,5859040.0,2099029.333333333,320.0,351104.0,1875200.0,2099029.333333333,3988080.0,3758480.0,1991968.0,1875200.0,1645488.0,3629232.0,351104.0,2230016.0,2341061.333333333,3508496.0,320.0,320.0,320.0,5850976.0,2105248.0,1764373.3333333333,1867360.0,320.0,2343136.0,584960.0,320.0,468032.0,5274400.0,1284565.3333333333,3322480.0,2399040.0,1229760.0,746144.0,362992.0,2459520.0,617120.0,1475712.0
1692,320.0,320.0,5847056.0,1286864.0,320.0,351104.0,1871168.0,1286864.0,3975984.0,3746272.0,1988208.0,1875200.0,1637424.0,3624928.0,355136.0,2221952.0,1524640.0,3512416.0,320.0,320.0,320.0,5855120.0,2109280.0,935856.0,2226208.0,320.0,2339104.0,585184.0,320.0,468144.0,5266224.0,472064.0,2846592.0,2427488.0,1052464.0,633024.0,318752.0,2112768.0,524384.0,1262016.0
1693,320.0,320.0,5855008.0,1286752.0,320.0,351104.0,1875040.0,1294816.0,3980016.0,3742128.0,1996384.0,1871168.0,1637424.0,3629232.0,355136.0,2226096.0,1520496.0,3520256.0,320.0,320.0,320.0,5859040.0,2105136.0,936080.0,2226096.0,320.0,2338992.0,585184.0,320.0,472176.0,5270480.0,472288.0,3318448.0,2830688.0,1229872.0,742000.0,371056.0,2459520.0,612864.0,1479744.0
1694,320.0,320.0,5799253.333333333,1298736.0,320.0,355136.0,1871168.0,1290512.0,3932437.3333333335,3746048.0,1936597.3333333333,1875200.0,1645488.0,3633152.0,351104.0,2221952.0,1524416.0,3508160.0,320.0,320.0,320.0,5795221.333333333,2090741.3333333333,943920.0,2221952.0,320.0,2350976.0,570677.3333333334,320.0,472064.0,5200330.666666667,472176.0,3322368.0,2830464.0,1229760.0,727605.3333333334,366912.0,2459520.0,616896.0,1471680.0
1695,320.0,320.0,5350896.0,1274544.0,320.0,347072.0,1859072.0,1278576.0,3487952.0,3721856.0,1508400.0,1859072.0,1625328.0,3608960.0,343040.0,2213888.0,1504256.0,3492032.0,320.0,320.0,320.0,5354928.0,1984176.0,923872.0,2214000.0,320.0,2322864.0,468032.0,320.0,464112.0,4653472.0,460080.0,2846592.0,2427264.0,1052352.0,524272.0,318640.0,2104704.0,532224.0,1266048.0
1696,320.0,320.0,5451584.0,1302656.0,320.0,359168.0,1899392.0,1302656.0,3552512.0,3802336.0,1317690.6666666667,1895360.0,1661504.0,3677504.0,359168.0,2250176.0,1544576.0,3556544.0,320.0,320.0,320.0,5447552.0,2008256.0,955904.0,2242112.0,320.0,2371136.0,480128.0,320.0,476096.0,4750016.0,476096.0,3139834.6666666665,2822400.0,1233792.0,616896.0,366912.0,2459520.0,612864.0,1479744.0
