,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port5,5_port2,5_port3,6_port1,6_port2,1->3,2->4,1->4,2->3,4->1,4->2,3->2,3->1
333,12096.0,0.0,4431968.0,12096.0,0.0,0.0,24192.0,4480352.0,0.0,0.0,0.0,4528736.0,24192.0,0.0,0.0,0.0,0.0,0.0,2661120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181056.0,5854464.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,411264.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181056.0,7729344.0,4632768.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,3810240.0,0.0,0.0,0.0,0.0,3786048.0,0.0,0.0,0.0,3773952.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,3084480.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,4499712.0,0.0,0.0,0.0,0.0,4499712.0,0.0,0.0,0.0,4499712.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,3096576.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,5092416.0,0.0,0.0,0.0,0.0,5068224.0,0.0,0.0,0.0,4523904.0,0.0,520128.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,3084480.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,10172736.0,0.0,0.0,0.0,0.0,10172736.0,0.0,0.0,0.0,4523904.0,0.0,5648832.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,3084480.0,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,10148544.0,0.0,0.0,0.0,0.0,10148544.0,0.0,0.0,0.0,4499712.0,0.0,5636736.0,0.0,0.0,0.0,0.0,6156864.0,7717248.0,4632768.0,520128.0,0.0,0.0,0.0,0.0
347,0.0,0.0,10209024.0,0.0,0.0,0.0,0.0,10221120.0,0.0,0.0,0.0,4548096.0,0.0,5673024.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,2671056.0,4124736.0,12096.0,0.0,0.0,0.0
348,0.0,0.0,10172736.0,0.0,0.0,0.0,0.0,10160640.0,0.0,0.0,0.0,4511808.0,0.0,5648832.0,0.0,0.0,0.0,0.0,5419008.0,1427328.0,0.0,5406912.0,0.0,0.0,0.0,0.0
349,0.0,0.0,11999232.0,0.0,0.0,0.0,0.0,11975040.0,0.0,0.0,0.0,4523904.0,0.0,7451136.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4100544.0,0.0,0.0,0.0,0.0
350,0.0,0.0,13559616.0,0.0,0.0,0.0,0.0,13583808.0,0.0,0.0,0.0,4523904.0,0.0,9047808.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
351,0.0,0.0,13608000.0,0.0,0.0,0.0,0.0,13583808.0,0.0,0.0,0.0,4523904.0,0.0,9047808.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0
352,0.0,0.0,13547520.0,0.0,0.0,0.0,0.0,13571712.0,0.0,0.0,0.0,4523904.0,0.0,9059904.0,0.0,0.0,0.0,0.0,4088448.0,0.0,0.0,4088448.0,0.0,0.0,0.0,0.0
353,0.0,0.0,13583808.0,0.0,0.0,0.0,0.0,13571712.0,0.0,0.0,0.0,4523904.0,0.0,9035712.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,6181056.0,0.0,0.0,0.0,0.0
354,0.0,0.0,13777344.0,0.0,0.0,0.0,0.0,13765248.0,0.0,0.0,0.0,4584384.0,0.0,9192960.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,267488.0,0.0,0.0,12096.0,12096.0
355,0.0,0.0,14357952.0,0.0,0.0,0.0,0.0,14345856.0,0.0,0.0,0.0,5298048.0,0.0,9047808.0,0.0,0.0,0.0,0.0,136512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,17162064.0,12096.0,0.0,0.0,12096.0,17198352.0,0.0,0.0,0.0,9047808.0,12096.0,8126352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,5455296.0,10233216.0,0.0,0.0,5431104.0,0.0,10233216.0,0.0,0.0,5406912.0,9664704.0,0.0,6011712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,5636736.0,9047808.0,0.0,0.0,5636736.0,0.0,9047808.0,0.0,0.0,5636736.0,9047808.0,0.0,5636736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,5636736.0,9047808.0,0.0,0.0,5636736.0,0.0,9047808.0,0.0,0.0,5636736.0,9047808.0,0.0,5636736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,5648832.0,9023616.0,0.0,0.0,5636736.0,0.0,9023616.0,0.0,0.0,5636736.0,8999424.0,0.0,5636736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,5648832.0,9047808.0,0.0,0.0,5660928.0,0.0,9047808.0,0.0,0.0,5660928.0,9072000.0,0.0,5660928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,12096.0,1660608.0,9047808.0,0.0,12096.0,1684800.0,0.0,9047808.0,0.0,12096.0,1708992.0,9047808.0,0.0,1733184.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,12096.0,0.0,4298912.0,12096.0,0.0,0.0,24192.0,4347296.0,0.0,0.0,0.0,4371488.0,24192.0,0.0,0.0,0.0,0.0,0.0,2782080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181056.0,6023808.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,520128.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181056.0,7717248.0,4620672.0,0.0,0.0,0.0,0.0,0.0
372,0.0,0.0,3907008.0,0.0,0.0,0.0,0.0,3894912.0,0.0,0.0,0.0,3870720.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,3096576.0,0.0,0.0,0.0,0.0,0.0
373,0.0,0.0,4584384.0,0.0,0.0,0.0,0.0,4584384.0,0.0,0.0,0.0,4584384.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,3084480.0,0.0,0.0,0.0,0.0,0.0
374,0.0,0.0,5334336.0,0.0,0.0,0.0,0.0,5298048.0,0.0,0.0,0.0,4523904.0,0.0,762048.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,3096576.0,0.0,0.0,0.0,0.0,0.0
375,0.0,0.0,10184832.0,0.0,0.0,0.0,0.0,10196928.0,0.0,0.0,0.0,4523904.0,0.0,5660928.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,3084480.0,0.0,0.0,0.0,0.0,0.0
376,0.0,0.0,10293696.0,0.0,0.0,0.0,0.0,10293696.0,0.0,0.0,0.0,4572288.0,0.0,5709312.0,0.0,0.0,0.0,0.0,6168960.0,7717248.0,4632768.0,665280.0,0.0,0.0,0.0,0.0
377,0.0,0.0,10172736.0,0.0,0.0,0.0,0.0,10172736.0,0.0,0.0,0.0,4523904.0,0.0,5660928.0,0.0,0.0,0.0,0.0,5177088.0,1173312.0,2562192.0,5177088.0,12096.0,0.0,0.0,0.0
378,0.0,0.0,10196928.0,0.0,0.0,0.0,0.0,10184832.0,0.0,0.0,0.0,4523904.0,0.0,5660928.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
379,0.0,0.0,12216960.0,0.0,0.0,0.0,0.0,12204864.0,0.0,0.0,0.0,4523904.0,0.0,7656768.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
380,0.0,0.0,13644288.0,0.0,0.0,0.0,0.0,13644288.0,0.0,0.0,0.0,4548096.0,0.0,9096192.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0
381,0.0,0.0,13620096.0,0.0,0.0,0.0,0.0,13620096.0,0.0,0.0,0.0,4548096.0,0.0,9084096.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4100544.0,0.0,0.0,0.0,0.0
382,0.0,0.0,13644288.0,0.0,0.0,0.0,0.0,13620096.0,0.0,0.0,0.0,4548096.0,0.0,9084096.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,6181056.0,0.0,0.0,0.0,0.0
383,0.0,0.0,13595904.0,0.0,0.0,0.0,0.0,13620096.0,0.0,0.0,0.0,4523904.0,0.0,9072000.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4112640.0,0.0,0.0,12096.0,0.0
384,0.0,0.0,13608000.0,0.0,0.0,0.0,0.0,13608000.0,0.0,0.0,0.0,4536000.0,0.0,9084096.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,340064.0,0.0,0.0,0.0,12096.0
385,0.0,0.0,14757120.0,0.0,0.0,0.0,0.0,14732928.0,0.0,0.0,0.0,5624640.0,0.0,9096192.0,0.0,0.0,0.0,0.0,196992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,5467392.0,12541392.0,12096.0,0.0,5443200.0,12096.0,12589776.0,0.0,0.0,5419008.0,9713088.0,12096.0,8295696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0.0,5673024.0,9072000.0,0.0,0.0,5673024.0,0.0,9072000.0,0.0,0.0,5673024.0,9072000.0,0.0,5673024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,0.0,5660928.0,9059904.0,0.0,0.0,5660928.0,0.0,9072000.0,0.0,0.0,5660928.0,9072000.0,0.0,5660928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,5673024.0,9059904.0,0.0,0.0,5660928.0,0.0,9035712.0,0.0,0.0,5660928.0,9047808.0,0.0,5660928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,5660928.0,9072000.0,0.0,0.0,5673024.0,0.0,9072000.0,0.0,0.0,5673024.0,9059904.0,0.0,5673024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0.0,5660928.0,9072000.0,0.0,0.0,5660928.0,0.0,9072000.0,0.0,0.0,5660928.0,9096192.0,0.0,5660928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,24192.0,1128384.0,8855648.0,0.0,12096.0,1152576.0,12096.0,8879840.0,0.0,12096.0,1176768.0,8879840.0,12096.0,1200960.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.0,0.0,3716928.0,12096.0,0.0,0.0,12096.0,3741120.0,0.0,0.0,0.0,3765312.0,12096.0,0.0,0.0,0.0,0.0,0.0,3181248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181056.0,1366848.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,7717248.0,2346624.0,0.0,0.0,0.0,0.0,0.0
401,0.0,0.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5140800.0,3084480.0,0.0,0.0,0.0,0.0,0.0
402,0.0,0.0,4536000.0,0.0,0.0,0.0,0.0,4523904.0,0.0,0.0,0.0,4499712.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,3096576.0,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,4523904.0,0.0,0.0,0.0,0.0,4523904.0,0.0,0.0,0.0,4536000.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5140800.0,3084480.0,0.0,0.0,0.0,0.0,0.0
404,0.0,0.0,6048000.0,0.0,0.0,0.0,0.0,6035904.0,0.0,0.0,0.0,4523904.0,0.0,1475712.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,3084480.0,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,10209024.0,0.0,0.0,0.0,0.0,10184832.0,0.0,0.0,0.0,4523904.0,0.0,5660928.0,0.0,0.0,0.0,0.0,6156864.0,7717248.0,4632768.0,0.0,0.0,0.0,0.0,0.0
406,0.0,0.0,10196928.0,0.0,0.0,0.0,0.0,10209024.0,0.0,0.0,0.0,4536000.0,0.0,5673024.0,0.0,0.0,0.0,0.0,4124736.0,5152896.0,3096576.0,1040256.0,0.0,0.0,0.0,0.0
407,0.0,0.0,10184832.0,0.0,0.0,0.0,0.0,10196928.0,0.0,0.0,0.0,4536000.0,0.0,5660928.0,0.0,0.0,0.0,0.0,5419008.0,1439424.0,2271888.0,5419008.0,12096.0,0.0,0.0,0.0
408,0.0,0.0,10233216.0,0.0,0.0,0.0,0.0,10221120.0,0.0,0.0,0.0,4536000.0,0.0,5673024.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
409,0.0,0.0,12676608.0,0.0,0.0,0.0,0.0,12652416.0,0.0,0.0,0.0,4548096.0,0.0,8116416.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0
410,0.0,0.0,13620096.0,0.0,0.0,0.0,0.0,13632192.0,0.0,0.0,0.0,4536000.0,0.0,9084096.0,0.0,0.0,0.0,0.0,4100544.0,0.0,0.0,4100544.0,0.0,0.0,0.0,0.0
411,0.0,0.0,13620096.0,0.0,0.0,0.0,0.0,13644288.0,0.0,0.0,0.0,4548096.0,0.0,9072000.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
412,0.0,0.0,13620096.0,0.0,0.0,0.0,0.0,13595904.0,0.0,0.0,0.0,4536000.0,0.0,9084096.0,0.0,0.0,0.0,0.0,6181056.0,0.0,0.0,6181056.0,0.0,0.0,0.0,0.0
413,0.0,0.0,13608000.0,0.0,0.0,0.0,0.0,13608000.0,0.0,0.0,0.0,4536000.0,0.0,9084096.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,3835808.0,0.0,0.0,12096.0,0.0
414,0.0,0.0,13716864.0,0.0,0.0,0.0,0.0,13704768.0,0.0,0.0,0.0,4560192.0,0.0,9132480.0,0.0,0.0,0.0,0.0,3704832.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0
415,0.0,0.0,15349824.0,0.0,0.0,0.0,0.0,15337728.0,0.0,0.0,0.0,6217344.0,0.0,9096192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,5479488.0,12105936.0,12096.0,0.0,5443200.0,12096.0,12142224.0,0.0,0.0,5419008.0,9725184.0,12096.0,7848144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,5673024.0,9096192.0,0.0,0.0,5685120.0,0.0,9096192.0,0.0,0.0,5673024.0,9120384.0,0.0,5673024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,5673024.0,9096192.0,0.0,0.0,5673024.0,0.0,9096192.0,0.0,0.0,5685120.0,9072000.0,0.0,5685120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,5660928.0,9072000.0,0.0,0.0,5660928.0,0.0,9072000.0,0.0,0.0,5660928.0,9096192.0,0.0,5660928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.0,5673024.0,9096192.0,0.0,0.0,5673024.0,0.0,9120384.0,0.0,0.0,5673024.0,9096192.0,0.0,5673024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,0.0,5685120.0,9120384.0,0.0,0.0,5685680.0,0.0,9096192.0,0.0,0.0,5685120.0,9108288.0,0.0,5673024.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,24192.0,342144.0,8141984.0,0.0,12096.0,366336.0,12096.0,8178272.0,0.0,12096.0,390528.0,8190368.0,12096.0,426816.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,0.0,0.0,3063744.0,12096.0,0.0,0.0,12096.0,3075840.0,0.0,0.0,0.0,3100032.0,12096.0,0.0,0.0,0.0,0.0,0.0,3798144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,2153088.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5140800.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168960.0,7729344.0,2782080.0,0.0,28320.0,0.0,0.0,0.0
431,0.0,0.0,653184.0,0.0,0.0,0.0,0.0,641088.0,0.0,0.0,0.0,616896.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5140800.0,3084480.0,0.0,0.0,0.0,0.0,0.0
432,0.0,0.0,4548096.0,0.0,0.0,0.0,0.0,4536000.0,0.0,0.0,0.0,4536000.0,0.0,0.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,3096576.0,0.0,0.0,0.0,0.0,0.0
433,0.0,0.0,4548096.0,0.0,0.0,0.0,0.0,4548096.0,0.0,0.0,0.0,4548096.0,0.0,0.0,0.0,0.0,0.0,0.0,4124736.0,5140800.0,3084480.0,0.0,0.0,0.0,0.0,0.0
434,0.0,0.0,6918912.0,0.0,0.0,0.0,0.0,6882624.0,0.0,0.0,0.0,4536000.0,0.0,2334528.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,3084480.0,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,10209024.0,0.0,0.0,0.0,0.0,10221120.0,0.0,0.0,0.0,4548096.0,0.0,5673024.0,0.0,0.0,0.0,0.0,6181056.0,7717248.0,4632768.0,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,10233216.0,0.0,0.0,0.0,0.0,10233216.0,0.0,0.0,0.0,4548096.0,0.0,5685120.0,0.0,0.0,0.0,0.0,4112640.0,5152896.0,3084480.0,1657152.0,0.0,0.0,0.0,0.0
437,0.0,0.0,10209024.0,0.0,0.0,0.0,0.0,10233216.0,0.0,0.0,0.0,4536000.0,0.0,5685120.0,0.0,0.0,0.0,0.0,5854464.0,1983744.0,1848528.0,5854464.0,12096.0,0.0,0.0,0.0
438,0.0,0.0,10233216.0,0.0,0.0,0.0,0.0,10209024.0,0.0,0.0,0.0,4548096.0,0.0,5673024.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4124736.0,0.0,0.0,0.0,0.0
439,0.0,0.0,13208832.0,28320.0,0.0,0.0,28320.0,13208832.0,0.0,0.0,0.0,4548096.0,28320.0,8636544.0,0.0,0.0,0.0,0.0,4112640.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
440,0.0,0.0,13644288.0,0.0,0.0,0.0,0.0,13632192.0,0.0,0.0,0.0,4548096.0,0.0,9096192.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
441,0.0,0.0,13644288.0,0.0,0.0,0.0,0.0,13656384.0,0.0,0.0,0.0,4548096.0,0.0,9096192.0,0.0,0.0,0.0,0.0,6168960.0,0.0,0.0,6181056.0,0.0,0.0,0.0,0.0
442,0.0,0.0,13680576.0,0.0,0.0,0.0,0.0,13668480.0,0.0,0.0,0.0,4560192.0,0.0,9108288.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,4112640.0,0.0,0.0,0.0,0.0
443,0.0,0.0,13644288.0,0.0,0.0,0.0,0.0,13644288.0,0.0,0.0,0.0,4548096.0,0.0,9096192.0,0.0,0.0,0.0,0.0,4124736.0,0.0,0.0,2771360.0,0.0,0.0,12096.0,0.0
444,0.0,0.0,14043456.0,0.0,0.0,0.0,0.0,14055552.0,0.0,0.0,0.0,4681152.0,0.0,9374400.0,0.0,0.0,0.0,0.0,2628288.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0
445,0.0,0.0,16873920.0,0.0,0.0,0.0,0.0,16825536.0,0.0,0.0,0.0,7402752.0,0.0,9398592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,0.0,5479488.0,11428560.0,12096.0,0.0,5455296.0,12096.0,11489040.0,0.0,0.0,5431104.0,9785664.0,12096.0,7146576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,0.0,5709312.0,9120384.0,0.0,0.0,5709312.0,0.0,9120384.0,0.0,0.0,5709312.0,9120384.0,0.0,5697216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0.0,6193152.0,9906624.0,0.0,0.0,6193152.0,0.0,9906624.0,0.0,0.0,6181056.0,9906624.0,0.0,6193152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.0,5697216.0,9132480.0,0.0,0.0,5697216.0,0.0,9132480.0,0.0,0.0,5709312.0,9132480.0,0.0,5709312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,0.0,5697216.0,9108288.0,0.0,0.0,5697216.0,0.0,9108288.0,0.0,0.0,5697216.0,9120384.0,0.0,5697216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
