index,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port1,9_port4,9_port2,9_port3,10_port4,10_port1,10_port2,10_port3,Host_7,Host_8,Host_6,Host_5,Host_1,Host_3,Host_4,Host_2
10,909.3333333333334,1096.0,2468493.333333333,909.3333333333334,1096.0,1096.0,1096.0,1096.0,1460520.0,1012781.3333333334,1012941.3333333334,909.3333333333334,909.3333333333334,448648.0,909.3333333333334,909.3333333333334,909.3333333333334,1012941.3333333334,909.3333333333334,909.3333333333334,909.3333333333334,2472525.333333333,8774653.333333334,1021.3333333333334,909.3333333333334,8774653.333333334,1464637.3333333333,909.3333333333334,749.3333333333334,909.3333333333334,9782653.333333334,1021.3333333333334,8237488.0,947520.0,209776.0,1153152.0,0.0,0.0,0.0,0.0
11,320.0,320.0,2476266.6666666665,320.0,320.0,320.0,320.0,320.0,1455984.0,1008506.6666666666,1008618.6666666666,506.6666666666667,320.0,447872.0,320.0,320.0,506.6666666666667,1008320.0,320.0,320.0,506.6666666666667,2471888.0,8769920.0,320.0,320.0,8765888.0,1456058.6666666667,320.0,666.6666666666666,160.0,9782250.666666666,160.0,9612288.0,1108912.0,245952.0,1350720.0,0.0,0.0,0.0,0.0
12,320.0,320.0,2459840.0,488192.0,160.0,320.0,320.0,488192.0,1459904.0,1008320.0,1008320.0,320.0,488192.0,447872.0,506.6666666666667,320.0,320.0,1008320.0,320.0,320.0,320.0,2460026.6666666665,4248794.666666667,4192.0,320.0,3773178.6666666665,1459904.0,488192.0,320.0,320.0,4748922.666666667,4352.0,4014778.6666666665,947520.0,213696.0,1157184.0,0.0,0.0,0.0,0.0
13,320.0,320.0,2403504.0,548784.0,320.0,160.0,160.0,548784.0,1423728.0,984128.0,983968.0,320.0,548784.0,439920.0,320.0,320.0,320.0,984128.0,320.0,320.0,320.0,2407536.0,544752.0,320.0,320.0,320.0,1427760.0,544752.0,320.0,320.0,988160.0,320.0,0.0,947520.0,209664.0,1161328.0,524272.0,0.0,0.0,0.0
14,320.0,320.0,2463984.0,560880.0,320.0,320.0,320.0,560880.0,1455984.0,1008320.0,1008320.0,320.0,560880.0,447824.0,320.0,320.0,320.0,1012352.0,320.0,320.0,160.0,2468016.0,560992.0,432.0,320.0,432.0,1451904.0,560880.0,320.0,320.0,1008432.0,432.0,112.0,1104768.0,246064.0,1354864.0,617008.0,0.0,0.0,0.0
15,320.0,320.0,2463984.0,556736.0,320.0,320.0,320.0,556736.0,1689728.0,1004400.0,1008320.0,160.0,560608.0,685760.0,320.0,320.0,238208.0,1004560.0,320.0,320.0,320.0,2459952.0,560768.0,320.0,160.0,320.0,1455984.0,560928.0,320.0,320.0,1004288.0,320.0,0.0,955584.0,213808.0,1165248.0,528192.0,0.0,0.0,0.0
16,320.0,320.0,2411520.0,548512.0,320.0,320.0,320.0,548672.0,1750208.0,988384.0,984128.0,320.0,544640.0,766400.0,320.0,320.0,326912.0,988384.0,320.0,320.0,320.0,2407648.0,548672.0,320.0,320.0,480.0,1419808.0,548992.0,320.0,320.0,988000.0,320.0,0.0,947520.0,209888.0,1161216.0,528192.0,318528.0,0.0,0.0
17,160.0,160.0,2508224.0,548672.0,320.0,320.0,320.0,548672.0,1754240.0,1084928.0,988160.0,320.0,548672.0,766400.0,320.0,320.0,330784.0,1084928.0,320.0,320.0,320.0,2512256.0,548672.0,320.0,320.0,320.0,1423616.0,544640.0,480.0,320.0,1088960.0,320.0,0.0,955584.0,213696.0,1161216.0,528192.0,314496.0,0.0,0.0
18,320.0,320.0,3129152.0,556736.0,320.0,320.0,320.0,560768.0,2310656.0,1677632.0,1004288.0,320.0,560768.0,1302656.0,160.0,480.0,859136.0,1673600.0,320.0,320.0,320.0,3133184.0,556736.0,320.0,320.0,160.0,1455872.0,560608.0,320.0,320.0,1677632.0,320.0,0.0,1838592.0,245952.0,1354752.0,616896.0,370944.0,0.0,0.0
19,320.0,320.0,3149312.0,564800.0,320.0,320.0,320.0,560768.0,2818688.0,1689728.0,1012352.0,320.0,560768.0,1802624.0,320.0,160.0,1351040.0,1689568.0,320.0,320.0,320.0,3149312.0,564800.0,320.0,320.0,320.0,1463936.0,564800.0,320.0,320.0,1685696.0,320.0,0.0,1584576.0,209664.0,1157184.0,528192.0,314496.0,951552.0,0.0
20,320.0,320.0,3326832.0,593024.0,320.0,320.0,320.0,596896.0,2967824.0,1863104.0,1069072.0,320.0,681728.0,1899392.0,320.0,320.0,1423616.0,1867136.0,160.0,160.0,320.0,3326832.0,593024.0,320.0,320.0,320.0,1540544.0,593024.0,480.0,320.0,1782576.0,320.0,0.0,1846768.0,245952.0,1358784.0,612864.0,370944.0,1108800.0,0.0
21,320.0,320.0,3109104.0,556736.0,320.0,320.0,320.0,552704.0,2766384.0,1887248.0,1000256.0,320.0,774464.0,1770480.0,320.0,320.0,1335024.0,1883536.0,320.0,320.0,320.0,3101040.0,552704.0,320.0,320.0,320.0,1439856.0,552864.0,160.0,320.0,1661504.0,320.0,0.0,1580544.0,209664.0,1157296.0,528192.0,314608.0,947520.0,209664.0
22,320.0,320.0,3161408.0,564800.0,320.0,320.0,320.0,564800.0,2830784.0,1923584.0,1016384.0,320.0,790592.0,1810688.0,320.0,320.0,1355072.0,1923584.0,320.0,320.0,320.0,3161248.0,568832.0,320.0,320.0,320.0,1476032.0,564800.0,320.0,160.0,1697792.0,160.0,0.0,1846656.0,245952.0,1354752.0,616896.0,370944.0,1108800.0,245952.0
23,506.6666666666667,320.0,3145280.0,560768.0,320.0,320.0,320.0,560768.0,4919360.0,1911488.0,3117056.0,320.0,790592.0,1798592.0,320.0,480.0,3471872.0,1907456.0,320.0,320.0,320.0,3149312.0,560608.0,160.0,320.0,320.0,1459904.0,564800.0,320.0,320.0,1681664.0,320.0,0.0,1612800.0,217728.0,1185408.0,536256.0,322560.0,967680.0,217728.0
24,320.0,320.0,3153456.0,564912.0,160.0,160.0,160.0,564912.0,11620656.0,1911488.0,9810176.0,320.0,786672.0,1802736.0,320.0,320.0,10156928.0,1919552.0,320.0,320.0,320.0,3153456.0,564912.0,320.0,320.0,320.0,1460016.0,560880.0,320.0,320.0,1693760.0,320.0,0.0,1580544.0,209664.0,1157296.0,528304.0,314496.0,9180864.0,209664.0
25,320.0,320.0,3133184.0,560768.0,320.0,320.0,320.0,560768.0,11560064.0,1903424.0,9765664.0,320.0,782528.0,1790368.0,320.0,320.0,10100480.0,1903610.6666666667,320.0,506.6666666666667,160.0,3145280.0,560768.0,320.0,320.0,320.0,1463936.0,560768.0,320.0,320.0,1681664.0,320.0,0.0,1846656.0,245952.0,1354752.0,612864.0,370944.0,10721088.0,245952.0
26,320.0,320.0,3085248.0,548672.0,320.0,320.0,320.0,548672.0,13131450.666666666,1879680.0,8680282.666666666,320.0,778522.6666666666,4459712.0,320.0,4352.0,11704122.666666666,1871616.0,320.0,320.0,320.0,3073152.0,548672.0,320.0,160.0,320.0,1427824.0,553184.0,320.0,320.0,1645488.0,480.0,0.0,1560496.0,210000.0,1145088.0,520128.0,310464.0,11066746.666666666,209664.0
27,320.0,320.0,2711413.333333333,569018.6666666666,320.0,320.0,320.0,568832.0,5595061.333333333,1477893.3333333333,1012352.0,160.0,790704.0,4599317.333333333,320.0,4650.666666666667,4127413.3333333335,1477781.3333333333,320.0,320.0,320.0,2711573.333333333,564986.6666666666,506.6666666666667,320.0,480.0,1017909.3333333334,564800.0,480.0,320.0,1693824.0,640.0,0.0,1709792.0,225792.0,876469.3333333334,572544.0,342720.0,4409333.333333333,225792.0
28,160.0,160.0,7663477.333333333,552656.0,320.0,320.0,320.0,552816.0,8111141.333333333,1097024.0,6345061.333333333,320.0,770544.0,1758496.0,320.0,320.0,1318896.0,1093152.0,506.6666666666667,320.0,320.0,7667509.333333333,552816.0,4352.0,320.0,320.0,665712.0,552816.0,320.0,320.0,7006149.333333333,4698.666666666667,0.0,1528128.0,205632.0,407344.0,508144.0,306544.0,919296.0,205632.0
29,320.0,320.0,1950938.6666666667,552816.0,320.0,320.0,320.0,556848.0,2386282.6666666665,1101392.0,636394.6666666666,320.0,778720.0,1758592.0,160.0,320.0,1318736.0,1105424.0,320.0,320.0,320.0,1946906.6666666667,548784.0,4352.0,320.0,346.6666666666667,653616.0,548970.6666666666,4512.0,320.0,1285546.6666666667,320.0,0.0,1531178.6666666667,245952.0,496048.0,620928.0,371056.0,1116864.0,246176.0
30,909.3333333333334,909.3333333333334,1289362.6666666667,569421.3333333334,909.3333333333334,909.3333333333334,1096.0,565576.0,1871944.0,1063682.6666666667,69613.33333333333,909.3333333333334,787261.3333333334,1799341.3333333333,909.3333333333334,749.3333333333334,1424205.3333333333,1059490.6666666667,909.3333333333334,909.3333333333334,909.3333333333334,1285330.6666666667,569421.3333333334,909.3333333333334,909.3333333333334,4941.333333333333,611986.6666666666,561197.3333333334,909.3333333333334,1096.0,674253.3333333334,909.3333333333334,0.0,596736.0,167557.33333333334,399168.0,495936.0,298368.0,931392.0,201712.0
31,320.0,506.6666666666667,1117296.0,556848.0,506.6666666666667,506.6666666666667,320.0,560720.0,2016432.0,891392.0,226224.0,320.0,782640.0,1786496.0,320.0,320.0,1568768.0,895424.0,160.0,160.0,320.0,1121328.0,556736.0,432.0,506.6666666666667,320.0,447872.0,560768.0,618.6666666666666,320.0,673962.6666666666,320.0,0.0,737968.0,0.0,491904.0,616896.0,370944.0,1350720.0,246064.0
32,320.0,320.0,1125546.6666666667,564912.0,320.0,320.0,320.0,560880.0,2024336.0,899520.0,226410.66666666663,320.0,786672.0,1802810.6666666667,320.0,432.0,1573210.6666666667,899568.0,320.0,320.0,506.6666666666667,1121328.0,564912.0,320.0,320.0,432.0,452202.6666666667,564800.0,160.0,320.0,673664.0,320.0,0.0,633024.0,112.0,419328.0,528192.0,314608.0,1165360.0,209776.0
33,320.0,320.0,957429.3333333334,552704.0,320.0,320.0,320.0,556736.0,1836405.3333333333,879296.0,218048.0,320.0,778496.0,1622709.3333333333,320.0,320.0,1540544.0,879296.0,320.0,320.0,320.0,961301.3333333334,552704.0,320.0,320.0,320.0,296181.3333333333,552704.0,480.0,160.0,661568.0,604960.0,0.0,633024.0,0.0,348277.3333333333,532224.0,318528.0,1161216.0,213696.0
34,320.0,320.0,661568.0,552704.0,160.0,320.0,320.0,548672.0,1544688.0,883514.6666666666,222080.0,506.6666666666667,766400.0,1318896.0,320.0,320.0,1540656.0,883488.0,320.0,320.0,320.0,657722.6666666666,552544.0,160.0,320.0,320.0,320.0,548672.0,320.0,320.0,661568.0,770432.0,0.0,1604736.0,0.0,0.0,612864.0,371056.0,1350720.0,245952.0
35,320.0,320.0,677696.0,560768.0,320.0,160.0,160.0,564800.0,1576832.0,899456.0,221920.0,320.0,790592.0,1351040.0,506.6666666666667,320.0,1580864.0,899456.0,320.0,320.0,320.0,677696.0,560768.0,320.0,320.0,320.0,320.0,564800.0,320.0,320.0,673664.0,786560.0,0.0,1362816.0,0.0,0.0,528192.0,314496.0,1165248.0,209664.0
36,320.0,320.0,677696.0,568832.0,320.0,320.0,320.0,564800.0,1585008.0,907632.0,230144.0,320.0,790704.0,1359056.0,320.0,432.0,1580976.0,903488.0,320.0,320.0,160.0,677696.0,568832.0,320.0,320.0,320.0,320.0,564800.0,320.0,320.0,681728.0,1435712.0,0.0,1850688.0,0.0,0.0,528304.0,314496.0,1157296.0,209664.0
37,320.0,320.0,661904.0,548672.0,320.0,320.0,320.0,548672.0,1536512.0,883664.0,218048.0,320.0,774304.0,1318784.0,320.0,320.0,1540544.0,879632.0,320.0,320.0,320.0,661904.0,548672.0,447872.0,160.0,480.0,447712.0,552704.0,443840.0,320.0,657872.0,1762784.0,0.0,2721936.0,0.0,0.0,616896.0,370944.0,1354752.0,245952.0
38,320.0,320.0,673504.0,645440.0,320.0,320.0,320.0,645440.0,1576832.0,895424.0,226112.0,160.0,867200.0,1351200.0,320.0,320.0,1572800.0,903488.0,320.0,320.0,320.0,677696.0,564800.0,754304.0,320.0,320.0,673664.0,560768.0,677856.0,320.0,677536.0,1879232.0,0.0,2322432.0,633024.0,0.0,528192.0,318528.0,1161216.0,213696.0
39,160.0,160.0,677696.0,673504.0,320.0,320.0,320.0,677696.0,1576832.0,903824.0,226112.0,320.0,899792.0,1355552.0,320.0,320.0,1576832.0,899792.0,320.0,320.0,320.0,673664.0,560768.0,790592.0,320.0,320.0,677696.0,564800.0,673664.0,320.0,673664.0,1915520.0,0.0,2318400.0,633024.0,0.0,633024.0,314496.0,1165248.0,210000.0
40,320.0,320.0,669632.0,669632.0,320.0,320.0,320.0,665600.0,803605.3333333334,895424.0,222240.0,320.0,895424.0,581845.3333333334,160.0,4352.0,803445.3333333334,891552.0,320.0,320.0,320.0,669632.0,556736.0,778496.0,320.0,160.0,669632.0,556736.0,669632.0,320.0,669632.0,1891328.0,0.0,2709504.0,737856.0,0.0,741888.0,371056.0,658021.3333333334,245952.0
41,320.0,320.0,673664.0,673664.0,320.0,320.0,320.0,677696.0,564912.0,899568.0,226224.0,320.0,903600.0,339008.0,320.0,272.0,564912.0,903328.0,320.0,320.0,320.0,677696.0,564800.0,786560.0,320.0,320.0,677696.0,564640.0,1189760.0,320.0,677696.0,1919712.0,0.0,2318400.0,633024.0,0.0,633024.0,314496.0,209776.0,209776.0
42,320.0,320.0,669632.0,673664.0,320.0,320.0,320.0,669472.0,560768.0,895424.0,222080.0,320.0,891392.0,334976.0,320.0,480.0,560768.0,972032.0,160.0,160.0,320.0,669632.0,560768.0,782528.0,320.0,320.0,669632.0,556736.0,1226160.0,320.0,669632.0,1895472.0,617008.0,2709616.0,737856.0,0.0,737856.0,370944.0,245952.0,249984.0
43,320.0,320.0,677808.0,677808.0,320.0,320.0,320.0,677808.0,564752.0,903328.0,226112.0,320.0,903600.0,339120.0,320.0,320.0,564800.0,1129280.0,320.0,320.0,320.0,677808.0,564912.0,790592.0,320.0,320.0,677808.0,564912.0,1242016.0,320.0,677696.0,1919552.0,528192.0,2322432.0,633024.0,112.0,637168.0,314496.0,427392.0,209664.0
44,320.0,320.0,709952.0,677696.0,320.0,320.0,320.0,677696.0,597056.0,903488.0,258368.0,320.0,903488.0,339008.0,320.0,320.0,564800.0,1129280.0,320.0,320.0,320.0,709792.0,564800.0,790592.0,320.0,320.0,709952.0,564960.0,1242176.0,160.0,677696.0,1919392.0,528192.0,2330496.0,637056.0,0.0,633024.0,318528.0,419328.0,209664.0
45,320.0,320.0,883328.0,1165568.0,160.0,320.0,320.0,1173632.0,770432.0,883328.0,443840.0,320.0,883328.0,330944.0,320.0,480.0,1060736.0,1097024.0,320.0,320.0,320.0,883328.0,552544.0,937829.3333333334,320.0,4352.0,538821.3333333334,552704.0,1381669.3333333333,320.0,665600.0,1875200.0,620928.0,2725632.0,421573.3333333333,241920.0,745920.0,370944.0,499968.0,249984.0
46,320.0,320.0,907520.0,1701824.0,320.0,160.0,160.0,1701824.0,790592.0,907520.0,451744.0,320.0,907520.0,339008.0,320.0,320.0,1584896.0,1137344.0,320.0,320.0,320.0,903488.0,568944.0,1133424.0,320.0,432.0,226224.0,568832.0,1580976.0,320.0,681840.0,1923584.0,524160.0,2318512.0,112.0,209664.0,628992.0,318528.0,1366848.0,209664.0
47,320.0,320.0,1766560.0,1697792.0,320.0,320.0,320.0,1693760.0,790704.0,1766560.0,451904.0,320.0,907520.0,338960.0,320.0,320.0,1585008.0,1988480.0,320.0,320.0,160.0,1774624.0,564800.0,1129280.0,320.0,320.0,1092832.0,564800.0,1588928.0,320.0,677920.0,1923904.0,528192.0,2318624.0,0.0,923328.0,633024.0,314608.0,1370880.0,209664.0
48,320.0,320.0,6488032.0,1697904.0,320.0,320.0,320.0,1693872.0,5467712.0,1806992.0,5112896.0,160.0,903440.0,339168.0,320.0,320.0,1589040.0,2040848.0,320.0,320.0,320.0,6500128.0,564912.0,1133312.0,160.0,320.0,5830704.0,564912.0,1581024.0,320.0,677808.0,1923744.0,616896.0,2705584.0,0.0,5378800.0,733824.0,371056.0,1596672.0,246064.0
49,320.0,320.0,8257696.0,1657312.0,320.0,320.0,320.0,1661504.0,7253888.0,1770592.0,6927456.0,320.0,883552.0,335296.0,320.0,320.0,1544576.0,1988320.0,320.0,320.0,320.0,8249792.0,552704.0,1105088.0,320.0,320.0,7592576.0,552704.0,1548608.0,320.0,665440.0,1879232.0,524160.0,2322432.0,0.0,7237440.0,637056.0,314496.0,1370880.0,213920.0
50,160.0,160.0,8536064.0,1713920.0,320.0,320.0,320.0,1717952.0,7508016.0,1830960.0,7161264.0,320.0,915696.0,343040.0,320.0,68976.0,1601136.0,2056800.0,320.0,320.0,320.0,8536064.0,572864.0,1145408.0,320.0,320.0,7850624.0,572864.0,1601024.0,320.0,685760.0,1947776.0,616896.0,2701440.0,0.0,8422848.0,737856.0,370944.0,1596784.0,246064.0
51,320.0,320.0,8403008.0,1693760.0,320.0,320.0,320.0,1685696.0,7390976.0,1802624.0,7052288.0,320.0,895424.0,339008.0,160.0,339120.0,1580704.0,2032560.0,320.0,320.0,320.0,8407040.0,564800.0,1125248.0,320.0,160.0,7725632.0,564800.0,1580976.0,320.0,677696.0,1911600.0,524272.0,2318512.0,0.0,7225344.0,628992.0,629104.0,1375024.0,209664.0
52,320.0,320.0,8665088.0,1742144.0,320.0,320.0,320.0,1742144.0,7616768.0,1863104.0,7270016.0,320.0,931712.0,347072.0,320.0,346912.0,1625216.0,2088736.0,320.0,320.0,320.0,8657024.0,580928.0,1161536.0,320.0,320.0,7971584.0,580768.0,1625328.0,320.0,693824.0,1980144.0,617008.0,2705584.0,0.0,8438976.0,741888.0,741888.0,1600704.0,245952.0
53,320.0,320.0,8334464.0,1661616.0,320.0,320.0,320.0,1665488.0,7334640.0,1766336.0,6927296.0,320.0,891504.0,403792.0,320.0,334976.0,1552752.0,1996320.0,160.0,160.0,320.0,8338496.0,552704.0,1113264.0,320.0,320.0,7584512.0,552704.0,1548768.0,320.0,742208.0,1879344.0,528192.0,2326464.0,0.0,7257600.0,633136.0,633136.0,1370880.0,209664.0
54,320.0,320.0,5988272.0,1705968.0,320.0,320.0,320.0,1701936.0,4984144.0,1814560.0,3867600.0,320.0,907520.0,1133312.0,320.0,339168.0,1585008.0,2036480.0,320.0,320.0,320.0,5984240.0,572864.0,2254320.0,320.0,320.0,5641520.0,568832.0,2693648.0,320.0,1472000.0,1927616.0,532224.0,3068352.0,44352.0,5104944.0,633024.0,637056.0,1383088.0,213696.0
55,320.0,320.0,2593008.0,1689840.0,320.0,320.0,320.0,1693872.0,1580976.0,1798592.0,452016.0,320.0,903600.0,1125248.0,320.0,339008.0,1576832.0,2028416.0,320.0,320.0,320.0,2588816.0,560880.0,7729664.0,320.0,320.0,7721712.0,564912.0,8189312.0,160.0,1463936.0,1915360.0,612864.0,3564288.0,7209216.0,1229872.0,741888.0,737856.0,1596672.0,246064.0
56,506.6666666666667,320.0,2609024.0,1697792.0,160.0,320.0,320.0,1697792.0,1584896.0,1814720.0,451904.0,320.0,903488.0,1137344.0,320.0,339008.0,1584896.0,2040512.0,320.0,320.0,320.0,2609024.0,572816.0,7126341.333333333,320.0,4464.0,7122469.333333333,568832.0,7582117.333333333,320.0,1480176.0,1927616.0,528192.0,3064432.0,6173104.0,1056384.0,633024.0,633024.0,1366848.0,209664.0
57,320.0,320.0,2633440.0,1693760.0,320.0,160.0,160.0,1693760.0,1617152.0,1656976.0,455776.0,320.0,753584.0,1157504.0,320.0,339120.0,1584896.0,1882880.0,320.0,320.0,320.0,2633440.0,564800.0,1129280.0,320.0,320.0,1129280.0,564800.0,1580864.0,320.0,1504480.0,1919872.0,612864.0,3548272.0,291829.3333333333,1221696.0,733824.0,733936.0,1596784.0,108144.0
58,320.0,320.0,3201952.0,1657584.0,320.0,320.0,320.0,1653552.0,2214224.0,1552976.0,444064.0,320.0,665936.0,1774352.0,320.0,334976.0,1548832.0,1766672.0,320.0,320.0,160.0,3205984.0,552928.0,1105200.0,320.0,432.0,1109184.0,552816.0,1552912.0,320.0,2105248.0,1879392.0,1153152.0,3056592.0,112.0,1056496.0,629104.0,633136.0,1366848.0,112.0
59,320.0,320.0,3290656.0,1810912.0,320.0,320.0,320.0,1810912.0,2258464.0,1581088.0,452016.0,160.0,677760.0,1806768.0,320.0,339280.0,1689952.0,1814832.0,320.0,320.0,320.0,3286624.0,669744.0,1129392.0,160.0,105152.0,1129392.0,564912.0,1584896.0,320.0,2145456.0,1919664.0,1165360.0,3076416.0,0.0,1060528.0,641200.0,637280.0,1383088.0,224.0
60,320.0,320.0,3278176.0,2370976.0,320.0,320.0,320.0,2375168.0,2274480.0,1588928.0,451904.0,320.0,677696.0,1814832.0,320.0,339120.0,2270448.0,1810960.0,320.0,320.0,320.0,3282368.0,1250240.0,1133312.0,320.0,681728.0,1133312.0,568832.0,1585008.0,320.0,2153248.0,1927728.0,1354864.0,3572464.0,0.0,1229760.0,733824.0,738080.0,2326576.0,0.0
61,160.0,160.0,3213824.0,2330816.0,320.0,320.0,320.0,2326784.0,2213888.0,1548608.0,443840.0,320.0,669632.0,1770368.0,320.0,330944.0,2209696.0,1770554.6666666667,320.0,506.6666666666667,320.0,3209792.0,1213952.0,1109120.0,320.0,661568.0,1109120.0,552704.0,1552640.0,320.0,2100992.0,1883264.0,1157184.0,3052224.0,0.0,1056384.0,633024.0,633024.0,2003904.0,0.0
62,320.0,320.0,2634853.333333333,2403392.0,320.0,320.0,320.0,2415488.0,2286576.0,925173.3333333334,459968.0,320.0,685760.0,1834992.0,160.0,347072.0,2298560.0,1159029.3333333333,320.0,320.0,320.0,2638885.333333333,1266368.0,1596992.0,320.0,689632.0,933237.3333333334,577056.0,1605056.0,320.0,2181744.0,2387424.0,1391040.0,3657136.0,0.0,598261.3333333334,758016.0,758016.0,2399040.0,0.0
63,320.0,320.0,2415824.0,3290842.6666666665,320.0,320.0,320.0,3290656.0,2298784.0,689904.0,459968.0,320.0,689978.6666666666,1839136.0,320.0,343152.0,3189856.0,915808.0,320.0,320.0,320.0,2411792.0,1266666.6666666667,9672480.0,320.0,689792.0,7874208.0,576848.0,2460112.0,320.0,2181856.0,9058890.666666666,1096704.0,2482842.6666666665,0.0,8119840.0,596736.0,600992.0,1891232.0,0.0
64,320.0,320.0,2387264.0,16313792.0,320.0,320.0,320.0,16342016.0,2274368.0,681728.0,455936.0,320.0,7987712.0,1814720.0,320.0,343226.6666666667,8931200.0,907360.0,160.0,320.0,320.0,2387264.0,1250240.0,15060026.666666666,320.0,681728.0,226112.0,569018.6666666666,8245872.0,320.0,2165504.0,8157168.0,1354864.0,2459632.0,0.0,245952.0,7394688.0,737856.0,9398592.0,0.0
65,320.0,320.0,2496128.0,17476533.333333332,320.0,320.0,320.0,17452181.333333332,2383232.0,681728.0,451904.0,320.0,9572288.0,1927616.0,320.0,339008.0,8444853.333333334,915584.0,320.0,160.0,320.0,2496128.0,1250240.0,16226613.333333334,320.0,681728.0,226112.0,568832.0,7803765.333333333,320.0,2262272.0,9798080.0,1266048.0,2399040.0,0.0,229824.0,9688896.0,689472.0,8847733.333333334,0.0
