port1,port2
6984.0,6984.0
605.3333333333334,605.3333333333334
506.6666666666667,320.0
605.3333333333334,792.0
320.0,320.0
320.0,320.0
320.0,320.0
702074.6666666666,8186.666666666667
980381.3333333334,792.0
975904.0,160.0
980096.0,6141056.0
980096.0,7439360.0
1939712.0,7495808.0
2048576.0,7459520.0
2121152.0,7636928.0
13015616.0,4956080.0
20732864.0,320.0
23410112.0,320.0
21453685.33333333,320.0
12769064.0,12701.333333333334
3070357.333333333,4538.666666666667
2048576.0,160.0
2052608.0,2060672.0
2052608.0,2133248.0
1957365.3333333333,2141312.0
992192.0,1898672.0
984128.0,320.0
984128.0,320.0
988160.0,320.0
1778432.0,320.0
1859072.0,320.0
1887136.0,320.0
1859072.0,160.0
1867136.0,320.0
10132736.0,320.0
11687994.666666666,4352.0
11604416.0,320.0
11604416.0,955904.0
1589546.6666666667,1076864.0
2947997.333333333,1069085.3333333333
7326464.0,7310336.0
7342592.0,11612480.0
7350496.0,12926752.0
7342592.0,8664181.333333334
7342592.0,4306496.0
7330496.0,4302464.0
1214384.0,3669898.6666666665
911552.0,2153408.0
1955840.0,1370480.0
1959872.0,1076864.0
1955840.0,1072832.0
1951808.0,1629248.0
1967936.0,2153408.0
1951648.0,2145184.0
1533285.3333333333,2157440.0
1746176.0,2161472.0
1730048.0,2197760.0
1738112.0,2697728.0
847498.6666666666,2705792.0
665600.0,1777712.0
661568.0,1629248.0
669632.0,1637312.0
657536.0,1629248.0
665600.0,1633280.0
661408.0,1629088.0
661568.0,1625216.0
661568.0,1629248.0
661568.0,1629248.0
665600.0,1629248.0
661568.0,1633280.0
875264.0,1633280.0
1213952.0,1629248.0
1342976.0,1629248.0
2092928.0,1625216.0
2137280.0,1661504.0
2092768.0,883600.0
8411072.0,556736.0
8588480.0,552704.0
8584448.0,552704.0
3934757.3333333335,560768.0
1214237.3333333333,552989.3333333334
2423552.0,548672.0
3367040.0,863168.0
3367040.0,1629248.0
3371072.0,1629248.0
4016192.0,1633280.0
9914848.0,1641344.0
9987584.0,1653280.0
9874688.0,2883386.6666666665
5109669.333333333,3802496.0
3069130.6666666665,3790400.0
2818688.0,4088768.0
2822720.0,4560512.0
2826752.0,3504586.6666666665
942714.6666666666,2411456.0
491130.6666666667,1771893.3333333333
320.0,1318784.0
320.0,1330880.0
160.0,1326688.0
320.0,1447808.0
320.0,2516288.0
320.0,3314624.0
320.0,3915392.0
2750144.0,4020224.0
8648960.0,3979904.0
8661056.0,9491648.0
8685248.0,11604416.0
9596480.0,11616512.0
4790768.0,9824490.666666666
1084928.0,2059952.0
1088960.0,3756357.3333333335
1088960.0,7854656.0
1108960.0,13295189.333333334
1088960.0,16539584.0
1109120.0,16858112.0
1121216.0,16305728.0
1092992.0,15894464.0
232176.0,14818672.0
12416.0,1459018.6666666667
320.0,1447808.0
320.0,1463936.0
320.0,1439744.0
320.0,1544576.0
320.0,2463872.0
320.0,2459840.0
320.0,2439680.0
270464.0,2447744.0
891392.0,2447744.0
891392.0,2447744.0
895264.0,2459680.0
895424.0,2604992.0
939776.0,2726384.0
8979584.0,2275893.333333333
6654645.333333333,1806656.0
919616.0,1726016.0
903488.0,1693760.0
1012352.0,1673600.0
1939712.0,1709888.0
1927616.0,1705856.0
2322752.0,1693760.0
17600000.0,1717952.0
7831269.333333333,1713920.0
2133248.0,2124464.0
2742080.0,1713920.0
2725952.0,1073637.3333333333
2721920.0,681728.0
2750144.0,8225600.0
2766272.0,9660992.0
2758208.0,6391845.333333333
7165024.0,2052608.0
10767285.333333334,2153248.0
10448037.333333334,2838848.0
2488064.0,4024256.0
2512256.0,4383104.0
2475968.0,4346816.0
2516288.0,4411328.0
2361978.6666666665,4399232.0
2689664.0,4354880.0
2661440.0,3762634.6666666665
2689664.0,3342128.0
2665757.333333333,2863325.333333333
