port4,port1,port2,port3
7224.0,6984.0,6984.0,7224.0
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0,320.0
792.0,506.6666666666667,792.0,792.0
320.0,605.3333333333334,320.0,320.0
137248.0,160.0,160.0,320.0
649472.0,320.0,320.0,160.0
750272.0,320.0,320.0,320.0
653976.0,506.6666666666667,792.0,792.0
649472.0,605.3333333333334,320.0,320.0
6766016.0,320.0,320.0,320.0
8092544.0,320.0,320.0,320.0
8161088.0,320.0,955904.0,320.0
8108672.0,320.0,1064768.0,320.0
8314304.0,320.0,1157504.0,320.0
5649584.0,320.0,11999552.0,320.0
653344.0,160.0,11741344.0,320.0
657536.0,506.6666666666667,11745536.0,160.0
657536.0,320.0,11757632.0,320.0
658008.0,605.3333333333334,11770200.0,847512.0
657536.0,320.0,2054453.3333333333,988160.0
653504.0,320.0,1064768.0,984128.0
657536.0,320.0,1068800.0,984128.0
657536.0,320.0,1451840.0,984128.0
653504.0,320.0,2038005.3333333333,984128.0
661568.0,320.0,1072832.0,1371200.0
352469.3333333333,320.0,1072832.0,1859072.0
320.0,160.0,1693600.0,1858912.0
320.0,320.0,1838912.0,1863104.0
320.0,320.0,2637248.0,1875200.0
320.0,320.0,2713856.0,1863104.0
320.0,320.0,2742080.0,1883264.0
320.0,320.0,2713856.0,1859072.0
320.0,320.0,2713856.0,1867136.0
4352.0,320.0,10497861.333333334,1867136.0
320.0,320.0,12672896.0,1867136.0
320.0,320.0,12668864.0,1863104.0
160.0,346.6666666666667,12680960.0,1867136.0
320.0,320.0,2633488.0,1052970.6666666667
605.3333333333334,605.3333333333334,1944029.3333333333,988445.3333333334
5818496.0,320.0,1956026.6666666667,1375232.0
8584634.666666666,320.0,1959872.0,2935616.0
8616704.0,320.0,1959872.0,4222010.666666667
4390074.666666667,320.0,1963904.0,4221824.0
320.0,320.0,2306624.0,4221824.0
320.0,320.0,2617088.0,4213760.0
320.0,320.0,2653376.0,3593290.6666666665
320.0,320.0,2617088.0,2068736.0
160.0,160.0,2613056.0,1289840.0
320.0,320.0,1752986.6666666667,996064.0
320.0,320.0,1540544.0,992192.0
320.0,320.0,1536512.0,988160.0
320.0,320.0,1548608.0,996224.0
320.0,320.0,1536512.0,988160.0
320.0,320.0,698661.3333333334,996224.0
320.0,320.0,661568.0,996224.0
320.0,320.0,661568.0,988160.0
320.0,320.0,661568.0,992192.0
320.0,320.0,1379264.0,992192.0
160.0,160.0,1536512.0,992192.0
320.0,320.0,1540384.0,722320.0
320.0,320.0,940234.6666666666,4352.0
320.0,320.0,883328.0,320.0
320.0,320.0,883328.0,4588736.0
320.0,320.0,883328.0,6451520.0
320.0,320.0,883328.0,6463616.0
320.0,320.0,879296.0,6455552.0
320.0,320.0,4532288.0,6463616.0
320.0,320.0,7354688.0,6471680.0
320.0,320.0,7362752.0,4254512.0
4192.0,160.0,7238218.666666667,320.0
4352.0,320.0,4910042.666666667,160.0
320.0,320.0,552704.0,320.0
320.0,320.0,552704.0,320.0
320.0,320.0,560768.0,320.0
320.0,320.0,548672.0,320.0
320.0,320.0,6878912.0,320.0
320.0,506.6666666666667,7036160.0,320.0
320.0,320.0,7044224.0,320.0
790592.0,320.0,3206752.0,4352.0
992477.3333333334,605.3333333333334,548957.3333333334,605.3333333333334
992032.0,320.0,552704.0,320.0
1298624.0,160.0,552544.0,160.0
2072768.0,320.0,548672.0,320.0
2068736.0,320.0,552704.0,320.0
2076800.0,320.0,552704.0,320.0
2084864.0,320.0,556736.0,320.0
2105024.0,320.0,560768.0,320.0
2076986.6666666667,320.0,556736.0,1238330.6666666667
2080832.0,320.0,552704.0,2161472.0
2072768.0,320.0,250762.66666666663,2165504.0
2072768.0,320.0,320.0,2157440.0
2068736.0,320.0,320.0,2153408.0
2076640.0,160.0,4352.0,1105546.6666666667
2072768.0,320.0,160.0,160.0
1437237.3333333333,320.0,4352.0,320.0
992192.0,320.0,320.0,320.0
996224.0,320.0,320.0,320.0
996224.0,320.0,320.0,320.0
996224.0,320.0,320.0,320.0
1173632.0,320.0,320.0,320.0
1238949.3333333333,320.0,4352.0,320.0
1592960.0,320.0,320.0,320.0
1673600.0,320.0,320.0,320.0
1661504.0,320.0,320.0,320.0
7145024.0,320.0,320.0,320.0
9261664.0,160.0,320.0,320.0
9277952.0,320.0,160.0,160.0
8393850.666666666,320.0,4352.0,320.0
741488.0,320.0,4352.0,320.0
228357.3333333333,320.0,4352.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,387392.0,320.0
320.0,320.0,2000192.0,320.0
693824.0,320.0,8298176.0,320.0
887360.0,320.0,8269952.0,320.0
1330880.0,320.0,8265920.0,320.0
1689728.0,320.0,8374784.0,625280.0
1669568.0,320.0,2394234.6666666665,1000256.0
1665376.0,160.0,1750208.0,1000256.0
1685696.0,320.0,1766176.0,1274272.0
1673600.0,320.0,1762304.0,1564736.0
1669568.0,320.0,1444234.6666666667,1401669.3333333333
1669568.0,320.0,939776.0,556736.0
7560320.0,320.0,1560704.0,556736.0
9497205.333333334,320.0,1556672.0,560768.0
1656752.0,320.0,1568768.0,2850944.0
1032512.0,320.0,1564736.0,15813824.0
11100416.0,320.0,1943744.0,16487168.0
17403957.333333332,320.0,2746112.0,8300181.333333333
17116160.0,669632.0,2084864.0,601088.0
16374272.0,40640.0,2604992.0,572864.0
16128320.0,320.0,2604992.0,564800.0
9770608.0,320.0,2461365.333333333,564800.0
