port1,port2,port3
6984.0,7144.0,7144.0
605.3333333333334,445.3333333333333,445.3333333333333
320.0,506.6666666666667,320.0
632.0,605.3333333333334,506.6666666666667
320.0,320.0,605.3333333333334
320.0,320.0,137408.0
320.0,320.0,653504.0
706106.6666666666,8373.333333333334,746240.0
976349.3333333334,605.3333333333334,653504.0
976064.0,320.0,649944.0
984128.0,320.0,6786176.0
980096.0,160.0,8092384.0
1939712.0,320.0,8153024.0
2048416.0,320.0,8112704.0
2121152.0,320.0,8298176.0
13027712.0,320.0,5649584.0
20761088.0,320.0,657536.0
23402234.666666668,506.6666666666667,653504.0
21445434.666666668,320.0,657536.0
12761000.0,12701.333333333334,1504541.3333333333
3058421.333333333,320.0,1649594.6666666667
2044544.0,320.0,1637312.0
2052608.0,2056480.0,1637312.0
2048576.0,2516288.0,1641184.0
1957205.3333333333,3205760.0,1645376.0
996224.0,2975216.0,2032448.0
984128.0,1068800.0,2211381.333333333
984128.0,1697792.0,1855040.0
984128.0,1834880.0,1863104.0
1778432.0,1846976.0,1871168.0
1867136.0,1842944.0,1867136.0
1879232.0,1855040.0,1883264.0
1863104.0,1834880.0,1863104.0
1863104.0,1838752.0,1858912.0
10148864.0,1316997.3333333333,1871168.0
11691866.666666666,1080896.0,1867136.0
11600570.666666666,1068800.0,1867136.0
11604416.0,2028602.6666666667,1867136.0
1573232.0,2145344.0,1049098.6666666667
2964125.333333333,2145629.333333333,988445.3333333334
7322432.0,2145344.0,7209536.0
7350656.0,2161472.0,11527808.0
7342592.0,2153408.0,12834362.666666666
7342592.0,2153408.0,8599482.666666666
7338560.0,2500000.0,4221664.0
7330496.0,2810624.0,4213760.0
1206160.0,2846912.0,3589258.6666666665
919616.0,2806592.0,2064704.0
1955840.0,2806592.0,1289840.0
1959872.0,1954746.6666666667,996224.0
1951808.0,1734080.0,992192.0
1951808.0,2278400.0,988160.0
1963904.0,2826752.0,996224.0
1951808.0,2802560.0,988160.0
1533285.3333333333,2814656.0,996224.0
1746176.0,2826592.0,996064.0
1734080.0,2846912.0,992192.0
1737952.0,3363008.0,992192.0
847498.6666666666,4084736.0,988160.0
661568.0,3321968.0,992192.0
661568.0,3161408.0,722480.0
669632.0,2585290.6666666665,4352.0
661568.0,2504192.0,320.0
661568.0,2520320.0,4592768.0
661568.0,2504192.0,6459584.0
661568.0,2512256.0,6459584.0
661568.0,2512096.0,6459424.0
661568.0,6153152.0,6463616.0
665440.0,8987648.0,6471680.0
661568.0,8987648.0,4242416.0
875264.0,8661514.666666666,4352.0
1213952.0,6002874.666666667,4352.0
1342976.0,1625216.0,320.0
2092928.0,1629248.0,320.0
2137280.0,1657472.0,320.0
2093114.6666666667,887792.0,320.0
8427200.0,552890.6666666666,320.0
8580416.0,556576.0,320.0
8596544.0,552704.0,160.0
3914250.6666666665,556736.0,798656.0
1214237.3333333333,548957.3333333334,988445.3333333334
2427584.0,552704.0,996224.0
3371072.0,552704.0,1298624.0
3363008.0,552704.0,2068736.0
3371072.0,552704.0,2072768.0
4020224.0,552704.0,2072768.0
9923072.0,556736.0,2088896.0
9987584.0,560768.0,2105024.0
9870656.0,552704.0,3318842.6666666665
5101605.333333333,556576.0,4241824.0
3069130.6666666665,552704.0,4233920.0
2822560.0,855104.0,4229888.0
2818688.0,1326848.0,4225856.0
2822720.0,1322816.0,3177994.6666666665
946746.6666666666,1330880.0,2072768.0
487098.6666666667,1330880.0,1437237.3333333333
320.0,1326848.0,992192.0
320.0,1326848.0,996224.0
320.0,1330880.0,996224.0
320.0,1447808.0,996224.0
320.0,2342912.0,1173632.0
320.0,2322592.0,1238789.3333333333
320.0,2318720.0,1588928.0
2762080.0,2342912.0,1677632.0
8652992.0,2330816.0,1661504.0
8657024.0,2326784.0,7149056.0
8689280.0,2334848.0,9273920.0
9592448.0,2334848.0,9273920.0
4782704.0,1459184.0,8385786.666666667
1080896.0,1326848.0,733424.0
1088960.0,3512192.0,228357.3333333333
1088960.0,7858688.0,320.0
1113152.0,13109877.333333334,320.0
1084928.0,16704896.0,320.0
1109120.0,16870208.0,320.0
1121216.0,16692800.0,320.0
1097024.0,17410336.0,160.0
228144.0,19075712.0,693824.0
12416.0,11729274.666666666,891392.0
160.0,8826368.0,887360.0
320.0,8927168.0,899456.0
320.0,2966778.6666666665,895424.0
320.0,2399360.0,887360.0
320.0,3342848.0,1161536.0
320.0,3322688.0,1455872.0
320.0,2996554.6666666665,1443776.0
274496.0,2225984.0,1443776.0
891392.0,2221952.0,1447808.0
887360.0,2230016.0,1447808.0
895424.0,2234048.0,3762176.0
895424.0,2238080.0,16854080.0
939776.0,2109488.0,17583872.0
8991680.0,2854976.0,8878282.666666666
6642549.333333333,2213888.0,722048.0
919616.0,2713856.0,689792.0
903488.0,2713696.0,677536.0
1016384.0,2578293.333333333,673664.0
1939712.0,2056640.0,685760.0
1931488.0,2040512.0,677696.0
2338880.0,2036480.0,681728.0
17600000.0,2060672.0,685760.0
7811109.333333333,1068800.0,689792.0
2133248.0,1020416.0,1100336.0
2742080.0,1028480.0,685760.0
2725952.0,396261.3333333333,681728.0
2721920.0,320.0,677696.0
2754176.0,320.0,8213504.0
2758208.0,320.0,9660992.0
2762240.0,266432.0,6141861.333333333
7177280.0,705920.0,1338944.0
10775349.333333334,681728.0,1476032.0
10427877.333333334,1371200.0,1467968.0
2492096.0,1786336.0,2230016.0
2504192.0,1794560.0,2596768.0
2484218.6666666665,1778618.6666666667,2568704.0
2516128.0,1802624.0,2604992.0
2357946.6666666665,1802624.0,2596928.0
2689664.0,1782464.0,2576768.0
2661440.0,1762304.0,3528778.6666666665
2689664.0,1782464.0,10394096.0
2665757.333333333,1770653.3333333333,9850781.333333334
2721920.0,1028938.6666666666,9430074.666666666
2742080.0,693824.0,1129280.0
2657408.0,669632.0,1387328.0
2725952.0,488650.6666666667,1689728.0
2561098.6666666665,4352.0,1681664.0
1738570.6666666667,320.0,1649408.0
794624.0,320.0,1677632.0
798656.0,3701536.0,1685696.0
798656.0,6685376.0,1685536.0
892197.3333333334,6604736.0,1665536.0
895264.0,6653120.0,1653440.0
1403456.0,7588544.0,1705856.0
1480064.0,7483712.0,1685696.0
1472000.0,7407104.0,1669568.0
1488128.0,7499840.0,1685696.0
1480064.0,5485685.333333333,2520320.0
1488128.0,1484096.0,2713856.0
1480064.0,1681664.0,2705792.0
1455872.0,2016320.0,2661440.0
1455872.0,2008256.0,2661626.6666666665
1504256.0,2088896.0,2746112.0
1455872.0,2016320.0,2935616.0
1455872.0,2012288.0,3556544.0
1459904.0,1945829.3333333333,3560576.0
949365.3333333334,1351040.0,3693472.0
560768.0,1342976.0,4447616.0
560608.0,1338944.0,4451648.0
560768.0,1342976.0,4810496.0
564800.0,1347008.0,5754416.0
560768.0,1347008.0,6346688.0
568832.0,1363136.0,12185024.0
560768.0,1347008.0,12035840.0
560768.0,1701104.0,12076160.0
564800.0,1564736.0,11739717.333333334
560768.0,1564736.0,10999616.0
560768.0,1572800.0,11753600.0
560768.0,1576832.0,11952693.333333334
593024.0,1605056.0,11245568.0
2770304.0,1584896.0,5707445.333333333
2750144.0,1564736.0,4459712.0
2774336.0,1588768.0,4495840.0
2750144.0,1572800.0,4459712.0
2726410.6666666665,1564736.0,3712698.6666666665
564640.0,1959872.0,3459776.0
564800.0,2540480.0,2858288.0
564800.0,3024778.6666666665,2556608.0
568832.0,2258240.0,2568704.0
560768.0,2238080.0,9713408.0
564800.0,2242112.0,9106101.333333334
564800.0,2258240.0,2576768.0
560768.0,2246144.0,2548544.0
560768.0,2238080.0,2548544.0
560768.0,2258240.0,2572736.0
560768.0,2238080.0,2548544.0
560768.0,2242112.0,2552576.0
560768.0,2246144.0,1970874.6666666667
564800.0,2052906.6666666667,1657312.0
568832.0,1362416.0,1665536.0
