port1,port4,port2,port3
6984.0,7037.333333333333,6984.0,7224.0
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
320.0,506.6666666666667,320.0,320.0
346.6666666666667,445.3333333333333,506.6666666666667,792.0
605.3333333333334,320.0,445.3333333333333,160.0
320.0,320.0,137408.0,320.0
320.0,506.6666666666667,653504.0,320.0
506.6666666666667,8186.666666666667,1455872.0,320.0
320.0,605.3333333333334,1625402.6666666667,792.0
605.3333333333334,320.0,1633565.3333333333,320.0
320.0,320.0,1633280.0,320.0
320.0,320.0,1633280.0,320.0
320.0,320.0,1645376.0,320.0
160.0,320.0,1633280.0,320.0
320.0,160.0,1681504.0,320.0
320.0,506.6666666666667,1677632.0,160.0
320.0,320.0,9681152.0,320.0
506.6666666666667,320.0,12322112.0,320.0
320.0,320.0,10325178.666666666,320.0
605.3333333333334,605.3333333333334,2503778.6666666665,12888.0
320.0,320.0,2621120.0,320.0
320.0,320.0,2625152.0,320.0
320.0,320.0,2625152.0,2052608.0
320.0,379328.0,2621120.0,2133248.0
320.0,1068800.0,2625152.0,2137280.0
160.0,1072672.0,3020128.0,1906736.0
320.0,1072832.0,3195189.333333333,160.0
320.0,1068800.0,2842880.0,629312.0
320.0,1068800.0,2850944.0,766400.0
320.0,1076864.0,2867072.0,770432.0
320.0,1068800.0,2842880.0,766400.0
320.0,1084928.0,2879168.0,778496.0
320.0,1068986.6666666667,2850944.0,766400.0
320.0,1068800.0,2846912.0,766400.0
320.0,1072832.0,2854976.0,248517.3333333333
160.0,1076864.0,1962810.6666666667,320.0
506.6666666666667,1072672.0,1866976.0,160.0
320.0,2024384.0,1867136.0,320.0
320.0,2149376.0,1045066.6666666666,320.0
605.3333333333334,2141597.333333333,3081053.333333333,605.3333333333334
320.0,2149376.0,7435328.0,320.0
320.0,2153408.0,7455488.0,320.0
320.0,2153408.0,7455674.666666667,506.6666666666667
320.0,2153408.0,7447424.0,320.0
320.0,2153408.0,7447424.0,351104.0
320.0,2153408.0,7447424.0,661568.0
160.0,2173408.0,1303088.0,665600.0
320.0,2153408.0,1024288.0,661408.0
320.0,2145344.0,2060672.0,657536.0
320.0,1289466.6666666667,2076800.0,665600.0
