index,00:00:00:00:00:05,00:00:00:00:00:04,00:00:00:00:00:02,00:00:00:00:00:08,00:00:00:00:00:01,00:00:00:00:00:06,00:00:00:00:00:03,00:00:00:00:00:07
44,738080.0,846720.0,213696.0,737856.0,423360.0,2318512.0,947520.0,629216.0
45,818496.0,931392.0,233856.0,814464.0,467712.0,2560320.0,565397.3333333334,705600.0
46,854784.0,895104.0,221760.0,786240.0,447552.0,2475648.0,0.0,673344.0
47,955584.0,854784.0,213696.0,834624.0,427392.0,2334528.0,112.0,637168.0
48,1108912.0,979776.0,245952.0,8966448.0,336293.3333333333,2701440.0,0.0,741888.0
49,951552.0,1286208.0,209664.0,737856.0,0.0,2326576.0,0.0,633024.0
50,943600.0,1370880.0,564480.0,738080.0,0.0,2314368.0,0.0,629104.0
51,1108800.0,1600704.0,738080.0,899248.0,112.0,2705472.0,112.0,741888.0
52,947520.0,1374912.0,637056.0,6191365.333333333,0.0,2322544.0,0.0,628992.0
53,947632.0,1370992.0,633024.0,742000.0,0.0,1895834.6666666667,0.0,633024.0
54,734282.6666666666,1568672.0,963760.0,842800.0,0.0,1564528.0,4032.0,725872.0
55,423360.0,1366960.0,842800.0,737968.0,0.0,1375024.0,112.0,633024.0
56,431760.0,1499904.0,866880.0,758016.0,0.0,1403136.0,0.0,649152.0
57,492128.0,2209536.0,987840.0,862848.0,0.0,1600704.0,0.0,737968.0
58,915376.0,1899072.0,1580544.0,737856.0,112.0,1370880.0,0.0,633024.0
59,1354864.0,2209536.0,1842736.0,858816.0,0.0,1600816.0,0.0,738080.0
60,1157184.0,1899072.0,1580544.0,1056384.0,0.0,1366848.0,0.0,633024.0
61,1161216.0,1722122.6666666667,1584576.0,1370880.0,0.0,1370880.0,0.0,628992.0
62,1350832.0,1963584.0,1846656.0,1741936.0,0.0,1600704.0,0.0,737856.0
63,1133104.0,1632240.0,1544256.0,1540224.0,0.0,1208618.6666666667,0.0,617008.0
64,1346688.0,1350720.0,1842736.0,1846656.0,112.0,738192.0,0.0,737968.0
65,659461.3333333334,1205680.0,1649200.0,1637104.0,0.0,709744.0,112.0,661248.0
66,423584.0,1157184.0,1576512.0,1584800.0,0.0,737856.0,0.0,633024.0
67,492016.0,1350720.0,1842624.0,1842624.0,0.0,536714.6666666666,0.0,741888.0
68,419440.0,1161328.0,4342576.0,1580544.0,112.0,423472.0,0.0,633136.0
69,491904.0,809450.6666666666,10064442.666666666,1846768.0,0.0,492016.0,0.0,741888.0
70,423360.0,528304.0,1576512.0,1580544.0,0.0,419328.0,0.0,633024.0
71,288517.3333333333,625184.0,1862896.0,10184832.0,0.0,499968.0,0.0,742000.0
72,213808.0,540400.0,1629040.0,3766890.6666666665,197568.0,431424.0,4032.0,653408.0
73,213696.0,528192.0,1572480.0,846832.0,524160.0,423360.0,112.0,633024.0
74,209776.0,524160.0,1588720.0,842800.0,528304.0,419328.0,0.0,633248.0
75,245952.0,616896.0,1842624.0,983808.0,1850688.0,492240.0,0.0,737968.0
76,209776.0,528192.0,1580544.0,842800.0,6701184.0,423808.0,0.0,633024.0
77,245952.0,612864.0,1846656.0,983808.0,4181642.6666666665,508032.0,0.0,737856.0
78,213696.0,528192.0,1584800.0,846720.0,528304.0,1056384.0,112.0,633024.0
79,209776.0,528192.0,1572480.0,842688.0,1181488.0,1048320.0,0.0,633024.0
80,741888.0,612976.0,1695077.3333333333,983808.0,1725808.0,1233792.0,4032.0,737968.0
81,1161216.0,528192.0,1161216.0,1024240.0,1471680.0,1052464.0,0.0,628992.0
82,1350832.0,613088.0,1354864.0,2092608.0,1721664.0,1229760.0,112.0,737968.0
83,1157184.0,528304.0,1161216.0,1786176.0,1479744.0,1056384.0,0.0,633024.0
84,1165248.0,528192.0,1157296.0,1794240.0,1471680.0,1056384.0,290304.0,633136.0
85,1350832.0,612864.0,1246805.3333333333,2092608.0,1725808.0,1225840.0,492016.0,742224.0
86,1161216.0,528192.0,423360.0,1752133.3333333333,1475712.0,1209712.0,697536.0,633024.0
87,1350720.0,612864.0,492016.0,1846656.0,1717632.0,2214016.0,1104768.0,737968.0
88,1157296.0,745920.0,423360.0,1580880.0,1479856.0,1895376.0,947632.0,633024.0
89,1165248.0,842800.0,419440.0,1580656.0,1475824.0,1903104.0,951552.0,633024.0
90,1350832.0,983808.0,491904.0,1846656.0,2520112.0,2217600.0,1104768.0,737856.0
91,569082.6666666666,842688.0,423360.0,1580544.0,2427376.0,1895040.0,947520.0,637056.0
92,246064.0,983920.0,492016.0,1846656.0,2822512.0,2213568.0,1108800.0,1060640.0
93,209664.0,846832.0,479808.0,1580656.0,2431296.0,1895040.0,947520.0,947632.0
94,213696.0,838880.0,8656704.0,1580544.0,2423232.0,1903104.0,951552.0,951552.0
95,229824.0,835429.3333333334,5884325.333333333,1729728.0,2657088.0,2068416.0,1133104.0,1032192.0
96,245952.0,370944.0,491904.0,1842624.0,2826432.0,2217712.0,1354752.0,1108912.0
97,193760.0,294448.0,395360.0,1475712.0,2254112.0,1757952.0,2532320.0,883120.0
98,245952.0,366912.0,491904.0,12273408.0,2826432.0,2217824.0,10946992.0,1104880.0
99,245952.0,362880.0,487984.0,13338773.333333334,2794288.0,2193968.0,10930752.0,1096704.0
100,209664.0,318528.0,423472.0,1584688.0,2439360.0,1895040.0,8482234.666666666,947520.0
101,213920.0,318640.0,423472.0,1043530.6666666666,2427488.0,1899072.0,1208992.0,1076544.0
102,246176.0,366912.0,491904.0,1109024.0,2826544.0,2217600.0,1140448.0,1971648.0
103,213696.0,318640.0,419552.0,947520.0,2427376.0,1899072.0,1403136.0,1689632.0
104,245952.0,366912.0,491904.0,1233904.0,2826432.0,2209536.0,2463664.0,1963808.0
105,209664.0,318528.0,423360.0,1685376.0,2427264.0,1899072.0,2108736.0,1689408.0
106,209664.0,314608.0,419328.0,1685488.0,2423232.0,1899072.0,2104704.0,1685376.0
107,245952.0,366912.0,495936.0,1971648.0,2826432.0,2209648.0,2463552.0,2709616.0
108,213808.0,318528.0,419440.0,1681344.0,5802160.0,1895040.0,2108736.0,2423344.0
109,246064.0,366912.0,491904.0,1967616.0,14813680.0,2217824.0,2459632.0,2826432.0
110,209664.0,318528.0,419328.0,1689408.0,12688816.0,1899520.0,2108848.0,2423232.0
111,250096.0,367024.0,491904.0,1963696.0,14584773.333333334,7499632.0,2455712.0,2826544.0
112,213696.0,318528.0,423472.0,1693440.0,11753392.0,10027584.0,2112992.0,2195253.333333333
113,246064.0,366912.0,491904.0,1963696.0,8714997.333333334,12011328.0,2463664.0,2088576.0
114,213808.0,326704.0,388821.3333333333,1830528.0,1504048.0,10203205.333333334,2157232.0,1826944.0
115,245952.0,370944.0,246064.0,2209648.0,1717632.0,11684848.0,2455600.0,2092608.0
116,705600.0,314608.0,209776.0,1899184.0,1475712.0,10019520.0,2104704.0,1790320.0
117,947632.0,318528.0,213696.0,1895040.0,1479744.0,7263477.333333333,2116912.0,1794240.0
118,1108800.0,371056.0,245952.0,1984314.6666666667,1717632.0,2088688.0,3564288.0,2088688.0
119,947520.0,318528.0,213808.0,1161216.0,1479744.0,1790208.0,2738298.6666666665,1110325.3333333333
120,1104768.0,366912.0,246176.0,3419136.0,1717856.0,2092720.0,2826432.0,1229872.0
121,951552.0,314496.0,209664.0,7330176.0,1475712.0,1794464.0,2427264.0,1056384.0
122,1113056.0,371056.0,245952.0,7725856.0,1725808.0,2088688.0,2834608.0,1641024.0
123,947632.0,314496.0,213808.0,6382768.0,1471904.0,1790208.0,1740149.3333333333,1903104.0
124,1112832.0,370944.0,246064.0,6083194.666666667,1725696.0,2096640.0,1721776.0,2213568.0
125,947632.0,314496.0,318640.0,213808.0,1475712.0,1786176.0,1475712.0,1899184.0
126,1104768.0,370944.0,616896.0,245952.0,1721776.0,2092608.0,1722000.0,2383136.0
127,947520.0,314496.0,576576.0,209776.0,1475824.0,1790208.0,1479856.0,2108960.0
128,1080688.0,411264.0,858928.0,213808.0,1503936.0,1826608.0,1500016.0,2149168.0
129,1350720.0,983808.0,983920.0,246064.0,1717632.0,2092608.0,1721664.0,2459520.0
130,1157296.0,842688.0,842688.0,209664.0,1475712.0,1790208.0,1475712.0,2104816.0
131,1358784.0,983808.0,1149232.0,245952.0,1725920.0,2092720.0,1684656.0,2463552.0
132,1157184.0,842688.0,1153152.0,213696.0,1471680.0,1794352.0,1262016.0,2108736.0
133,1165360.0,846832.0,1161216.0,209776.0,764005.3333333334,1794464.0,1266048.0,2116800.0
134,1350720.0,1294272.0,1350720.0,245952.0,616896.0,2088576.0,1479744.0,2455488.0
135,5249664.0,1794240.0,1165360.0,209664.0,524384.0,1790208.0,1262128.0,2108736.0
136,5495008.0,2092720.0,1350832.0,250096.0,616896.0,2092608.0,1475712.0,2459520.0
137,1592640.0,1995840.0,1161328.0,213696.0,580608.0,1786176.0,1266160.0,1900821.3333333333
138,1963696.0,2588544.0,1354752.0,246064.0,983808.0,1867248.0,837562.6666666666,1475712.0
139,1689520.0,2209760.0,1157296.0,209776.0,847056.0,1157296.0,528416.0,1266496.0
140,2024176.0,2584736.0,1354976.0,246176.0,979776.0,1350832.0,613088.0,1516256.0
141,1794240.0,2213568.0,1157184.0,209664.0,1766016.0,1161216.0,528304.0,1471680.0
142,2088688.0,2277472.0,1358896.0,245952.0,8181152.0,1354864.0,717696.0,1721664.0
143,1790208.0,1266048.0,1159429.3333333333,209664.0,7354480.0,1161216.0,842688.0,1471792.0
144,2088800.0,1427552.0,939568.0,250096.0,7725424.0,1355088.0,931504.0,1725696.0
145,1798272.0,1310400.0,891072.0,213696.0,3270757.333333333,1157184.0,1145088.0,1479744.0
146,1794240.0,1270192.0,846944.0,209664.0,1685488.0,2580480.0,1370880.0,1479744.0
147,2084544.0,1471680.0,979888.0,245952.0,1971648.0,4850554.666666667,1600816.0,1721664.0
148,1790208.0,1266048.0,846720.0,209664.0,1689520.0,318640.0,1366848.0,1475712.0
149,2092608.0,1475712.0,983808.0,645120.0,1963584.0,366912.0,1600816.0,1721776.0
150,1790320.0,1262128.0,842688.0,1056496.0,1689632.0,314608.0,1375024.0,1476048.0
151,1850912.0,1472016.0,875056.0,1088864.0,1741824.0,326592.0,1415232.0,1528240.0
152,6172992.0,2580480.0,979888.0,1229872.0,1967616.0,370944.0,1592640.0,1721664.0
153,6224800.0,2213792.0,842688.0,1056384.0,1199749.3333333333,318528.0,1375024.0,1483776.0
154,3072496.0,2584736.0,983920.0,1229872.0,1355088.0,366912.0,1596784.0,1717744.0
155,3076528.0,2580480.0,983808.0,1229760.0,6840629.333333333,371168.0,1604736.0,1725696.0
156,2637040.0,2213568.0,846720.0,1052352.0,1157296.0,314608.0,1371104.0,1471680.0
157,3068352.0,2580592.0,975856.0,1387008.0,1354864.0,366912.0,1596784.0,1721664.0
158,2636928.0,2217600.0,850864.0,1366848.0,1157296.0,318528.0,1324741.3333333333,1367280.0
159,2640960.0,2055600.0,842800.0,1370880.0,6160896.0,314496.0,1060528.0,741888.0
160,3072384.0,1479744.0,1024128.0,1600704.0,7326602.666666667,366912.0,668816.0,867104.0
161,2283637.333333333,1266048.0,943600.0,1366960.0,1161328.0,318528.0,532336.0,734048.0
162,2463664.0,1475936.0,1112832.0,1600704.0,1354752.0,371056.0,612976.0,757408.0
163,2104816.0,1262128.0,947632.0,1463840.0,1161216.0,314496.0,528192.0,8918784.0
164,2455600.0,1887088.0,1108912.0,2342704.0,1354864.0,361786.6666666667,616896.0,5944805.333333333
165,2108848.0,1899408.0,943488.0,2004128.0,1157184.0,104832.0,524272.0,524272.0
166,2116800.0,1899072.0,947520.0,2007936.0,1161216.0,104944.0,528192.0,532336.0
167,3415216.0,2213680.0,1108912.0,2334528.0,1354976.0,173376.0,617008.0,612864.0
168,2367328.0,1895152.0,947744.0,2003904.0,1157184.0,209776.0,528192.0,528192.0
169,2584624.0,2217712.0,1112944.0,2334528.0,1155109.3333333333,246288.0,617008.0,612864.0
170,2213680.0,1899072.0,947520.0,2104816.0,323018.6666666667,213696.0,528304.0,528304.0
171,2580480.0,2217712.0,1108800.0,2615093.333333333,367024.0,1056384.0,612864.0,617008.0
172,2217600.0,1895152.0,943712.0,3016160.0,314496.0,6382768.0,254560.0,470650.6666666667
173,2588544.0,2213792.0,1112944.0,8608629.333333334,379120.0,4238202.666666667,0.0,246064.0
174,2209536.0,1899184.0,943488.0,838880.0,314608.0,209664.0,3886848.0,209664.0
175,2584736.0,2213680.0,1112832.0,992208.0,371168.0,246064.0,7089050.666666667,245952.0
176,10358320.0,1899072.0,947520.0,838656.0,314496.0,254016.0,0.0,209776.0
177,4932512.0,1899296.0,951664.0,854896.0,318528.0,528192.0,4144.0,209664.0
178,1600816.0,2395008.0,1104768.0,979888.0,366912.0,612976.0,0.0,246064.0
179,561018.6666666666,2536128.0,951664.0,846944.0,318640.0,528304.0,112.0,213808.0
180,612976.0,3092656.0,1104992.0,979776.0,367024.0,612976.0,0.0,245952.0
181,524160.0,2838640.0,951664.0,846720.0,318640.0,532336.0,0.0,209664.0
182,616896.0,3326512.0,1108800.0,979776.0,366912.0,729904.0,0.0,245952.0
183,524160.0,2842896.0,947632.0,850864.0,318528.0,947744.0,112.0,209664.0
184,612864.0,3326512.0,1104880.0,979888.0,366912.0,1108800.0,112.0,245952.0
185,532224.0,2778853.333333333,951552.0,842688.0,207157.3333333333,947520.0,0.0,213696.0
186,528192.0,2427376.0,955696.0,804613.3333333334,1455552.0,951552.0,0.0,209664.0
187,617008.0,3278128.0,1100960.0,613088.0,10201530.666666666,1104880.0,0.0,245952.0
188,524160.0,3165232.0,955584.0,528304.0,3128944.0,955696.0,0.0,209664.0
189,617008.0,3689392.0,1104768.0,612864.0,12362112.0,1100848.0,112.0,246176.0
190,524272.0,3169264.0,951552.0,1403136.0,10572016.0,1189440.0,0.0,209776.0
191,616896.0,3681216.0,1100848.0,10217088.0,2740778.6666666665,1721776.0,0.0,250096.0
192,532336.0,3169600.0,1447488.0,8765792.0,318752.0,1471680.0,112.0,213808.0
193,612864.0,3685472.0,1717632.0,10204992.0,366912.0,1721664.0,0.0,245952.0
194,524160.0,3093114.6666666665,1479968.0,8761648.0,318528.0,1487920.0,112.0,209664.0
195,524160.0,2536128.0,1475824.0,8761648.0,963648.0,1467648.0,0.0,209664.0
196,616896.0,2762725.333333333,1412005.3333333333,10200960.0,1354864.0,1721776.0,4144.0,245952.0
197,528192.0,1907136.0,1161216.0,1034037.3333333334,1157184.0,2262176.0,0.0,213696.0
198,568512.0,2040416.0,1245888.0,568512.0,1254064.0,2491888.0,336.0,4382896.0
199,616896.0,2221744.0,1358784.0,612864.0,1350720.0,3326400.0,0.0,7060602.666666667
200,524160.0,1895040.0,1157184.0,528192.0,1161216.0,3060288.0,0.0,209664.0
201,613088.0,2217712.0,1215989.3333333333,613088.0,1350944.0,3568432.0,4032.0,246064.0
202,532224.0,1891008.0,1467760.0,528304.0,1161216.0,3056256.0,0.0,213696.0
203,612976.0,2221856.0,1725920.0,616896.0,1350720.0,3564400.0,112.0,266448.0
204,528192.0,1698997.3333333333,1471680.0,524160.0,1161216.0,3052224.0,0.0,314496.0
205,6106805.333333333,1354752.0,1725808.0,616896.0,1358896.0,3572464.0,112.0,367024.0
206,524160.0,1891232.0,1479744.0,528192.0,1157296.0,2389301.333333333,0.0,318528.0
207,612864.0,2217712.0,1721664.0,669424.0,1354864.0,2713648.0,0.0,366912.0
208,528192.0,1891008.0,1471680.0,637056.0,1157184.0,2314368.0,112.0,314608.0
209,532224.0,1722208.0,1471680.0,637168.0,1161216.0,1625354.6666666667,4032.0,318528.0
210,822528.0,1842736.0,1725808.0,734048.0,1350832.0,1721888.0,224.0,370944.0
211,838768.0,1580656.0,1475824.0,633024.0,1165248.0,1479968.0,0.0,314496.0
212,983808.0,1935360.0,1721776.0,737856.0,1350832.0,1717632.0,0.0,371056.0
213,5749632.0,1685488.0,1475824.0,806400.0,1161216.0,1475712.0,0.0,314496.0
214,9988901.333333334,1975680.0,1702048.0,979776.0,1354752.0,1721664.0,0.0,367136.0
215,1484000.0,1685488.0,1262128.0,850864.0,1161328.0,1474149.3333333333,112.0,318640.0
216,1471904.0,1689632.0,1274224.0,842688.0,1157408.0,1645168.0,112.0,318640.0
217,1725808.0,1967840.0,1471792.0,980000.0,1350832.0,2084656.0,112.0,367024.0
218,1467648.0,1685376.0,1266048.0,842688.0,1161216.0,1802304.0,0.0,314496.0
219,1710000.0,1879594.6666666667,11467008.0,983920.0,807205.3333333334,2088688.0,4032.0,370944.0
220,1266048.0,951664.0,11551680.0,850752.0,318640.0,1794240.0,112.0,314608.0
221,1479744.0,1104880.0,10185637.333333334,983808.0,367024.0,2092608.0,0.0,370944.0
222,1262016.0,951664.0,7423136.0,577493.3333333334,318528.0,1790320.0,0.0,318640.0
223,1475712.0,1100736.0,8677088.0,612976.0,371056.0,2084544.0,0.0,370944.0
224,1262128.0,947632.0,7418992.0,524272.0,1032192.0,1802528.0,0.0,314608.0
225,1479744.0,832437.3333333334,8664992.0,617008.0,1229760.0,2084768.0,0.0,375088.0
226,1262016.0,419328.0,7427056.0,528192.0,1100736.0,1790208.0,112.0,314496.0
227,1266160.0,423584.0,2512368.0,528304.0,1370880.0,1794240.0,754096.0,320437.3333333333
228,1479856.0,2318512.0,1471680.0,616896.0,1600704.0,2088576.0,1108912.0,367024.0
229,1423520.0,7410816.0,1427328.0,592704.0,1540336.0,1581461.3333333333,1068592.0,354928.0
230,1266160.0,6576304.0,1262128.0,524272.0,1370992.0,1258208.0,947520.0,451696.0
231,1475712.0,13193621.333333334,1479856.0,616896.0,1600704.0,1479744.0,1104768.0,741888.0
232,1266048.0,6580560.0,1262128.0,524384.0,1370992.0,7209328.0,951664.0,633136.0
233,1471680.0,7684992.0,1491232.0,612864.0,1600704.0,6512250.666666667,1108800.0,737856.0
234,1270080.0,6596352.0,1367072.0,532224.0,1366960.0,1015456.0,951664.0,629104.0
235,1314544.0,2660026.6666666665,1371104.0,528192.0,1374912.0,846832.0,245232.0,637056.0
236,2209536.0,492240.0,1600816.0,612976.0,1592640.0,1286320.0,224.0,742112.0
237,6580336.0,419328.0,1366960.0,524272.0,1451520.0,1370880.0,0.0,628992.0
238,8508090.666666666,499968.0,1600704.0,616896.0,1967616.0,1600928.0,0.0,741888.0
239,1899184.0,419440.0,1495872.0,528304.0,1689520.0,1366848.0,112.0,629104.0
240,2209648.0,496160.0,1967840.0,608944.0,1963584.0,1604736.0,0.0,737856.0
241,1907360.0,419440.0,1689520.0,536368.0,1689520.0,1366960.0,112.0,633248.0
242,2209536.0,491904.0,1963584.0,612864.0,2261952.0,1600704.0,0.0,741888.0
243,1895152.0,419328.0,1693440.0,524160.0,4870768.0,1366960.0,0.0,629104.0
244,2217600.0,496048.0,1967840.0,616896.0,8616000.0,1600928.0,0.0,745920.0
245,1891008.0,419440.0,1685376.0,524384.0,2423344.0,1370992.0,0.0,818608.0
246,1895264.0,423360.0,1585232.0,528192.0,2431296.0,1370880.0,4144.0,847056.0
247,1541029.3333333333,492016.0,1036656.0,617008.0,2826432.0,1620864.0,0.0,983808.0
248,1266160.0,419328.0,528304.0,528304.0,2423232.0,1685376.0,112.0,842688.0
249,1475712.0,492016.0,617120.0,612864.0,2826544.0,1963696.0,0.0,987952.0
250,1187045.3333333333,419328.0,528304.0,524160.0,2427264.0,1685376.0,0.0,842688.0
251,1108912.0,495936.0,617008.0,617008.0,2826544.0,1971760.0,0.0,11805808.0
252,947632.0,419328.0,528192.0,524160.0,2427264.0,1681344.0,0.0,11108272.0
253,1104880.0,496048.0,616896.0,2907184.0,2826544.0,1975904.0,112.0,1843541.3333333333
254,955584.0,419328.0,524160.0,10809792.0,2427264.0,1681456.0,0.0,842800.0
255,947520.0,423472.0,528304.0,10781904.0,2423232.0,1685376.0,92848.0,846720.0
256,436981.3333333333,487872.0,620928.0,12600000.0,2830464.0,1967616.0,491904.0,979776.0
257,314720.0,423584.0,524272.0,10809792.0,2427376.0,1689520.0,423472.0,842688.0
258,370944.0,491904.0,617008.0,10380213.333333334,2822624.0,1967728.0,1145088.0,983808.0
259,314496.0,423360.0,524160.0,532224.0,2427264.0,1689408.0,1161216.0,846720.0
260,375088.0,492016.0,616896.0,617120.0,3032176.0,1967616.0,1355088.0,979776.0
261,314496.0,423360.0,528192.0,440058.6666666667,2951424.0,1689520.0,1157184.0,846720.0
262,367024.0,487872.0,617008.0,367024.0,3439408.0,1963808.0,1350832.0,984144.0
263,314496.0,419440.0,458928.0,318752.0,2951424.0,1693552.0,1165248.0,1358784.0
264,318864.0,427616.0,209888.0,322672.0,2947504.0,1685488.0,1157184.0,1794240.0
265,367136.0,488096.0,246176.0,367024.0,3451616.0,1963808.0,1350832.0,2088800.0
266,318528.0,423360.0,213696.0,314496.0,3100608.0,1689408.0,1161216.0,1798272.0
267,371056.0,491904.0,290304.0,370944.0,3689392.0,1971648.0,1354864.0,6459376.0
268,314496.0,423360.0,419328.0,314496.0,3165232.0,1685376.0,1161328.0,10027696.0
269,366912.0,487872.0,492016.0,366912.0,3689280.0,1963696.0,1350720.0,11676784.0
270,314496.0,427392.0,435456.0,314496.0,3161200.0,1685488.0,1157184.0,7026682.666666667
271,370944.0,487984.0,737968.0,822752.0,3693312.0,1967728.0,1354752.0,2092720.0
272,318752.0,423584.0,633360.0,1161328.0,3157168.0,1689520.0,1161328.0,1794352.0
273,371056.0,491904.0,737968.0,1354864.0,3689504.0,1967728.0,1350720.0,2088576.0
274,318640.0,500192.0,633136.0,1157296.0,3169152.0,1668266.6666666667,1157184.0,1794240.0
275,367136.0,733936.0,737856.0,1350720.0,3685248.0,1842624.0,1354864.0,2088576.0
276,645344.0,637168.0,628992.0,1157184.0,3165232.0,1584800.0,1161328.0,1794352.0
277,1108912.0,911232.0,737856.0,1354752.0,3685248.0,1846656.0,1350832.0,2088800.0
278,1383088.0,8850352.0,633136.0,1161216.0,3161200.0,1580656.0,1157296.0,1794240.0
279,1846768.0,6065765.333333333,737856.0,1354864.0,3693424.0,1850800.0,1354752.0,2088688.0
280,1584688.0,629104.0,637280.0,1161552.0,3157056.0,1580656.0,1161328.0,1790320.0
281,1576624.0,633136.0,1258208.0,1157296.0,3165344.0,1580656.0,1161216.0,1798272.0
282,1842624.0,733936.0,1600816.0,1350720.0,3693312.0,1846768.0,1350720.0,2084656.0
283,1580768.0,641088.0,1370992.0,1161216.0,3157280.0,1580544.0,1157408.0,1798384.0
284,1846656.0,712944.0,1600704.0,1354752.0,3790080.0,1838704.0,1354752.0,2088688.0
285,1584576.0,528192.0,1374912.0,1157184.0,3265920.0,1588608.0,1161216.0,1794240.0
286,1850912.0,612976.0,1705536.0,989365.3333333334,3806320.0,1838704.0,1350720.0,2088688.0
287,1576624.0,528192.0,9576000.0,314496.0,3278128.0,1580656.0,1157184.0,1794352.0
288,1523712.0,613088.0,11193168.0,367248.0,4435424.0,1851024.0,1359008.0,2088576.0
289,947520.0,532560.0,9725408.0,314720.0,3790192.0,1576512.0,1161216.0,1790208.0
290,1108912.0,613088.0,12168576.0,374976.0,4427136.0,1846880.0,1350832.0,1333498.6666666667
291,955584.0,528192.0,7661344.0,318640.0,3573269.333333333,1592640.0,1165360.0,846944.0
292,1109024.0,612864.0,2580592.0,370944.0,4056304.0,2088576.0,1350720.0,979776.0
293,947632.0,528192.0,2217712.0,314496.0,2808117.333333333,1790320.0,1157296.0,846944.0
294,1104768.0,612864.0,2584624.0,366912.0,3197600.0,2088688.0,1354752.0,983808.0
295,951664.0,532336.0,2070661.3333333333,314496.0,2846704.0,1798384.0,1161328.0,842800.0
296,1109024.0,613200.0,1600816.0,371168.0,3318560.0,2092832.0,1350720.0,983808.0
297,947744.0,524160.0,1370992.0,370944.0,3374784.0,1790208.0,1157184.0,846832.0
298,1108912.0,617120.0,1596896.0,742000.0,4407200.0,2088688.0,1354976.0,979888.0
299,947520.0,524160.0,1374912.0,628992.0,3613477.3333333335,1798272.0,1161216.0,842688.0
300,1225728.0,528192.0,1366960.0,633024.0,3479616.0,1790320.0,1161216.0,846944.0
301,1596784.0,612864.0,1600816.0,733824.0,4064256.0,2088576.0,1350720.0,979776.0
302,1370992.0,532224.0,1366848.0,633024.0,3210389.333333333,1794240.0,1161216.0,842688.0
303,1600816.0,826784.0,1600704.0,737968.0,3685696.0,1929477.3333333333,1354976.0,983920.0
