index,portLOCAL,port1,port2,port3
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,186.66666666666663
3,0.0,186.66666666666663,186.66666666666663,0.0
4,0.0,589.3333333333334,589.3333333333334,589.3333333333334
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,745920.0,0.0,0.0
8,0.0,1003968.0,0.0,0.0
9,0.0,1003968.0,0.0,0.0
10,0.0,1003968.0,0.0,0.0
11,0.0,1008000.0,0.0,0.0
12,0.0,979776.0,0.0,186.66666666666663
13,0.0,1012218.6666666666,0.0,0.0
14,0.0,992461.3333333334,776.0,589.3333333333334
15,0.0,1745968.0,0.0,0.0
16,0.0,1899072.0,0.0,0.0
17,0.0,1911168.0,0.0,0.0
18,0.0,1903104.0,0.0,0.0
19,0.0,7251781.333333333,0.0,0.0
20,0.0,2455488.0,0.0,0.0
21,0.0,2689344.0,0.0,0.0
22,0.0,2685648.0,0.0,0.0
23,0.0,2721600.0,0.0,0.0
24,0.0,2641072.0,0.0,0.0
25,0.0,2673216.0,0.0,0.0
26,0.0,4939200.0,0.0,0.0
27,0.0,12689162.666666666,0.0,0.0
28,0.0,3520741.333333333,0.0,0.0
29,0.0,5499648.0,0.0,0.0
30,0.0,9866416.0,0.0,186.66666666666663
31,0.0,9878512.0,0.0,0.0
32,0.0,9668848.0,0.0,0.0
33,0.0,9660970.666666666,0.0,0.0
34,0.0,10052477.333333334,589.3333333333334,589.3333333333334
35,0.0,9963840.0,186.66666666666663,0.0
36,0.0,3854592.0,0.0,0.0
37,0.0,3842496.0,0.0,0.0
38,0.0,3967600.0,0.0,0.0
39,0.0,3783157.3333333335,0.0,0.0
40,0.0,2564810.6666666665,0.0,0.0
41,0.0,2322768.0,0.0,0.0
42,0.0,2366896.0,0.0,0.0
43,0.0,2318400.0,0.0,0.0
44,0.0,2358832.0,0.0,0.0
45,0.0,2374848.0,0.0,0.0
46,0.0,2399040.0,0.0,0.0
47,0.0,2612848.0,0.0,0.0
48,0.0,2600752.0,0.0,0.0
49,0.0,2544304.0,0.0,0.0
50,0.0,2568608.0,0.0,0.0
51,0.0,2882992.0,0.0,0.0
52,0.0,7779973.333333333,0.0,0.0
53,0.0,2536352.0,0.0,0.0
54,0.0,2157690.6666666665,0.0,0.0
55,0.0,2024176.0,0.0,0.0
56,0.0,2064720.0,0.0,0.0
57,0.0,1995840.0,0.0,0.0
58,0.0,2036272.0,0.0,0.0
59,0.0,2024288.0,0.0,0.0
60,0.0,2040192.0,0.0,0.0
61,0.0,2032128.0,0.0,0.0
62,0.0,2032128.0,0.0,0.0
63,0.0,1768954.6666666667,0.0,0.0
64,0.0,1221696.0,0.0,0.0
65,0.0,1314656.0,0.0,0.0
