index,portLOCAL,port1,port4,port2,port3
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,160.0,536256.0,0.0
2,0.0,0.0,186.66666666666663,669498.6666666666,186.66666666666663
3,0.0,186.66666666666663,0.0,661248.0,589.3333333333334
4,0.0,589.3333333333334,589.3333333333334,653773.3333333334,0.0
5,0.0,0.0,0.0,669312.0,0.0
6,0.0,0.0,0.0,657216.0,0.0
7,0.0,0.0,0.0,673344.0,0.0
8,0.0,0.0,0.0,669312.0,0.0
9,0.0,0.0,0.0,665280.0,0.0
10,0.0,0.0,186.66666666666663,673344.0,0.0
11,0.0,4032.0,160.0,669312.0,0.0
12,0.0,221760.0,0.0,653370.6666666666,186.66666666666663
13,0.0,221760.0,4032.0,382320.0,0.0
14,0.0,222536.0,589.3333333333334,589.3333333333334,589.3333333333334
15,0.0,221760.0,0.0,0.0,0.0
16,0.0,221760.0,0.0,0.0,0.0
17,0.0,225792.0,0.0,0.0,0.0
18,0.0,221760.0,0.0,0.0,0.0
19,0.0,221760.0,0.0,0.0,112.0
20,0.0,217728.0,0.0,0.0,584640.0
21,0.0,225792.0,0.0,0.0,786240.0
22,0.0,221760.0,0.0,0.0,782208.0
23,0.0,5651077.333333333,0.0,326592.0,798656.0
24,0.0,221760.0,0.0,987840.0,770112.0
25,0.0,221760.0,0.0,999936.0,778176.0
26,0.0,225904.0,160.0,1012032.0,786240.0
27,0.0,221760.0,186.66666666666663,1008000.0,782208.0
28,0.0,628992.0,209664.0,1012032.0,790272.0
29,0.0,903168.0,790272.0,1016064.0,786240.0
30,0.0,903168.0,786240.0,1012032.0,790272.0
31,0.0,903168.0,790272.0,1016250.6666666666,790272.0
32,0.0,883008.0,774144.0,995904.0,774330.6666666666
33,0.0,883194.6666666666,774144.0,991872.0,774144.0
34,0.0,903757.3333333334,790861.3333333334,1016765.3333333334,956333.3333333334
35,0.0,895104.0,782208.0,1008000.0,1342992.0
36,0.0,903168.0,794304.0,1020096.0,1362816.0
37,0.0,899136.0,782208.0,1008000.0,1338624.0
38,0.0,878976.0,774256.0,991872.0,1322496.0
39,0.0,899136.0,786240.0,1012032.0,1350720.0
40,0.0,915376.0,798496.0,1028160.0,1370880.0
41,0.0,887040.0,774144.0,995904.0,1326528.0
42,0.0,899136.0,790272.0,1012032.0,1350720.0
43,0.0,883008.0,770112.0,995904.0,1326528.0
44,0.0,899136.0,786240.0,1012032.0,1346800.0
45,0.0,903168.0,790272.0,464597.3333333333,1358944.0
46,0.0,883008.0,850752.0,0.0,1326528.0
47,0.0,911232.0,1028160.0,112.0,1362928.0
48,0.0,899136.0,1012032.0,0.0,1354752.0
49,0.0,1370880.0,996016.0,0.0,1326528.0
50,0.0,1455552.0,1008000.0,0.0,1754144.0
51,0.0,1471792.0,1257984.0,0.0,1810592.0
52,0.0,1451520.0,6255877.333333333,4032.0,1786176.0
53,0.0,1435392.0,1016176.0,112.0,1766128.0
54,0.0,1431472.0,1217888.0,4144.0,1387466.6666666667
55,0.0,1463728.0,1241968.0,112.0,1237936.0
56,0.0,1669248.0,1258480.0,0.0,1257984.0
57,0.0,1991808.0,1217664.0,0.0,1217664.0
58,0.0,2040192.0,1245888.0,0.0,1245888.0
59,0.0,2024064.0,1234090.6666666667,0.0,1237824.0
60,0.0,2040192.0,1249920.0,0.0,1245888.0
61,0.0,1818890.6666666667,1245888.0,0.0,1245888.0
62,0.0,1806336.0,1241856.0,0.0,1241856.0
63,0.0,1688688.0,986746.6666666666,4032.0,1245888.0
64,0.0,1221696.0,443520.0,0.0,1217664.0
65,0.0,1246000.0,451696.0,112.0,1306592.0
66,0.0,1245888.0,455840.0,0.0,1359008.0
67,0.0,1217664.0,439600.0,0.0,1326528.0
68,0.0,1241968.0,451696.0,0.0,1354938.6666666667
69,0.0,680426.6666666666,463792.0,186.66666666666663,1378944.0
70,0.0,564592.0,451584.0,0.0,1354912.0
71,0.0,564890.6666666666,240293.3333333333,4032.0,1355072.0
72,0.0,556416.0,221872.0,4144.0,802800.0
73,0.0,552384.0,221760.0,112.0,548464.0
74,0.0,569101.3333333334,226381.3333333333,589.3333333333334,569101.3333333334
75,0.0,552384.0,221760.0,0.0,552384.0
76,0.0,564480.0,225792.0,0.0,568848.0
77,0.0,564480.0,225792.0,0.0,564480.0
78,0.0,564592.0,225792.0,0.0,560560.0
79,0.0,564480.0,225792.0,0.0,568512.0
80,0.0,568624.0,225904.0,0.0,376501.3333333333
81,0.0,560448.0,225792.0,0.0,112896.0
82,0.0,568848.0,225792.0,0.0,113328.0
83,0.0,552496.0,221920.0,0.0,109024.0
84,0.0,564480.0,225792.0,366912.0,112896.0
85,0.0,564480.0,225792.0,451696.0,113008.0
86,0.0,556416.0,221760.0,790272.0,112896.0
87,0.0,564480.0,225792.0,1016176.0,113232.0
88,0.0,564480.0,225792.0,1270080.0,113008.0
89,0.0,556416.0,221872.0,1330672.0,108864.0
