index,portLOCAL,port1,port2,port3
63,0.0,0.0,1918512.0,2228602.6666666665
64,0.0,0.0,1443456.0,1665216.0
65,0.0,0.0,1471792.0,1758288.0
66,0.0,0.0,1471680.0,1814848.0
67,0.0,0.0,1439424.0,1770160.0
68,0.0,0.0,1459808.0,1798384.0
69,0.0,0.0,922346.6666666666,1842736.0
70,0.0,0.0,790384.0,1810368.0
71,0.0,0.0,790608.0,1594885.3333333333
72,0.0,0.0,778288.0,1020640.0
73,0.0,0.0,774330.6666666666,770224.0
74,0.0,589.3333333333334,790861.3333333334,794893.3333333334
75,0.0,0.0,778176.0,778362.6666666666
76,0.0,0.0,790272.0,790608.0
77,0.0,0.0,790272.0,790272.0
78,0.0,0.0,790384.0,790384.0
79,0.0,0.0,790384.0,790272.0
80,0.0,186.66666666666663,794528.0,602405.3333333334
81,0.0,0.0,786240.0,338688.0
82,0.0,0.0,790608.0,338800.0
83,0.0,0.0,778288.0,330624.0
84,0.0,0.0,790384.0,338688.0
85,0.0,0.0,794304.0,338800.0
86,0.0,0.0,1044288.0,334656.0
87,0.0,0.0,1693552.0,339024.0
88,0.0,0.0,1693552.0,338800.0
89,0.0,0.0,1665216.0,334768.0
90,0.0,0.0,1705648.0,342720.0
91,0.0,0.0,1717744.0,342720.0
92,0.0,0.0,1661408.0,334768.0
93,0.0,0.0,1705648.0,1387008.0
94,0.0,0.0,1669472.0,9011520.0
95,0.0,0.0,1525013.3333333333,4332005.333333333
96,0.0,0.0,1132992.0,338688.0
97,0.0,0.0,4580576.0,334992.0
98,0.0,0.0,21172032.0,342832.0
99,0.0,0.0,20471493.33333333,347088.0
100,0.0,0.0,7591274.666666667,338912.0
101,0.0,0.0,1415344.0,346752.0
102,0.0,0.0,1919344.0,346864.0
103,0.0,0.0,2258256.0,334768.0
104,0.0,0.0,2713536.0,504112.0
105,0.0,0.0,2669184.0,1104768.0
106,0.0,0.0,2709504.0,1137136.0
107,0.0,0.0,2721600.0,1931328.0
108,0.0,0.0,2733696.0,7068096.0
109,0.0,0.0,2725744.0,13011376.0
110,0.0,0.0,2725744.0,13003536.0
111,0.0,0.0,2741984.0,18841984.0
112,0.0,0.0,2778048.0,21970368.0
113,0.0,0.0,2741760.0,16577397.333333334
114,0.0,0.0,2879184.0,10620250.666666666
115,0.0,0.0,2963632.0,10499440.0
116,0.0,0.0,2903152.0,10858288.0
117,0.0,0.0,3076416.0,6767653.333333333
118,0.0,0.0,3956917.3333333335,2093178.6666666667
119,0.0,0.0,3185392.0,1592752.0
120,0.0,0.0,3157280.0,1580544.0
121,0.0,0.0,3181248.0,1588608.0
122,0.0,0.0,3713584.0,1613024.0
123,0.0,0.0,3256181.333333333,1592752.0
124,0.0,0.0,3003952.0,1556464.0
125,0.0,0.0,3064432.0,1596672.0
126,0.0,0.0,3241840.0,1580656.0
127,0.0,0.0,3294256.0,1588608.0
128,0.0,0.0,3225712.0,1564528.0
129,0.0,0.0,3290224.0,1580544.0
130,0.0,0.0,3273984.0,1588608.0
131,0.0,0.0,3298288.0,1592640.0
132,0.0,0.0,3261888.0,1572480.0
133,0.0,0.0,3294256.0,1588720.0
134,0.0,0.0,3709440.0,1596672.0
135,0.0,0.0,4326448.0,1596784.0
136,0.0,0.0,4306288.0,1580656.0
137,0.0,0.0,4251365.333333333,2217712.0
138,0.0,0.0,3172090.6666666665,2503872.0
139,0.0,0.0,3004288.0,2447760.0
140,0.0,0.0,3072608.0,2592576.0
141,0.0,0.0,3104640.0,2886912.0
142,0.0,0.0,2729056.0,2854768.0
143,0.0,0.0,2016112.0,2802240.0
144,0.0,0.0,2052512.0,2842896.0
145,0.0,0.0,2354688.0,2850624.0
146,0.0,0.0,2596720.0,2806384.0
147,0.0,0.0,1933285.3333333333,2794288.0
148,0.0,0.0,1709680.0,2838528.0
149,0.0,0.0,1705536.0,2850736.0
150,0.0,0.0,1729952.0,2879072.0
151,0.0,0.0,1689520.0,2818368.0
152,0.0,0.0,6435370.666666667,2850624.0
153,0.0,589.3333333333334,5225341.333333333,3282749.333333333
154,0.0,0.0,1750112.0,3854704.0
155,0.0,0.0,1717744.0,9243589.333333334
156,0.0,0.0,1701616.0,3762080.0
157,0.0,0.0,1871072.0,3742106.6666666665
158,0.0,0.0,2036160.0,3564720.0
159,0.0,0.0,2011360.0,2963632.0
160,0.0,0.0,1475712.0,2987936.0
161,0.0,0.0,1463840.0,2610341.333333333
162,0.0,0.0,1329840.0,2447536.0
163,0.0,0.0,1258096.0,2499840.0
164,0.0,0.0,1246112.0,2499952.0
165,0.0,0.0,1249920.0,2500064.0
166,0.0,0.0,1382976.0,2495808.0
167,0.0,0.0,2161264.0,2560320.0
168,0.0,0.0,2145248.0,1891552.0
169,0.0,0.0,2169216.0,1798954.6666666667
170,0.0,0.0,2120832.0,1443568.0
171,0.0,0.0,3427424.0,1500016.0
172,0.0,186.66666666666663,11729200.0,1483888.0
173,0.0,0.0,10567834.666666666,1483776.0
174,0.0,0.0,2149168.0,1471792.0
175,0.0,0.0,2121056.0,1451744.0
176,0.0,0.0,2165184.0,1483776.0
177,0.0,0.0,2161264.0,1202677.3333333333
178,0.0,0.0,2089034.6666666667,552384.0
179,0.0,0.0,1250144.0,576688.0
180,0.0,0.0,1266160.0,568624.0
181,0.0,0.0,1221696.0,560560.0
182,0.0,0.0,1249920.0,705600.0
183,0.0,0.0,1246000.0,1024352.0
184,0.0,0.0,1250032.0,1024128.0
185,0.0,0.0,1121813.3333333333,1004080.0
186,0.0,0.0,798336.0,1024128.0
187,0.0,0.0,1314768.0,1024240.0
188,0.0,0.0,1564528.0,1000048.0
189,0.0,0.0,1568448.0,1012256.0
190,0.0,0.0,1616944.0,2975728.0
191,0.0,0.0,1592640.0,9894528.0
192,0.0,0.0,1592864.0,10491488.0
193,0.0,0.0,1588608.0,10426752.0
194,0.0,0.0,1560608.0,10297952.0
195,0.0,0.0,1612912.0,11374272.0
196,0.0,0.0,1604848.0,11146405.333333334
197,0.0,0.0,1556352.0,3350592.0
198,0.0,0.0,1584688.0,8475600.0
199,0.0,0.0,1568448.0,9233850.666666666
200,0.0,0.0,1612800.0,3443328.0
201,0.0,0.0,1584688.0,3227957.333333333
202,0.0,0.0,1645168.0,2951424.0
203,0.0,0.0,1588832.0,2830800.0
204,0.0,0.0,1279893.3333333333,2834608.0
205,0.0,0.0,6320389.333333333,2826432.0
206,0.0,0.0,1588720.0,2838752.0
207,0.0,0.0,1592752.0,2903152.0
208,0.0,0.0,1560384.0,2895088.0
209,0.0,0.0,1612800.0,2137530.6666666665
210,0.0,0.0,1790432.0,2008272.0
211,0.0,0.0,1919344.0,2032240.0
212,0.0,0.0,2032128.0,2048256.0
213,0.0,0.0,2052400.0,8487472.0
214,0.0,0.0,2044336.0,9561397.333333334
215,0.0,0.0,2020256.0,2695845.333333333
216,0.0,0.0,2012080.0,2911440.0
217,0.0,0.0,2052512.0,3080784.0
218,0.0,0.0,2044224.0,3068464.0
219,0.0,0.0,1879802.6666666667,2476565.333333333
220,0.0,0.0,1024240.0,2165408.0
221,0.0,0.0,1024240.0,2149168.0
222,0.0,0.0,698565.3333333334,2157232.0
223,0.0,0.0,681520.0,2145024.0
224,0.0,0.0,669424.0,2133040.0
225,0.0,0.0,685664.0,2161152.0
226,0.0,0.0,681520.0,2165296.0
227,0.0,0.0,669312.0,2126773.333333333
228,0.0,0.0,681408.0,2161376.0
229,0.0,0.0,693616.0,2193520.0
230,0.0,0.0,862848.0,2157232.0
231,0.0,0.0,1024240.0,2165296.0
232,0.0,0.0,8245664.0,2129120.0
233,0.0,0.0,4774458.666666667,2079792.0
234,0.0,0.0,1020320.0,1753312.0
235,0.0,0.0,1161328.0,1560384.0
236,0.0,0.0,1701616.0,1592976.0
237,0.0,0.0,1709680.0,7749504.0
238,0.0,0.0,1717632.0,6895178.666666667
239,0.0,0.0,1701616.0,1927520.0
240,0.0,0.0,1701728.0,1931552.0
241,0.0,0.0,1677536.0,1899296.0
242,0.0,0.0,1701504.0,1927296.0
243,0.0,0.0,1701616.0,1931328.0
244,0.0,0.0,1713712.0,1935472.0
245,0.0,0.0,1705648.0,1935472.0
246,0.0,0.0,1673504.0,1847573.3333333333
247,0.0,0.0,1753920.0,1250032.0
248,0.0,0.0,2052512.0,1258096.0
249,0.0,0.0,2036384.0,1241968.0
250,0.0,0.0,2263589.333333333,1249920.0
251,0.0,0.0,12805856.0,1249920.0
252,0.0,0.0,12189541.333333334,1233792.0
253,0.0,0.0,1717744.0,3858848.0
254,0.0,0.0,1669248.0,12152448.0
255,0.0,0.0,1654757.3333333333,12136544.0
256,0.0,0.0,1020096.0,12374208.0
257,0.0,0.0,1032416.0,12394480.0
258,0.0,0.0,1036336.0,9440757.333333334
259,0.0,0.0,1008000.0,1233792.0
260,0.0,0.0,1024240.0,1250368.0
261,0.0,0.0,1016064.0,1249920.0
262,0.0,0.0,1008224.0,1229872.0
263,0.0,0.0,1028384.0,1246112.0
264,0.0,0.0,1020208.0,1250032.0
265,0.0,0.0,1028384.0,1254064.0
266,0.0,0.0,1024128.0,1257984.0
267,0.0,0.0,6120688.0,1241968.0
268,0.0,0.0,9918944.0,1250032.0
269,0.0,0.0,9942912.0,1262016.0
270,0.0,0.0,5526890.666666667,1270080.0
271,0.0,0.0,1032304.0,1483888.0
272,0.0,0.0,1024576.0,1483888.0
273,0.0,0.0,1008112.0,1451520.0
274,0.0,0.0,1024240.0,1484000.0
275,0.0,0.0,1028160.0,1479968.0
276,0.0,0.0,1032304.0,1895264.0
277,0.0,0.0,1036224.0,2193632.0
278,0.0,0.0,1008224.0,2633008.0
279,0.0,0.0,1024240.0,2862832.0
280,0.0,0.0,1032416.0,2846592.0
281,0.0,0.0,1004192.0,2802352.0
282,0.0,0.0,1028384.0,2830688.0
283,0.0,0.0,1024352.0,2866864.0
284,0.0,0.0,1011312.0,2894976.0
285,0.0,0.0,911232.0,2854656.0
286,0.0,0.0,915376.0,2854768.0
287,0.0,0.0,923440.0,3003952.0
288,0.0,0.0,915600.0,3043552.0
289,0.0,0.0,903504.0,2697744.0
290,0.0,0.0,915264.0,2746128.0
291,0.0,0.0,919520.0,2741872.0
292,0.0,0.0,895328.0,2681280.0
293,0.0,0.0,919408.0,2749936.0
294,0.0,0.0,907424.0,2737728.0
295,0.0,0.0,895104.0,2794176.0
296,0.0,0.0,915600.0,2850960.0
297,0.0,0.0,1016176.0,2870784.0
298,0.0,0.0,1238272.0,2794624.0
299,0.0,0.0,1249920.0,2854656.0
300,0.0,0.0,1592752.0,2806272.0
301,0.0,0.0,1709680.0,2850624.0
302,0.0,0.0,1705648.0,2508709.333333333
303,0.0,0.0,1710016.0,2312405.333333333
304,0.0,0.0,1713898.6666666667,2056544.0
305,0.0,0.0,1673392.0,2572640.0
306,0.0,0.0,1729840.0,2770096.0
307,0.0,0.0,9668960.0,2741984.0
308,0.0,0.0,21478576.0,2717680.0
309,0.0,0.0,21789040.0,2758186.6666666665
310,0.0,0.0,20565477.33333333,2749824.0
311,0.0,0.0,12713120.0,2987712.0
312,0.0,589.3333333333334,4379512.0,3871645.3333333335
313,0.0,0.0,1250144.0,3987984.0
314,0.0,0.0,1298416.0,4124736.0
315,0.0,0.0,1250032.0,3995712.0
316,0.0,0.0,1274224.0,4040176.0
317,0.0,0.0,3673152.0,3991680.0
318,0.0,0.0,9818938.666666666,10215984.0
319,0.0,0.0,1234128.0,7270378.666666667
320,0.0,0.0,1258096.0,2971808.0
321,0.0,0.0,1258208.0,2963632.0
322,0.0,0.0,1237824.0,8717184.0
323,0.0,0.0,1257984.0,9628416.0
324,0.0,0.0,1258096.0,9700992.0
325,0.0,0.0,1242080.0,8989077.333333334
326,0.0,0.0,1274224.0,9140544.0
327,0.0,0.0,1238272.0,8850352.0
328,0.0,0.0,1002874.6666666666,4210176.0
329,0.0,0.0,915600.0,2286592.0
330,0.0,0.0,899248.0,2241792.0
331,0.0,0.0,911344.0,2274160.0
332,0.0,0.0,911232.0,2282224.0
333,0.0,0.0,915488.0,2274853.333333333
334,0.0,0.0,915488.0,2157344.0
335,0.0,0.0,927472.0,2748842.6666666665
336,0.0,0.0,919408.0,2512160.0
337,0.0,0.0,915600.0,2596944.0
338,0.0,0.0,907200.0,2246368.0
339,0.0,186.66666666666663,915264.0,1939616.0
340,0.0,0.0,935424.0,5326272.0
341,0.0,0.0,919632.0,10656688.0
342,0.0,0.0,1008112.0,10692976.0
343,0.0,0.0,1032304.0,10858176.0
344,0.0,0.0,1052576.0,10886624.0
345,0.0,0.0,1467648.0,4375264.0
346,0.0,0.0,1488144.0,1931664.0
347,0.0,0.0,1483776.0,1947456.0
348,0.0,0.0,1548400.0,2024176.0
349,0.0,0.0,1483888.0,2136960.0
350,0.0,0.0,1488032.0,2399040.0
351,0.0,0.0,1479968.0,2395008.0
352,0.0,0.0,5302304.0,2346848.0
353,0.0,0.0,5845680.0,2366784.0
354,0.0,0.0,1504384.0,2423568.0
355,0.0,0.0,1457397.3333333333,2387056.0
356,0.0,0.0,1303712.0,13358240.0
357,0.0,0.0,1258096.0,17164448.0
358,0.0,0.0,855008.0,10519946.666666666
359,0.0,0.0,802704.0,2399040.0
360,0.0,0.0,802480.0,3088624.0
361,0.0,0.0,798448.0,3088736.0
362,0.0,0.0,1253952.0,3132976.0
363,0.0,0.0,1234128.0,3032176.0
364,0.0,0.0,1250032.0,3080672.0
365,0.0,8898624.0,1322496.0,2611754.6666666665
366,0.0,1230192.0,1238048.0,2129120.0
367,0.0,12096.0,1266272.0,2197440.0
368,0.0,0.0,1206474.6666666667,2169328.0
369,0.0,0.0,802368.0,2508016.0
370,0.0,0.0,802592.0,2866976.0
371,0.0,0.0,1072512.0,2850848.0
372,0.0,0.0,1601040.0,2870784.0
373,0.0,0.0,1616944.0,2875040.0
374,0.0,0.0,1568448.0,2802352.0
375,0.0,0.0,1596672.0,2862720.0
376,0.0,0.0,1605072.0,3100608.0
377,0.0,0.0,1564528.0,3132976.0
378,0.0,0.0,1653120.0,3205440.0
379,0.0,0.0,1826720.0,3193568.0
380,0.0,0.0,1830528.0,3197488.0
381,0.0,0.0,1822080.0,3217760.0
382,0.0,0.0,1012032.0,2917093.333333333
383,0.0,0.0,1032192.0,2991968.0
384,0.0,0.0,1032192.0,2963520.0
385,0.0,0.0,1016400.0,2935408.0
386,0.0,0.0,1020208.0,2971696.0
387,0.0,0.0,1862784.0,2987712.0
388,0.0,0.0,1911616.0,2915472.0
389,0.0,0.0,1927296.0,2963744.0
390,0.0,0.0,1967840.0,2915248.0
391,0.0,0.0,1971034.6666666667,2935296.0
392,0.0,0.0,1959776.0,3003952.0
393,0.0,0.0,1187765.3333333333,2915248.0
394,0.0,0.0,1701728.0,2959600.0
395,0.0,0.0,1717744.0,2971696.0
396,0.0,0.0,1717632.0,2979648.0
397,0.0,0.0,2016224.0,2971920.0
398,0.0,0.0,2512160.0,2971696.0
399,0.0,0.0,2459632.0,2907296.0
400,0.0,0.0,2552256.0,2979872.0
401,0.0,0.0,2661120.0,3003840.0
402,0.0,0.0,2576672.0,2991744.0
403,0.0,0.0,2645216.0,3665200.0
404,0.0,0.0,2580704.0,4475744.0
405,0.0,0.0,2717904.0,4850832.0
406,0.0,0.0,7511616.0,4689216.0
407,0.0,0.0,11468869.333333334,4685408.0
408,0.0,0.0,2628976.0,4705568.0
409,0.0,0.0,2597066.6666666665,4689328.0
410,0.0,0.0,1951488.0,4709376.0
411,0.0,0.0,5020522.666666667,4757760.0
412,0.0,0.0,7870576.0,4705344.0
413,0.0,0.0,7837712.0,4701536.0
414,0.0,0.0,5960325.333333333,4673536.0
415,0.0,0.0,1012032.0,4604768.0
416,0.0,0.0,1024352.0,4489253.333333333
417,0.0,0.0,1084608.0,4342688.0
418,0.0,0.0,1826496.0,4342576.0
419,0.0,0.0,1790320.0,4249728.0
420,0.0,0.0,1850800.0,3754224.0
421,0.0,0.0,1822688.0,3665088.0
422,0.0,0.0,1802416.0,3505557.333333333
423,0.0,0.0,2020256.0,2915360.0
424,0.0,0.0,9898784.0,2984016.0
425,0.0,0.0,11249504.0,2991744.0
426,0.0,0.0,8153509.333333333,2987824.0
427,0.0,0.0,2923312.0,2979872.0
428,0.0,0.0,3778096.0,2971584.0
429,0.0,0.0,3786160.0,2746224.0
430,0.0,0.0,3810352.0,2318624.0
431,0.0,0.0,3774176.0,2286256.0
432,0.0,0.0,9247845.333333334,1998021.3333333333
433,0.0,0.0,3778096.0,1854944.0
434,0.0,0.0,3714032.0,2580592.0
435,0.0,0.0,3757824.0,2624944.0
436,0.0,0.0,3721536.0,2596720.0
437,0.0,0.0,3782128.0,2636928.0
438,0.0,0.0,3777984.0,2628976.0
439,0.0,0.0,3749872.0,6628720.0
440,0.0,0.0,3777984.0,11555712.0
441,0.0,0.0,2936821.333333333,3408565.333333333
442,0.0,0.0,2774128.0,2669296.0
443,0.0,0.0,2745792.0,2624832.0
444,0.0,0.0,2753968.0,1738224.0
445,0.0,0.0,2689568.0,1568560.0
446,0.0,0.0,2745792.0,1612912.0
447,0.0,0.0,2749936.0,1597008.0
448,0.0,0.0,2774240.0,1620976.0
449,0.0,0.0,2786224.0,1600816.0
450,0.0,0.0,2810416.0,1568560.0
451,0.0,0.0,2846704.0,1600816.0
452,0.0,0.0,2858688.0,1838592.0
453,0.0,0.0,2854656.0,2048480.0
454,0.0,0.0,2790144.0,2020144.0
455,0.0,0.0,2871008.0,2056320.0
456,0.0,0.0,2786224.0,2016224.0
457,0.0,0.0,2868597.333333333,2068528.0
458,0.0,0.0,2548336.0,2342704.0
459,0.0,0.0,2628976.0,2858800.0
460,0.0,0.0,2620800.0,2862720.0
461,0.0,0.0,2588544.0,2798208.0
462,0.0,0.0,2733808.0,2859024.0
463,0.0,0.0,2959824.0,2866864.0
464,0.0,0.0,3253824.0,2798432.0
465,0.0,0.0,3306576.0,2854768.0
466,0.0,0.0,3318336.0,2866752.0
467,0.0,0.0,3346560.0,2879184.0
468,0.0,0.0,3261888.0,2814560.0
469,0.0,0.0,8399088.0,2739573.333333333
470,0.0,0.0,9568048.0,2407216.0
471,0.0,0.0,9386720.0,2354912.0
472,0.0,0.0,9563904.0,2411136.0
473,0.0,0.0,4905962.666666667,2411248.0
474,0.0,0.0,2456405.333333333,2407104.0
475,0.0,0.0,2371152.0,2358944.0
476,0.0,0.0,2395120.0,2403072.0
477,0.0,0.0,2439696.0,2435664.0
478,0.0,0.0,2802352.0,2403296.0
479,0.0,0.0,3084592.0,2395120.0
480,0.0,0.0,3084592.0,2411360.0
481,0.0,0.0,3088512.0,2403072.0
482,0.0,0.0,3092544.0,2403072.0
483,0.0,0.0,3080448.0,2399040.0
484,0.0,0.0,3084816.0,2407328.0
485,0.0,0.0,3040240.0,2354912.0
486,0.0,0.0,3072384.0,2395008.0
487,0.0,0.0,2924837.333333333,2427376.0
488,0.0,0.0,2479904.0,2366784.0
489,0.0,0.0,2475648.0,2370816.0
490,0.0,0.0,2532320.0,2407104.0
491,0.0,0.0,2483712.0,2370928.0
492,0.0,0.0,2495808.0,2854880.0
493,0.0,0.0,2524144.0,11350192.0
494,0.0,0.0,2125434.6666666665,4294762.666666667
495,0.0,0.0,1830640.0,2862832.0
496,0.0,0.0,2089258.6666666667,2882992.0
497,0.0,0.0,2399376.0,2866864.0
498,0.0,0.0,2411248.0,2862720.0
499,0.0,0.0,2156026.6666666665,2505621.333333333
500,0.0,0.0,2177280.0,2355605.333333333
501,0.0,445093.3333333333,2266096.0,2153312.0
502,0.0,11281760.0,2225664.0,2437397.333333333
503,0.0,527098.6666666666,2217600.0,2330496.0
504,0.0,0.0,2258032.0,2378880.0
505,0.0,0.0,2177504.0,2294320.0
506,0.0,0.0,2136960.0,2249856.0
507,0.0,0.0,2173360.0,2294544.0
508,0.0,0.0,1829920.0,2250080.0
509,0.0,0.0,1432885.3333333333,3007872.0
510,0.0,0.0,1125360.0,3096800.0
511,0.0,0.0,1600928.0,3092544.0
512,0.0,0.0,1604960.0,3092544.0
513,0.0,0.0,1576512.0,3036096.0
514,0.0,0.0,2310448.0,3193456.0
515,0.0,0.0,2322656.0,3115173.333333333
516,0.0,0.0,2286368.0,2290176.0
517,0.0,0.0,2298240.0,2286256.0
518,0.0,0.0,2286256.0,2290176.0
519,0.0,0.0,2241904.0,2241792.0
520,0.0,0.0,2290176.0,2294320.0
521,0.0,0.0,2298352.0,2991968.0
522,0.0,0.0,2282224.0,3088848.0
523,0.0,0.0,2265984.0,3060288.0
524,0.0,0.0,2249968.0,3036208.0
525,0.0,0.0,2278304.0,3084480.0
526,0.0,0.0,1737408.0,3261888.0
527,0.0,0.0,1576736.0,3032176.0
528,0.0,0.0,1608768.0,3092768.0
529,0.0,0.0,1596896.0,3084704.0
530,0.0,0.0,1596672.0,3427200.0
531,0.0,0.0,1612800.0,3439408.0
532,0.0,0.0,1600816.0,3427200.0
533,0.0,0.0,1616832.0,3479616.0
534,0.0,0.0,1600704.0,3427424.0
535,0.0,0.0,1580656.0,3277146.6666666665
536,0.0,0.0,1604736.0,3326512.0
537,0.0,0.0,1604848.0,3314528.0
538,0.0,0.0,1576736.0,3265920.0
539,0.0,0.0,1600928.0,3314304.0
540,0.0,0.0,1580656.0,3766000.0
541,0.0,0.0,1867040.0,4362624.0
542,0.0,0.0,2653168.0,4399024.0
543,0.0,0.0,2418218.6666666665,4270000.0
544,0.0,0.0,2419312.0,4371136.0
545,0.0,0.0,2399040.0,4350528.0
546,0.0,0.0,2358720.0,4270000.0
547,0.0,0.0,2403184.0,4677120.0
548,0.0,0.0,2419312.0,4826416.0
549,0.0,0.0,2378880.0,4741744.0
550,0.0,0.0,2370928.0,4741632.0
551,0.0,0.0,2435776.0,4858672.0
552,0.0,0.0,2399152.0,4814320.0
553,0.0,0.0,2367008.0,4721808.0
554,0.0,0.0,2399152.0,4078570.6666666665
555,0.0,0.0,2419312.0,3254800.0
556,0.0,0.0,2406442.6666666665,2181536.0
557,0.0,0.0,2370928.0,2137296.0
558,0.0,0.0,2294778.6666666665,2181312.0
559,0.0,0.0,2290400.0,2169440.0
560,0.0,0.0,2318512.0,2201472.0
561,0.0,0.0,2278192.0,2041109.3333333333
562,0.0,0.0,2262064.0,1124928.0
563,0.0,0.0,2286256.0,1145200.0
564,0.0,0.0,2258144.0,1129184.0
565,0.0,0.0,2294320.0,1592752.0
566,0.0,0.0,2298352.0,2177504.0
567,0.0,0.0,2262176.0,2157120.0
568,0.0,0.0,1720682.6666666667,2136960.0
569,0.0,0.0,1257984.0,2177392.0
570,0.0,0.0,1270192.0,2201472.0
571,0.0,0.0,1810480.0,2173248.0
572,0.0,0.0,1830752.0,2358832.0
573,0.0,0.0,1806336.0,2657088.0
574,0.0,0.0,1822576.0,2979872.0
575,0.0,0.0,1838704.0,2975840.0
576,0.0,0.0,1806560.0,2935408.0
577,0.0,0.0,1830640.0,2971696.0
578,0.0,0.0,1806336.0,2658933.333333333
579,0.0,0.0,1538261.3333333333,2564576.0
580,0.0,0.0,836981.3333333334,2520112.0
581,0.0,0.0,451808.0,2483824.0
582,0.0,0.0,463792.0,2520000.0
583,0.0,0.0,8692272.0,2532096.0
584,0.0,0.0,1036448.0,2516080.0
585,0.0,0.0,1387232.0,2520224.0
586,0.0,0.0,1491952.0,2520224.0
587,0.0,0.0,1459808.0,2479904.0
588,0.0,0.0,1491840.0,2520000.0
589,0.0,0.0,1512112.0,2552256.0
590,0.0,0.0,1483888.0,2520112.0
591,0.0,0.0,1495984.0,3032064.0
592,0.0,0.0,1459808.0,3274096.0
593,0.0,0.0,1495872.0,3330432.0
594,0.0,0.0,1483888.0,3572576.0
595,0.0,0.0,1471792.0,3729712.0
596,0.0,0.0,1500128.0,3790416.0
597,0.0,0.0,1135573.3333333333,3798144.0
598,0.0,0.0,1032304.0,3757824.0
599,0.0,0.0,1455664.0,3774064.0
600,0.0,0.0,1496208.0,4157216.0
601,0.0,0.0,1487808.0,4705344.0
602,0.0,0.0,1492176.0,4705568.0
603,0.0,0.0,1572480.0,4624704.0
604,0.0,0.0,1834784.0,4701312.0
605,0.0,0.0,1806560.0,4629072.0
606,0.0,0.0,1810480.0,4389173.333333333
607,0.0,0.0,2388581.333333333,4608688.0
608,0.0,0.0,1830640.0,4900405.333333333
609,0.0,0.0,1915648.0,4717888.0
610,0.0,0.0,2149168.0,4640944.0
611,0.0,0.0,2866864.0,4588752.0
612,0.0,0.0,2870896.0,4584496.0
613,0.0,0.0,8483328.0,4592448.0
614,0.0,0.0,8181610.666666667,4519984.0
615,0.0,0.0,2866752.0,4600736.0
616,0.0,0.0,2879146.6666666665,9499936.0
617,0.0,0.0,2919840.0,12549445.333333334
618,0.0,0.0,2878960.0,3048650.6666666665
619,0.0,0.0,2875152.0,2750048.0
620,0.0,0.0,2858800.0,2750048.0
621,0.0,0.0,2879072.0,2765952.0
622,0.0,0.0,3528112.0,2749824.0
623,0.0,0.0,3842608.0,2709616.0
