index,portLOCAL,port4,port1,port2,port3
0,0.0,0.0,0.0,858816.0,0.0
1,0.0,0.0,0.0,866880.0,0.0
2,0.0,0.0,0.0,891072.0,532224.0
3,0.0,186.66666666666663,0.0,883194.6666666666,992058.6666666666
4,0.0,589.3333333333334,776.0,871501.3333333334,980365.3333333334
5,0.0,0.0,0.0,891072.0,999936.0
6,0.0,0.0,0.0,878976.0,991872.0
7,0.0,0.0,0.0,895104.0,1003968.0
8,0.0,320.0,0.0,891296.0,1003968.0
9,0.0,160.0,0.0,891184.0,1004128.0
10,0.0,0.0,0.0,895104.0,1003968.0
11,0.0,0.0,0.0,891072.0,1008000.0
12,0.0,186.66666666666663,0.0,874944.0,979776.0
13,0.0,0.0,0.0,895104.0,1008186.6666666666
14,0.0,589.3333333333334,776.0,385341.3333333333,996493.3333333334
15,0.0,0.0,750064.0,0.0,1000208.0
16,0.0,0.0,891072.0,112.0,1004080.0
17,0.0,0.0,899136.0,0.0,1012032.0
18,0.0,0.0,895104.0,0.0,1455552.0
19,0.0,4192.0,6272005.333333333,0.0,1419264.0
20,0.0,0.0,874944.0,0.0,1427328.0
21,0.0,0.0,895104.0,0.0,1455552.0
22,0.0,0.0,899136.0,0.0,1455552.0
23,0.0,0.0,907200.0,0.0,1475712.0
24,0.0,0.0,879088.0,0.0,847637.3333333334
25,0.0,0.0,891072.0,0.0,443520.0
26,0.0,160.0,2556288.0,0.0,451584.0
27,0.0,4032.0,10088522.666666666,0.0,447552.0
28,0.0,160.0,1112832.0,0.0,447552.0
29,0.0,0.0,1693440.0,0.0,451584.0
30,0.0,0.0,1693440.0,0.0,451696.0
31,0.0,0.0,1693440.0,0.0,971712.0
32,0.0,346.6666666666667,1653120.0,0.0,1201536.0
33,0.0,0.0,1657152.0,0.0,1209600.0
34,0.0,749.3333333333334,1863485.3333333333,206408.0,1242904.0
35,0.0,0.0,2237760.0,338688.0,1229760.0
36,0.0,0.0,2270202.6666666665,338688.0,1249920.0
37,0.0,0.0,2270016.0,334656.0,1225840.0
38,0.0,160.0,2431408.0,330624.0,1217664.0
39,0.0,0.0,2202389.333333333,2161152.0,1237936.0
40,0.0,282240.0,1604736.0,7039872.0,1257984.0
41,0.0,7857648.0,1540336.0,6810160.0,1221920.0
42,0.0,160.0,1580656.0,7378560.0,1230688.0
43,0.0,160.0,1548288.0,1803109.3333333333,1221696.0
44,0.0,112.0,1572592.0,1572704.0,1238096.0
45,0.0,0.0,1580544.0,1580544.0,1241856.0
46,0.0,0.0,1620864.0,1544256.0,1213792.0
47,0.0,0.0,1822464.0,1596672.0,1249920.0
48,0.0,0.0,1806448.0,1572480.0,1078181.3333333333
49,0.0,160.0,1770160.0,1548288.0,774144.0
50,0.0,0.0,1794240.0,1568560.0,782320.0
51,0.0,0.0,1806336.0,1584576.0,794304.0
52,0.0,160.0,1786176.0,1560496.0,778176.0
