index,portLOCAL,port4,port1,port2,port3
0,0.0,862848.0,0.0,0.0,0.0
1,0.0,1399104.0,0.0,0.0,0.0
2,0.0,1556538.6666666667,0.0,0.0,0.0
3,0.0,1544256.0,0.0,0.0,0.0
4,0.0,1524685.3333333333,776.0,776.0,776.0
5,0.0,1560384.0,0.0,0.0,423472.0
6,0.0,1540224.0,0.0,0.0,661408.0
7,0.0,1564576.0,749952.0,0.0,669312.0
8,0.0,1560608.0,1003968.0,0.0,669312.0
9,0.0,2040304.0,999936.0,0.0,669312.0
10,0.0,2459520.0,1008000.0,0.0,669312.0
11,0.0,2459520.0,1003968.0,0.0,673344.0
12,0.0,2395008.0,983808.0,0.0,653184.0
13,0.0,2176906.6666666665,1008000.0,0.0,669312.0
14,0.0,1272194.6666666667,996493.3333333334,4621.333333333333,665869.3333333334
15,0.0,887040.0,996090.6666666666,0.0,665466.6666666666
16,0.0,895216.0,1003968.0,298.6666666666667,669312.0
17,0.0,899136.0,1012032.0,0.0,673344.0
18,0.0,895104.0,1008000.0,0.0,673456.0
19,0.0,874944.0,987840.0,0.0,657600.0
20,0.0,879136.0,1576512.0,0.0,657216.0
21,0.0,895104.0,1790208.0,0.0,669312.0
22,0.0,895216.0,1798608.0,0.0,673824.0
23,0.0,907360.0,1806336.0,0.0,999936.0
24,0.0,878976.0,1757952.0,0.0,1645056.0
25,0.0,891072.0,1782144.0,0.0,1673280.0
26,0.0,895104.0,2415168.0,0.0,1681504.0
27,0.0,899136.0,2568384.0,0.0,1677312.0
28,0.0,903168.0,2407909.333333333,0.0,1693440.0
29,0.0,903168.0,3818304.0,0.0,1689408.0
30,0.0,899248.0,8185072.0,0.0,1693440.0
31,0.0,903168.0,8181040.0,524160.0,1693712.0
32,0.0,887226.6666666666,8011696.0,661248.0,1657312.0
33,0.0,883008.0,8003632.0,661248.0,1653232.0
34,0.0,899725.3333333334,8193613.333333333,677965.3333333334,1899773.3333333333
35,0.0,899136.0,7709952.0,673344.0,2020512.0
36,0.0,907472.0,1584762.6666666667,681408.0,2040192.0
37,0.0,895104.0,1572480.0,669424.0,1884096.0
38,0.0,878976.0,1544256.0,661248.0,1322496.0
39,0.0,899136.0,1572704.0,673530.6666666666,3157328.0
40,0.0,164218.66666666666,964106.6666666666,999936.0,8072224.0
41,0.0,112.0,774368.0,8490784.0,7806176.0
42,0.0,459648.0,790272.0,677376.0,7922880.0
43,0.0,995904.0,770112.0,665280.0,1823269.3333333333
44,0.0,1012032.0,786240.0,673568.0,1572704.0
45,0.0,1016064.0,794304.0,677376.0,1037141.3333333334
46,0.0,991872.0,774144.0,661248.0,552384.0
47,0.0,1024288.0,798448.0,685440.0,1584688.0
48,0.0,1016064.0,786240.0,673344.0,7704592.0
49,0.0,995904.0,774144.0,665280.0,552384.0
50,0.0,1008000.0,786464.0,669424.0,564912.0
51,0.0,1020256.0,1072624.0,681408.0,564640.0
52,0.0,1008112.0,5989765.333333333,669312.0,556416.0
53,0.0,431994.6666666667,770224.0,665280.0,552384.0
54,0.0,112.0,774256.0,665392.0,552496.0
55,0.0,112.0,790272.0,673456.0,564480.0
56,0.0,0.0,798336.0,689472.0,572544.0
57,0.0,0.0,778176.0,661360.0,596848.0
58,0.0,0.0,790272.0,681408.0,1947456.0
59,0.0,0.0,790384.0,673456.0,2141216.0
60,0.0,0.0,790272.0,1068480.0,2145024.0
61,0.0,0.0,790272.0,1354752.0,2153088.0
62,0.0,112.0,790272.0,1516144.0,2149056.0
63,0.0,0.0,794304.0,1580656.0,2145136.0
64,0.0,0.0,778176.0,1560496.0,2112880.0
65,0.0,0.0,790384.0,1584576.0,1526501.3333333333
66,0.0,160.0,794528.0,1592640.0,1347466.6666666667
67,0.0,0.0,774144.0,1544256.0,995904.0
68,0.0,0.0,786240.0,1580656.0,4826416.0
69,0.0,298.6666666666667,810432.0,1608880.0,8197514.666666667
70,0.0,0.0,790272.0,1580544.0,1020096.0
71,0.0,0.0,790384.0,1580544.0,9527728.0
72,0.0,8176.0,238432.0,1552320.0,3460138.6666666665
73,0.0,224.0,112.0,1552320.0,996016.0
74,0.0,589.3333333333334,589.3333333333334,1581245.3333333333,1020797.3333333334
75,0.0,0.0,0.0,1552432.0,996016.0
76,0.0,112.0,0.0,1584688.0,1016064.0
77,0.0,0.0,0.0,1584576.0,1060416.0
78,0.0,0.0,0.0,1572480.0,1689408.0
79,0.0,0.0,0.0,1580544.0,2515968.0
80,0.0,0.0,298.6666666666667,1588608.0,3290410.6666666665
81,0.0,112.0,0.0,1883056.0,3697344.0
82,0.0,0.0,0.0,2608816.0,3741808.0
83,0.0,0.0,0.0,2548224.0,3648960.0
84,0.0,0.0,112.0,2596608.0,4088560.0
85,0.0,0.0,4144.0,2601050.6666666665,4029109.3333333335
86,0.0,346752.0,0.0,2481925.333333333,3326400.0
87,0.0,564592.0,224.0,2386944.0,3403120.0
88,0.0,814688.0,0.0,2367008.0,3378816.0
89,0.0,891184.0,112.0,2330496.0,3334464.0
90,0.0,907200.0,0.0,2378880.0,3394944.0
91,0.0,919296.0,0.0,2411136.0,2697866.6666666665
92,0.0,1217664.0,112.0,2330608.0,2330720.0
93,0.0,1250032.0,0.0,2382912.0,2383024.0
94,0.0,1221696.0,0.0,2334528.0,2334528.0
95,0.0,1241856.0,0.0,2366784.0,2370816.0
96,0.0,1245888.0,0.0,2383024.0,2378992.0
97,0.0,1229760.0,483840.0,2342704.0,2342704.0
98,0.0,1253952.0,11120368.0,2399040.0,2399152.0
99,0.0,1262128.0,10342997.333333334,2395008.0,2395008.0
100,0.0,1229376.0,4256.0,2358832.0,2358720.0
101,0.0,693616.0,270256.0,1752826.6666666667,2415168.0
102,0.0,677600.0,794416.0,1693552.0,2116080.0
103,0.0,669312.0,778400.0,1669248.0,2407328.0
104,0.0,677488.0,959728.0,1697472.0,2608928.0
105,0.0,665280.0,1556352.0,1665216.0,2552256.0
106,0.0,677488.0,1592752.0,1693440.0,2596608.0
107,0.0,685440.0,2386944.0,1705648.0,2612848.0
108,0.0,681408.0,2390976.0,1705648.0,2624944.0
109,0.0,681408.0,2382912.0,1705536.0,2608704.0
110,0.0,681408.0,2386944.0,1705536.0,2612736.0
111,0.0,685552.0,2395232.0,1713600.0,2628976.0
112,0.0,693504.0,2431296.0,1388853.3333333333,2661120.0
113,0.0,685552.0,2395008.0,1024240.0,2616768.0
114,0.0,681408.0,2532432.0,1024240.0,2621248.0
115,0.0,685552.0,2624944.0,1028160.0,2628864.0
116,0.0,669424.0,2560320.0,1003968.0,2564464.0
117,0.0,669312.0,2564352.0,1003968.0,2560320.0
118,0.0,685552.0,2296304.0,1024240.0,2624944.0
119,0.0,681408.0,1024128.0,1020096.0,2181770.6666666665
120,0.0,677376.0,1016176.0,3552192.0,1919344.0
121,0.0,681408.0,1020096.0,7689024.0,1935360.0
122,0.0,693616.0,1528240.0,6862896.0,1955520.0
123,0.0,685552.0,1931328.0,6656944.0,1931328.0
124,0.0,669312.0,1891008.0,4861498.666666667,1891008.0
125,0.0,681520.0,1931440.0,112.0,1935472.0
126,0.0,681408.0,2108960.0,0.0,1927520.0
127,0.0,766192.0,2157232.0,0.0,1927520.0
128,0.0,1000048.0,2112880.0,112.0,2189488.0
129,0.0,1020208.0,2153200.0,0.0,2725632.0
130,0.0,1016064.0,2145024.0,112.0,2713648.0
131,0.0,1197504.0,2169216.0,0.0,2721600.0
132,0.0,1346688.0,2132928.0,0.0,2697408.0
133,0.0,1366960.0,2161264.0,0.0,1840437.3333333333
134,0.0,1358784.0,2157120.0,0.0,1705536.0
