port1,port2,port3,port4,port5
480.0,3805360.0,3605328.0,3006336.0,1869552.0
720.0,3091248.0,3624440.0,3006576.0,1875360.0
480.0,3097056.0,1881408.0,3012384.0,1875360.0
480.0,3084960.0,1869312.0,3006336.0,1869312.0
480.0,3091008.0,1875360.0,3012384.0,1875360.0
480.0,3084960.0,1869552.0,3000288.0,1869312.0
720.0,3085200.0,1869312.0,3006576.0,1875600.0
480.0,3097056.0,1881408.0,3012384.0,1869312.0
480.0,2806192.0,1875360.0,1689080.0,1875360.0
480.0,443712.0,1875360.0,950016.0,1875360.0
480.0,1028640.0,1869552.0,943968.0,1875360.0
720.0,1028880.0,1875360.0,956064.0,1875600.0
480.0,1028640.0,1869312.0,944208.0,1869312.0
480.0,1028640.0,1869312.0,950016.0,1869312.0
480.0,1028640.0,1869312.0,950016.0,1875360.0
480.0,1040736.0,1695888.0,950016.0,1869312.0
720.0,1028880.0,841152.0,943968.0,1881648.0
480.0,1034688.0,841152.0,694600.0,1863264.0
480.0,1040736.0,847200.0,480.0,562512.0
480.0,1028640.0,841152.0,480.0,480.0
480.0,1028640.0,847440.0,480.0,480.0
480.0,1028880.0,841152.0,480.0,720.0
720.0,1028640.0,847200.0,720.0,480.0
480.0,1028640.0,841152.0,480.0,480.0
480.0,1028640.0,841152.0,480.0,480.0
480.0,1034688.0,841152.0,480.0,480.0
480.0,1028880.0,847720.0,480.0,720.0
720.0,1028640.0,841152.0,720.0,480.0
480.0,1028920.0,847200.0,480.0,480.0
480.0,1028640.0,841152.0,480.0,480.0
480.0,1028640.0,841392.0,480.0,480.0
480.0,1028880.0,847200.0,480.0,720.0
1000.0,1034688.0,841152.0,720.0,480.0
480.0,1028640.0,847200.0,760.0,480.0
480.0,1028640.0,841152.0,480.0,480.0
480.0,1028640.0,841392.0,480.0,480.0
720.0,1028880.0,847700.0,1220.0,1220.0
980.0,1029140.0,841152.0,480.0,480.0
480.0,1028640.0,841152.0,480.0,480.0
480.0,1089120.0,364568.0,480.0,480.0
480.0,980256.0,480.0,480.0,480.0
480.0,1034928.0,720.0,480.0,720.0
720.0,1022592.0,480.0,720.0,480.0
480.0,1028640.0,480.0,480.0,480.0
480.0,1028640.0,480.0,480.0,480.0
480.0,1028640.0,720.0,480.0,480.0
720.0,1034928.0,480.0,480.0,720.0
480.0,1028640.0,480.0,720.0,480.0
480.0,1028640.0,480.0,480.0,760.0
480.0,893944.0,480.0,6528.0,480.0
480.0,480.0,720.0,480.0,720.0
720.0,720.0,480.0,272880.0,480.0
480.0,480.0,480.0,3084960.0,480.0
480.0,480.0,480.0,3084960.0,480.0
480.0,480.0,1790688.0,3091008.0,480.0
480.0,480.0,3091008.0,3084960.0,480.0
480.0,720.0,3091248.0,3091008.0,236592.0
720.0,480.0,3103104.0,3423888.0,3103104.0
480.0,480.0,3066816.0,7167360.0,3066816.0
480.0,480.0,3091008.0,7209696.0,6018240.0
480.0,480.0,3091008.0,7203648.0,8183424.0
480.0,720.0,3091248.0,7221792.0,8244144.0
720.0,480.0,3078912.0,7179696.0,8213664.0
480.0,480.0,3103104.0,7233888.0,8274144.0
480.0,480.0,3078912.0,7191552.0,8207616.0
480.0,480.0,3091008.0,7203648.0,8237856.0
480.0,480.0,3091248.0,7209696.0,8232048.0
720.0,720.0,3084960.0,7197600.0,8225760.0
480.0,480.0,3078912.0,7191792.0,8225760.0
6528.0,480.0,3097056.0,7215744.0,3249984.0
480.0,480.0,3072864.0,7179456.0,3072864.0
480.0,6528.0,3091008.0,6888032.0,3091008.0
480.0,720.0,3085200.0,3091008.0,3085200.0
720.0,480.0,3091008.0,3085200.0,3091008.0
480.0,480.0,3084960.0,3084960.0,3084960.0
480.0,480.0,3091008.0,3091008.0,3091008.0
480.0,480.0,3084960.0,3084960.0,3084960.0
480.0,480.0,3091248.0,3091008.0,3091248.0
6768.0,12816.0,1263912.0,1757408.0,776872.0
480.0,480.0,480.0,480.0,480.0
480.0,369408.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
480.0,950016.0,720.0,480.0,720.0
720.0,950256.0,480.0,720.0,480.0
480.0,943968.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
720.0,1742544.0,720.0,480.0,720.0
480.0,3006336.0,480.0,720.0,480.0
480.0,5740032.0,480.0,480.0,480.0
480.0,6066624.0,480.0,480.0,480.0
480.0,6102912.0,762768.0,480.0,480.0
720.0,6091056.0,2056800.0,480.0,720.0
480.0,6096864.0,2062848.0,720.0,480.0
480.0,6102912.0,2062848.0,480.0,480.0
480.0,6375072.0,2153568.0,480.0,480.0
480.0,5836800.0,1972128.0,480.0,480.0
480.0,6865888.0,2081232.0,480.0,6768.0
720.0,5891232.0,2020512.0,720.0,480.0
480.0,5305784.0,2068896.0,480.0,480.0
480.0,2897472.0,2056800.0,480.0,480.0
480.0,2104624.0,2056800.0,480.0,6528.0
480.0,847200.0,2057040.0,480.0,720.0
720.0,1663920.0,2062848.0,720.0,480.0
480.0,1790688.0,2056800.0,480.0,480.0
480.0,1790688.0,2056800.0,480.0,480.0
480.0,1790688.0,2056800.0,480.0,480.0
480.0,1796976.0,2063088.0,480.0,720.0
720.0,1784640.0,2056800.0,720.0,480.0
480.0,1790688.0,2056800.0,1754400.0,480.0
480.0,1796736.0,2056800.0,2056800.0,480.0
480.0,1796736.0,1287064.0,2062848.0,480.0
480.0,1796736.0,720.0,2056800.0,720.0
720.0,1790928.0,480.0,2057040.0,480.0
480.0,1784640.0,480.0,2056800.0,480.0
480.0,1796736.0,480.0,2056800.0,480.0
480.0,1519216.0,6528.0,2062848.0,480.0
480.0,950016.0,720.0,2056800.0,720.0
720.0,950256.0,480.0,2063088.0,480.0
480.0,943968.0,480.0,2056800.0,480.0
480.0,950016.0,480.0,2056800.0,480.0
480.0,950016.0,480.0,2056800.0,480.0
480.0,950016.0,720.0,2056800.0,720.0
720.0,950256.0,480.0,2063088.0,480.0
480.0,950016.0,480.0,2056800.0,480.0
480.0,943968.0,480.0,2056800.0,480.0
480.0,950016.0,480.0,2062848.0,480.0
480.0,950016.0,720.0,2056800.0,720.0
720.0,950256.0,480.0,2057040.0,480.0
480.0,950016.0,480.0,295192.0,480.0
480.0,950016.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
480.0,950256.0,720.0,480.0,720.0
720.0,950016.0,480.0,720.0,480.0
480.0,943968.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
480.0,806312.0,6768.0,480.0,720.0
720.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,2849328.0,720.0,480.0,720.0
720.0,5945664.0,480.0,720.0,480.0
480.0,6157344.0,480.0,480.0,480.0
480.0,6187584.0,480.0,480.0,480.0
480.0,8993856.0,480.0,480.0,480.0
480.0,13046016.0,1000.0,480.0,720.0
720.0,13366800.0,480.0,720.0,480.0
480.0,18211008.0,480.0,480.0,480.0
3816768.0,14678976.0,480.0,480.0,480.0
4318752.0,15126528.0,480.0,480.0,480.0
3907488.0,13668960.0,480.0,480.0,480.0
4119168.0,14406816.0,720.0,480.0,720.0
4089168.0,14328432.0,480.0,720.0,480.0
4137592.0,14461528.0,480.0,480.0,480.0
4125216.0,14449152.0,480.0,480.0,480.0
4107072.0,14370528.0,480.0,480.0,480.0
4101024.0,14352384.0,720.0,480.0,480.0
4131504.0,14449392.0,480.0,480.0,720.0
4101024.0,13534784.0,480.0,720.0,6528.0
4125216.0,11346528.0,480.0,480.0,480.0
4113120.0,8457312.0,480.0,480.0,6528.0
4107072.0,5576136.0,480.0,6528.0,480.0
4113120.0,1243308.0,1220.0,980.0,7268.0
4119908.0,480.0,480.0,720.0,480.0
4119168.0,480.0,480.0,480.0,480.0
323792.0,480.0,480.0,6528.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,847440.0,720.0,480.0,720.0
720.0,950016.0,480.0,720.0,480.0
480.0,950016.0,480.0,760.0,480.0
480.0,943968.0,480.0,480.0,480.0
480.0,950016.0,480.0,480.0,480.0
480.0,950016.0,720.0,480.0,720.0
720.0,950256.0,480.0,720.0,480.0
480.0,950016.0,480.0,393600.0,480.0
480.0,950016.0,480.0,1028640.0,480.0
480.0,943968.0,480.0,1028640.0,480.0
480.0,950016.0,720.0,1028640.0,1000.0
720.0,950256.0,480.0,1028880.0,480.0
480.0,950016.0,480.0,1034688.0,480.0
480.0,943968.0,480.0,1028640.0,387552.0
480.0,956064.0,480.0,1028640.0,1034688.0
480.0,943968.0,720.0,1028640.0,1022832.0
720.0,950256.0,480.0,1028880.0,1028640.0
480.0,950016.0,480.0,1028640.0,1028640.0
480.0,950016.0,480.0,1028640.0,1034688.0
480.0,943968.0,480.0,1028640.0,1923744.0
480.0,950256.0,720.0,1034688.0,2057040.0
720.0,950016.0,480.0,1028880.0,2056800.0
480.0,950016.0,480.0,1028640.0,2056800.0
480.0,943968.0,480.0,1028640.0,2056800.0
480.0,950016.0,720.0,1028640.0,2062848.0
720.0,950256.0,480.0,2800704.0,2057040.0
480.0,950016.0,480.0,3097296.0,2062848.0
480.0,950016.0,480.0,3084960.0,2056800.0
480.0,2722080.0,480.0,3084960.0,2056800.0
480.0,3012384.0,480.0,3084960.0,2056800.0
480.0,2516128.0,720.0,3109152.0,2069136.0
720.0,2050752.0,480.0,3073104.0,2056800.0
480.0,2068896.0,480.0,3103104.0,2062848.0
480.0,2389440.0,480.0,3078912.0,2050752.0
480.0,3006336.0,480.0,3084960.0,2056800.0
480.0,3000288.0,720.0,3084960.0,2056800.0
720.0,3048912.0,480.0,3121488.0,2081232.0
480.0,3000288.0,480.0,3084960.0,2056800.0
480.0,3036576.0,480.0,3121248.0,2080992.0
480.0,2957952.0,480.0,2626520.0,2020512.0
480.0,3006336.0,480.0,2056800.0,2056800.0
480.0,2982384.0,720.0,273848.0,2044944.0
720.0,3012384.0,480.0,720.0,2056800.0
480.0,3006336.0,2570880.0,480.0,2056800.0
480.0,3006336.0,3091008.0,480.0,2056800.0
480.0,3006336.0,3085200.0,480.0,1670936.0
720.0,3012624.0,3091008.0,720.0,1034928.0
480.0,3006336.0,3084960.0,480.0,1028640.0
480.0,3012384.0,1543408.0,480.0,1028640.0
480.0,3006336.0,480.0,480.0,1028640.0
480.0,3012624.0,720.0,480.0,1028880.0
720.0,3006336.0,480.0,720.0,134744.0
480.0,3006336.0,480.0,480.0,480.0
480.0,3006336.0,480.0,480.0,480.0
480.0,1237600.0,720.0,6528.0,480.0
720.0,329600.0,480.0,6528.0,720.0
480.0,480.0,480.0,720.0,480.0
480.0,480.0,480.0,480.0,206112.0
480.0,480.0,480.0,480.0,3091008.0
480.0,480.0,720.0,480.0,3103344.0
720.0,720.0,480.0,2909808.0,3078912.0
480.0,480.0,480.0,5129184.0,3320832.0
480.0,480.0,480.0,5153376.0,7209696.0
480.0,480.0,480.0,5141280.0,7197600.0
720.0,720.0,164016.0,5159424.0,8939664.0
480.0,480.0,3091008.0,5141520.0,10294176.0
480.0,480.0,3084960.0,5147328.0,10269984.0
480.0,480.0,3084960.0,5141280.0,10282080.0
480.0,480.0,3097296.0,5153376.0,10312560.0
720.0,720.0,3072864.0,5129424.0,10263936.0
480.0,480.0,3091008.0,5153376.0,10300224.0
480.0,480.0,3084960.0,5141280.0,10276032.0
480.0,480.0,3091008.0,5153376.0,10306272.0
480.0,6768.0,3085200.0,5141280.0,10023984.0
720.0,6528.0,3091008.0,4276056.0,6169440.0
480.0,480.0,3084960.0,480.0,6169440.0
480.0,480.0,3084960.0,480.0,6181536.0
480.0,480.0,3091248.0,480.0,6169440.0
720.0,720.0,3091008.0,480.0,6187824.0
6528.0,480.0,3078912.0,720.0,3879496.0
480.0,480.0,3091008.0,480.0,3091008.0
480.0,480.0,3084960.0,480.0,3078912.0
480.0,480.0,3218256.0,480.0,3218256.0
720.0,6768.0,1753280.0,480.0,2957952.0
480.0,480.0,480.0,720.0,3091008.0
480.0,480.0,480.0,480.0,3084960.0
480.0,480.0,480.0,480.0,3091008.0
480.0,480.0,720.0,480.0,3085200.0
720.0,720.0,480.0,720.0,3091008.0
480.0,480.0,480.0,480.0,3084960.0
480.0,480.0,480.0,480.0,3091008.0
6528.0,480.0,720.0,480.0,323792.0
720.0,720.0,480.0,480.0,720.0
480.0,480.0,480.0,823248.0,480.0
480.0,480.0,480.0,950016.0,480.0
480.0,480.0,480.0,950016.0,480.0
480.0,480.0,720.0,950016.0,720.0
720.0,720.0,480.0,950256.0,480.0
480.0,480.0,480.0,943968.0,480.0
480.0,480.0,480.0,950016.0,480.0
480.0,2673696.0,720.0,950016.0,480.0
720.0,3085200.0,480.0,950016.0,720.0
480.0,3091008.0,480.0,950256.0,480.0
480.0,3084960.0,480.0,943968.0,480.0
480.0,3091008.0,1766496.0,950016.0,480.0
480.0,3084960.0,2057040.0,950016.0,720.0
720.0,3091248.0,2062848.0,950256.0,480.0
480.0,3084960.0,2050752.0,950016.0,480.0
480.0,3091008.0,2062848.0,950016.0,480.0
480.0,3084960.0,2776512.0,943968.0,480.0
480.0,2463464.0,2909808.0,2691840.0,720.0
720.0,480.0,2903520.0,3883536.0,480.0
480.0,480.0,2897472.0,4034496.0,480.0
480.0,480.0,2897472.0,4028448.0,480.0
480.0,6528.0,2909808.0,3879536.0,480.0
720.0,720.0,2891424.0,3079152.0,720.0
480.0,480.0,2909568.0,3097056.0,480.0
480.0,480.0,2897472.0,3084960.0,480.0
480.0,480.0,2909568.0,3091008.0,480.0
480.0,327312.0,2897712.0,3084960.0,720.0
720.0,950016.0,2897472.0,3085200.0,480.0
480.0,943968.0,2897472.0,3084960.0,480.0
480.0,950016.0,2909568.0,3097056.0,480.0
480.0,950016.0,2897712.0,3084960.0,480.0
720.0,950256.0,2903520.0,3084960.0,720.0
480.0,943968.0,2897472.0,3085200.0,480.0
480.0,950016.0,2903520.0,3091008.0,480.0
480.0,956064.0,2903520.0,2214736.0,853248.0
480.0,950016.0,2897712.0,2056800.0,1028880.0
720.0,950256.0,2897472.0,2057040.0,1028640.0
480.0,956064.0,1128736.0,2062848.0,1034688.0
480.0,943968.0,841152.0,2056800.0,1028640.0
480.0,950016.0,847200.0,2909568.0,1028640.0
720.0,950256.0,841392.0,3078912.0,1028880.0
480.0,956064.0,841152.0,1333008.0,1028640.0
480.0,950016.0,847200.0,1034688.0,1028640.0
480.0,943968.0,841152.0,1028640.0,1028640.0
480.0,950016.0,841392.0,1028640.0,1028880.0
720.0,950256.0,847200.0,1028880.0,1034688.0
480.0,950016.0,841152.0,1028640.0,1028640.0
480.0,950016.0,847200.0,1028640.0,1028640.0
480.0,943968.0,841152.0,1361280.0,1028640.0
480.0,950256.0,841392.0,2056800.0,1028880.0
720.0,1252416.0,847200.0,2057040.0,1034688.0
480.0,1972128.0,877440.0,2141472.0,1070976.0
480.0,1820928.0,810912.0,1972128.0,986304.0
480.0,1893504.0,841152.0,2056800.0,1028640.0
720.0,1899792.0,841392.0,2056800.0,1028880.0
480.0,1899552.0,847200.0,2063088.0,1028640.0
480.0,2843040.0,841152.0,2062848.0,1028640.0
480.0,4070224.0,1766496.0,2062848.0,1034688.0
480.0,4034496.0,3925872.0,2056800.0,1028880.0
720.0,4040784.0,3931680.0,2057040.0,1028640.0
480.0,4034496.0,3931680.0,2056800.0,1028640.0
480.0,4040544.0,3931680.0,2062848.0,1633440.0
480.0,4028448.0,3925632.0,2056800.0,2225584.0
480.0,4046832.0,3937968.0,2062848.0,2057040.0
720.0,4034496.0,3925632.0,2057040.0,2056800.0
480.0,4040544.0,3937728.0,2056800.0,2062848.0
480.0,4028448.0,3925632.0,2056800.0,2056800.0
480.0,2045912.0,3931920.0,2728128.0,2068896.0
720.0,956304.0,3925632.0,2567360.0,2050992.0
480.0,950016.0,3931680.0,1881408.0,2062848.0
480.0,950016.0,3925632.0,1869312.0,2056800.0
480.0,956064.0,3937728.0,1011704.0,2062848.0
480.0,359840.0,3925872.0,853248.0,2050992.0
720.0,480.0,3937728.0,841392.0,2062848.0
480.0,480.0,3925632.0,841152.0,2056800.0
480.0,6528.0,935200.0,847200.0,2056800.0
480.0,480.0,841392.0,841152.0,2056800.0
720.0,720.0,847200.0,841152.0,2063088.0
480.0,480.0,841152.0,847440.0,2056800.0
480.0,6528.0,511840.0,841152.0,2056800.0
480.0,480.0,480.0,841152.0,2056800.0
480.0,480.0,720.0,847200.0,2063088.0
720.0,720.0,480.0,841392.0,2056800.0
480.0,480.0,480.0,847200.0,2062848.0
480.0,480.0,480.0,841152.0,2056800.0
480.0,6528.0,480.0,841152.0,1441632.0
720.0,720.0,720.0,847200.0,720.0
480.0,480.0,480.0,841392.0,480.0
480.0,480.0,480.0,841152.0,480.0
480.0,480.0,480.0,847200.0,480.0
480.0,480.0,720.0,841152.0,720.0
720.0,720.0,480.0,847440.0,480.0
480.0,480.0,480.0,841152.0,480.0
480.0,480.0,480.0,841152.0,480.0
480.0,480.0,480.0,841152.0,480.0
480.0,720.0,720.0,847200.0,720.0
720.0,480.0,480.0,841392.0,480.0
480.0,480.0,480.0,847200.0,480.0
480.0,480.0,480.0,841152.0,480.0
480.0,480.0,720.0,847200.0,480.0
720.0,720.0,480.0,841392.0,720.0
480.0,480.0,480.0,841152.0,480.0
480.0,480.0,480.0,841152.0,480.0
480.0,480.0,480.0,883488.0,480.0
480.0,480.0,720.0,804864.0,480.0
720.0,720.0,480.0,847440.0,720.0
480.0,480.0,480.0,841152.0,480.0
480.0,480.0,480.0,847200.0,480.0
480.0,480.0,480.0,841152.0,480.0
480.0,720.0,720.0,841152.0,720.0
720.0,480.0,480.0,847440.0,480.0
480.0,480.0,480.0,841152.0,480.0
480.0,480.0,480.0,841152.0,480.0
480.0,480.0,720.0,847200.0,480.0
720.0,720.0,760.0,841392.0,720.0
480.0,480.0,480.0,847200.0,480.0
480.0,6528.0,480.0,23032.0,480.0
480.0,480.0,480.0,480.0,480.0
480.0,720.0,720.0,480.0,720.0
720.0,480.0,480.0,720.0,194016.0
480.0,480.0,480.0,480.0,3084960.0
480.0,480.0,480.0,480.0,3091008.0
480.0,480.0,176112.0,480.0,3084960.0
720.0,720.0,3091008.0,480.0,3091248.0
480.0,480.0,3248256.0,720.0,3084960.0
480.0,480.0,6181536.0,480.0,3091008.0
480.0,480.0,6169440.0,480.0,3084960.0
480.0,480.0,6181776.0,2824896.0,3091248.0
720.0,720.0,6181536.0,7397424.0,3091008.0
480.0,480.0,6139200.0,9272064.0,3091008.0
480.0,480.0,6157344.0,9241824.0,3078912.0
480.0,480.0,6181536.0,9278112.0,3097056.0
720.0,720.0,6181776.0,9272064.0,3091248.0
480.0,480.0,6175488.0,9254160.0,3084960.0
480.0,480.0,6169440.0,9259968.0,3084960.0
480.0,480.0,6187584.0,9272064.0,3091008.0
480.0,480.0,6157584.0,9235776.0,3079152.0
720.0,720.0,6181536.0,9278352.0,3091008.0
480.0,480.0,6169440.0,9259968.0,3084960.0
480.0,480.0,6181536.0,9266016.0,3091008.0
480.0,12576.0,6163392.0,3107080.0,3084960.0
480.0,720.0,6175728.0,480.0,3085200.0
720.0,480.0,6175488.0,720.0,3091008.0
6528.0,6528.0,4958720.0,480.0,2860584.0
480.0,480.0,3084960.0,480.0,480.0
480.0,480.0,3097296.0,480.0,480.0
720.0,720.0,3078912.0,720.0,720.0
760.0,760.0,3097056.0,480.0,480.0
480.0,480.0,3084960.0,480.0,480.0
6528.0,480.0,1853936.0,480.0,480.0
480.0,480.0,720.0,480.0,720.0
720.0,1137744.0,480.0,720.0,480.0
480.0,3816768.0,480.0,480.0,480.0
480.0,3931680.0,480.0,480.0,480.0
480.0,3931680.0,480.0,480.0,480.0
720.0,4095216.0,720.0,480.0,720.0
480.0,3660208.0,480.0,6768.0,480.0
480.0,841152.0,480.0,480.0,480.0
980.0,841652.0,980.0,980.0,980.0
480.0,847200.0,720.0,480.0,480.0
720.0,841392.0,877440.0,480.0,720.0
480.0,847200.0,1034688.0,720.0,480.0
480.0,841152.0,1028640.0,480.0,480.0
480.0,841152.0,1028640.0,480.0,760.0
480.0,841392.0,1028880.0,480.0,720.0
720.0,1724160.0,1028640.0,720.0,480.0
480.0,1869312.0,1028640.0,480.0,480.0
480.0,1875360.0,1028640.0,480.0,480.0
480.0,1869312.0,1028880.0,480.0,480.0
720.0,1875600.0,1034688.0,480.0,720.0
480.0,2201952.0,1028640.0,720.0,480.0
480.0,2818848.0,1028640.0,760.0,480.0
480.0,3617184.0,1028640.0,480.0,480.0
480.0,3780480.0,1028880.0,480.0,720.0
720.0,3762576.0,1028640.0,720.0,480.0
480.0,3780480.0,1034688.0,480.0,480.0
480.0,3756288.0,1028640.0,480.0,480.0
480.0,3780480.0,1028640.0,480.0,480.0
720.0,3762576.0,1028880.0,480.0,720.0
480.0,3774432.0,1028640.0,720.0,480.0
480.0,3768384.0,1306848.0,480.0,480.0
480.0,3774432.0,1881408.0,339168.0,480.0
480.0,3756288.0,1869552.0,1028640.0,720.0
720.0,3774672.0,1875360.0,1028880.0,480.0
480.0,3768384.0,1869312.0,1028640.0,480.0
480.0,4113120.0,1869312.0,1028640.0,480.0
480.0,4790496.0,1869312.0,1028640.0,480.0
480.0,4802832.0,1875600.0,1034688.0,720.0
720.0,4790496.0,1869312.0,1028880.0,480.0
480.0,4808640.0,1881408.0,1028640.0,480.0
480.0,4790496.0,1869312.0,1028640.0,480.0
480.0,4808640.0,1869552.0,1028640.0,480.0
720.0,4784688.0,1875360.0,1028880.0,720.0
480.0,3882736.0,1869312.0,1040736.0,480.0
480.0,3768384.0,1875360.0,1028640.0,480.0
480.0,3774432.0,1875360.0,1028640.0,480.0
480.0,3762576.0,1863504.0,1028640.0,720.0
720.0,3774432.0,1881408.0,1028880.0,480.0
480.0,3756288.0,1869312.0,1028640.0,480.0
480.0,3780480.0,1869312.0,1028640.0,480.0
480.0,3762336.0,1875600.0,1028640.0,480.0
720.0,3780720.0,1869312.0,1034688.0,720.0
480.0,3332368.0,1869312.0,1028880.0,480.0
480.0,2818848.0,1881408.0,1034688.0,480.0
480.0,2824896.0,1863264.0,1028640.0,480.0
480.0,2482448.0,1881648.0,1028640.0,6768.0
720.0,1784880.0,1869312.0,1028880.0,480.0
480.0,1875360.0,1947936.0,1077024.0,480.0
480.0,1718112.0,903360.0,980256.0,480.0
480.0,1796736.0,841152.0,1034688.0,480.0
480.0,1562832.0,841392.0,1034688.0,720.0
720.0,943968.0,847200.0,1028880.0,480.0
480.0,950016.0,841152.0,1028640.0,480.0
480.0,950016.0,847200.0,1028640.0,480.0
480.0,950016.0,841392.0,1028640.0,480.0
720.0,944208.0,841152.0,1028640.0,720.0
480.0,950016.0,847200.0,1028880.0,480.0
480.0,950016.0,841152.0,1034688.0,480.0
480.0,950016.0,841152.0,1028640.0,480.0
480.0,950016.0,847440.0,1028640.0,720.0
720.0,944208.0,841152.0,1028880.0,480.0
480.0,956064.0,847200.0,682264.0,480.0
480.0,950016.0,841152.0,480.0,480.0
480.0,950016.0,841152.0,480.0,480.0
720.0,950256.0,847440.0,480.0,720.0
480.0,950016.0,841152.0,720.0,480.0
480.0,943968.0,841152.0,480.0,480.0
480.0,58240.0,847200.0,480.0,6528.0
480.0,480.0,841392.0,480.0,720.0
720.0,720.0,847200.0,720.0,480.0
480.0,480.0,841152.0,480.0,480.0
480.0,480.0,841152.0,480.0,480.0
480.0,480.0,847200.0,480.0,480.0
480.0,720.0,841392.0,480.0,720.0
