,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port1,9_port4,9_port2,9_port3,10_port4,10_port1,10_port2,10_port3,Host_3,Host_6,Host_1,Host_4,Host_2,Host_7,Host_8,Host_5
926,320.0,320.0,584960.0,931712.0,320.0,320.0,320.0,931712.0,580928.0,584960.0,580928.0,320.0,935744.0,320.0,320.0,320.0,584960.0,580928.0,320.0,320.0,320.0,584960.0,2072768.0,6999872.0,320.0,1141376.0,7011968.0,931712.0,320.0,320.0,1717952.0,6979712.0,0.0,0.0,0.0,0.0,0.0,4032.0,1201536.0,0.0
927,320.0,320.0,601088.0,1649408.0,320.0,320.0,320.0,1649408.0,601088.0,597056.0,601088.0,320.0,1649408.0,320.0,320.0,320.0,597056.0,601088.0,320.0,320.0,320.0,601088.0,2133248.0,12402752.0,320.0,1169600.0,11717312.0,959936.0,685760.0,320.0,1774400.0,11717312.0,0.0,0.0,983808.0,612864.0,0.0,0.0,0.0,0.0
928,320.0,320.0,605120.0,1935680.0,320.0,320.0,320.0,1939712.0,605120.0,609152.0,605120.0,320.0,1939712.0,320.0,320.0,320.0,609152.0,605120.0,320.0,320.0,320.0,605120.0,2149376.0,12797888.0,320.0,1185728.0,11830208.0,972032.0,968000.0,320.0,1790528.0,11826176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,320.0,320.0,588992.0,1887296.0,320.0,320.0,320.0,1883264.0,588992.0,588992.0,588992.0,320.0,1887296.0,320.0,320.0,320.0,588992.0,593024.0,320.0,320.0,320.0,588992.0,2096960.0,11544368.0,320.0,1153472.0,10588784.0,939776.0,943808.0,320.0,1742144.0,10625072.0,0.0,0.0,0.0,0.0,0.0,0.0,1201536.0,0.0
930,320.0,320.0,379786.6666666667,1903424.0,320.0,320.0,320.0,1907456.0,597056.0,379786.6666666667,593024.0,320.0,1895360.0,320.0,320.0,320.0,597056.0,379786.6666666667,320.0,320.0,320.0,379786.6666666667,2109056.0,955904.0,320.0,1157504.0,320.0,951872.0,1512320.0,320.0,1536970.6666666667,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,320.0,320.0,4352.0,5482746.666666667,320.0,320.0,320.0,5498874.666666667,613184.0,320.0,617216.0,320.0,5515002.666666667,320.0,480.0,320.0,609152.0,320.0,320.0,320.0,320.0,4352.0,2003130.6666666667,4657280.0,320.0,1193792.0,4352.0,813690.6666666666,5366912.0,320.0,1193792.0,320.0,0.0,0.0,12987072.0,0.0,0.0,0.0,0.0,0.0
932,320.0,320.0,320.0,13459136.0,320.0,320.0,320.0,13467200.0,196101.3333333333,4352.0,196101.3333333333,320.0,12354368.0,320.0,320.0,4352.0,1329093.3333333333,320.0,320.0,320.0,320.0,320.0,2234048.0,12346304.0,320.0,2225984.0,320.0,320.0,13051904.0,320.0,1141376.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,320.0,320.0,320.0,22083584.0,320.0,320.0,320.0,22087776.0,320.0,320.0,320.0,320.0,12701120.0,320.0,320.0,320.0,9386816.0,320.0,320.0,320.0,320.0,320.0,10564160.0,12705152.0,320.0,10552064.0,320.0,320.0,13414784.0,320.0,1173632.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,320.0,320.0,4352.0,15859701.333333334,320.0,320.0,320.0,15847605.333333334,320.0,4352.0,320.0,320.0,12632576.0,320.0,320.0,320.0,3199221.333333333,4352.0,320.0,320.0,320.0,4352.0,4408821.333333333,12632576.0,320.0,4424949.333333333,4352.0,320.0,13358336.0,320.0,1169600.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1197504.0,0.0
935,320.0,320.0,165632.0,12475328.0,320.0,320.0,320.0,12471296.0,320.0,161600.0,320.0,320.0,12471296.0,480.0,320.0,320.0,320.0,161600.0,320.0,320.0,320.0,165632.0,1149440.0,12467264.0,320.0,1153472.0,165632.0,320.0,13180928.0,320.0,1153472.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1032192.0,0.0
