,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port1,9_port4,9_port2,9_port3,10_port4,10_port1,10_port2,10_port3,Host_5,Host_7,Host_3,Host_8,Host_6,Host_1,Host_2,Host_4
24,320.0,320.0,1004288.0,5782208.0,320.0,320.0,320.0,5814464.0,1092992.0,3376629.333333333,4352.0,320.0,8190837.333333333,1088960.0,320.0,320.0,1092992.0,3392757.333333333,320.0,320.0,320.0,1004128.0,6310400.0,320.0,320.0,5624960.0,1004288.0,669632.0,320.0,320.0,556576.0,160.0,951552.0,0.0,0.0,528192.0,0.0,628992.0,1028160.0,0.0
25,320.0,320.0,1008320.0,11021301.333333334,160.0,160.0,320.0,10989045.333333334,1092992.0,1000256.0,4352.0,320.0,10968885.333333334,1084928.0,320.0,320.0,1084928.0,1000256.0,320.0,320.0,320.0,1004288.0,11585621.333333334,12416.0,320.0,10936629.333333334,1004288.0,665600.0,12416.0,320.0,556736.0,320.0,947520.0,0.0,0.0,528192.0,0.0,633024.0,1366848.0,0.0
26,320.0,160.0,1004128.0,2653376.0,320.0,320.0,320.0,2657408.0,1088960.0,1008320.0,320.0,320.0,2653376.0,1092992.0,320.0,320.0,1092992.0,1004288.0,320.0,320.0,320.0,1004288.0,2121152.0,1092992.0,160.0,1451840.0,1008320.0,669632.0,1088960.0,320.0,560768.0,320.0,0.0,0.0,0.0,616896.0,0.0,0.0,1201536.0,0.0
27,320.0,320.0,984128.0,2600960.0,320.0,320.0,160.0,2596928.0,1068800.0,980096.0,320.0,320.0,2600800.0,1068800.0,320.0,320.0,1064768.0,984128.0,320.0,320.0,320.0,984128.0,2076800.0,1064608.0,320.0,1423616.0,984128.0,657536.0,1068800.0,320.0,544640.0,320.0,955584.0,0.0,0.0,532224.0,0.0,637056.0,2072448.0,0.0
28,320.0,320.0,1000256.0,2637088.0,320.0,320.0,320.0,2645312.0,1084928.0,2721920.0,320.0,160.0,4366976.0,1084928.0,320.0,320.0,1088960.0,2713856.0,320.0,320.0,320.0,1004288.0,2117120.0,1088960.0,320.0,1447808.0,1000096.0,669632.0,1084928.0,320.0,556736.0,320.0,951552.0,0.0,0.0,314496.0,0.0,633024.0,2060352.0,0.0
29,160.0,320.0,984128.0,2600960.0,320.0,320.0,320.0,2600960.0,1068800.0,3120928.0,320.0,320.0,4733888.0,1068800.0,320.0,320.0,1068800.0,3125120.0,320.0,320.0,160.0,984128.0,2080832.0,1068800.0,320.0,1419584.0,984128.0,653504.0,1068800.0,320.0,548672.0,320.0,1104768.0,0.0,0.0,737856.0,0.0,0.0,2403072.0,0.0
30,320.0,320.0,1012352.0,2669504.0,320.0,320.0,320.0,2669504.0,1097024.0,3205760.0,320.0,320.0,4866944.0,8782016.0,320.0,320.0,1097024.0,3201728.0,160.0,320.0,320.0,1008320.0,2133248.0,1097024.0,320.0,1459744.0,1012352.0,673504.0,1097024.0,320.0,560768.0,320.0,947520.0,0.0,0.0,628992.0,0.0,4032.0,2052288.0,0.0
31,320.0,320.0,1012352.0,2673536.0,320.0,320.0,320.0,2673376.0,1100896.0,3209792.0,320.0,320.0,4866944.0,9882752.0,320.0,320.0,1097024.0,3209792.0,320.0,160.0,320.0,1012352.0,2552576.0,1097024.0,320.0,1463936.0,1012352.0,1097024.0,1101056.0,320.0,984128.0,320.0,951552.0,0.0,4032.0,633024.0,0.0,0.0,0.0,0.0
32,320.0,320.0,1008320.0,2665472.0,320.0,320.0,320.0,2661440.0,1092992.0,3197696.0,160.0,320.0,4854848.0,9858400.0,320.0,320.0,1097024.0,3201728.0,320.0,320.0,320.0,1012352.0,2802560.0,1097024.0,320.0,1455872.0,1008320.0,1342976.0,1092992.0,320.0,1234112.0,320.0,1108800.0,0.0,741888.0,7906752.0,0.0,737856.0,0.0,0.0
33,320.0,320.0,1008320.0,2653376.0,320.0,320.0,320.0,2657408.0,1092992.0,3185600.0,4352.0,320.0,4834688.0,3269178.6666666665,160.0,346.6666666666667,1088800.0,3185440.0,320.0,320.0,320.0,1004288.0,2794496.0,1088960.0,320.0,1455872.0,1004288.0,1342976.0,1092992.0,320.0,1226048.0,320.0,0.0,0.0,0.0,15031296.0,0.0,633024.0,0.0,0.0
34,320.0,320.0,996224.0,2637248.0,320.0,320.0,320.0,2637248.0,1088960.0,2102517.333333333,4352.0,320.0,3735477.3333333335,1084928.0,320.0,528512.0,1088960.0,2102517.333333333,320.0,320.0,320.0,1000256.0,2770304.0,1084928.0,320.0,1439744.0,1000442.6666666666,1330880.0,1080736.0,160.0,1221856.0,320.0,0.0,0.0,0.0,596736.0,0.0,0.0,0.0,0.0
35,320.0,320.0,988160.0,2609024.0,320.0,320.0,320.0,2600960.0,1068800.0,988160.0,320.0,320.0,2609024.0,1072832.0,320.0,657536.0,1072832.0,988160.0,320.0,320.0,320.0,983968.0,10564000.0,1068986.6666666667,320.0,1423616.0,988160.0,9112640.0,1073018.6666666667,320.0,9052160.0,160.0,4032.0,0.0,0.0,548352.0,0.0,0.0,1068480.0,0.0
36,320.0,320.0,988000.0,2609024.0,160.0,160.0,320.0,2609024.0,1072832.0,988160.0,320.0,320.0,2613056.0,1072832.0,320.0,661568.0,1068800.0,988160.0,320.0,320.0,320.0,988160.0,17737274.666666668,1072832.0,320.0,1427834.6666666667,988160.0,16313792.0,1072832.0,320.0,16204928.0,320.0,0.0,0.0,0.0,528192.0,0.0,0.0,0.0,0.0
37,506.6666666666667,320.0,1012352.0,2669504.0,320.0,320.0,320.0,2669504.0,1097024.0,1008320.0,320.0,506.6666666666667,2665658.6666666665,1092992.0,320.0,673664.0,1097210.6666666667,1012352.0,506.6666666666667,544640.0,506.6666666666667,1012352.0,17600000.0,1097024.0,160.0,1463936.0,1008320.0,16680704.0,1097024.0,544640.0,16027520.0,506.6666666666667,0.0,0.0,633024.0,528192.0,0.0,0.0,1028160.0,0.0
38,320.0,160.0,988160.0,2604992.0,320.0,320.0,320.0,2613242.6666666665,1072832.0,988160.0,320.0,320.0,2604832.0,1072832.0,320.0,657536.0,1072832.0,988160.0,320.0,548858.6666666666,320.0,988160.0,5198000.0,1076704.0,320.0,1790528.0,992192.0,4343216.0,1076864.0,548672.0,3629552.0,320.0,0.0,0.0,0.0,528192.0,0.0,0.0,0.0,0.0
39,605.3333333333334,605.3333333333334,992477.3333333334,2629496.0,605.3333333333334,605.3333333333334,445.3333333333333,2625437.333333333,1077149.3333333333,996696.0,605.3333333333334,445.3333333333333,2625437.333333333,1081181.3333333333,605.3333333333334,665885.3333333334,1081181.3333333333,992477.3333333334,605.3333333333334,552989.3333333334,605.3333333333334,996509.3333333334,2210141.333333333,8633117.333333334,605.3333333333334,1988381.3333333333,8560541.333333334,1323101.3333333333,1077149.3333333333,552989.3333333334,665885.3333333334,7536413.333333333,4032.0,0.0,0.0,620928.0,4032.0,428917.3333333333,0.0,0.0
40,160.0,506.6666666666667,988160.0,2604992.0,320.0,320.0,320.0,2604992.0,1072832.0,988000.0,320.0,320.0,2613056.0,1073018.6666666667,506.6666666666667,657536.0,1072832.0,988160.0,320.0,548672.0,320.0,988160.0,2197760.0,11785856.0,320.0,1976000.0,11709088.0,1318784.0,1072832.0,548672.0,657536.0,10717376.0,0.0,0.0,0.0,471744.0,0.0,0.0,0.0,0.0
41,320.0,320.0,988346.6666666666,2613056.0,320.0,506.6666666666667,320.0,2613056.0,1073018.6666666667,988160.0,320.0,320.0,2609024.0,1072832.0,320.0,657536.0,1072832.0,992192.0,320.0,548672.0,160.0,988160.0,2193728.0,11806016.0,506.6666666666667,1975840.0,11717312.0,1318624.0,1072832.0,548858.6666666666,657722.6666666666,10729472.0,556848.0,0.0,0.0,612864.0,0.0,0.0,0.0,0.0
42,320.0,320.0,1000256.0,10316506.666666666,320.0,320.0,506.6666666666667,10332474.666666666,1084928.0,992192.0,320.0,320.0,1550938.6666666667,1080896.0,320.0,661568.0,9862592.0,988346.6666666666,160.0,552544.0,320.0,996224.0,1147738.6666666667,17495168.0,320.0,1251045.3333333333,11721344.0,993904.0,931712.0,552704.0,661568.0,16551680.0,0.0,0.0,0.0,528192.0,0.0,0.0,1028160.0,0.0
43,320.0,320.0,1004288.0,6004608.0,320.0,320.0,320.0,5988480.0,1076704.0,1004288.0,160.0,320.0,1076864.0,1076704.0,320.0,661568.0,5976384.0,1004288.0,320.0,548672.0,320.0,1004474.6666666666,661568.0,18826368.0,320.0,1105088.0,11737472.0,657536.0,976064.0,548672.0,673664.0,17850624.0,0.0,0.0,0.0,556416.0,0.0,0.0,1092672.0,0.0
44,320.0,320.0,395888.0,1080896.0,320.0,320.0,320.0,1076864.0,1072832.0,395888.0,320.0,320.0,1072832.0,1072832.0,160.0,661408.0,1076704.0,399920.0,320.0,552704.0,320.0,395888.0,838976.0,12023744.0,320.0,1097024.0,11125040.0,843008.0,1097024.0,552704.0,838976.0,10947200.0,0.0,0.0,0.0,528192.0,0.0,0.0,1028160.0,0.0
45,320.0,320.0,320.0,1072832.0,320.0,320.0,320.0,1072832.0,1072832.0,320.0,320.0,320.0,1076864.0,1076864.0,320.0,657536.0,1076864.0,160.0,320.0,548672.0,320.0,320.0,1322816.0,11810048.0,320.0,1105088.0,10729472.0,1318784.0,1072672.0,548512.0,1318784.0,10729472.0,0.0,0.0,0.0,588672.0,4032.0,0.0,7725312.0,0.0
46,320.0,320.0,320.0,1072832.0,506.6666666666667,320.0,320.0,1076864.0,652410.6666666666,4352.0,506.6666666666667,320.0,1076864.0,652410.6666666666,320.0,661568.0,648378.6666666666,4352.0,320.0,548672.0,320.0,160.0,1322816.0,11435824.0,320.0,1101056.0,10347184.0,1318784.0,1072832.0,548672.0,1322656.0,10379280.0,0.0,0.0,0.0,491904.0,0.0,0.0,2060352.0,0.0
47,320.0,320.0,320.0,1084928.0,160.0,320.0,320.0,1084928.0,320.0,576896.0,320.0,320.0,1677632.0,320.0,320.0,665600.0,320.0,568832.0,320.0,556736.0,320.0,320.0,1330720.0,1084928.0,320.0,1113152.0,320.0,1334912.0,1084928.0,556736.0,1334912.0,320.0,0.0,0.0,0.0,616896.0,0.0,0.0,7205184.0,0.0
48,320.0,320.0,160.0,1076864.0,320.0,160.0,320.0,1072832.0,320.0,7520000.0,320.0,320.0,8588480.0,320.0,320.0,661568.0,320.0,7515968.0,320.0,548672.0,320.0,320.0,1322816.0,1072832.0,160.0,720261.3333333334,320.0,1322816.0,1076864.0,552704.0,1318784.0,320.0,0.0,0.0,0.0,4032.0,0.0,0.0,5935104.0,0.0
49,320.0,160.0,320.0,1068800.0,320.0,320.0,320.0,1072832.0,4352.0,8666613.333333334,4352.0,320.0,9738965.333333334,320.0,320.0,3693632.0,4352.0,5634549.333333333,320.0,552704.0,320.0,320.0,1314752.0,1072672.0,320.0,548672.0,320.0,1318784.0,1072832.0,548672.0,1318784.0,320.0,0.0,0.0,0.0,528192.0,0.0,0.0,0.0,0.0
50,320.0,320.0,320.0,1076704.0,320.0,320.0,160.0,1072832.0,320.0,6443456.0,320.0,160.0,7515968.0,320.0,320.0,7100672.0,320.0,320.0,320.0,548672.0,320.0,320.0,1318784.0,1072832.0,320.0,552704.0,320.0,1318784.0,1072832.0,548672.0,1318784.0,320.0,0.0,399168.0,8406720.0,0.0,0.0,0.0,0.0,0.0
51,160.0,320.0,4352.0,430650.6666666667,320.0,320.0,320.0,430650.6666666667,4352.0,6435232.0,4352.0,320.0,6861690.666666667,320.0,320.0,7092608.0,320.0,320.0,320.0,548672.0,320.0,4352.0,1322816.0,434682.6666666667,320.0,548672.0,160.0,1318784.0,434682.6666666667,548672.0,1322816.0,320.0,0.0,665280.0,7568064.0,0.0,0.0,0.0,0.0,4790016.0
52,320.0,320.0,9760.0,2064704.0,320.0,320.0,320.0,2072768.0,320.0,6456928.0,320.0,320.0,6447488.0,320.0,320.0,7108736.0,2084864.0,9760.0,320.0,552704.0,160.0,9760.0,711477.3333333334,2052608.0,320.0,552544.0,4352.0,715349.3333333334,4352.0,552704.0,724949.3333333334,2036480.0,0.0,633024.0,7205184.0,528192.0,0.0,7205184.0,6060528.0,0.0
53,320.0,320.0,423680.0,7532096.0,320.0,320.0,320.0,7535968.0,320.0,9269888.0,320.0,320.0,8858624.0,320.0,320.0,7120832.0,7536128.0,2794496.0,160.0,548512.0,320.0,423680.0,661568.0,7536128.0,320.0,548672.0,320.0,661568.0,320.0,552704.0,1084928.0,7536128.0,0.0,0.0,0.0,0.0,0.0,7237440.0,4032.0,4032.0
54,320.0,320.0,661568.0,12636608.0,320.0,320.0,320.0,12652736.0,160.0,14692928.0,160.0,320.0,14031680.0,160.0,320.0,7140992.0,12660800.0,8221568.0,320.0,552704.0,320.0,665600.0,665600.0,12624512.0,320.0,552704.0,320.0,665600.0,320.0,552704.0,1326848.0,12612416.0,0.0,737856.0,8394624.0,0.0,0.0,0.0,0.0,8410752.0
55,320.0,320.0,665600.0,15128384.0,320.0,320.0,320.0,15120320.0,4352.0,14068400.0,4352.0,320.0,13395056.0,320.0,160.0,6504208.0,15128224.0,8241728.0,320.0,556736.0,320.0,665600.0,665600.0,15128384.0,320.0,556736.0,320.0,665600.0,320.0,552704.0,1330880.0,15120320.0,0.0,0.0,0.0,0.0,0.0,7201152.0,0.0,0.0
56,645440.0,7471616.0,40640.0,9338432.0,7487744.0,320.0,645440.0,9346496.0,320.0,7854656.0,320.0,320.0,7814336.0,320.0,7499840.0,5899136.0,9346496.0,8499616.0,649472.0,572864.0,7463552.0,36608.0,1891328.0,8136896.0,320.0,1762304.0,320.0,685760.0,320.0,1222016.0,722048.0,15592064.0,0.0,633024.0,7193088.0,0.0,0.0,1431792.0,0.0,10285632.0
57,665600.0,7564352.0,320.0,15132416.0,7556288.0,320.0,665600.0,15132416.0,320.0,7572416.0,320.0,320.0,7568384.0,320.0,7556288.0,7145024.0,15128384.0,8233664.0,661568.0,552704.0,7560320.0,320.0,8225600.0,7572416.0,320.0,8112704.0,320.0,665600.0,160.0,1217824.0,665600.0,15140480.0,0.0,745920.0,0.0,0.0,0.0,0.0,0.0,8522554.666666666
58,665600.0,7580480.0,320.0,15172736.0,7580480.0,320.0,665600.0,15168704.0,320.0,7588544.0,320.0,320.0,7596608.0,320.0,7584512.0,7165184.0,15176768.0,17942720.0,669632.0,398394.6666666667,7584512.0,320.0,8245760.0,7592576.0,4352.0,7982586.666666667,320.0,665600.0,4352.0,1063674.6666666667,665440.0,15168544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,669632.0,7580480.0,320.0,15176768.0,7588544.0,320.0,665600.0,15184832.0,4352.0,653936.0,320.0,320.0,637808.0,4352.0,7584512.0,7169216.0,15184832.0,12173360.0,665600.0,320.0,7584512.0,160.0,8245600.0,7592576.0,320.0,7584512.0,320.0,665600.0,320.0,665600.0,669632.0,15180800.0,0.0,0.0,7201152.0,0.0,0.0,8237376.0,0.0,0.0
60,689792.0,7846592.0,320.0,16366208.0,7842560.0,320.0,693824.0,16382336.0,320.0,320.0,320.0,320.0,685760.0,320.0,7842560.0,7419200.0,15708992.0,7559226.666666667,689792.0,320.0,7838528.0,320.0,8540096.0,8515904.0,320.0,7842560.0,320.0,689792.0,629312.0,689792.0,689792.0,15708992.0,0.0,0.0,7193088.0,0.0,0.0,0.0,0.0,0.0
61,681728.0,7765952.0,4352.0,20436341.33333333,7765792.0,320.0,681728.0,20408117.33333333,320.0,4352.0,320.0,320.0,8890880.0,320.0,7765952.0,7346624.0,11513525.333333334,685760.0,685760.0,320.0,7769984.0,4352.0,8447360.0,12674741.333333334,320.0,7765952.0,320.0,685760.0,8894912.0,685760.0,685760.0,11561909.333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,665600.0,7572416.0,160.0,16233152.0,7572416.0,160.0,665600.0,16237184.0,320.0,320.0,320.0,320.0,8657024.0,320.0,7572416.0,7157120.0,7572416.0,665600.0,665600.0,320.0,7576448.0,320.0,8237696.0,8661056.0,320.0,7572416.0,320.0,665600.0,8657024.0,665600.0,665600.0,7572416.0,0.0,0.0,7201152.0,0.0,0.0,9608256.0,0.0,0.0
63,665600.0,7572256.0,320.0,16229120.0,7568384.0,320.0,665600.0,16225088.0,320.0,320.0,320.0,320.0,8657024.0,320.0,7568384.0,7149056.0,7568384.0,665600.0,661568.0,320.0,7568384.0,320.0,8233664.0,8652992.0,160.0,7572416.0,320.0,665600.0,8657024.0,665600.0,665600.0,7568384.0,0.0,0.0,6164928.0,0.0,0.0,8233344.0,0.0,0.0
64,665600.0,7588544.0,320.0,22313408.0,7592576.0,320.0,665440.0,22337600.0,320.0,320.0,320.0,320.0,8681056.0,320.0,7592576.0,7181312.0,13664768.0,665600.0,669632.0,320.0,7588544.0,320.0,8257856.0,14712928.0,320.0,7588544.0,320.0,665600.0,14709056.0,665600.0,665600.0,7592576.0,0.0,0.0,5468144.0,0.0,4032.0,0.0,0.0,4032.0
