,1_port1,1_port2,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,4_port3,5_port4,5_port1,5_port2,5_port3,6_port1,6_port4,6_port2,6_port3,7_port1,7_port2,7_port3,8_port1,8_port2,8_port3,9_port4,9_port1,9_port2,9_port3,10_port1,10_port4,10_port2,10_port3,Host_8,Host_2,Host_7,Host_3,Host_4,Host_1,Host_5,Host_6
11,320.0,320.0,2992064.0,980096.0,320.0,320.0,320.0,976064.0,3971840.0,320.0,2121152.0,320.0,980096.0,1846976.0,320.0,320.0,980096.0,320.0,160.0,320.0,160.0,2992064.0,320.0,976064.0,160.0,320.0,320.0,160.0,320.0,980096.0,2996096.0,320.0,983808.0,0.0,0.0,1104768.0,1201536.0,0.0,0.0,0.0
12,320.0,320.0,2355466.6666666665,980096.0,320.0,320.0,320.0,984128.0,3335242.6666666665,320.0,1492458.6666666667,160.0,979936.0,1846976.0,320.0,320.0,976064.0,320.0,320.0,320.0,320.0,2351434.6666666665,320.0,984128.0,320.0,320.0,320.0,320.0,320.0,980096.0,2343370.6666666665,1004288.0,1028160.0,0.0,0.0,947520.0,1028160.0,0.0,0.0,0.0
13,320.0,320.0,871232.0,980096.0,160.0,320.0,320.0,980096.0,1851008.0,320.0,320.0,320.0,980096.0,1850848.0,320.0,320.0,980096.0,689792.0,320.0,160.0,320.0,871232.0,320.0,980096.0,320.0,320.0,320.0,320.0,320.0,980096.0,871232.0,1064768.0,1032192.0,0.0,173376.0,951552.0,1032192.0,0.0,0.0,0.0
14,320.0,320.0,867200.0,980096.0,320.0,320.0,320.0,980096.0,1846976.0,320.0,320.0,320.0,980096.0,1851008.0,160.0,160.0,979936.0,1060576.0,320.0,320.0,320.0,871232.0,320.0,980096.0,320.0,320.0,320.0,320.0,320.0,976064.0,871232.0,1060736.0,1040256.0,0.0,532224.0,636336.0,1040256.0,4032.0,641088.0,0.0
15,320.0,320.0,871232.0,980096.0,320.0,320.0,320.0,976064.0,1851008.0,320.0,320.0,320.0,980096.0,1846976.0,320.0,320.0,976064.0,1060736.0,320.0,320.0,320.0,867040.0,160.0,975904.0,320.0,320.0,320.0,320.0,320.0,980096.0,871232.0,1060736.0,983808.0,0.0,612864.0,0.0,1201536.0,0.0,1104768.0,0.0
16,320.0,320.0,1101056.0,984128.0,506.6666666666667,320.0,320.0,988160.0,1863104.0,226112.0,506.6666666666667,320.0,984128.0,1863290.6666666667,320.0,226112.0,988160.0,1072832.0,320.0,320.0,506.6666666666667,1105088.0,506.6666666666667,988160.0,320.0,320.0,506.6666666666667,320.0,160.0,988000.0,1105088.0,1072858.6666666667,1512000.0,0.0,487872.0,0.0,947520.0,4032.0,874944.0,0.0
17,506.6666666666667,160.0,1427488.0,988346.6666666666,320.0,320.0,320.0,988000.0,1418864.0,552704.0,320.0,320.0,992192.0,1418864.0,320.0,548672.0,539888.0,1076864.0,320.0,320.0,320.0,1431866.6666666667,320.0,1754426.6666666667,320.0,506.6666666666667,766400.0,320.0,320.0,988160.0,1427648.0,1834880.0,1770048.0,0.0,524160.0,0.0,1032192.0,0.0,947520.0,0.0
18,160.0,320.0,1431680.0,992192.0,320.0,506.6666666666667,506.6666666666667,988160.0,879322.6666666666,548672.0,320.0,506.6666666666667,992192.0,883328.0,320.0,548858.6666666666,320.0,1073018.6666666667,320.0,506.6666666666667,320.0,1427648.0,320.0,1980032.0,320.0,320.0,992192.0,506.6666666666667,320.0,988160.0,1427648.0,2064704.0,0.0,0.0,0.0,0.0,233136.0,0.0,1020096.0,0.0
19,605.3333333333334,605.3333333333334,606930.6666666666,984413.3333333334,605.3333333333334,445.3333333333333,445.3333333333333,984413.3333333334,62610.66666666666,544925.3333333334,605.3333333333334,605.3333333333334,984413.3333333334,62610.66666666666,792.0,544925.3333333334,605.3333333333334,1065053.3333333333,792.0,605.3333333333334,605.3333333333334,602898.6666666666,605.3333333333334,1964189.3333333333,605.3333333333334,445.3333333333333,980381.3333333334,605.3333333333334,605.3333333333334,984413.3333333334,602738.6666666666,2698013.333333333,1226186.6666666667,0.0,4032.0,0.0,0.0,0.0,935424.0,0.0
20,320.0,506.6666666666667,544640.0,979936.0,320.0,320.0,320.0,984314.6666666666,320.0,548698.6666666666,320.0,320.0,980282.6666666666,320.0,320.0,548672.0,506.6666666666667,1064768.0,320.0,320.0,320.0,544640.0,320.0,1963904.0,320.0,320.0,979936.0,320.0,506.6666666666667,984314.6666666666,544826.6666666666,2810624.0,874944.0,0.0,624960.0,56448.0,0.0,0.0,1124928.0,0.0
21,320.0,320.0,1040576.0,984128.0,320.0,320.0,320.0,980096.0,320.0,1040576.0,320.0,320.0,984128.0,320.0,320.0,548672.0,320.0,572144.0,160.0,320.0,160.0,1044608.0,320.0,1959872.0,346.6666666666667,320.0,980096.0,320.0,320.0,980096.0,1048640.0,2810624.0,737856.0,0.0,0.0,8209152.0,0.0,0.0,947520.0,0.0
22,320.0,320.0,1097210.6666666667,988160.0,320.0,320.0,320.0,988160.0,320.0,1097024.0,160.0,160.0,988160.0,320.0,320.0,548672.0,320.0,548672.0,320.0,320.0,320.0,1097024.0,320.0,1976000.0,320.0,320.0,988160.0,160.0,320.0,992192.0,1097024.0,2133706.6666666665,0.0,0.0,528192.0,8233344.0,0.0,0.0,951552.0,0.0
23,320.0,320.0,1097024.0,1145408.0,320.0,320.0,320.0,1161536.0,320.0,1097024.0,320.0,320.0,983968.0,160.0,320.0,544640.0,193856.0,548672.0,320.0,160.0,320.0,1092992.0,320.0,2117120.0,320.0,320.0,984128.0,320.0,320.0,1121216.0,1088960.0,1750208.0,4032.0,0.0,528192.0,5419813.333333333,0.0,0.0,951552.0,0.0
24,320.0,320.0,1092992.0,9523904.0,160.0,320.0,320.0,9519872.0,320.0,1088960.0,320.0,320.0,980096.0,320.0,160.0,548512.0,8532032.0,544640.0,320.0,320.0,320.0,1097024.0,320.0,10503680.0,320.0,320.0,984128.0,320.0,320.0,9519872.0,1097024.0,1746176.0,0.0,0.0,608832.0,0.0,0.0,0.0,790272.0,0.0
25,320.0,320.0,1092992.0,9527936.0,320.0,320.0,320.0,9527936.0,320.0,1097024.0,320.0,320.0,988160.0,320.0,320.0,548672.0,8548000.0,548512.0,320.0,320.0,320.0,1088800.0,320.0,10511744.0,320.0,320.0,984128.0,320.0,320.0,9527936.0,1092992.0,1754240.0,0.0,0.0,0.0,0.0,423360.0,0.0,951552.0,0.0
26,320.0,320.0,1101056.0,5662053.333333333,320.0,320.0,320.0,5649957.333333333,320.0,1092992.0,320.0,320.0,984128.0,320.0,320.0,544640.0,4650021.333333333,548672.0,320.0,320.0,320.0,1101056.0,160.0,6661829.333333333,320.0,320.0,984128.0,320.0,160.0,5690277.333333333,1097024.0,1742144.0,0.0,0.0,0.0,0.0,842688.0,0.0,951552.0,0.0
27,320.0,320.0,1100896.0,992192.0,320.0,320.0,320.0,992192.0,320.0,1105088.0,320.0,320.0,992192.0,320.0,320.0,552704.0,320.0,552704.0,320.0,320.0,320.0,1105088.0,320.0,2790464.0,320.0,320.0,1798592.0,320.0,320.0,1790368.0,1105088.0,1770208.0,737856.0,0.0,528192.0,0.0,842688.0,0.0,947520.0,0.0
28,320.0,160.0,1092992.0,984128.0,320.0,320.0,320.0,983968.0,160.0,1097024.0,320.0,320.0,984128.0,320.0,320.0,544640.0,320.0,1012352.0,320.0,320.0,320.0,1088960.0,320.0,2951744.0,320.0,320.0,1967936.0,320.0,320.0,1967936.0,1088960.0,1750208.0,745920.0,0.0,0.0,4032.0,854784.0,0.0,959616.0,0.0
29,160.0,320.0,1524416.0,984128.0,320.0,160.0,320.0,984128.0,320.0,1520384.0,320.0,320.0,984128.0,320.0,320.0,548672.0,320.0,1846976.0,320.0,320.0,320.0,1528448.0,320.0,2951744.0,320.0,160.0,1967936.0,320.0,320.0,1971968.0,1528448.0,1668848.0,858816.0,0.0,0.0,0.0,983808.0,0.0,1108800.0,0.0
30,320.0,320.0,1855040.0,984128.0,320.0,320.0,160.0,984128.0,320.0,1858912.0,320.0,320.0,984128.0,320.0,320.0,544640.0,320.0,2189696.0,320.0,320.0,320.0,1855040.0,320.0,2951744.0,320.0,320.0,1967936.0,320.0,320.0,1967936.0,1854880.0,984128.0,741888.0,0.0,0.0,2678773.333333333,846720.0,0.0,4032.0,0.0
31,320.0,320.0,1389573.3333333333,3645088.0,320.0,320.0,320.0,3657344.0,320.0,1385541.3333333333,320.0,320.0,988160.0,320.0,320.0,552704.0,2677568.0,1716165.3333333333,320.0,320.0,160.0,1389573.3333333333,2633216.0,2971904.0,320.0,320.0,1975840.0,2617088.0,320.0,1984064.0,1389573.3333333333,992192.0,4032.0,0.0,0.0,0.0,846720.0,0.0,0.0,0.0
32,320.0,320.0,1314752.0,9544064.0,320.0,320.0,320.0,9548096.0,320.0,1314752.0,320.0,320.0,988160.0,320.0,320.0,548672.0,8560256.0,1645376.0,160.0,320.0,320.0,1310720.0,8560256.0,2959808.0,160.0,320.0,1976000.0,8560096.0,320.0,1967936.0,1314752.0,988160.0,951552.0,0.0,0.0,0.0,842688.0,0.0,0.0,0.0
33,320.0,320.0,1318784.0,3465333.333333333,320.0,320.0,320.0,3453237.333333333,320.0,1318784.0,160.0,160.0,983968.0,320.0,320.0,548672.0,2457333.333333333,1645376.0,320.0,320.0,320.0,1318784.0,2497653.333333333,2955776.0,320.0,320.0,1972154.6666666667,2513781.333333333,320.0,1976000.0,1310720.0,984128.0,562693.3333333334,0.0,0.0,0.0,983808.0,0.0,0.0,0.0
34,320.0,320.0,1415552.0,988160.0,160.0,320.0,320.0,984128.0,101120.0,1310720.0,320.0,320.0,984128.0,97114.66666666669,320.0,544640.0,320.0,1641344.0,320.0,160.0,320.0,1415552.0,506.6666666666667,2951744.0,320.0,320.0,1971968.0,320.0,320.0,1967936.0,1419584.0,984128.0,1044288.0,0.0,0.0,0.0,842688.0,0.0,947520.0,0.0
35,320.0,320.0,2294528.0,984128.0,506.6666666666667,320.0,320.0,984128.0,984128.0,1314752.0,320.0,320.0,988160.0,988160.0,160.0,548512.0,160.0,1641344.0,320.0,320.0,320.0,2298560.0,320.0,2951744.0,320.0,320.0,1967936.0,320.0,320.0,1967936.0,2298560.0,988346.6666666666,4032.0,0.0,0.0,0.0,895104.0,0.0,367370.6666666667,0.0
36,320.0,320.0,2006469.3333333333,1000256.0,320.0,320.0,320.0,1000256.0,996224.0,1014597.3333333334,506.6666666666667,320.0,992192.0,992192.0,320.0,552704.0,4352.0,1345061.3333333333,320.0,320.0,506.6666666666667,2010341.3333333333,320.0,2992250.6666666665,320.0,506.6666666666667,1992128.0,320.0,320.0,1996160.0,2006469.3333333333,992192.0,0.0,0.0,0.0,0.0,790272.0,0.0,0.0,516096.0
37,506.6666666666667,320.0,1653440.0,984314.6666666666,320.0,320.0,506.6666666666667,984128.0,1105088.0,548672.0,320.0,320.0,988160.0,1109120.0,320.0,548858.6666666666,320.0,875264.0,320.0,320.0,320.0,1649594.6666666667,160.0,2951584.0,320.0,320.0,1967936.0,320.0,160.0,1967936.0,1657472.0,988160.0,1475712.0,0.0,0.0,0.0,842688.0,0.0,0.0,1032192.0
38,320.0,320.0,2084704.0,984128.0,320.0,320.0,320.0,984128.0,1532480.0,544640.0,320.0,320.0,984128.0,1528448.0,320.0,544640.0,320.0,879296.0,320.0,320.0,320.0,2080832.0,4352.0,2286922.6666666665,320.0,320.0,1295050.6666666667,4352.0,320.0,1298922.6666666667,2076800.0,983968.0,0.0,701568.0,0.0,0.0,4032.0,0.0,0.0,1213632.0
39,605.3333333333334,445.3333333333333,2734301.333333333,984413.3333333334,605.3333333333334,792.0,605.3333333333334,988285.3333333334,2181944.0,548957.3333333334,605.3333333333334,792.0,984413.3333333334,2181917.333333333,605.3333333333334,548957.3333333334,605.3333333333334,875549.3333333334,320.0,506.6666666666667,605.3333333333334,2734301.333333333,605.3333333333334,1972253.3333333333,605.3333333333334,605.3333333333334,1645376.0,792.0,605.3333333333334,988445.3333333334,2084864.0,984413.3333333334,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,1028160.0
40,160.0,320.0,3149312.0,988160.0,320.0,160.0,320.0,988160.0,2604992.0,548672.0,320.0,320.0,988160.0,2604992.0,506.6666666666667,548672.0,320.0,875264.0,605.3333333333334,605.3333333333334,320.0,3157376.0,320.0,1971968.0,320.0,160.0,2056925.3333333333,320.0,506.6666666666667,984128.0,2081117.3333333333,988160.0,1475712.0,1028160.0,0.0,0.0,0.0,0.0,0.0,1028160.0
41,320.0,320.0,2961333.333333333,1726016.0,320.0,320.0,160.0,1722170.6666666667,2604992.0,352469.3333333333,320.0,320.0,1721984.0,2609024.0,320.0,352629.3333333333,4352.0,879482.6666666666,506.6666666666667,320.0,320.0,2953269.333333333,730112.0,1980032.0,320.0,320.0,2060672.0,730112.0,320.0,988346.6666666666,1884629.3333333333,992192.0,0.0,1028160.0,0.0,0.0,0.0,0.0,0.0,667525.3333333334
42,320.0,320.0,2609024.0,2056480.0,320.0,320.0,320.0,2060672.0,2613056.0,320.0,320.0,320.0,2060858.6666666667,2609024.0,320.0,320.0,320.0,879296.0,320.0,320.0,160.0,2609024.0,1072832.0,1976000.0,320.0,320.0,2060512.0,1072832.0,320.0,988160.0,1536698.6666666667,988160.0,0.0,1104768.0,0.0,0.0,157248.0,0.0,0.0,0.0
43,320.0,506.6666666666667,2600960.0,2060672.0,320.0,320.0,320.0,2056640.0,2609024.0,320.0,320.0,320.0,2060672.0,2609024.0,320.0,320.0,320.0,875264.0,160.0,320.0,320.0,2609024.0,1072832.0,1971968.0,160.0,320.0,2052608.0,1068640.0,320.0,988160.0,1536512.0,988160.0,4032.0,1032192.0,0.0,6189120.0,0.0,0.0,0.0,0.0
