,port1,1_port2,port1,2_port2,port1,3_port2,3_port3,port1,4_port2,4_port3,port4,5_port1,5_port2,5_port3,port1,6_port4,6_port2,6_port3,port1,7_port2,7_port3,port1,8_port2,8_port3,port1,9_port4,9_port2,9_port3,port1,10_port4,10_port2,10_port3,Host_7,Host_4,Host_1,Host_5,Host_2,Host_8,Host_6,Host_3
10,320.0,320.0,1294432.0,160.0,160.0,320.0,320.0,320.0,8246565.333333333,306752.0,320.0,320.0,4352.0,8266725.333333333,320.0,4352.0,7250661.333333333,302720.0,320.0,320.0,320.0,1290560.0,320.0,320.0,320.0,97088.0,320.0,320.0,320.0,320.0,1294592.0,320.0,947520.0,0.0,0.0,633024.0,0.0,0.0,0.0,0.0
11,320.0,320.0,1625216.0,320.0,320.0,320.0,160.0,320.0,980096.0,653344.0,320.0,320.0,320.0,980096.0,320.0,320.0,320.0,653504.0,160.0,320.0,320.0,1633280.0,133376.0,320.0,320.0,778496.0,320.0,320.0,320.0,320.0,1762304.0,320.0,862848.0,983808.0,0.0,737856.0,0.0,0.0,0.0,0.0
12,320.0,320.0,1641344.0,320.0,320.0,320.0,320.0,320.0,984128.0,657536.0,320.0,160.0,320.0,980096.0,320.0,320.0,320.0,653504.0,320.0,320.0,320.0,1633280.0,762368.0,320.0,320.0,1423616.0,320.0,320.0,160.0,160.0,2399360.0,320.0,947520.0,0.0,0.0,633024.0,350784.0,0.0,0.0,0.0
13,320.0,320.0,1637312.0,320.0,320.0,320.0,320.0,320.0,980096.0,653504.0,320.0,320.0,320.0,984128.0,320.0,320.0,320.0,657536.0,320.0,320.0,320.0,1641184.0,766240.0,320.0,320.0,1415552.0,320.0,320.0,320.0,320.0,2407424.0,160.0,737856.0,842688.0,0.0,633024.0,528192.0,0.0,0.0,0.0
14,320.0,320.0,1629248.0,234176.0,320.0,320.0,320.0,234176.0,980096.0,653504.0,160.0,320.0,160.0,980096.0,320.0,320.0,238208.0,653504.0,320.0,320.0,320.0,1629248.0,996224.0,160.0,320.0,1415552.0,320.0,230144.0,320.0,320.0,2391296.0,320.0,633024.0,846720.0,0.0,487872.0,532224.0,0.0,0.0,0.0
15,320.0,320.0,1637312.0,871232.0,320.0,320.0,320.0,875264.0,984128.0,653504.0,320.0,320.0,320.0,979936.0,320.0,320.0,871232.0,653504.0,320.0,160.0,320.0,1637312.0,1633280.0,320.0,320.0,1419424.0,320.0,875264.0,320.0,320.0,2399360.0,320.0,633024.0,842688.0,0.0,737856.0,524160.0,0.0,0.0,0.0
16,320.0,506.6666666666667,1633280.0,871232.0,320.0,160.0,320.0,871072.0,976064.0,653504.0,320.0,320.0,320.0,980282.6666666666,506.6666666666667,320.0,871232.0,653504.0,320.0,320.0,506.6666666666667,1633280.0,1633280.0,320.0,320.0,1411520.0,320.0,871072.0,506.6666666666667,320.0,2395328.0,320.0,862848.0,983808.0,0.0,858816.0,616896.0,0.0,0.0,0.0
17,160.0,160.0,1633280.0,871232.0,320.0,320.0,320.0,871232.0,980096.0,1028480.0,320.0,320.0,375482.6666666667,980096.0,160.0,371264.0,871232.0,653504.0,506.6666666666667,320.0,320.0,1633280.0,1633280.0,320.0,320.0,1415552.0,320.0,871232.0,320.0,506.6666666666667,2395514.6666666665,320.0,104832.0,0.0,0.0,741888.0,637056.0,862848.0,0.0,0.0
18,506.6666666666667,320.0,1633280.0,875450.6666666666,320.0,506.6666666666667,320.0,871232.0,984128.0,1198010.6666666667,506.6666666666667,320.0,544640.0,980096.0,320.0,544480.0,871072.0,653344.0,320.0,506.6666666666667,320.0,1633466.6666666667,1633466.6666666667,320.0,320.0,1419584.0,506.6666666666667,871418.6666666666,320.0,320.0,2395328.0,506.6666666666667,737856.0,842688.0,0.0,737856.0,528192.0,1028160.0,4032.0,0.0
19,605.3333333333334,605.3333333333334,2210328.0,936029.3333333334,792.0,605.3333333333334,792.0,940061.3333333334,1548920.0,1198109.3333333333,605.3333333333334,605.3333333333334,613469.3333333334,1552925.3333333333,605.3333333333334,549144.0,875736.0,653976.0,605.3333333333334,605.3333333333334,445.3333333333333,2210141.333333333,1637597.3333333333,65304.0,792.0,1420056.0,573149.3333333334,871517.3333333334,605.3333333333334,605.3333333333334,2395453.333333333,65117.333333333336,689472.0,208944.0,0.0,4032.0,576576.0,1124928.0,0.0,0.0
20,320.0,320.0,2399360.0,1528288.0,320.0,320.0,320.0,1528634.6666666667,1746176.0,1201856.0,320.0,320.0,1197824.0,1742144.0,320.0,544640.0,871232.0,653504.0,320.0,320.0,320.0,2395328.0,1633280.0,653504.0,160.0,1415552.0,766240.0,875264.0,320.0,320.0,2407424.0,653504.0,633024.0,0.0,0.0,737856.0,633024.0,1814400.0,0.0,0.0
21,320.0,320.0,2431456.0,1548608.0,160.0,320.0,320.0,1544576.0,1770368.0,1213952.0,320.0,506.6666666666667,1217984.0,1770368.0,320.0,552704.0,883328.0,665600.0,320.0,320.0,320.0,2435648.0,1657472.0,665600.0,320.0,1435712.0,774464.0,883328.0,320.0,320.0,2427584.0,665600.0,633024.0,0.0,0.0,737856.0,633024.0,1870848.0,0.0,0.0
22,320.0,320.0,2536448.0,1524416.0,320.0,320.0,160.0,1528448.0,1883264.0,1205728.0,133376.0,160.0,1201856.0,1746176.0,320.0,544640.0,875264.0,653504.0,160.0,320.0,320.0,2536448.0,2556608.0,653504.0,320.0,2334848.0,762368.0,871232.0,320.0,290624.0,3455744.0,653504.0,737856.0,0.0,0.0,0.0,628992.0,1870848.0,0.0,0.0
23,320.0,320.0,3056576.0,1532480.0,320.0,320.0,320.0,1528448.0,2395328.0,1197824.0,657536.0,320.0,1197824.0,1746176.0,320.0,548672.0,871232.0,657536.0,320.0,320.0,320.0,3060608.0,2701760.0,657536.0,320.0,2112368.0,762368.0,879296.0,160.0,548512.0,4125056.0,653344.0,1338624.0,0.0,0.0,0.0,528192.0,2185344.0,0.0,0.0
24,320.0,320.0,3060608.0,789872.0,320.0,320.0,320.0,793904.0,2403392.0,1201856.0,653504.0,320.0,1201856.0,1750208.0,320.0,548672.0,136688.0,653504.0,320.0,320.0,320.0,3060448.0,1971088.0,653344.0,320.0,1834880.0,770432.0,140720.0,320.0,544640.0,4116992.0,657536.0,693504.0,9440.0,116928.0,810432.0,693504.0,1708848.0,0.0,0.0
25,320.0,320.0,3056576.0,657536.0,320.0,320.0,320.0,653504.0,2407424.0,1205888.0,657376.0,320.0,1201696.0,1741984.0,320.0,544640.0,320.0,657536.0,320.0,320.0,320.0,3060608.0,2665472.0,657536.0,320.0,2665472.0,766400.0,320.0,320.0,548672.0,4971776.0,653504.0,628992.0,0.0,7197120.0,0.0,528192.0,850752.0,4032.0,0.0
26,320.0,320.0,3064640.0,653504.0,320.0,320.0,320.0,657536.0,2403392.0,1201856.0,653504.0,320.0,1201856.0,1750208.0,320.0,548672.0,320.0,653504.0,320.0,160.0,320.0,3052544.0,2709824.0,653504.0,320.0,2701600.0,762368.0,160.0,320.0,544640.0,4991936.0,657536.0,737856.0,0.0,8402688.0,858816.0,737856.0,983808.0,0.0,0.0
27,160.0,320.0,3052544.0,657536.0,320.0,160.0,320.0,653344.0,2399360.0,1201856.0,657536.0,320.0,1201856.0,1746176.0,320.0,544640.0,320.0,657536.0,320.0,320.0,320.0,3060608.0,2701760.0,657536.0,320.0,2705792.0,766400.0,320.0,320.0,544640.0,5004032.0,653504.0,633024.0,0.0,7213248.0,737856.0,633024.0,842688.0,0.0,0.0
28,320.0,160.0,3064640.0,657536.0,320.0,320.0,320.0,657536.0,2407424.0,1201856.0,653504.0,320.0,1201856.0,1750208.0,160.0,548512.0,320.0,653504.0,320.0,320.0,320.0,3056576.0,3197696.0,653504.0,320.0,3193664.0,766400.0,320.0,320.0,548672.0,5487872.0,657536.0,665280.0,0.0,7523712.0,0.0,552384.0,883008.0,0.0,0.0
29,320.0,320.0,3064640.0,657536.0,320.0,320.0,320.0,657536.0,2420896.0,2169536.0,657536.0,320.0,2181632.0,1759648.0,320.0,1500224.0,9600.0,657376.0,320.0,320.0,320.0,3068672.0,3049317.333333333,665600.0,320.0,3049317.333333333,774464.0,320.0,320.0,552704.0,5343365.333333333,661568.0,628992.0,0.0,0.0,0.0,947520.0,842688.0,0.0,0.0
30,320.0,320.0,3088832.0,661568.0,320.0,320.0,320.0,661568.0,2423392.0,8753792.0,665600.0,320.0,8753792.0,1770368.0,320.0,8092544.0,320.0,665600.0,320.0,320.0,160.0,3088832.0,1540544.0,661568.0,320.0,1544576.0,770432.0,320.0,320.0,552704.0,3867008.0,661568.0,701568.0,0.0,7991424.0,0.0,1052352.0,935424.0,0.0,0.0
31,320.0,320.0,3068672.0,657376.0,320.0,320.0,320.0,657536.0,2411456.0,8693312.0,657536.0,320.0,8693312.0,1750208.0,320.0,8032064.0,320.0,657536.0,320.0,320.0,320.0,3064640.0,1536512.0,661568.0,160.0,1532480.0,766240.0,320.0,320.0,544640.0,3834752.0,657536.0,628992.0,0.0,0.0,0.0,633024.0,846720.0,0.0,633024.0
32,320.0,320.0,3064480.0,657536.0,160.0,320.0,160.0,657536.0,2407424.0,8685248.0,657536.0,320.0,8693312.0,1754240.0,320.0,8036096.0,320.0,657536.0,320.0,320.0,320.0,3068672.0,1532480.0,653504.0,320.0,1536512.0,766400.0,320.0,320.0,548672.0,3834752.0,657536.0,633024.0,0.0,7209216.0,0.0,528192.0,842688.0,0.0,633024.0
33,320.0,320.0,2410362.6666666665,1605056.0,320.0,320.0,320.0,1613120.0,1737018.6666666667,8870560.0,669632.0,160.0,9806144.0,1067893.3333333333,320.0,8197376.0,320.0,669632.0,160.0,320.0,320.0,2410362.6666666665,2496128.0,677696.0,320.0,1568768.0,786560.0,927680.0,506.6666666666667,560768.0,3184506.6666666665,677696.0,737856.0,0.0,8406720.0,0.0,616896.0,983808.0,0.0,737856.0
34,320.0,320.0,2084864.0,1649408.0,320.0,320.0,320.0,1645376.0,1427648.0,8709440.0,657536.0,320.0,9693248.0,766400.0,320.0,8044160.0,320.0,657536.0,320.0,320.0,506.6666666666667,2080832.0,2528384.0,657536.0,320.0,1536512.0,766400.0,988160.0,160.0,548512.0,2846912.0,657376.0,633024.0,0.0,842688.0,0.0,633024.0,842688.0,0.0,633024.0
35,320.0,506.6666666666667,2080832.0,1645376.0,320.0,320.0,320.0,1641344.0,1467968.0,8701376.0,661568.0,320.0,9689216.0,802688.0,506.6666666666667,8048192.0,40640.0,661568.0,320.0,320.0,320.0,2080672.0,2524192.0,657376.0,320.0,1532480.0,770432.0,988160.0,320.0,548672.0,2859008.0,657536.0,637056.0,0.0,6621296.0,0.0,532224.0,846720.0,0.0,633024.0
36,320.0,320.0,2080832.0,1645376.0,320.0,320.0,320.0,1645376.0,2080832.0,8705408.0,657376.0,320.0,9693088.0,1431520.0,320.0,8052224.0,657536.0,657536.0,320.0,320.0,320.0,2092928.0,2516288.0,661568.0,320.0,1540544.0,766400.0,988160.0,320.0,548672.0,2851130.6666666665,661568.0,633024.0,0.0,842688.0,737856.0,951552.0,947520.0,0.0,633024.0
37,320.0,320.0,2092928.0,1645376.0,320.0,320.0,320.0,1645376.0,2084864.0,8705408.0,657722.6666666666,320.0,9689402.666666666,1423616.0,320.0,8044160.0,657536.0,657536.0,506.6666666666667,160.0,320.0,2080832.0,2524538.6666666665,657536.0,320.0,1532320.0,766400.0,988000.0,320.0,548858.6666666666,2846912.0,657536.0,637056.0,0.0,850752.0,0.0,641088.0,959616.0,0.0,637056.0
38,346.6666666666667,320.0,2080832.0,1798592.0,320.0,346.6666666666667,320.0,1806496.0,2080832.0,8701376.0,657536.0,320.0,9854528.0,1427648.0,320.0,8048192.0,661568.0,657536.0,320.0,320.0,320.0,2085050.6666666667,2520320.0,810752.0,320.0,1536512.0,770432.0,988160.0,320.0,548672.0,2854976.0,810938.6666666666,733824.0,0.0,979776.0,0.0,1100736.0,975744.0,0.0,205632.0
39,605.3333333333334,445.3333333333333,2109341.333333333,2552861.333333333,605.3333333333334,605.3333333333334,605.3333333333334,2548829.333333333,2113373.333333333,8810712.0,665885.3333333334,605.3333333333334,10689437.333333334,1440029.3333333333,445.3333333333333,8137181.333333333,665885.3333333334,665885.3333333334,605.3333333333334,792.0,605.3333333333334,2105309.333333333,2560925.333333333,1556957.3333333333,605.3333333333334,1552925.3333333333,778968.0,996696.0,605.3333333333334,557021.3333333334,2883485.333333333,1552925.3333333333,633024.0,0.0,846720.0,0.0,633024.0,947520.0,0.0,633024.0
40,320.0,320.0,2080832.0,2524538.6666666665,506.6666666666667,320.0,506.6666666666667,2524352.0,2088896.0,7307056.0,661568.0,320.0,9161776.0,1431680.0,320.0,6661776.0,661408.0,661408.0,320.0,320.0,320.0,2084864.0,2520320.0,1532666.6666666667,320.0,1536698.6666666667,766400.0,988160.0,320.0,548672.0,2854976.0,2113088.0,633024.0,0.0,842688.0,737856.0,628992.0,947520.0,0.0,633024.0
41,320.0,320.0,2084864.0,2520320.0,320.0,320.0,320.0,2520320.0,2080672.0,1205888.0,657536.0,320.0,3068672.0,1423616.0,320.0,544640.0,657722.6666666666,657536.0,320.0,320.0,160.0,2080832.0,2520320.0,1540544.0,506.6666666666667,1532480.0,766400.0,988160.0,320.0,548672.0,2850784.0,2516288.0,737856.0,0.0,0.0,8406720.0,1104768.0,983808.0,0.0,737856.0
42,320.0,320.0,2081018.6666666667,2524192.0,320.0,320.0,320.0,2524352.0,2089082.6666666667,844533.3333333334,661568.0,506.6666666666667,2711349.333333333,1427648.0,320.0,191536.0,661568.0,657722.6666666666,320.0,320.0,320.0,2088896.0,2520320.0,1532480.0,160.0,1540544.0,770272.0,988160.0,320.0,548672.0,2850944.0,2528384.0,633024.0,0.0,846720.0,741888.0,951552.0,846720.0,0.0,633024.0
43,320.0,320.0,2088736.0,2766272.0,160.0,320.0,160.0,2774336.0,2080832.0,657536.0,657536.0,320.0,2524352.0,1427648.0,320.0,320.0,903488.0,657536.0,320.0,320.0,320.0,2084864.0,2770304.0,1536512.0,320.0,1536512.0,766400.0,1226048.0,320.0,548672.0,2846912.0,2520320.0,633024.0,0.0,842688.0,737856.0,947520.0,947520.0,0.0,633024.0
44,320.0,320.0,2084864.0,3181568.0,320.0,320.0,320.0,3173690.6666666665,2088896.0,661408.0,657536.0,160.0,2520320.0,1423616.0,320.0,320.0,1322816.0,657536.0,160.0,320.0,320.0,2080832.0,3181568.0,1532480.0,320.0,1532480.0,766400.0,1645376.0,320.0,548672.0,2854976.0,2524352.0,951552.0,0.0,842688.0,7205184.0,633024.0,951552.0,0.0,633024.0
45,320.0,320.0,3076736.0,3185600.0,320.0,320.0,320.0,3189632.0,2084864.0,1637312.0,661568.0,320.0,2524352.0,1431680.0,320.0,963968.0,1314752.0,661568.0,320.0,320.0,320.0,3084800.0,3181568.0,1540544.0,320.0,1540544.0,1782464.0,1649408.0,160.0,548512.0,2859008.0,2524192.0,1124928.0,0.0,1003968.0,8559936.0,749952.0,858816.0,0.0,753984.0
46,320.0,320.0,9612608.0,3193664.0,320.0,320.0,320.0,3185600.0,2092928.0,8181248.0,657536.0,320.0,2532416.0,1427648.0,320.0,7524032.0,1322816.0,657536.0,320.0,320.0,320.0,9612448.0,3193504.0,1540384.0,320.0,1536512.0,8294144.0,1653440.0,320.0,548672.0,2854976.0,2532416.0,0.0,4032.0,842688.0,2524464.0,1689408.0,842688.0,0.0,628992.0
47,320.0,320.0,10495616.0,3205760.0,320.0,320.0,320.0,3209792.0,2096960.0,9064256.0,665440.0,320.0,2544352.0,1439584.0,320.0,8398976.0,1322816.0,665600.0,320.0,320.0,320.0,10515776.0,3201728.0,1548608.0,320.0,1552640.0,8330432.0,1657472.0,320.0,552704.0,3725888.0,2544512.0,947520.0,0.0,0.0,0.0,0.0,842688.0,0.0,633024.0
48,320.0,320.0,10616576.0,3193664.0,320.0,320.0,320.0,3193664.0,2092928.0,9177152.0,661568.0,320.0,2536448.0,1431680.0,320.0,8519936.0,1322816.0,661568.0,320.0,160.0,320.0,10608512.0,3193664.0,1540544.0,320.0,1540384.0,8298176.0,1649248.0,320.0,552704.0,3854912.0,2528384.0,729792.0,0.0,975744.0,850752.0,1943424.0,971712.0,0.0,729792.0
49,320.0,320.0,10939136.0,3290432.0,320.0,160.0,320.0,3290272.0,2157440.0,9467456.0,681728.0,320.0,2604992.0,1476032.0,320.0,8782016.0,1363136.0,681728.0,320.0,320.0,320.0,10927040.0,2650869.333333333,1596992.0,320.0,945333.3333333334,8556224.0,1705856.0,320.0,568832.0,3332277.333333333,2617088.0,951552.0,0.0,842688.0,737856.0,633024.0,842688.0,0.0,633024.0
50,160.0,160.0,11507648.0,3246080.0,320.0,320.0,320.0,3242048.0,2975936.0,9193280.0,1536512.0,320.0,2588864.0,1435712.0,160.0,8532032.0,1322816.0,661568.0,320.0,320.0,320.0,11523776.0,2584832.0,1544576.0,320.0,883328.0,8318336.0,1693760.0,320.0,552704.0,4080704.0,2540480.0,947520.0,0.0,846720.0,737856.0,633024.0,842688.0,0.0,633024.0
51,320.0,320.0,6210032.0,3959744.0,320.0,320.0,320.0,3963776.0,2971904.0,3911792.0,1544576.0,320.0,3294464.0,1427648.0,320.0,3266512.0,1326688.0,661408.0,320.0,320.0,320.0,6189872.0,3302528.0,1536512.0,320.0,879296.0,2996528.0,2427584.0,320.0,548672.0,4072640.0,2524352.0,955584.0,0.0,846720.0,955584.0,637056.0,850752.0,4032.0,637056.0
52,320.0,320.0,3959744.0,3959744.0,320.0,320.0,320.0,3955712.0,2963680.0,1649408.0,1536512.0,320.0,3302528.0,1427648.0,320.0,988160.0,1318784.0,657536.0,320.0,320.0,160.0,3959744.0,3294464.0,1540544.0,320.0,883328.0,770432.0,2415488.0,320.0,548672.0,4060384.0,2536448.0,1141056.0,0.0,1012032.0,1141056.0,758016.0,1012032.0,0.0,758016.0
53,320.0,320.0,4766144.0,3955552.0,320.0,320.0,320.0,3967808.0,2971904.0,2451776.0,1540544.0,320.0,3298496.0,1431680.0,320.0,992192.0,1318784.0,1463936.0,320.0,320.0,320.0,4770176.0,3298496.0,1540544.0,160.0,879296.0,1576672.0,2423552.0,320.0,552704.0,4068608.0,2524352.0,173834.66666666666,4032.0,870912.0,975744.0,1032192.0,870912.0,0.0,653184.0
54,320.0,320.0,4947424.0,3967808.0,160.0,320.0,160.0,3959744.0,2975936.0,2645312.0,1540544.0,320.0,3298496.0,1427648.0,320.0,988160.0,1322816.0,1645376.0,320.0,320.0,320.0,4947584.0,3298496.0,1536512.0,320.0,879296.0,1762304.0,2419520.0,320.0,548672.0,4080704.0,2532416.0,0.0,0.0,842688.0,737856.0,1580544.0,842688.0,0.0,0.0
55,320.0,320.0,4955648.0,3955712.0,320.0,320.0,320.0,3959744.0,2963840.0,2633056.0,1536512.0,160.0,3302528.0,1431680.0,320.0,992192.0,1318784.0,1653440.0,160.0,320.0,320.0,4951616.0,3306560.0,1544576.0,320.0,879296.0,1762304.0,2419520.0,320.0,552704.0,4064576.0,2528384.0,0.0,0.0,0.0,951552.0,0.0,842688.0,0.0,165770.66666666666
56,320.0,320.0,5012096.0,4012160.0,320.0,320.0,320.0,4008128.0,17113653.333333332,2681600.0,15850112.0,320.0,3350912.0,1247733.3333333333,320.0,1004288.0,15464565.333333334,1677632.0,320.0,320.0,320.0,5020160.0,2640186.6666666665,1564736.0,320.0,192762.66666666663,1782464.0,2451776.0,160.0,560608.0,3418362.6666666665,2564672.0,0.0,0.0,0.0,1108800.0,4032.0,983808.0,0.0,0.0
57,320.0,320.0,5064512.0,4048448.0,320.0,14821952.0,320.0,4056512.0,2891264.0,2701760.0,16898432.0,320.0,3371072.0,786560.0,14846144.0,1012352.0,1181696.0,1685696.0,320.0,320.0,320.0,5056448.0,2475968.0,1572800.0,320.0,320.0,1798592.0,2480000.0,320.0,560768.0,3266240.0,2588704.0,528192.0,0.0,842688.0,951552.0,1689408.0,0.0,0.0,0.0
58,320.0,320.0,4129546.6666666665,4399232.0,320.0,15075968.0,320.0,4395200.0,2318720.0,1819210.6666666667,16628288.0,320.0,3737984.0,774464.0,15075968.0,162058.66666666666,665600.0,1657472.0,320.0,320.0,320.0,4141482.6666666665,2431456.0,1967776.0,320.0,320.0,1770368.0,2427584.0,320.0,552704.0,2363530.6666666665,2963840.0,0.0,0.0,649957.3333333334,1040256.0,1737792.0,927360.0,0.0,0.0
59,320.0,320.0,3996032.0,4995968.0,320.0,15148544.0,320.0,4991936.0,2330816.0,1661504.0,16692640.0,320.0,4322464.0,774464.0,15144512.0,320.0,665600.0,1665536.0,320.0,320.0,320.0,3987968.0,2520320.0,2552576.0,320.0,84992.0,1774400.0,2439680.0,320.0,556736.0,2302592.0,3540416.0,0.0,0.0,0.0,222218.66666666663,0.0,842688.0,0.0,4032.0
60,320.0,320.0,3983936.0,4415818.666666667,320.0,15092096.0,320.0,4419850.666666667,2326784.0,1665536.0,16640384.0,320.0,4306496.0,774304.0,15100160.0,320.0,109642.66666666669,1661504.0,320.0,160.0,320.0,3979904.0,2436106.6666666665,2536448.0,320.0,552544.0,1770368.0,1879690.6666666667,320.0,552704.0,2762240.0,3540416.0,0.0,0.0,0.0,4032.0,4032.0,497461.3333333333,0.0,0.0
61,320.0,320.0,3967808.0,4298432.0,320.0,7294800.0,4352.0,4298272.0,2306624.0,1649408.0,8863408.0,4352.0,4298432.0,774464.0,7266736.0,4352.0,320.0,1653440.0,320.0,320.0,320.0,3971840.0,2318720.0,2536448.0,320.0,548672.0,1766336.0,1762144.0,320.0,548672.0,2754176.0,3528320.0,737856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,160.0,160.0,3963776.0,4298432.0,320.0,320.0,320.0,4294400.0,2314688.0,1653440.0,1540544.0,320.0,4302464.0,770432.0,160.0,320.0,320.0,1649408.0,320.0,320.0,320.0,3963776.0,2310656.0,2536448.0,320.0,552704.0,1762304.0,2754176.0,320.0,552704.0,2754176.0,3524288.0,633024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,320.0,320.0,4012160.0,4041189.3333333335,320.0,320.0,320.0,4049253.3333333335,2342912.0,1669568.0,1560704.0,320.0,4041189.3333333335,782528.0,320.0,160.0,160.0,1673600.0,320.0,320.0,320.0,4012160.0,2334848.0,2267109.333333333,320.0,556736.0,1782464.0,2871104.0,320.0,556736.0,2790464.0,3267045.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,320.0,320.0,3173962.6666666665,3423488.0,320.0,320.0,320.0,3415424.0,2314688.0,863626.6666666666,1544576.0,320.0,3411392.0,770432.0,320.0,320.0,4352.0,863466.6666666666,320.0,320.0,160.0,3173962.6666666665,2318720.0,1653440.0,320.0,552704.0,968458.6666666666,3447680.0,320.0,552704.0,2754016.0,2641280.0,572544.0,5136768.0,0.0,0.0,1028160.0,0.0,0.0,0.0
