,port1,1_port2,port1,2_port2,port1,3_port2,3_port3,port1,4_port2,4_port3,port4,5_port1,5_port2,5_port3,port1,6_port4,6_port2,6_port3,port1,7_port2,7_port3,port1,8_port2,8_port3,port4,9_port1,9_port2,9_port3,port4,10_port1,10_port2,10_port3,Host_3,Host_5,Host_8,Host_1,Host_7,Host_2,Host_4,Host_6
19,4352.0,4760112.0,320.0,15112256.0,4743797.333333333,4352.0,506.6666666666667,15120320.0,506.6666666666667,346.6666666666667,2169536.0,4731701.333333333,15116288.0,320.0,320.0,320.0,320.0,320.0,4352.0,4772021.333333333,320.0,320.0,320.0,15124352.0,4787989.333333333,4192.0,506.6666666666667,320.0,15120320.0,506.6666666666667,320.0,320.0,0.0,0.0,0.0,987840.0,16128.0,0.0,0.0,0.0
20,346.6666666666667,320.0,4352.0,8339248.0,320.0,320.0,320.0,8315056.0,4352.0,730112.0,2193728.0,320.0,9016810.666666666,320.0,320.0,320.0,320.0,730112.0,320.0,506.6666666666667,320.0,4352.0,506.6666666666667,8359408.0,320.0,320.0,160.0,160.0,8383600.0,320.0,4352.0,320.0,7205184.0,0.0,0.0,842688.0,0.0,0.0,0.0,0.0
21,320.0,160.0,320.0,4399072.0,320.0,320.0,320.0,4411328.0,320.0,911552.0,2230016.0,320.0,915584.0,320.0,320.0,320.0,4423424.0,911738.6666666666,320.0,320.0,320.0,320.0,4387136.0,320.0,320.0,320.0,320.0,4375040.0,320.0,320.0,320.0,320.0,978682.6666666666,4032.0,0.0,830592.0,0.0,0.0,0.0,0.0
22,320.0,320.0,320.0,7576448.0,320.0,320.0,320.0,7576448.0,320.0,887360.0,92336.0,320.0,887360.0,4352.0,320.0,320.0,7576448.0,887360.0,320.0,320.0,160.0,320.0,7576288.0,160.0,320.0,320.0,320.0,7576448.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0,0.0,512064.0,0.0,0.0,0.0
23,320.0,320.0,160.0,7491776.0,320.0,320.0,320.0,7487744.0,320.0,879296.0,320.0,320.0,875264.0,320.0,160.0,320.0,7491616.0,875264.0,320.0,320.0,320.0,320.0,7491776.0,320.0,320.0,320.0,320.0,7491776.0,302720.0,320.0,320.0,320.0,0.0,0.0,0.0,842688.0,1153152.0,0.0,0.0,0.0
24,320.0,320.0,320.0,7661120.0,160.0,320.0,320.0,7661120.0,320.0,895424.0,320.0,320.0,895424.0,320.0,320.0,320.0,7661120.0,899456.0,160.0,160.0,320.0,320.0,7657088.0,320.0,320.0,320.0,320.0,7657088.0,8749760.0,320.0,320.0,320.0,0.0,0.0,0.0,846720.0,0.0,0.0,0.0,0.0
25,320.0,320.0,4352.0,285498.6666666667,320.0,320.0,320.0,277434.6666666667,320.0,899456.0,320.0,160.0,895264.0,320.0,320.0,320.0,261306.66666666663,899456.0,320.0,320.0,320.0,4352.0,301626.6666666667,320.0,320.0,320.0,4352.0,313722.6666666667,8729440.0,320.0,320.0,320.0,0.0,0.0,0.0,842688.0,1770048.0,0.0,0.0,0.0
26,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,875264.0,320.0,320.0,879296.0,320.0,320.0,320.0,320.0,875264.0,320.0,320.0,320.0,320.0,544640.0,320.0,544640.0,320.0,320.0,320.0,8556224.0,160.0,548512.0,160.0,0.0,9596160.0,4032.0,0.0,2068416.0,0.0,0.0,0.0
27,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,879296.0,160.0,320.0,875264.0,160.0,320.0,320.0,320.0,875264.0,320.0,320.0,320.0,160.0,1250240.0,320.0,1242176.0,320.0,320.0,320.0,8564288.0,320.0,1246208.0,320.0,0.0,0.0,0.0,0.0,1766016.0,0.0,0.0,0.0
28,320.0,320.0,320.0,320.0,320.0,160.0,320.0,320.0,320.0,887360.0,320.0,320.0,887360.0,320.0,320.0,160.0,320.0,891232.0,320.0,320.0,320.0,320.0,1855040.0,320.0,1863104.0,320.0,320.0,320.0,8661056.0,320.0,1863104.0,320.0,0.0,0.0,0.0,987840.0,2068416.0,0.0,0.0,0.0
29,320.0,320.0,320.0,320.0,320.0,320.0,160.0,160.0,160.0,887360.0,320.0,320.0,891392.0,320.0,320.0,320.0,320.0,887360.0,320.0,320.0,320.0,320.0,1867136.0,320.0,1863104.0,320.0,320.0,320.0,8685248.0,320.0,1863104.0,320.0,0.0,0.0,0.0,842688.0,1766016.0,0.0,0.0,947520.0
30,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,911392.0,320.0,320.0,911552.0,320.0,320.0,320.0,320.0,911552.0,320.0,320.0,320.0,320.0,1907456.0,10854464.0,1907296.0,160.0,10874624.0,320.0,2598773.333333333,320.0,1907456.0,10838336.0,0.0,0.0,0.0,9713088.0,1836805.3333333333,0.0,0.0,0.0
31,160.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,891392.0,320.0,320.0,887360.0,320.0,320.0,320.0,320.0,887360.0,320.0,320.0,320.0,320.0,1867136.0,11093157.333333334,1863104.0,320.0,11072837.333333334,4192.0,320.0,320.0,1867136.0,11113317.333333334,0.0,0.0,0.0,10289664.0,0.0,0.0,0.0,947520.0
32,320.0,160.0,173882.66666666666,160.0,320.0,320.0,320.0,320.0,320.0,1056704.0,320.0,320.0,883328.0,320.0,320.0,169664.0,320.0,887360.0,320.0,320.0,320.0,177728.0,1855040.0,160.0,1855040.0,320.0,177728.0,320.0,320.0,320.0,1851008.0,320.0,0.0,0.0,0.0,0.0,1092672.0,0.0,0.0,0.0
33,320.0,320.0,1024448.0,320.0,320.0,506.6666666666667,320.0,320.0,320.0,1927616.0,320.0,320.0,911552.0,320.0,320.0,1024448.0,320.0,907520.0,320.0,320.0,160.0,1020416.0,1903264.0,320.0,1907456.0,506.6666666666667,1020416.0,320.0,320.0,320.0,1907456.0,320.0,0.0,0.0,165312.0,0.0,1201536.0,0.0,0.0,0.0
34,320.0,320.0,1012192.0,320.0,506.6666666666667,320.0,320.0,320.0,320.0,12136640.0,320.0,320.0,11140736.0,320.0,160.0,11217344.0,160.0,899456.0,320.0,320.0,320.0,1012352.0,1720197.3333333333,4352.0,1716165.3333333333,320.0,1020416.0,320.0,320.0,320.0,1716165.3333333333,4352.0,6898752.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0
35,320.0,320.0,1004288.0,506.6666666666667,160.0,320.0,320.0,320.0,320.0,13414784.0,320.0,320.0,12414848.0,320.0,320.0,11915066.666666666,320.0,1504256.0,160.0,160.0,320.0,1008320.0,1088960.0,320.0,1092992.0,320.0,1004288.0,506.6666666666667,506.6666666666667,320.0,1092992.0,320.0,8233344.0,0.0,1032192.0,0.0,1028160.0,0.0,0.0,0.0
36,320.0,320.0,1012352.0,320.0,320.0,320.0,320.0,506.6666666666667,4352.0,3605733.3333333335,320.0,346.6666666666667,2569349.333333333,4352.0,320.0,1823589.3333333333,4352.0,1794560.0,320.0,320.0,320.0,1008320.0,1097024.0,60986.66666666666,1097210.6666666667,320.0,1068800.0,320.0,56608.0,320.0,1092992.0,320.0,0.0,314496.0,0.0,0.0,1205568.0,0.0,0.0,616896.0
37,320.0,320.0,1201856.0,320.0,320.0,320.0,320.0,320.0,185792.0,2822720.0,185792.0,320.0,1806656.0,320.0,506.6666666666667,1012352.0,320.0,1802624.0,320.0,320.0,506.6666666666667,1205888.0,1101056.0,560768.0,1101056.0,320.0,1580864.0,320.0,564800.0,160.0,1298464.0,320.0,8233344.0,0.0,0.0,0.0,0.0,0.0,0.0,947520.0
38,605.3333333333334,605.3333333333334,2109341.333333333,1750493.3333333333,605.3333333333334,605.3333333333334,605.3333333333334,1766621.3333333333,8600861.333333334,2806877.333333333,1097336.0,605.3333333333334,3572957.333333333,7483997.333333333,605.3333333333334,1012637.3333333334,7512221.333333333,1798877.3333333333,605.3333333333334,605.3333333333334,605.3333333333334,2105149.333333333,2834816.0,565085.3333333334,2823005.333333333,320.0,1572800.0,605.3333333333334,565085.3333333334,320.0,2194013.333333333,632.0,0.0,947520.0,0.0,3442234.6666666665,1032192.0,0.0,0.0,528192.0
39,320.0,320.0,2109056.0,7685312.0,320.0,320.0,320.0,7681280.0,9874874.666666666,2806592.0,1097024.0,320.0,9483584.0,8778010.666666666,320.0,1012192.0,8774138.666666666,1798432.0,506.6666666666667,320.0,320.0,2109242.6666666665,8778269.333333334,560768.0,8777984.0,605.3333333333334,1573085.3333333333,320.0,560768.0,792.0,2193914.6666666665,320.0,0.0,1112832.0,0.0,0.0,157248.0,0.0,0.0,612864.0
40,320.0,320.0,2109056.0,7685312.0,320.0,160.0,160.0,7681120.0,9878720.0,2810624.0,1097024.0,320.0,9479552.0,8782016.0,320.0,1012352.0,8790080.0,1798592.0,320.0,320.0,320.0,2113088.0,8790080.0,919616.0,8786048.0,320.0,1931834.6666666667,320.0,911552.0,320.0,2193728.0,320.0,8088192.0,0.0,0.0,0.0,955584.0,0.0,2036160.0,0.0
41,320.0,506.6666666666667,2113088.0,7685312.0,320.0,320.0,506.6666666666667,7689344.0,9882592.0,2814496.0,1101056.0,320.0,9487616.0,8786048.0,320.0,1012352.0,8782016.0,1798592.0,320.0,320.0,320.0,2109056.0,8782016.0,1572800.0,8777824.0,320.0,2580800.0,320.0,1576832.0,320.0,2197760.0,320.0,935424.0,1104768.0,0.0,0.0,1201536.0,0.0,16809408.0,612864.0
42,320.0,320.0,1921797.3333333333,2664378.6666666665,320.0,320.0,320.0,2652282.6666666665,9695493.333333334,2810810.6666666665,913797.3333333334,320.0,4438645.333333333,8786048.0,320.0,1012352.0,8786048.0,1802624.0,320.0,320.0,320.0,1921797.3333333333,3769146.6666666665,1576832.0,3789306.6666666665,160.0,2592736.0,160.0,1576832.0,320.0,2006469.3333333333,320.0,10088064.0,0.0,0.0,887040.0,1008000.0,12096.0,5060965.333333333,0.0
43,346.6666666666667,160.0,1193792.0,4192.0,320.0,320.0,320.0,4352.0,8790080.0,2750144.0,197888.0,320.0,1766336.0,8584448.0,320.0,992192.0,8588480.0,1762304.0,320.0,506.6666666666667,320.0,1193792.0,1081082.6666666667,1540544.0,1076864.0,320.0,2528384.0,320.0,1544576.0,320.0,1278464.0,320.0,4867376.0,0.0,0.0,802368.0,0.0,0.0,0.0,899136.0
44,320.0,320.0,2032448.0,548672.0,320.0,320.0,320.0,548672.0,12898688.0,2374448.0,4423424.0,320.0,1350320.0,8475584.0,320.0,1016384.0,12495488.0,1350506.6666666667,320.0,320.0,160.0,2036480.0,1653280.0,1584736.0,1109120.0,320.0,2600960.0,544640.0,1580864.0,320.0,2121152.0,320.0,0.0,0.0,0.0,983808.0,1104768.0,0.0,0.0,0.0
45,320.0,320.0,2060672.0,863168.0,320.0,320.0,320.0,867200.0,21740864.0,1943744.0,14168768.0,320.0,915584.0,7548224.0,160.0,1032512.0,21728608.0,915584.0,320.0,320.0,320.0,2060672.0,1980032.0,1601024.0,1117184.0,320.0,2633216.0,867200.0,1605056.0,320.0,2149376.0,320.0,0.0,0.0,0.0,951552.0,1068480.0,0.0,0.0,0.0
46,320.0,320.0,2032288.0,1141376.0,320.0,8511872.0,863168.0,1141376.0,7464357.333333333,1056704.0,5726565.333333333,863168.0,40640.0,10273856.0,8523968.0,1016384.0,7359365.333333333,899456.0,320.0,320.0,320.0,2032448.0,2242112.0,1580864.0,1101056.0,320.0,2596928.0,1141376.0,1580864.0,320.0,2121152.0,320.0,0.0,951552.0,0.0,724666.6666666666,947520.0,0.0,0.0,524160.0
47,320.0,320.0,2032448.0,1004288.0,160.0,4460464.0,903488.0,1000256.0,1016384.0,1016384.0,1016384.0,907520.0,320.0,4472560.0,4448368.0,1016384.0,1004288.0,907520.0,160.0,160.0,320.0,2028416.0,2105024.0,1580864.0,2173568.0,320.0,2592896.0,1000256.0,1576832.0,320.0,2113088.0,320.0,0.0,947520.0,0.0,0.0,951552.0,0.0,0.0,528192.0
48,320.0,320.0,2012288.0,1008320.0,320.0,320.0,895424.0,1008320.0,1008320.0,1004288.0,1004288.0,895264.0,160.0,320.0,320.0,1008320.0,1008320.0,895424.0,320.0,320.0,320.0,2016320.0,2096960.0,1568768.0,7644992.0,320.0,2572736.0,1008320.0,1564576.0,320.0,2100992.0,320.0,0.0,0.0,0.0,0.0,624960.0,0.0,0.0,0.0
49,320.0,320.0,2048576.0,1024448.0,320.0,320.0,52736.0,1024448.0,1024448.0,1883264.0,1028480.0,48704.0,863168.0,320.0,320.0,1024448.0,1024448.0,911552.0,320.0,320.0,320.0,2048576.0,2141312.0,1592960.0,7786112.0,320.0,2621120.0,1024448.0,1596992.0,160.0,2137120.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108800.0
50,320.0,320.0,2060672.0,1592960.0,320.0,320.0,320.0,1596992.0,1032512.0,1741050.6666666667,1028320.0,320.0,1269306.6666666667,4352.0,320.0,1028480.0,1032512.0,708858.6666666666,320.0,320.0,320.0,2060512.0,2705792.0,1601024.0,8382848.0,320.0,2629184.0,1032512.0,1601024.0,320.0,2149376.0,160.0,0.0,951552.0,0.0,0.0,951552.0,0.0,0.0,528192.0
51,320.0,320.0,1980032.0,1540544.0,320.0,320.0,320.0,1536512.0,992192.0,992192.0,992192.0,320.0,552704.0,160.0,320.0,992032.0,992192.0,160.0,320.0,320.0,320.0,1980032.0,2107962.6666666665,1544576.0,7563258.666666667,320.0,2536448.0,988160.0,1540544.0,320.0,1547514.6666666667,4352.0,0.0,0.0,0.0,0.0,1104768.0,0.0,0.0,0.0
52,320.0,320.0,2794496.0,1560704.0,320.0,160.0,160.0,1564576.0,1786496.0,1000256.0,1000256.0,320.0,556736.0,782528.0,320.0,1004288.0,1000256.0,320.0,320.0,320.0,320.0,2790464.0,1556672.0,1556672.0,7084544.0,320.0,2564672.0,1004288.0,1560704.0,320.0,1794560.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,320.0,320.0,3036416.0,1576832.0,320.0,320.0,320.0,1572800.0,2024224.0,1012192.0,1012352.0,320.0,560768.0,1012352.0,320.0,1012352.0,1016384.0,320.0,320.0,320.0,320.0,3040448.0,1576832.0,1580864.0,7152928.0,320.0,2588864.0,1012352.0,1576832.0,320.0,2024384.0,320.0,1090165.3333333333,7112448.0,0.0,608832.0,0.0,0.0,0.0,7108416.0
54,320.0,320.0,2521125.333333333,1564736.0,320.0,320.0,320.0,1564736.0,2012288.0,517221.3333333333,1008320.0,320.0,560768.0,1004288.0,320.0,517221.3333333333,1008320.0,320.0,320.0,320.0,320.0,2521125.333333333,1568768.0,1560704.0,7104704.0,160.0,2069381.3333333333,2778208.0,1560704.0,320.0,2008256.0,320.0,0.0,0.0,0.0,0.0,0.0,947520.0,0.0,0.0
55,160.0,160.0,2036480.0,1580704.0,320.0,320.0,320.0,1588928.0,2032448.0,320.0,1016384.0,320.0,564800.0,1020416.0,320.0,320.0,1016384.0,320.0,320.0,320.0,320.0,2036480.0,1580864.0,1584896.0,7193408.0,320.0,1588928.0,7644992.0,1584896.0,320.0,2036480.0,320.0,0.0,0.0,0.0,0.0,0.0,951552.0,0.0,0.0
56,320.0,320.0,2036480.0,1588928.0,320.0,320.0,320.0,1580864.0,2040512.0,320.0,1020416.0,320.0,564800.0,1016384.0,320.0,320.0,1020416.0,320.0,320.0,320.0,160.0,2036480.0,1592800.0,1250538.6666666667,7197440.0,320.0,1246666.6666666667,7644992.0,1250698.6666666667,320.0,2040512.0,320.0,0.0,1177344.0,0.0,0.0,0.0,0.0,0.0,0.0
57,320.0,320.0,1655525.3333333333,1529973.3333333333,320.0,320.0,320.0,1534005.3333333333,1651653.3333333333,468032.0,1000256.0,320.0,1024448.0,655749.3333333334,160.0,459968.0,969365.3333333334,4352.0,320.0,320.0,320.0,1655685.3333333333,1525941.3333333333,1004288.0,7048256.0,320.0,1004288.0,7473141.333333333,1000256.0,320.0,1647621.3333333333,4352.0,846720.0,0.0,0.0,0.0,0.0,947520.0,0.0,0.0
58,320.0,320.0,1024448.0,568832.0,320.0,320.0,320.0,568832.0,1020416.0,1020416.0,1020416.0,320.0,1592960.0,320.0,320.0,1024448.0,320.0,320.0,160.0,160.0,320.0,1020416.0,568832.0,1020416.0,7221632.0,320.0,1024448.0,6653120.0,1024448.0,320.0,1024448.0,320.0,842688.0,0.0,0.0,0.0,0.0,951552.0,0.0,0.0
59,320.0,320.0,1016384.0,564800.0,160.0,320.0,320.0,564800.0,1016384.0,1016384.0,1016384.0,160.0,1580704.0,320.0,320.0,1016384.0,320.0,320.0,320.0,320.0,320.0,1016384.0,564800.0,1016384.0,7181312.0,320.0,1016384.0,6616832.0,1016384.0,320.0,1016384.0,320.0,0.0,1104768.0,0.0,0.0,0.0,0.0,0.0,0.0
60,320.0,320.0,1036544.0,576896.0,320.0,320.0,320.0,572864.0,1903424.0,1036544.0,1899392.0,320.0,1613120.0,320.0,320.0,1036544.0,867200.0,320.0,320.0,320.0,320.0,1036544.0,576896.0,1036544.0,7322432.0,320.0,1036544.0,6745856.0,1036384.0,160.0,1036544.0,320.0,846720.0,0.0,0.0,0.0,0.0,947520.0,0.0,0.0
61,320.0,320.0,1016384.0,564800.0,320.0,320.0,320.0,568832.0,1923584.0,1020416.0,1927616.0,320.0,1580864.0,320.0,320.0,1016384.0,907520.0,320.0,320.0,320.0,320.0,1020256.0,564800.0,1020416.0,7197440.0,320.0,1016384.0,6632960.0,1016384.0,320.0,1016224.0,160.0,0.0,0.0,0.0,2923200.0,0.0,0.0,0.0,7205184.0
62,320.0,320.0,1020416.0,568832.0,320.0,320.0,320.0,564800.0,1923584.0,1016384.0,1919392.0,320.0,1584896.0,160.0,320.0,1020416.0,903488.0,320.0,320.0,320.0,320.0,1016384.0,564800.0,1016384.0,7189376.0,320.0,1020416.0,6624896.0,1020416.0,320.0,1020416.0,320.0,0.0,947520.0,0.0,0.0,0.0,0.0,0.0,0.0
63,320.0,320.0,1008320.0,1520384.0,320.0,160.0,320.0,1524416.0,1907456.0,1012352.0,1911488.0,320.0,2532416.0,320.0,320.0,1008160.0,899456.0,160.0,320.0,320.0,320.0,1012352.0,1524416.0,1012352.0,8100608.0,320.0,1008320.0,6580544.0,1008320.0,320.0,1008320.0,320.0,0.0,821434.6666666666,4032.0,0.0,0.0,0.0,0.0,0.0
64,320.0,320.0,1020416.0,2302592.0,320.0,320.0,160.0,2302432.0,1919392.0,1016384.0,1919552.0,320.0,3322688.0,320.0,320.0,1020416.0,903488.0,320.0,320.0,320.0,320.0,1016384.0,2298560.0,1016384.0,5289850.666666667,320.0,1016384.0,6616832.0,1016384.0,320.0,1016384.0,320.0,939456.0,0.0,0.0,0.0,0.0,1056384.0,0.0,0.0
65,320.0,320.0,992192.0,2625152.0,320.0,320.0,320.0,2625152.0,1879232.0,992032.0,1875200.0,320.0,3621056.0,320.0,320.0,992192.0,883328.0,320.0,320.0,320.0,320.0,992192.0,2629184.0,992192.0,2616928.0,160.0,996224.0,6471680.0,996224.0,320.0,996224.0,320.0,846720.0,0.0,0.0,0.0,0.0,947520.0,0.0,0.0
