,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port5,5_port2,5_port3,6_port1,6_port2
0,11104.0,10664.0,10904.0,11384.0,10544.0,10904.0,10664.0,10664.0,10664.0,10904.0,10904.0,11384.0,10904.0,10744.0,10664.0,10664.0,10904.0,10904.0
1,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
2,760.0,760.0,760.0,760.0,760.0,480.0,1000.0,480.0,760.0,480.0,480.0,760.0,480.0,760.0,720.0,720.0,760.0,760.0
3,908.0,480.0,480.0,1148.0,908.0,760.0,480.0,760.0,480.0,760.0,760.0,720.0,760.0,1148.0,760.0,760.0,480.0,480.0
4,720.0,1148.0,908.0,480.0,480.0,908.0,908.0,908.0,908.0,908.0,908.0,908.0,1148.0,480.0,908.0,908.0,908.0,1148.0
5,480.0,480.0,2840.0,3925632.0,480.0,480.0,3931680.0,2840.0,480.0,480.0,720.0,2840.0,3943776.0,480.0,480.0,480.0,720.0,480.0
6,18624.0,480.0,5440.0,4203840.0,720.0,480.0,4258272.0,5200.0,480.0,480.0,480.0,5200.0,4282464.0,480.0,480.0,480.0,480.0,480.0
7,5020320.0,480.0,7560.0,4010304.0,480.0,720.0,9005952.0,7560.0,480.0,720.0,480.0,5200.0,8999904.0,2840.0,480.0,480.0,480.0,480.0
8,5135232.0,480.0,9920.0,4101024.0,480.0,480.0,9235776.0,10160.0,1000.0,480.0,480.0,5200.0,9229728.0,5200.0,480.0,480.0,480.0,480.0
9,5147608.0,480.0,17280.0,5643544.0,480.0,480.0,10796400.0,17000.0,480.0,480.0,480.0,5200.0,10802208.0,12560.0,720.0,720.0,480.0,480.0
10,5135232.0,760.0,14640.0,7185744.0,760.0,480.0,12326584.0,14640.0,480.0,480.0,480.0,5720.0,12326304.0,10160.0,480.0,480.0,760.0,760.0
11,5129852.0,720.0,14640.0,7173836.0,908.0,480.0,12314208.0,14640.0,480.0,480.0,480.0,5200.0,12314448.0,10348.0,480.0,480.0,480.0,480.0
12,5201760.0,908.0,17428.0,7276224.0,480.0,1188.0,12483980.0,17708.0,908.0,1188.0,1428.0,5628.0,12496356.0,12280.0,1188.0,1188.0,1148.0,1148.0
13,10094592.0,480.0,14880.0,5593800.0,720.0,480.0,15669768.0,14640.0,480.0,480.0,480.0,7560.0,15663720.0,7560.0,480.0,480.0,480.0,480.0
14,10221600.0,2840.0,12280.0,4101024.0,4723968.0,3080.0,9622848.0,12280.0,720.0,4736304.0,2840.0,9920.0,9610752.0,5200.0,4748160.0,480.0,480.0,480.0
15,10282080.0,5200.0,9920.0,4113120.0,5141280.0,5200.0,9254160.0,10160.0,480.0,5141280.0,5200.0,9920.0,9247872.0,5200.0,5141280.0,720.0,480.0,480.0
16,4212304.0,5200.0,9920.0,4094976.0,3141120.0,5200.0,5141968.0,9920.0,480.0,3129024.0,5200.0,10160.0,5129872.0,5440.0,3117168.0,480.0,480.0,480.0
17,6528.0,3080.0,2840.0,171792.0,6528.0,2840.0,159456.0,2840.0,480.0,6528.0,2840.0,2840.0,153408.0,2840.0,6528.0,480.0,480.0,480.0
18,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0
19,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0
20,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
21,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
22,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,720.0,480.0,480.0
23,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,760.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0
24,1000.0,480.0,1143552.0,14640.0,480.0,480.0,14640.0,1137504.0,480.0,480.0,480.0,1125408.0,14880.0,480.0,480.0,480.0,480.0,720.0
25,480.0,480.0,3073384.0,5480.0,480.0,480.0,5200.0,3072864.0,480.0,480.0,720.0,3078912.0,5200.0,480.0,480.0,480.0,720.0,480.0
26,480.0,760.0,3072864.0,5200.0,1000.0,720.0,5200.0,3072864.0,480.0,720.0,480.0,3072864.0,5200.0,760.0,480.0,480.0,480.0,760.0
27,908.0,908.0,3078912.0,5628.0,908.0,480.0,5720.0,3079152.0,720.0,480.0,480.0,3079192.0,5200.0,908.0,480.0,480.0,760.0,480.0
28,480.0,480.0,6683948.0,5200.0,480.0,1188.0,5628.0,6671852.0,908.0,908.0,1188.0,6653708.0,5628.0,720.0,1148.0,1148.0,908.0,908.0
29,480.0,720.0,7209696.0,5440.0,480.0,480.0,5200.0,7209976.0,480.0,760.0,480.0,7215984.0,5480.0,480.0,480.0,480.0,480.0,480.0
30,17240.0,480.0,9864768.0,5200.0,480.0,480.0,21720.0,9864768.0,480.0,480.0,480.0,9852672.0,21960.0,480.0,760.0,760.0,480.0,720.0
31,21720.0,480.0,13814352.0,5200.0,480.0,480.0,26440.0,13795968.0,480.0,480.0,720.0,10257888.0,26440.0,3532512.0,480.0,480.0,720.0,480.0
32,9920.0,480.0,15519648.0,5200.0,720.0,720.0,14640.0,15513600.0,480.0,720.0,480.0,11400960.0,14640.0,4101024.0,480.0,480.0,480.0,480.0
33,9920.0,6871008.0,10937032.0,5200.0,5200.0,6858912.0,10160.0,10961464.0,720.0,5200.0,6834720.0,13543720.0,9920.0,4240128.0,5200.0,480.0,480.0,480.0
34,9920.0,6973824.0,7016160.0,5200.0,5200.0,6961728.0,9920.0,7016160.0,480.0,5200.0,6967776.0,9997824.0,9920.0,3980064.0,5440.0,720.0,480.0,480.0
35,9920.0,5088056.0,2106560.0,5200.0,5200.0,5100152.0,9920.0,2124704.0,480.0,5200.0,5106200.0,6637272.0,9920.0,630400.0,5200.0,480.0,480.0,480.0
36,480.0,564392.0,480.0,3080.0,2840.0,576248.0,480.0,480.0,480.0,2840.0,588344.0,600440.0,480.0,480.0,2840.0,480.0,480.0,480.0
37,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0
38,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0
39,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
40,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
41,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,720.0,480.0,480.0
42,480.0,720.0,14640.0,1119600.0,480.0,480.0,1125408.0,14640.0,480.0,480.0,480.0,14880.0,1137504.0,480.0,480.0,480.0,480.0,480.0
43,720.0,480.0,5200.0,4107072.0,480.0,480.0,4113120.0,5200.0,480.0,480.0,480.0,5200.0,4113360.0,480.0,480.0,480.0,480.0,720.0
44,1397568.0,480.0,19600.0,4107072.0,480.0,480.0,5510208.0,19360.0,480.0,480.0,720.0,5200.0,5522304.0,14640.0,480.0,480.0,720.0,480.0
45,5141280.0,480.0,9920.0,4107072.0,720.0,720.0,9247872.0,9920.0,480.0,720.0,480.0,5200.0,9247872.0,5200.0,480.0,480.0,480.0,480.0
46,5123136.0,480.0,9920.0,4094976.0,480.0,480.0,9223920.0,10160.0,720.0,480.0,480.0,5200.0,9223680.0,5200.0,480.0,480.0,480.0,480.0
47,5141280.0,480.0,26440.0,6465792.0,480.0,480.0,11612640.0,26440.0,480.0,480.0,480.0,5200.0,11618688.0,21720.0,720.0,720.0,480.0,480.0
48,5129184.0,480.0,14640.0,7185744.0,480.0,480.0,12314208.0,14640.0,480.0,480.0,480.0,5440.0,12314208.0,10160.0,480.0,480.0,480.0,480.0
49,5141520.0,720.0,14640.0,7185504.0,480.0,480.0,12314208.0,14640.0,480.0,480.0,480.0,5200.0,12326544.0,9920.0,480.0,480.0,480.0,480.0
50,6502080.0,480.0,28800.0,7179456.0,480.0,480.0,13705248.0,28800.0,480.0,480.0,720.0,19360.0,13705248.0,9920.0,480.0,480.0,720.0,720.0
51,10245792.0,480.0,19600.0,4886184.0,720.0,720.0,15125448.0,19360.0,760.0,480.0,480.0,9920.0,15113352.0,9920.0,480.0,480.0,480.0,480.0
52,10233976.0,5200.0,9920.0,4113120.0,4723968.0,5200.0,9634944.0,10160.0,720.0,4736304.0,5200.0,9920.0,9628896.0,5200.0,4748160.0,480.0,480.0,480.0
53,9968272.0,5200.0,9920.0,4113120.0,4821424.0,5200.0,9260208.0,9920.0,480.0,4809328.0,5200.0,9920.0,9253920.0,5200.0,4797472.0,720.0,480.0,480.0
54,1828704.0,2840.0,9920.0,3099024.0,18624.0,2840.0,4878624.0,9920.0,480.0,18624.0,2840.0,7800.0,4860480.0,5440.0,18624.0,480.0,480.0,480.0
55,720.0,720.0,2840.0,18904.0,480.0,480.0,18624.0,2840.0,480.0,480.0,480.0,2840.0,18624.0,480.0,480.0,480.0,480.0,480.0
56,480.0,480.0,760.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,720.0,720.0
57,480.0,760.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
58,480.0,480.0,480.0,480.0,760.0,720.0,760.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
59,908.0,908.0,480.0,908.0,908.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,908.0,480.0,720.0,480.0,760.0
60,480.0,480.0,908.0,480.0,480.0,1188.0,908.0,908.0,908.0,908.0,908.0,1428.0,908.0,1000.0,1148.0,908.0,908.0,908.0
61,720.0,720.0,260544.0,14880.0,480.0,480.0,14640.0,254496.0,480.0,480.0,480.0,242400.0,14640.0,480.0,480.0,480.0,480.0,480.0
62,480.0,480.0,3078912.0,5200.0,480.0,480.0,5200.0,3079192.0,480.0,480.0,760.0,3084960.0,5720.0,480.0,480.0,480.0,1000.0,720.0
63,480.0,480.0,3073104.0,5200.0,720.0,480.0,5200.0,3072864.0,480.0,760.0,720.0,3066816.0,5200.0,480.0,480.0,480.0,480.0,480.0
64,480.0,480.0,3072864.0,5200.0,480.0,720.0,5200.0,3072864.0,720.0,720.0,480.0,3078912.0,5200.0,480.0,480.0,480.0,480.0,480.0
65,480.0,480.0,5909376.0,5200.0,480.0,480.0,5440.0,5891472.0,480.0,480.0,480.0,5879136.0,5200.0,480.0,480.0,1000.0,480.0,480.0
66,480.0,480.0,6973824.0,5200.0,480.0,480.0,5200.0,6979872.0,480.0,480.0,480.0,6985920.0,5200.0,720.0,1000.0,480.0,480.0,480.0
67,17000.0,480.0,9108768.0,5440.0,480.0,480.0,21720.0,9108768.0,480.0,480.0,480.0,9096912.0,21720.0,480.0,480.0,480.0,480.0,480.0
68,21960.0,720.0,12852480.0,5200.0,480.0,480.0,26440.0,12834336.0,480.0,480.0,480.0,10276032.0,26680.0,2552736.0,480.0,480.0,480.0,480.0
69,9920.0,480.0,14769696.0,5200.0,480.0,480.0,14640.0,14745504.0,480.0,480.0,720.0,10644960.0,14640.0,4101024.0,480.0,480.0,720.0,720.0
70,9920.0,6647232.0,10814544.0,5200.0,5440.0,6623280.0,9920.0,10844544.0,480.0,5200.0,6604896.0,13336320.0,9920.0,4113120.0,5200.0,480.0,480.0,480.0
71,9920.0,7185504.0,7858600.0,5200.0,5200.0,7197600.0,9920.0,7876744.0,720.0,5440.0,7197600.0,10961224.0,9920.0,4101024.0,5200.0,480.0,480.0,480.0
72,7560.0,5977112.0,3848384.0,5200.0,5200.0,5977112.0,7800.0,3860720.0,480.0,5200.0,5989208.0,8282088.0,7560.0,1597840.0,5200.0,720.0,480.0,480.0
73,480.0,1598360.0,480.0,2840.0,2840.0,1610456.0,480.0,480.0,480.0,2840.0,1616504.0,1628840.0,480.0,720.0,3080.0,480.0,480.0,480.0
74,480.0,6768.0,480.0,3080.0,2840.0,6528.0,480.0,480.0,480.0,2840.0,6528.0,6528.0,480.0,480.0,2840.0,480.0,480.0,480.0
75,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,720.0,720.0
76,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
77,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
78,480.0,480.0,14640.0,115392.0,480.0,480.0,127728.0,14880.0,720.0,480.0,480.0,14640.0,139584.0,480.0,480.0,480.0,480.0,480.0
79,480.0,480.0,5200.0,4101024.0,480.0,480.0,4101024.0,5200.0,480.0,480.0,480.0,5200.0,4094976.0,720.0,720.0,720.0,480.0,480.0
80,145632.0,720.0,19360.0,4113360.0,480.0,480.0,4270368.0,19360.0,480.0,480.0,480.0,5440.0,4294560.0,14640.0,480.0,480.0,480.0,480.0
81,5129424.0,480.0,9920.0,4101024.0,480.0,480.0,9241824.0,9920.0,480.0,480.0,480.0,5200.0,9229968.0,5200.0,480.0,480.0,480.0,720.0
82,5129184.0,480.0,10160.0,4107072.0,480.0,480.0,9217632.0,9920.0,480.0,480.0,720.0,5200.0,9223680.0,5200.0,480.0,480.0,720.0,480.0
83,5147328.0,480.0,26440.0,5721888.0,720.0,720.0,10874784.0,26440.0,480.0,720.0,480.0,5200.0,10880832.0,21720.0,480.0,480.0,480.0,480.0
84,5117088.0,480.0,14640.0,7161312.0,480.0,480.0,12290256.0,14880.0,720.0,480.0,480.0,5200.0,12296064.0,9920.0,480.0,480.0,480.0,480.0
85,5135232.0,480.0,14640.0,7179456.0,480.0,480.0,12314208.0,14640.0,480.0,480.0,480.0,5200.0,12302112.0,10160.0,720.0,720.0,480.0,480.0
86,5256192.0,720.0,28800.0,7191792.0,480.0,480.0,12453312.0,28800.0,480.0,480.0,480.0,19600.0,12477504.0,9920.0,480.0,480.0,480.0,480.0
87,10258128.0,480.0,17000.0,5642184.0,480.0,480.0,15893544.0,17000.0,480.0,480.0,480.0,9920.0,15875640.0,7560.0,480.0,480.0,480.0,720.0
88,10245792.0,5200.0,12280.0,4113120.0,4663488.0,5200.0,9689376.0,12280.0,480.0,4681632.0,5440.0,9920.0,9683328.0,7560.0,4693728.0,480.0,720.0,480.0
89,10276032.0,5200.0,10160.0,4101024.0,5135472.0,5440.0,9247872.0,9920.0,480.0,5129184.0,5200.0,9920.0,9247872.0,5200.0,5135232.0,480.0,480.0,480.0
90,4042960.0,5200.0,7560.0,4114848.0,3062496.0,5200.0,5059024.0,7800.0,720.0,3050640.0,5200.0,7560.0,5034832.0,5200.0,3032256.0,480.0,480.0,480.0
91,480.0,480.0,2840.0,24672.0,480.0,480.0,24912.0,2840.0,480.0,480.0,480.0,2840.0,24672.0,480.0,720.0,720.0,480.0,480.0
92,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0
93,720.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
94,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,720.0,720.0
95,480.0,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
96,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
97,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0
98,480.0,480.0,17000.0,2697888.0,480.0,480.0,2709984.0,17000.0,480.0,480.0,480.0,17240.0,2709984.0,720.0,480.0,480.0,480.0,480.0
99,480.0,720.0,5200.0,3073104.0,480.0,480.0,3072864.0,5200.0,480.0,480.0,480.0,5200.0,3078912.0,480.0,480.0,480.0,480.0,480.0
100,720.0,480.0,5200.0,3078912.0,480.0,480.0,3078912.0,5200.0,480.0,480.0,480.0,5200.0,3079152.0,480.0,480.0,480.0,480.0,720.0
101,480.0,480.0,5440.0,4669536.0,480.0,480.0,4675584.0,5200.0,480.0,480.0,720.0,5200.0,4687680.0,480.0,480.0,480.0,720.0,480.0
102,480.0,480.0,5200.0,7179456.0,720.0,720.0,7179456.0,5200.0,480.0,720.0,480.0,5200.0,7179456.0,480.0,480.0,480.0,480.0,480.0
103,1234272.0,480.0,19360.0,7409280.0,480.0,480.0,8649360.0,19600.0,720.0,480.0,480.0,19360.0,8661216.0,480.0,480.0,720.0,480.0,480.0
104,4512288.0,480.0,24080.0,6979872.0,480.0,480.0,11509824.0,24080.0,480.0,480.0,480.0,9920.0,11509824.0,14640.0,720.0,480.0,480.0,480.0
105,7173688.0,480.0,14640.0,7185504.0,480.0,480.0,14346336.0,14640.0,480.0,480.0,480.0,10160.0,14358432.0,5440.0,480.0,480.0,480.0,480.0
106,9907344.0,720.0,14640.0,7203888.0,480.0,480.0,17122368.0,14640.0,480.0,480.0,480.0,9920.0,17122368.0,5200.0,480.0,480.0,480.0,480.0
107,8626696.0,5200.0,9920.0,7167360.0,6562560.0,5200.0,9207304.0,9920.0,760.0,6580704.0,5200.0,9920.0,9189400.0,5200.0,6604896.0,480.0,720.0,720.0
108,5650688.0,5200.0,10160.0,6612152.0,6612152.0,5200.0,5644640.0,9920.0,480.0,6600056.0,5440.0,9920.0,5620448.0,5200.0,6587960.0,480.0,480.0,480.0
109,12576.0,5200.0,2840.0,2650712.0,2638856.0,5440.0,12576.0,2840.0,480.0,2632808.0,5200.0,7560.0,12576.0,480.0,2620472.0,480.0,480.0,480.0
110,480.0,2840.0,480.0,12576.0,12576.0,2840.0,720.0,720.0,720.0,12576.0,2840.0,2840.0,480.0,480.0,12576.0,480.0,480.0,480.0
111,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,720.0,480.0,480.0
112,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0
113,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0
114,480.0,480.0,720.0,760.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0
115,480.0,480.0,14640.0,1052832.0,720.0,720.0,1064928.0,14640.0,480.0,720.0,480.0,14640.0,1070976.0,480.0,480.0,480.0,480.0,480.0
116,480.0,480.0,5200.0,4101024.0,480.0,480.0,4101264.0,5440.0,720.0,480.0,480.0,5200.0,4107072.0,480.0,480.0,480.0,480.0,480.0
117,1324992.0,760.0,19640.0,4113120.0,480.0,480.0,5443680.0,19360.0,480.0,480.0,480.0,5200.0,5455776.0,14880.0,720.0,720.0,480.0,480.0
118,5147328.0,720.0,9920.0,4119408.0,480.0,480.0,9272064.0,9920.0,480.0,480.0,480.0,5440.0,9278112.0,5200.0,480.0,480.0,480.0,480.0
119,5111280.0,480.0,9920.0,4088928.0,480.0,480.0,9199488.0,9920.0,480.0,480.0,480.0,5200.0,9199728.0,5200.0,480.0,480.0,480.0,720.0
120,5147328.0,480.0,26440.0,6423456.0,760.0,480.0,11564256.0,26440.0,480.0,480.0,720.0,5200.0,11576352.0,21720.0,480.0,480.0,720.0,480.0
121,5129184.0,480.0,14880.0,7179456.0,720.0,720.0,12320536.0,14640.0,480.0,480.0,480.0,5200.0,12320256.0,9920.0,480.0,480.0,480.0,480.0
122,5135232.0,480.0,14640.0,7185504.0,480.0,760.0,12302112.0,14880.0,720.0,720.0,480.0,5200.0,12302112.0,9920.0,480.0,480.0,480.0,480.0
123,6435980.0,908.0,28800.0,7198028.0,908.0,480.0,13657104.0,28800.0,480.0,480.0,480.0,19360.0,13668960.0,10348.0,720.0,720.0,480.0,760.0
124,10233696.0,480.0,19788.0,4928760.0,480.0,908.0,15156116.0,19788.0,908.0,908.0,908.0,10868.0,15138252.0,10160.0,908.0,908.0,908.0,908.0
125,10258128.0,5440.0,9920.0,4107072.0,4705824.0,5200.0,9659136.0,9920.0,480.0,4717920.0,5200.0,9920.0,9653328.0,5200.0,4730016.0,480.0,480.0,480.0
126,10058992.0,5200.0,9920.0,4101024.0,4912144.0,5200.0,9241824.0,10200.0,480.0,4900048.0,5200.0,9920.0,9235776.0,5200.0,4887952.0,480.0,1000.0,720.0
127,1901280.0,2840.0,10160.0,3165312.0,18864.0,2840.0,5023776.0,9920.0,480.0,18624.0,3080.0,7560.0,4999584.0,5200.0,18624.0,480.0,480.0,480.0
128,480.0,480.0,2840.0,18624.0,480.0,720.0,18624.0,2840.0,720.0,720.0,480.0,2840.0,18624.0,480.0,480.0,480.0,480.0,480.0
129,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0
130,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,760.0,480.0,480.0,480.0,1000.0,720.0,480.0,480.0,480.0
131,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0
132,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,720.0
133,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0
134,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
135,480.0,480.0,17000.0,2534592.0,480.0,480.0,2546928.0,17240.0,720.0,480.0,480.0,17000.0,2552736.0,480.0,480.0,480.0,480.0,480.0
136,480.0,480.0,5200.0,4101024.0,480.0,480.0,4088928.0,5200.0,480.0,480.0,480.0,5200.0,4101024.0,720.0,720.0,720.0,480.0,480.0
137,3157536.0,480.0,21720.0,4107312.0,480.0,480.0,7282272.0,21720.0,480.0,480.0,480.0,5440.0,7288320.0,17000.0,480.0,480.0,480.0,480.0
138,5141520.0,720.0,9920.0,4107072.0,480.0,480.0,9253920.0,9920.0,480.0,480.0,480.0,5200.0,9242064.0,5200.0,480.0,480.0,480.0,480.0
139,5129184.0,480.0,24080.0,4433664.0,480.0,480.0,9574464.0,24080.0,480.0,480.0,1000.0,5200.0,9586560.0,19360.0,760.0,760.0,720.0,720.0
140,5159424.0,480.0,14880.0,7221792.0,720.0,720.0,12374688.0,14640.0,480.0,480.0,480.0,5200.0,12392832.0,9920.0,480.0,480.0,480.0,480.0
141,5268288.0,480.0,14640.0,7366944.0,480.0,480.0,12634752.0,14880.0,720.0,720.0,480.0,5200.0,12622656.0,9920.0,480.0,480.0,480.0,480.0
142,4977984.0,480.0,14640.0,6967776.0,480.0,480.0,11945520.0,14640.0,480.0,480.0,480.0,5200.0,11939232.0,9920.0,480.0,480.0,480.0,480.0
143,8262048.0,480.0,31160.0,6888072.0,480.0,480.0,15149640.0,31160.0,480.0,480.0,480.0,21720.0,15161736.0,10160.0,720.0,720.0,480.0,480.0
144,10245792.0,5440.0,9920.0,4101264.0,4699776.0,5200.0,9653088.0,9920.0,480.0,4705824.0,5200.0,10160.0,9653088.0,5200.0,4723968.0,480.0,480.0,480.0
145,10270224.0,5200.0,9920.0,4101024.0,5129184.0,5200.0,9241824.0,9920.0,480.0,5135232.0,5200.0,9920.0,9229968.0,5200.0,5129184.0,480.0,480.0,480.0
146,8232496.0,5200.0,9920.0,4119168.0,5153376.0,5200.0,7180144.0,9920.0,480.0,5149056.0,5440.0,9920.0,7162000.0,5200.0,5136960.0,480.0,720.0,720.0
147,38496.0,2840.0,5440.0,1707744.0,26640.0,3080.0,1701696.0,5200.0,480.0,18624.0,2840.0,5200.0,1695648.0,2840.0,18624.0,480.0,480.0,480.0
148,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
149,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0
150,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,720.0,720.0,480.0,480.0,480.0
151,720.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
152,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,720.0,720.0
153,480.0,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
154,480.0,480.0,480.0,480.0,480.0,720.0,480.0,480.0,720.0,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
155,480.0,480.0,14640.0,1947936.0,480.0,480.0,1954224.0,14880.0,480.0,480.0,480.0,14640.0,1966080.0,480.0,480.0,720.0,480.0,480.0
156,480.0,480.0,5200.0,4094976.0,480.0,480.0,4101024.0,5200.0,480.0,480.0,480.0,5200.0,4101024.0,720.0,720.0,480.0,480.0,480.0
157,2431776.0,720.0,19360.0,4113360.0,480.0,480.0,6556512.0,19360.0,480.0,480.0,480.0,5440.0,6574656.0,14640.0,480.0,480.0,480.0,480.0
158,5141520.0,480.0,9920.0,4107072.0,480.0,480.0,9247872.0,9920.0,480.0,480.0,480.0,5200.0,9236016.0,5200.0,480.0,480.0,480.0,720.0
159,5129184.0,480.0,9920.0,4101024.0,480.0,480.0,9229728.0,9920.0,480.0,480.0,720.0,5200.0,9241824.0,5200.0,480.0,480.0,720.0,480.0
160,5135232.0,480.0,26680.0,7082688.0,720.0,720.0,12211392.0,26440.0,480.0,480.0,480.0,5200.0,12229536.0,21720.0,480.0,480.0,480.0,480.0
161,5129184.0,480.0,14640.0,7185504.0,480.0,480.0,12332352.0,14880.0,720.0,720.0,480.0,5200.0,12320256.0,9920.0,480.0,480.0,480.0,480.0
162,5135232.0,480.0,14640.0,7173408.0,480.0,480.0,12302352.0,14640.0,480.0,480.0,480.0,5200.0,12308160.0,9920.0,720.0,720.0,480.0,480.0
163,7530240.0,480.0,28800.0,7185744.0,480.0,480.0,14727360.0,28800.0,480.0,480.0,480.0,19600.0,14733408.0,10160.0,480.0,480.0,480.0,480.0
164,10246032.0,3080.0,17000.0,4275336.0,4663488.0,2840.0,9845544.0,17000.0,480.0,4681632.0,2840.0,9920.0,9821592.0,9920.0,4693728.0,480.0,480.0,480.0
165,10263936.0,5200.0,9920.0,4101024.0,5135232.0,5200.0,9235776.0,9920.0,480.0,5129184.0,5200.0,9920.0,9229728.0,5200.0,5129184.0,480.0,480.0,720.0
