,1_port4,1_port1,1_port2,1_port3,2_port1,2_port2,3_port1,3_port2,3_port3,4_port1,4_port2,5_port4,5_port1,5_port5,5_port2,5_port3,6_port1,6_port2
32,6528.0,480.0,3649712.0,1869312.0,480.0,480.0,1875600.0,3649712.0,720.0,480.0,760.0,829296.0,1875360.0,2833232.0,480.0,480.0,480.0,760.0
33,480.0,480.0,1579008.0,1899552.0,480.0,720.0,1893504.0,1579008.0,480.0,480.0,480.0,847200.0,1893504.0,738336.0,720.0,720.0,480.0,480.0
34,480.0,480.0,1585056.0,1146920.0,720.0,480.0,1146920.0,1591104.0,480.0,480.0,480.0,847200.0,1147160.0,738336.0,480.0,480.0,480.0,480.0
35,480.0,720.0,1923984.0,352192.0,480.0,480.0,351952.0,1923744.0,480.0,480.0,480.0,1191936.0,345904.0,738616.0,480.0,480.0,480.0,480.0
36,720.0,480.0,3308736.0,480.0,480.0,480.0,480.0,3302688.0,480.0,480.0,480.0,1579008.0,480.0,1718112.0,480.0,480.0,720.0,720.0
37,480.0,480.0,3345024.0,466176.0,480.0,480.0,466176.0,3351312.0,480.0,720.0,720.0,1579008.0,466176.0,1766736.0,480.0,480.0,480.0,480.0
38,480.0,480.0,3345024.0,1028640.0,480.0,480.0,1028880.0,3345024.0,720.0,480.0,480.0,1585296.0,1034688.0,1766496.0,480.0,480.0,480.0,480.0
39,480.0,480.0,3351072.0,1028640.0,480.0,720.0,1028640.0,3345024.0,480.0,480.0,480.0,1579008.0,1028640.0,1772544.0,720.0,720.0,480.0,480.0
40,480.0,480.0,3351072.0,1028880.0,720.0,480.0,1028640.0,3351072.0,480.0,480.0,480.0,1585056.0,1028880.0,1766496.0,480.0,480.0,480.0,480.0
41,720.0,720.0,3351312.0,2401536.0,480.0,480.0,2413632.0,3345024.0,480.0,480.0,480.0,1579008.0,2413632.0,1766496.0,480.0,480.0,480.0,480.0
42,480.0,480.0,3345024.0,4113120.0,480.0,480.0,4113120.0,3357120.0,480.0,480.0,720.0,1579008.0,4119168.0,1766496.0,480.0,480.0,720.0,720.0
43,480.0,480.0,3351072.0,4125216.0,480.0,480.0,4119168.0,3345264.0,480.0,720.0,480.0,1585056.0,4113120.0,1766736.0,480.0,480.0,480.0,480.0
44,480.0,480.0,3345024.0,4113120.0,480.0,480.0,4113360.0,3351072.0,720.0,480.0,480.0,1579248.0,4119168.0,1766496.0,480.0,480.0,480.0,480.0
45,480.0,480.0,3351072.0,4119168.0,480.0,720.0,4119168.0,3345024.0,480.0,480.0,480.0,1585056.0,4119168.0,1772544.0,720.0,720.0,480.0,480.0
46,480.0,480.0,3351072.0,4808880.0,720.0,480.0,4814688.0,3345024.0,480.0,480.0,480.0,1579008.0,4820976.0,1766496.0,480.0,480.0,480.0,480.0
47,480.0,720.0,3345264.0,4857024.0,480.0,480.0,4857024.0,3357120.0,480.0,480.0,480.0,1572960.0,4850976.0,1766496.0,480.0,480.0,480.0,480.0
48,720.0,480.0,3351072.0,2446160.0,480.0,480.0,2440112.0,3351072.0,480.0,480.0,480.0,1591104.0,2428016.0,1760448.0,480.0,480.0,720.0,720.0
49,480.0,480.0,3351072.0,1766496.0,480.0,480.0,1766496.0,3345264.0,480.0,720.0,720.0,1579008.0,1766496.0,1766496.0,480.0,480.0,480.0,480.0
50,480.0,480.0,3345024.0,1772544.0,480.0,480.0,1766736.0,3351072.0,480.0,480.0,480.0,1579248.0,1766496.0,1766736.0,480.0,480.0,480.0,480.0
51,480.0,480.0,3351072.0,1766496.0,480.0,480.0,1766496.0,3345024.0,720.0,480.0,480.0,1585056.0,1772544.0,1766496.0,720.0,720.0,480.0,480.0
52,6528.0,480.0,2359888.0,1766496.0,720.0,720.0,1772544.0,2365936.0,480.0,480.0,480.0,1579008.0,1772784.0,787408.0,480.0,480.0,480.0,480.0
53,480.0,720.0,3284784.0,1301728.0,480.0,480.0,1301488.0,3284544.0,480.0,480.0,480.0,1591104.0,1295440.0,1693920.0,480.0,480.0,480.0,480.0
54,720.0,480.0,3351072.0,738616.0,480.0,480.0,738616.0,3338976.0,480.0,480.0,480.0,1579008.0,738336.0,1766496.0,480.0,480.0,720.0,720.0
55,760.0,480.0,3345024.0,738336.0,480.0,480.0,738336.0,3345264.0,480.0,720.0,720.0,1579008.0,738336.0,1772544.0,480.0,480.0,480.0,480.0
56,480.0,480.0,3345024.0,732288.0,480.0,480.0,738576.0,3345024.0,480.0,480.0,480.0,1585296.0,738336.0,1766736.0,480.0,480.0,480.0,480.0
57,480.0,480.0,3357120.0,3895392.0,480.0,480.0,3913536.0,3351072.0,720.0,480.0,480.0,1579008.0,3919584.0,1766496.0,720.0,720.0,480.0,480.0
58,429888.0,480.0,3345024.0,4578816.0,720.0,720.0,4996128.0,3351072.0,480.0,480.0,480.0,1585056.0,5002416.0,1766496.0,480.0,760.0,480.0,480.0
59,1028640.0,720.0,4639536.0,4548816.0,480.0,480.0,5594880.0,4627200.0,760.0,760.0,480.0,2855136.0,5588832.0,1766496.0,480.0,480.0,480.0,480.0
60,1028880.0,480.0,6435552.0,4566720.0,480.0,480.0,5588832.0,6435552.0,480.0,480.0,480.0,4663488.0,5588832.0,1766496.0,480.0,480.0,720.0,720.0
61,1041164.0,908.0,5477996.0,4561100.0,1188.0,908.0,5601356.0,5477956.0,480.0,1148.0,1148.0,4676012.0,5600928.0,814708.0,480.0,908.0,480.0,908.0
62,1028640.0,480.0,5401344.0,4566720.0,480.0,480.0,5589072.0,5407392.0,908.0,480.0,480.0,4663728.0,5595308.0,738576.0,908.0,480.0,908.0,480.0
63,1034688.0,760.0,4986320.0,4560672.0,480.0,760.0,5600928.0,4992368.0,720.0,480.0,480.0,4260560.0,5600928.0,738336.0,1000.0,720.0,480.0,480.0
64,1028640.0,480.0,4675584.0,4566720.0,720.0,720.0,5594880.0,4663488.0,480.0,480.0,480.0,3925632.0,5595400.0,738336.0,480.0,480.0,480.0,480.0
65,1046784.0,720.0,4730256.0,4633488.0,480.0,480.0,5679552.0,4748160.0,480.0,480.0,480.0,3998488.0,5679552.0,750432.0,480.0,480.0,760.0,480.0
66,1010736.0,480.0,4596960.0,2661040.0,480.0,480.0,3652912.0,4597240.0,480.0,480.0,480.0,3865152.0,3652912.0,726240.0,480.0,480.0,720.0,720.0
67,1028640.0,480.0,4675584.0,1476192.0,480.0,480.0,2504352.0,4663728.0,480.0,720.0,1000.0,3931680.0,2504352.0,738336.0,480.0,480.0,480.0,480.0
68,1034688.0,480.0,4663488.0,1476192.0,480.0,480.0,2504592.0,4675584.0,480.0,480.0,480.0,3937968.0,2510400.0,738576.0,480.0,480.0,480.0,480.0
69,1034688.0,480.0,3649840.0,1476192.0,480.0,480.0,2522496.0,3649840.0,720.0,480.0,480.0,3152696.0,2510400.0,491576.0,720.0,720.0,480.0,480.0
70,1034688.0,480.0,800024.0,1476192.0,720.0,720.0,2498304.0,806072.0,480.0,480.0,480.0,775832.0,2510640.0,42816.0,480.0,480.0,480.0,480.0
71,1028640.0,720.0,720.0,1476432.0,480.0,480.0,2504352.0,480.0,480.0,480.0,480.0,480.0,2498304.0,480.0,480.0,480.0,480.0,760.0
72,1028880.0,480.0,480.0,1476192.0,480.0,480.0,2504352.0,480.0,480.0,480.0,480.0,480.0,2498304.0,480.0,480.0,480.0,720.0,720.0
73,1028640.0,480.0,480.0,1476192.0,480.0,480.0,2510400.0,720.0,480.0,720.0,720.0,480.0,2504352.0,760.0,480.0,480.0,480.0,480.0
74,3828864.0,480.0,6528.0,979176.0,480.0,480.0,4819896.0,6528.0,480.0,480.0,480.0,6768.0,4825704.0,720.0,480.0,480.0,480.0,480.0
75,4119168.0,480.0,480.0,738336.0,480.0,480.0,4850976.0,480.0,720.0,480.0,480.0,480.0,4863072.0,480.0,720.0,720.0,480.0,480.0
76,3378632.0,480.0,6528.0,732288.0,720.0,720.0,4098344.0,6528.0,480.0,480.0,480.0,6528.0,4086488.0,480.0,480.0,480.0,480.0,480.0
77,1681824.0,720.0,720.0,738576.0,480.0,480.0,2419680.0,480.0,480.0,480.0,480.0,480.0,2419680.0,480.0,480.0,480.0,480.0,480.0
78,1766736.0,480.0,480.0,738336.0,480.0,480.0,2504352.0,480.0,480.0,480.0,480.0,480.0,2504352.0,480.0,480.0,480.0,720.0,720.0
79,1766496.0,480.0,321024.0,738336.0,480.0,480.0,2510400.0,321264.0,480.0,720.0,720.0,480.0,2504352.0,314976.0,480.0,480.0,480.0,480.0
80,1766496.0,480.0,841152.0,738336.0,480.0,480.0,2504592.0,841152.0,480.0,480.0,480.0,720.0,2504352.0,847440.0,480.0,480.0,480.0,480.0
81,1766496.0,480.0,847200.0,738336.0,480.0,480.0,2504352.0,841152.0,720.0,480.0,480.0,480.0,2504352.0,841152.0,720.0,720.0,480.0,480.0
82,1766496.0,480.0,841152.0,738336.0,720.0,720.0,2504352.0,847200.0,480.0,480.0,480.0,480.0,2504592.0,841152.0,480.0,480.0,480.0,480.0
83,1766496.0,720.0,841392.0,732528.0,480.0,480.0,2504352.0,841152.0,480.0,480.0,480.0,480.0,2510400.0,847200.0,480.0,480.0,480.0,480.0
84,1766736.0,480.0,847200.0,738336.0,480.0,480.0,2504352.0,847200.0,480.0,480.0,480.0,480.0,2504352.0,841152.0,480.0,480.0,720.0,720.0
85,1766496.0,480.0,841152.0,738336.0,480.0,480.0,2504352.0,841392.0,480.0,720.0,720.0,480.0,2504352.0,847200.0,480.0,480.0,480.0,480.0
86,1766496.0,480.0,847200.0,738336.0,480.0,480.0,2504592.0,841152.0,480.0,480.0,480.0,720.0,2504352.0,841392.0,480.0,480.0,480.0,480.0
87,1766496.0,480.0,841152.0,738336.0,480.0,480.0,2504352.0,847200.0,720.0,480.0,480.0,480.0,2504352.0,841152.0,720.0,720.0,480.0,480.0
88,1766496.0,480.0,841152.0,738336.0,720.0,720.0,2504352.0,841152.0,480.0,480.0,480.0,480.0,2504592.0,847200.0,480.0,480.0,480.0,480.0
89,1766496.0,720.0,847440.0,738576.0,480.0,480.0,2498304.0,841152.0,480.0,480.0,480.0,480.0,2504352.0,841152.0,480.0,480.0,480.0,480.0
90,1332488.0,480.0,853248.0,509720.0,480.0,480.0,1835440.0,859296.0,480.0,480.0,480.0,12576.0,1829392.0,841152.0,480.0,480.0,720.0,720.0
91,738336.0,480.0,841152.0,480.0,480.0,480.0,738336.0,841152.0,480.0,480.0,720.0,480.0,738336.0,847200.0,480.0,480.0,480.0,480.0
92,738336.0,480.0,847200.0,480.0,480.0,480.0,738336.0,841392.0,480.0,720.0,480.0,720.0,732288.0,841392.0,480.0,480.0,480.0,480.0
93,738336.0,480.0,841152.0,480.0,480.0,480.0,738576.0,847200.0,720.0,480.0,480.0,480.0,738336.0,841152.0,720.0,480.0,480.0,480.0
94,738336.0,480.0,841152.0,480.0,720.0,720.0,738336.0,841152.0,480.0,480.0,480.0,480.0,738336.0,847200.0,480.0,720.0,480.0,480.0
95,738336.0,480.0,847440.0,720.0,480.0,480.0,738336.0,847200.0,480.0,480.0,480.0,480.0,738576.0,841152.0,480.0,480.0,480.0,480.0
96,738576.0,720.0,841152.0,480.0,480.0,480.0,738336.0,841152.0,480.0,480.0,480.0,480.0,738336.0,847200.0,480.0,480.0,480.0,720.0
97,738336.0,480.0,847200.0,480.0,480.0,480.0,738336.0,841152.0,480.0,720.0,720.0,480.0,738336.0,841152.0,480.0,480.0,720.0,480.0
98,744384.0,480.0,853248.0,480.0,480.0,480.0,750432.0,859536.0,480.0,480.0,480.0,720.0,750432.0,853488.0,480.0,480.0,480.0,480.0
99,315664.0,480.0,835104.0,480.0,480.0,480.0,309856.0,835104.0,720.0,480.0,480.0,480.0,309616.0,841152.0,720.0,480.0,480.0,480.0
100,480.0,480.0,847200.0,480.0,720.0,720.0,480.0,841152.0,480.0,480.0,480.0,480.0,720.0,841152.0,480.0,720.0,480.0,480.0
101,480.0,720.0,841392.0,720.0,480.0,480.0,480.0,847200.0,480.0,480.0,480.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0
102,720.0,480.0,841152.0,480.0,480.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0,480.0,847200.0,480.0,480.0,720.0,720.0
103,480.0,480.0,847200.0,480.0,480.0,480.0,480.0,847440.0,480.0,720.0,720.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0
104,480.0,480.0,841152.0,480.0,480.0,480.0,720.0,841152.0,480.0,480.0,480.0,720.0,480.0,841392.0,480.0,480.0,480.0,480.0
105,480.0,480.0,847200.0,480.0,480.0,480.0,480.0,841152.0,720.0,480.0,480.0,480.0,480.0,847200.0,720.0,720.0,480.0,480.0
106,480.0,480.0,841152.0,480.0,720.0,720.0,480.0,847200.0,480.0,480.0,480.0,480.0,720.0,841152.0,480.0,480.0,480.0,480.0
107,480.0,720.0,841392.0,720.0,480.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0,480.0,847200.0,480.0,480.0,480.0,480.0
108,720.0,480.0,847200.0,480.0,480.0,480.0,480.0,841152.0,480.0,480.0,480.0,480.0,480.0,841152.0,480.0,480.0,720.0,720.0
109,480.0,480.0,841152.0,480.0,480.0,480.0,480.0,847440.0,480.0,720.0,720.0,480.0,480.0,847200.0,480.0,480.0,480.0,480.0
110,480.0,480.0,847200.0,480.0,480.0,480.0,720.0,841152.0,480.0,480.0,480.0,720.0,480.0,841392.0,480.0,480.0,480.0,480.0
111,480.0,480.0,841152.0,760.0,480.0,480.0,480.0,847200.0,720.0,480.0,480.0,480.0,480.0,841152.0,720.0,720.0,480.0,480.0
112,480.0,480.0,841152.0,480.0,720.0,720.0,760.0,841152.0,480.0,480.0,480.0,480.0,720.0,847200.0,480.0,480.0,480.0,480.0
113,6528.0,720.0,671488.0,720.0,480.0,480.0,6528.0,671248.0,480.0,480.0,480.0,480.0,6528.0,671248.0,480.0,480.0,480.0,480.0
114,720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,720.0,720.0
115,480.0,480.0,18624.0,480.0,480.0,480.0,480.0,12816.0,480.0,720.0,720.0,6528.0,480.0,480.0,480.0,480.0,480.0,480.0
116,760.0,480.0,3048672.0,480.0,480.0,480.0,720.0,3048672.0,480.0,480.0,480.0,3048912.0,480.0,720.0,480.0,480.0,480.0,480.0
117,480.0,480.0,3091008.0,480.0,480.0,480.0,480.0,3091008.0,720.0,480.0,480.0,3084960.0,480.0,480.0,720.0,1000.0,480.0,480.0
118,480.0,480.0,3084960.0,720.0,720.0,720.0,480.0,3084960.0,480.0,480.0,480.0,3091008.0,720.0,480.0,480.0,480.0,480.0,480.0
119,720.0,720.0,5111280.0,480.0,480.0,480.0,480.0,5098944.0,480.0,480.0,480.0,3084960.0,480.0,1996320.0,480.0,480.0,480.0,480.0
120,480.0,480.0,7197600.0,480.0,480.0,480.0,480.0,7197600.0,480.0,480.0,720.0,3091008.0,480.0,4113120.0,480.0,480.0,720.0,720.0
121,480.0,480.0,8715648.0,480.0,480.0,480.0,480.0,8703792.0,760.0,720.0,480.0,4572768.0,480.0,4119408.0,480.0,480.0,480.0,480.0
122,480.0,480.0,12290016.0,480.0,480.0,480.0,720.0,12277920.0,720.0,480.0,480.0,6181776.0,480.0,6096864.0,480.0,480.0,480.0,480.0
123,480.0,480.0,14406816.0,480.0,480.0,480.0,480.0,14418912.0,480.0,760.0,480.0,6175488.0,480.0,8231808.0,720.0,480.0,480.0,480.0
124,480.0,480.0,17448960.0,480.0,720.0,720.0,480.0,17442912.0,480.0,480.0,480.0,9199488.0,720.0,8237856.0,480.0,720.0,480.0,480.0
125,6956.0,3879684.0,11607540.0,1148.0,6956.0,3873396.0,908.0,11607020.0,908.0,6956.0,3867348.0,7230036.0,908.0,8238284.0,6528.0,908.0,908.0,908.0
126,12816.0,2607856.0,8282088.0,6528.0,6528.0,2614184.0,12576.0,8306280.0,480.0,6528.0,2619952.0,4707720.0,12576.0,6248752.0,6956.0,480.0,480.0,720.0
127,480.0,480.0,2106392.0,480.0,480.0,480.0,480.0,2118488.0,480.0,720.0,720.0,480.0,760.0,2124536.0,480.0,480.0,720.0,480.0
128,480.0,480.0,36768.0,480.0,480.0,480.0,480.0,37008.0,480.0,480.0,480.0,720.0,480.0,37008.0,480.0,480.0,480.0,480.0
129,480.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,720.0,480.0,480.0,480.0,480.0,480.0,720.0,480.0,760.0,480.0
130,480.0,480.0,417792.0,480.0,720.0,720.0,480.0,411744.0,480.0,480.0,480.0,480.0,480.0,411744.0,480.0,720.0,480.0,480.0
131,962112.0,480.0,829296.0,720.0,480.0,480.0,962112.0,829056.0,480.0,480.0,480.0,480.0,968400.0,829056.0,480.0,480.0,480.0,480.0
132,2057040.0,720.0,841152.0,480.0,480.0,480.0,2062848.0,847200.0,480.0,480.0,480.0,480.0,2062848.0,847200.0,480.0,480.0,480.0,720.0
133,2056800.0,480.0,847200.0,480.0,480.0,480.0,2056800.0,841152.0,480.0,720.0,720.0,480.0,2056800.0,841152.0,480.0,480.0,720.0,480.0
134,2056800.0,480.0,841152.0,480.0,480.0,480.0,2056800.0,847440.0,480.0,480.0,480.0,480.0,2056800.0,841392.0,480.0,480.0,480.0,480.0
135,2062848.0,760.0,2280576.0,480.0,760.0,480.0,2063088.0,2274528.0,720.0,480.0,480.0,1422280.0,2062848.0,847200.0,760.0,480.0,480.0,480.0
