,1_port_1,1_port_2,1_port_3,1_port_4,1_port_5,2_port_1,2_port_2,2_port_3,2_port_4,2_port_5,3_port_1,3_port_2,3_port_3,3_port_4,3_port_5,4_port_1,4_port_2,4_port_3,4_port_4,4_port_5,5_port_1,5_port_2,5_port_3,5_port_4,5_port_5
5613,480.0,15458688.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,15464736.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3096576.0,7209216.0,5158944.0
5614,480.0,15416352.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,15416352.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3078432.0,7197120.0,5140800.0
5615,480.0,16202592.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,16196544.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3241728.0,7560000.0,5394816.0
5616,480.0,12188448.0,480.0,480.0,6048.0,480.0,480.0,480.0,480.0,6048.0,6048.0,12194496.0,480.0,480.0,6048.0,480.0,480.0,480.0,480.0,6048.0,6048.0,480.0,2933280.0,6846336.0,2426976.0
5617,480.0,10459760.0,480.0,6048.0,480.0,480.0,480.0,480.0,6048.0,480.0,6048.0,10471856.0,480.0,6048.0,480.0,480.0,480.0,480.0,6048.0,480.0,6048.0,480.0,3090528.0,5331056.0,2056320.0
5618,480.0,5795224.0,12096.0,480.0,480.0,480.0,480.0,12096.0,480.0,480.0,12096.0,5801272.0,12096.0,480.0,480.0,480.0,480.0,12096.0,480.0,480.0,12096.0,480.0,3084480.0,672568.0,2056320.0
5619,480.0,5146848.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,5152896.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3090528.0,480.0,2062368.0
5620,480.0,5146848.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,5146848.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3084480.0,480.0,2056320.0
5621,480.0,5146848.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,5146848.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3090528.0,480.0,2062368.0
5622,480.0,5152896.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,5146848.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3090528.0,480.0,2056320.0
5623,480.0,5140800.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,5146848.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3084480.0,480.0,2056320.0
5624,480.0,5152896.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,5152896.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3096576.0,480.0,2062368.0
5625,480.0,2654472.0,480.0,480.0,6048.0,480.0,480.0,480.0,480.0,6048.0,6048.0,2660520.0,480.0,480.0,6048.0,480.0,480.0,480.0,480.0,6048.0,6048.0,480.0,610248.0,480.0,2056320.0
5626,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2062368.0
5627,480.0,2062368.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0
5628,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0
5629,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2062368.0
5630,480.0,2062368.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0
5631,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2062368.0
5632,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2050272.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0
5633,480.0,2062368.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0
5634,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2056320.0
5635,480.0,2062368.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,2062368.0
5636,480.0,401416.0,6048.0,480.0,480.0,480.0,480.0,6048.0,480.0,480.0,6048.0,407464.0,6048.0,480.0,480.0,480.0,480.0,6048.0,480.0,480.0,6048.0,480.0,480.0,480.0,413512.0
5637,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
5638,428.0,480.0,1572480.0,428.0,480.0,480.0,480.0,1572480.0,428.0,480.0,1578956.0,480.0,1572480.0,428.0,480.0,428.0,480.0,1572480.0,428.0,480.0,1585004.0,480.0,480.0,428.0,428.0
5639,480.0,428.0,2056748.0,480.0,428.0,428.0,428.0,2056748.0,480.0,428.0,2056320.0,428.0,2056748.0,480.0,428.0,480.0,428.0,2056748.0,480.0,428.0,2056320.0,428.0,428.0,480.0,480.0
5640,480.0,254016.0,2062368.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,2062368.0,254016.0,2062368.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,2062368.0,480.0,480.0,480.0,247968.0
5641,480.0,949536.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2056320.0,943488.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2056320.0,480.0,480.0,480.0,949536.0
5642,480.0,949536.0,2062368.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,2062368.0,949536.0,2062368.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,2056320.0,480.0,480.0,480.0,949536.0
5643,480.0,943488.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2056320.0,949536.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2056320.0,480.0,480.0,480.0,949536.0
5644,480.0,949536.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2056320.0,949536.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2062368.0,480.0,480.0,480.0,949536.0
5645,480.0,949536.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2056320.0,949536.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2056320.0,480.0,480.0,480.0,943488.0
5646,480.0,949536.0,2062368.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,2062368.0,943488.0,2062368.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,2062368.0,480.0,480.0,480.0,949536.0
5647,480.0,949536.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2056320.0,949536.0,2056320.0,480.0,480.0,480.0,480.0,2056320.0,480.0,480.0,2056320.0,480.0,480.0,480.0,949536.0
5648,480.0,949536.0,2062368.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,2062368.0,949536.0,2062368.0,480.0,480.0,480.0,480.0,2062368.0,480.0,480.0,2062368.0,480.0,480.0,480.0,949536.0
5649,480.0,949536.0,2062368.0,480.0,719712.0,480.0,480.0,2062368.0,480.0,719712.0,2776032.0,949536.0,2062368.0,480.0,719712.0,480.0,480.0,2062368.0,480.0,719712.0,2776032.0,480.0,480.0,480.0,949536.0
5650,480.0,943488.0,2050272.0,480.0,943488.0,480.0,480.0,2050272.0,480.0,943488.0,3005856.0,949536.0,2050272.0,480.0,943488.0,480.0,480.0,2050272.0,480.0,943488.0,3005856.0,480.0,480.0,480.0,943488.0
5651,480.0,949536.0,2062368.0,480.0,949536.0,480.0,480.0,2062368.0,480.0,949536.0,3011904.0,949536.0,2062368.0,480.0,949536.0,480.0,480.0,2062368.0,480.0,949536.0,3011904.0,480.0,480.0,480.0,955584.0
5652,480.0,949536.0,2056320.0,480.0,949536.0,480.0,480.0,2056320.0,480.0,949536.0,2999808.0,949536.0,2056320.0,480.0,949536.0,480.0,480.0,2056320.0,480.0,949536.0,3005856.0,480.0,480.0,480.0,943488.0
5653,480.0,949536.0,2062368.0,480.0,949536.0,480.0,480.0,2062368.0,480.0,949536.0,3011904.0,949536.0,2062368.0,480.0,949536.0,480.0,480.0,2062368.0,480.0,949536.0,3005856.0,480.0,480.0,480.0,949536.0
5654,480.0,949536.0,2056320.0,1542240.0,949536.0,480.0,480.0,2056320.0,1542240.0,949536.0,4554144.0,943488.0,2056320.0,1542240.0,949536.0,480.0,480.0,2056320.0,1542240.0,949536.0,4560192.0,480.0,480.0,480.0,949536.0
5655,480.0,949536.0,2056320.0,2056320.0,949536.0,480.0,480.0,2056320.0,2056320.0,949536.0,5062176.0,949536.0,2056320.0,2056320.0,949536.0,480.0,480.0,2056320.0,2056320.0,949536.0,5062176.0,480.0,480.0,480.0,949536.0
5656,480.0,943488.0,2062368.0,2062368.0,943488.0,480.0,480.0,2062368.0,2062368.0,943488.0,5074272.0,949536.0,2062368.0,2062368.0,943488.0,480.0,480.0,2062368.0,2062368.0,943488.0,5074272.0,480.0,480.0,480.0,949536.0
5657,480.0,949536.0,2056320.0,2056320.0,949536.0,480.0,480.0,2056320.0,2056320.0,949536.0,5062176.0,949536.0,2056320.0,2056320.0,949536.0,480.0,480.0,2056320.0,2056320.0,949536.0,5062176.0,480.0,480.0,480.0,943488.0
5658,480.0,955584.0,464056.0,2062368.0,949536.0,480.0,480.0,464056.0,2062368.0,949536.0,3457816.0,955584.0,464056.0,2062368.0,949536.0,480.0,480.0,464056.0,2062368.0,949536.0,3457816.0,480.0,480.0,6048.0,949536.0
5659,480.0,949536.0,280.0,2056320.0,949816.0,480.0,480.0,280.0,2056320.0,949816.0,3011904.0,943488.0,280.0,2056320.0,949816.0,480.0,480.0,280.0,2056320.0,949816.0,3005856.0,480.0,480.0,280.0,949536.0
5660,480.0,949536.0,480.0,2056320.0,949536.0,480.0,480.0,480.0,2056320.0,949536.0,3005856.0,949536.0,480.0,2056320.0,949536.0,480.0,480.0,480.0,2056320.0,949536.0,3011904.0,480.0,480.0,480.0,949536.0
5661,480.0,949536.0,480.0,2056320.0,949536.0,480.0,480.0,480.0,2056320.0,949536.0,3005856.0,949536.0,480.0,2056320.0,949536.0,480.0,480.0,480.0,2056320.0,949536.0,2999808.0,480.0,480.0,480.0,949536.0
5662,480.0,1179360.0,480.0,2062368.0,943488.0,480.0,480.0,480.0,2062368.0,943488.0,3011904.0,1185408.0,480.0,2062368.0,943488.0,480.0,480.0,480.0,2062368.0,943488.0,3011904.0,480.0,235872.0,480.0,949536.0
5663,480.0,1899072.0,480.0,2056320.0,949536.0,480.0,480.0,480.0,2056320.0,949536.0,3005856.0,1899072.0,480.0,2056320.0,949536.0,480.0,480.0,480.0,2056320.0,949536.0,3005856.0,480.0,943488.0,480.0,943488.0
5664,480.0,1899072.0,480.0,2062368.0,949536.0,480.0,480.0,480.0,2062368.0,949536.0,3011904.0,1899072.0,480.0,2062368.0,949536.0,480.0,480.0,480.0,2062368.0,949536.0,3005856.0,480.0,949536.0,480.0,949536.0
5665,480.0,1899072.0,480.0,2056320.0,1445472.0,480.0,480.0,480.0,2056320.0,1445472.0,3507840.0,1899072.0,480.0,2056320.0,1445472.0,480.0,480.0,480.0,2056320.0,1445472.0,3513888.0,480.0,949536.0,480.0,949536.0
5666,480.0,1899072.0,2274048.0,2062368.0,3005856.0,480.0,480.0,2274048.0,2062368.0,3005856.0,7342272.0,1893024.0,2274048.0,2062368.0,3005856.0,480.0,480.0,2274048.0,2062368.0,3005856.0,7360416.0,480.0,949536.0,480.0,949536.0
5667,480.0,1899072.0,3090528.0,2062368.0,3011904.0,480.0,480.0,3090528.0,2062368.0,3011904.0,8164800.0,1899072.0,3090528.0,2062368.0,3011904.0,480.0,480.0,3090528.0,2062368.0,3011904.0,8164800.0,480.0,949536.0,480.0,949536.0
5668,480.0,1893024.0,3084480.0,2050272.0,3005856.0,480.0,480.0,3084480.0,2050272.0,3005856.0,8140608.0,1893024.0,3084480.0,2050272.0,3005856.0,480.0,480.0,3084480.0,2050272.0,3005856.0,8134560.0,480.0,949536.0,480.0,949536.0
5669,480.0,1899072.0,3090528.0,2062368.0,3011904.0,480.0,480.0,3090528.0,2062368.0,3011904.0,8158752.0,1899072.0,3090528.0,2062368.0,3011904.0,480.0,480.0,3090528.0,2062368.0,3011904.0,8164800.0,480.0,949536.0,480.0,949536.0
5670,480.0,1899072.0,3084480.0,497144.0,2999808.0,480.0,480.0,3084480.0,497144.0,2999808.0,6593528.0,1905120.0,3084480.0,497144.0,2999808.0,480.0,480.0,3084480.0,497144.0,2999808.0,6575384.0,480.0,949536.0,480.0,949536.0
5671,480.0,1899072.0,3090528.0,480.0,3005856.0,480.0,480.0,3090528.0,480.0,3005856.0,6096384.0,1899072.0,3090528.0,480.0,3005856.0,480.0,480.0,3090528.0,480.0,3005856.0,6102432.0,480.0,949536.0,480.0,949536.0
5672,480.0,3417120.0,3084480.0,480.0,3005856.0,480.0,480.0,3084480.0,480.0,3005856.0,6084288.0,3405024.0,3084480.0,480.0,3005856.0,480.0,480.0,3084480.0,480.0,3005856.0,6090336.0,480.0,949536.0,1505952.0,943488.0
5673,480.0,3955392.0,3090528.0,480.0,3011904.0,480.0,480.0,3090528.0,480.0,3011904.0,6096384.0,3955392.0,3090528.0,480.0,3011904.0,480.0,480.0,3090528.0,480.0,3011904.0,6096384.0,480.0,949536.0,2056320.0,949536.0
5674,480.0,3961440.0,3090528.0,480.0,3005856.0,480.0,480.0,3090528.0,480.0,3005856.0,6096384.0,3955392.0,3090528.0,480.0,3005856.0,480.0,480.0,3090528.0,480.0,3005856.0,6096384.0,480.0,949536.0,2062368.0,949536.0
5675,480.0,3955392.0,3084480.0,480.0,3011904.0,480.0,480.0,3084480.0,480.0,3011904.0,6096384.0,3955392.0,3084480.0,480.0,3011904.0,480.0,480.0,3084480.0,480.0,3011904.0,6090336.0,480.0,949536.0,2056320.0,949536.0
5676,480.0,3967488.0,2855864.0,480.0,3011904.0,480.0,480.0,2855864.0,480.0,3011904.0,5861720.0,3967488.0,2855864.0,480.0,3011904.0,480.0,480.0,2855864.0,480.0,3011904.0,5855672.0,480.0,949536.0,2062368.0,955584.0
5677,480.0,6199200.0,480.0,480.0,2993760.0,480.0,480.0,480.0,480.0,2993760.0,2999808.0,6205248.0,480.0,480.0,2993760.0,480.0,480.0,480.0,480.0,2993760.0,2999808.0,480.0,943488.0,4294080.0,949536.0
5678,480.0,7045920.0,480.0,480.0,3011904.0,480.0,480.0,480.0,480.0,3011904.0,3011904.0,7051968.0,480.0,480.0,3011904.0,480.0,480.0,480.0,480.0,3011904.0,3011904.0,480.0,949536.0,5158944.0,949536.0
5679,480.0,7051968.0,480.0,480.0,3005856.0,480.0,480.0,480.0,480.0,3005856.0,3005856.0,7039872.0,480.0,480.0,3005856.0,480.0,480.0,480.0,480.0,3005856.0,3005856.0,480.0,949536.0,5140800.0,943488.0
5680,480.0,7051968.0,480.0,480.0,3011904.0,480.0,480.0,480.0,480.0,3011904.0,3011904.0,7058016.0,480.0,480.0,3011904.0,480.0,480.0,480.0,480.0,3011904.0,3011904.0,480.0,949536.0,5158944.0,949536.0
5681,480.0,7039872.0,480.0,480.0,3005856.0,480.0,480.0,480.0,480.0,3005856.0,2999808.0,7033824.0,480.0,480.0,3005856.0,480.0,480.0,480.0,480.0,3005856.0,3005856.0,480.0,949536.0,5134752.0,949536.0
5682,480.0,7045920.0,480.0,480.0,3011904.0,480.0,480.0,480.0,480.0,3011904.0,3011904.0,7033824.0,480.0,480.0,3011904.0,480.0,480.0,480.0,480.0,3011904.0,3005856.0,480.0,949536.0,5146848.0,949536.0
5683,480.0,7033824.0,480.0,480.0,3005856.0,480.0,480.0,480.0,480.0,3005856.0,3005856.0,7045920.0,480.0,480.0,3005856.0,480.0,480.0,480.0,480.0,3005856.0,3005856.0,480.0,949536.0,5146848.0,949536.0
5684,480.0,7045920.0,480.0,480.0,2999808.0,480.0,480.0,480.0,480.0,2999808.0,3005856.0,7045920.0,480.0,480.0,2999808.0,480.0,480.0,480.0,480.0,2999808.0,3005856.0,480.0,943488.0,5146848.0,949536.0
5685,480.0,7051968.0,459648.0,480.0,3017952.0,480.0,480.0,459648.0,480.0,3017952.0,3477600.0,7051968.0,459648.0,480.0,3017952.0,480.0,480.0,459648.0,480.0,3017952.0,3483648.0,480.0,955584.0,5152896.0,949536.0
5686,480.0,7033824.0,2056320.0,480.0,2999808.0,480.0,480.0,2056320.0,480.0,2999808.0,5062176.0,7039872.0,2056320.0,480.0,2999808.0,480.0,480.0,2056320.0,480.0,2999808.0,5062176.0,480.0,943488.0,5134752.0,943488.0
5687,480.0,7010840.0,2153088.0,480.0,3157056.0,480.0,480.0,2153088.0,480.0,3157056.0,5304096.0,7016888.0,2153088.0,480.0,3157056.0,480.0,480.0,2153088.0,480.0,3157056.0,5304096.0,480.0,991872.0,5045240.0,997920.0
5688,480.0,2238968.0,1965600.0,480.0,2866752.0,480.0,480.0,1965600.0,480.0,2866752.0,4832352.0,2232920.0,1965600.0,480.0,2866752.0,480.0,480.0,1965600.0,480.0,2866752.0,4838400.0,480.0,907200.0,436664.0,901152.0
5689,480.0,2509920.0,2062368.0,480.0,3011904.0,480.0,480.0,2062368.0,480.0,3011904.0,5074272.0,2509920.0,2062368.0,480.0,3011904.0,480.0,480.0,2062368.0,480.0,3011904.0,5068224.0,480.0,1554336.0,480.0,949536.0
5690,480.0,2733696.0,2056320.0,480.0,3005856.0,480.0,480.0,2056320.0,480.0,3005856.0,5062176.0,2739744.0,2056320.0,480.0,3005856.0,480.0,480.0,2056320.0,480.0,3005856.0,5056128.0,480.0,1796256.0,480.0,949536.0
5691,480.0,2745792.0,2062368.0,480.0,2470912.0,480.0,480.0,2062368.0,480.0,2470912.0,4527232.0,2745792.0,2062368.0,480.0,2470912.0,480.0,480.0,2062368.0,480.0,2470912.0,4527232.0,480.0,1784160.0,6048.0,949536.0
5692,480.0,2739744.0,2056320.0,480.0,949536.0,480.0,480.0,2056320.0,480.0,949536.0,3011904.0,2745792.0,2056320.0,480.0,949536.0,480.0,480.0,2056320.0,480.0,949536.0,3011904.0,480.0,1790208.0,480.0,943488.0
5693,480.0,1904560.0,2056320.0,480.0,955584.0,480.0,480.0,2056320.0,480.0,955584.0,3005856.0,1898512.0,2056320.0,480.0,955584.0,480.0,480.0,2056320.0,480.0,955584.0,3011904.0,480.0,961072.0,480.0,949536.0
5694,480.0,1790208.0,2062368.0,480.0,949536.0,480.0,480.0,2062368.0,480.0,949536.0,3011904.0,1796256.0,2062368.0,480.0,949536.0,480.0,480.0,2062368.0,480.0,949536.0,3011904.0,480.0,840672.0,480.0,949536.0
5695,480.0,4003776.0,2056320.0,480.0,949536.0,480.0,480.0,2056320.0,480.0,949536.0,3005856.0,3991680.0,2056320.0,480.0,949536.0,480.0,480.0,2056320.0,480.0,949536.0,3005856.0,480.0,846720.0,480.0,3144960.0
5696,480.0,4886784.0,2062368.0,2189376.0,949536.0,480.0,480.0,2062368.0,2189376.0,949536.0,5207328.0,4892832.0,2062368.0,2189376.0,949536.0,480.0,480.0,2062368.0,2189376.0,949536.0,5213376.0,480.0,840672.0,480.0,4040064.0
5697,480.0,4031296.0,2056320.0,3078432.0,955584.0,480.0,480.0,2056320.0,3078432.0,955584.0,6096384.0,4031296.0,2056320.0,3078432.0,955584.0,480.0,480.0,2056320.0,3078432.0,955584.0,6090336.0,480.0,846720.0,480.0,3202720.0
5698,480.0,3943296.0,2062368.0,3090528.0,949536.0,480.0,480.0,2062368.0,3090528.0,949536.0,6102432.0,3931200.0,2062368.0,3090528.0,949536.0,480.0,480.0,2062368.0,3090528.0,949536.0,6102432.0,480.0,840672.0,480.0,3090528.0
5699,480.0,3925152.0,1584016.0,3084480.0,943488.0,480.0,480.0,1584016.0,3084480.0,943488.0,5605936.0,3937248.0,1584016.0,3084480.0,943488.0,480.0,480.0,1584016.0,3084480.0,943488.0,5605936.0,480.0,840672.0,6048.0,3084480.0
5700,480.0,3931200.0,480.0,3090528.0,949536.0,480.0,480.0,480.0,3090528.0,949536.0,4034016.0,3931200.0,480.0,3090528.0,949536.0,480.0,480.0,480.0,3090528.0,949536.0,4034016.0,480.0,846720.0,480.0,3090528.0
5701,480.0,3937248.0,480.0,3084480.0,949536.0,480.0,480.0,480.0,3084480.0,949536.0,4040064.0,3931200.0,480.0,3084480.0,949536.0,480.0,480.0,480.0,3084480.0,949536.0,4040064.0,480.0,840672.0,480.0,3084480.0
5702,480.0,3925152.0,480.0,3090528.0,949536.0,480.0,480.0,480.0,3090528.0,949536.0,4034016.0,3931200.0,480.0,3090528.0,949536.0,480.0,480.0,480.0,3090528.0,949536.0,4040064.0,480.0,846720.0,480.0,3090528.0
5703,480.0,3943296.0,480.0,3096576.0,949536.0,480.0,480.0,480.0,3096576.0,949536.0,4046112.0,3943296.0,480.0,3096576.0,949536.0,480.0,480.0,480.0,3096576.0,949536.0,4040064.0,480.0,840672.0,480.0,3090528.0
5704,480.0,3925152.0,480.0,3078432.0,949536.0,480.0,480.0,480.0,3078432.0,949536.0,4034016.0,3919104.0,480.0,3078432.0,949536.0,480.0,480.0,480.0,3078432.0,949536.0,4027968.0,480.0,846720.0,480.0,3084480.0
5705,480.0,3949344.0,480.0,1922704.0,596032.0,480.0,480.0,480.0,1922704.0,596032.0,2506640.0,3943296.0,480.0,1922704.0,596032.0,480.0,480.0,480.0,1922704.0,596032.0,2500592.0,480.0,852768.0,480.0,3090528.0
5706,480.0,3925152.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3931200.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,3084480.0
5707,480.0,3937248.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3931200.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,3090528.0
5708,480.0,3925152.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3937248.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,3084480.0
5709,480.0,3925152.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3925152.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,3090528.0
5710,480.0,3937248.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,3931200.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,3084480.0
5711,480.0,1689120.0,6048.0,480.0,480.0,480.0,480.0,6048.0,480.0,480.0,6048.0,1701216.0,6048.0,480.0,480.0,480.0,480.0,6048.0,480.0,480.0,6048.0,480.0,840672.0,480.0,866592.0
5712,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0
5713,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0
5714,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0
5715,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0
5716,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0
5717,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0
5718,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0
5719,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0
5720,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0
5721,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0
5722,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0
5723,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0
5724,480.0,847000.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0
5725,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0
5726,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0
5727,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0
5728,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,840672.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,846720.0,480.0,480.0
