port1,port2,port3
7144.0,6984.0,6984.0
445.3333333333333,605.3333333333334,605.3333333333334
506.6666666666667,506.6666666666667,506.6666666666667
605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
506.6666666666667,506.6666666666667,506.6666666666667
605.3333333333334,320.0,160.0
320.0,605.3333333333334,605.3333333333334
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,506.6666666666667
506.6666666666667,320.0,320.0
320.0,506.6666666666667,320.0
605.3333333333334,605.3333333333334,445.3333333333333
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,506.6666666666667
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,160.0,320.0
320.0,320.0,320.0
605.3333333333334,792.0,605.3333333333334
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,506.6666666666667
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,320.0,320.0
160.0,320.0,320.0
605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,506.6666666666667,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
10765760.0,320.0,320.0
11164928.0,320.0,320.0
7879280.0,4352.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,506.6666666666667
320.0,320.0,320.0
320.0,320.0,320.0
4352.0,3860469.3333333335,320.0
320.0,48704.0,320.0
320.0,60800.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,320.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
605.3333333333334,320.0,320.0
320.0,605.3333333333334,605.3333333333334
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,665600.0
552704.0,506.6666666666667,693824.0
560768.0,4352.0,506565.3333333333
568832.0,320.0,320.0
564800.0,320.0,320.0
560608.0,320.0,320.0
560768.0,320.0,320.0
564800.0,320.0,320.0
572864.0,320.0,320.0
633344.0,320.0,320.0
580928.0,320.0,320.0
576896.0,320.0,320.0
572864.0,160.0,320.0
564800.0,320.0,320.0
572864.0,320.0,320.0
572864.0,320.0,320.0
576896.0,320.0,320.0
560768.0,320.0,160.0
597056.0,15120320.0,320.0
576896.0,15765440.0,320.0
247077.3333333333,15938816.0,320.0
6479744.0,16237184.0,320.0
6761984.0,15765440.0,320.0
6741824.0,15729152.0,320.0
6721664.0,1185274.6666666667,320.0
6721504.0,320.0,320.0
6818432.0,320.0,320.0
6745856.0,320.0,320.0
6588608.0,320.0,320.0
6725696.0,320.0,320.0
1589680.0,320.0,4352.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,770432.0
320.0,661568.0,826880.0
320.0,701888.0,822848.0
320.0,689792.0,798656.0
320.0,669632.0,786560.0
320.0,673504.0,786560.0
320.0,677696.0,790592.0
320.0,677696.0,3939584.0
320.0,677696.0,8495744.0
320.0,673664.0,8471552.0
320.0,685760.0,8564288.0
548672.0,677696.0,8511712.0
11031872.0,677696.0,8515904.0
11060096.0,677696.0,8540096.0
11035904.0,681728.0,6150965.333333333
7475920.0,677696.0,790592.0
320.0,677696.0,786560.0
320.0,677696.0,794624.0
320.0,673664.0,786560.0
4352.0,685760.0,676602.6666666666
320.0,1576832.0,320.0
564800.0,1669568.0,887360.0
580928.0,1629248.0,931712.0
580928.0,1617152.0,923648.0
1472000.0,1633280.0,935744.0
2068736.0,1491440.0,935744.0
2020352.0,673664.0,899456.0
2084864.0,693664.0,923648.0
2064704.0,689792.0,919616.0
1896885.3333333333,677696.0,907520.0
1467968.0,1189760.0,903488.0
1504256.0,1270400.0,56768.0
1480064.0,1148346.6666666667,320.0
1467968.0,564800.0,320.0
1175877.3333333333,564800.0,4192.0
903488.0,560768.0,320.0
927680.0,580928.0,320.0
903488.0,564800.0,320.0
618741.3333333334,564800.0,4352.0
320.0,568832.0,320.0
160.0,572864.0,320.0
