port4,port1,port2,port3
7464.0,7144.0,6984.0,7464.0
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
506.6666666666667,160.0,506.6666666666667,506.6666666666667
605.3333333333334,792.0,320.0,605.3333333333334
160.0,320.0,445.3333333333333,320.0
320.0,320.0,320.0,516256.0
320.0,320.0,320.0,976064.0
506.6666666666667,320.0,506.6666666666667,976250.6666666666
605.3333333333334,605.3333333333334,320.0,7250141.333333333
320.0,506.6666666666667,605.3333333333334,9463424.0
320.0,320.0,4352.0,8266725.333333333
320.0,320.0,320.0,980096.0
320.0,160.0,320.0,980096.0
320.0,320.0,320.0,984128.0
160.0,320.0,160.0,980096.0
320.0,320.0,320.0,979936.0
320.0,320.0,320.0,980282.6666666666
320.0,320.0,375482.6666666667,980096.0
506.6666666666667,320.0,544640.0,980096.0
605.3333333333334,605.3333333333334,613469.3333333334,1552925.3333333333
320.0,320.0,1197824.0,1742144.0
320.0,506.6666666666667,1217984.0,1770368.0
133376.0,160.0,1201856.0,1746176.0
657536.0,320.0,1197824.0,1746176.0
653504.0,320.0,1201856.0,1750208.0
657376.0,320.0,1201696.0,1741984.0
653504.0,320.0,1201856.0,1750208.0
657536.0,320.0,1201856.0,1746176.0
653504.0,320.0,1201856.0,1750208.0
657536.0,320.0,2181632.0,1759648.0
665600.0,320.0,8753792.0,1770368.0
657536.0,320.0,8693312.0,1750208.0
657536.0,320.0,8693312.0,1754240.0
669632.0,160.0,9806144.0,1067893.3333333333
657536.0,320.0,9693248.0,766400.0
661568.0,320.0,9689216.0,802688.0
657376.0,320.0,9693088.0,1431520.0
657722.6666666666,320.0,9689402.666666666,1423616.0
657536.0,320.0,9854528.0,1427648.0
665885.3333333334,605.3333333333334,10689437.333333334,1440029.3333333333
661568.0,320.0,9161776.0,1431680.0
657536.0,320.0,3068672.0,1423616.0
661568.0,506.6666666666667,2711349.333333333,1427648.0
657536.0,320.0,2524352.0,1427648.0
657536.0,160.0,2520320.0,1423616.0
661568.0,320.0,2524352.0,1431680.0
657536.0,320.0,2532416.0,1427648.0
665440.0,320.0,2544352.0,1439584.0
661568.0,320.0,2536448.0,1431680.0
