port1,port4,port2,port3
6984.0,7464.0,6984.0,7464.0
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,506.6666666666667,506.6666666666667
506.6666666666667,792.0,605.3333333333334,605.3333333333334
605.3333333333334,320.0,320.0,320.0
320.0,160.0,320.0,320.0
320.0,320.0,320.0,160.0
320.0,320.0,506.6666666666667,506.6666666666667
506.6666666666667,792.0,605.3333333333334,605.3333333333334
445.3333333333333,320.0,160.0,320.0
320.0,97088.0,320.0,320.0
320.0,778496.0,320.0,320.0
320.0,1423616.0,320.0,320.0
320.0,1415552.0,320.0,320.0
320.0,1415552.0,320.0,230144.0
320.0,1419424.0,320.0,875264.0
320.0,1411520.0,320.0,871072.0
320.0,1415552.0,320.0,871232.0
320.0,1419584.0,506.6666666666667,871418.6666666666
792.0,1420056.0,573149.3333333334,871517.3333333334
160.0,1415552.0,766240.0,875264.0
320.0,1435712.0,774464.0,883328.0
320.0,2334848.0,762368.0,871232.0
320.0,2112368.0,762368.0,879296.0
320.0,1834880.0,770432.0,140720.0
320.0,2665472.0,766400.0,320.0
320.0,2701600.0,762368.0,160.0
320.0,2705792.0,766400.0,320.0
320.0,3193664.0,766400.0,320.0
320.0,3049317.333333333,774464.0,320.0
320.0,1544576.0,770432.0,320.0
160.0,1532480.0,766240.0,320.0
320.0,1536512.0,766400.0,320.0
320.0,1568768.0,786560.0,927680.0
320.0,1536512.0,766400.0,988160.0
320.0,1532480.0,770432.0,988160.0
320.0,1540544.0,766400.0,988160.0
320.0,1532320.0,766400.0,988000.0
320.0,1536512.0,770432.0,988160.0
605.3333333333334,1552925.3333333333,778968.0,996696.0
320.0,1536698.6666666667,766400.0,988160.0
506.6666666666667,1532480.0,766400.0,988160.0
160.0,1540544.0,770272.0,988160.0
320.0,1536512.0,766400.0,1226048.0
320.0,1532480.0,766400.0,1645376.0
320.0,1540544.0,1782464.0,1649408.0
320.0,1536512.0,8294144.0,1653440.0
320.0,1552640.0,8330432.0,1657472.0
320.0,1540384.0,8298176.0,1649248.0
320.0,945333.3333333334,8556224.0,1705856.0
320.0,883328.0,8318336.0,1693760.0
320.0,879296.0,2996528.0,2427584.0
320.0,883328.0,770432.0,2415488.0
160.0,879296.0,1576672.0,2423552.0
320.0,879296.0,1762304.0,2419520.0
320.0,879296.0,1762304.0,2419520.0
320.0,192762.66666666663,1782464.0,2451776.0
320.0,320.0,1798592.0,2480000.0
320.0,320.0,1770368.0,2427584.0
320.0,84992.0,1774400.0,2439680.0
320.0,552544.0,1770368.0,1879690.6666666667
320.0,548672.0,1766336.0,1762144.0
320.0,552704.0,1762304.0,2754176.0
320.0,556736.0,1782464.0,2871104.0
320.0,552704.0,968458.6666666666,3447680.0
160.0,548672.0,774304.0,12935434.666666666
320.0,556736.0,1084928.0,12657573.333333334
320.0,552704.0,1427648.0,2064704.0
320.0,552704.0,1431680.0,2068736.0
320.0,6370880.0,1439744.0,2072768.0
320.0,7157120.0,1463936.0,2113088.0
320.0,7024064.0,1435712.0,2068736.0
320.0,7511776.0,1133744.0,2076640.0
320.0,7681280.0,661568.0,2072768.0
320.0,8265920.0,538821.3333333334,2802992.0
320.0,8366720.0,320.0,7564352.0
320.0,8374784.0,160.0,7572416.0
160.0,8403008.0,320.0,7596608.0
320.0,8362688.0,4352.0,2307429.333333333
320.0,8350592.0,320.0,1076864.0
605.3333333333334,8354909.333333333,792.0,1081368.0
320.0,8362688.0,320.0,1080896.0
320.0,8386880.0,320.0,1084928.0
320.0,8390752.0,320.0,1080896.0
506.6666666666667,8487866.666666666,320.0,1096864.0
320.0,8289658.666666667,320.0,1088960.0
320.0,1883264.0,4352.0,1080896.0
320.0,1883264.0,320.0,479034.6666666667
320.0,1883264.0,320.0,320.0
160.0,2689664.0,160.0,320.0
320.0,2770304.0,320.0,320.0
320.0,2786432.0,36608.0,320.0
320.0,2766272.0,552704.0,320.0
320.0,2798528.0,560768.0,320.0
320.0,2666997.333333333,568832.0,320.0
320.0,3088832.0,552704.0,320.0
320.0,3286400.0,572864.0,320.0
320.0,3253984.0,564800.0,320.0
320.0,3262208.0,568832.0,160.0
320.0,2912229.333333333,572864.0,320.0
320.0,2649344.0,556736.0,320.0
320.0,2693696.0,1032512.0,320.0
320.0,2673536.0,2048576.0,320.0
320.0,2649344.0,2314528.0,320.0
160.0,2697728.0,2359040.0,320.0
320.0,2717888.0,2375168.0,320.0
320.0,2709824.0,2367104.0,320.0
320.0,2187189.333333333,2391296.0,320.0
320.0,1584896.0,3121088.0,320.0
320.0,1592960.0,2841093.333333333,320.0
320.0,1580864.0,2580800.0,320.0
320.0,2217920.0,2182090.6666666665,320.0
320.0,2504192.0,2024384.0,320.0
320.0,2500000.0,2016320.0,379168.0
320.0,2447744.0,1980032.0,665600.0
320.0,2508224.0,2161472.0,685760.0
320.0,2572736.0,4366976.0,701888.0
320.0,2451776.0,4157312.0,669632.0
320.0,2532416.0,4290368.0,689792.0
320.0,1987002.6666666667,15007264.0,669632.0
10785760.0,1007600.0,4814528.0,697856.0
11164928.0,685760.0,4463744.0,685760.0
7859120.0,669632.0,4182309.3333333335,677696.0
320.0,685760.0,4625024.0,685760.0
320.0,697856.0,4721792.0,697856.0
320.0,681728.0,4592768.0,681728.0
320.0,681728.0,4600832.0,677696.0
320.0,681728.0,4596800.0,681728.0
320.0,677696.0,4592768.0,5383040.0
320.0,697856.0,4842752.0,7483712.0
320.0,689632.0,5253296.0,2912789.333333333
320.0,685760.0,4528256.0,685760.0
320.0,677696.0,4128106.6666666665,673664.0
320.0,133808.0,3975872.0,360693.3333333333
320.0,320.0,2807024.0,4352.0
320.0,320.0,1830848.0,320.0
320.0,320.0,1826656.0,320.0
160.0,320.0,8479616.0,320.0
320.0,4352.0,8888373.333333334,320.0
320.0,320.0,1818752.0,320.0
320.0,2359040.0,1156784.0,4352.0
320.0,6701504.0,1290560.0,320.0
320.0,15801728.0,1919552.0,320.0
4352.0,11497077.333333334,1613578.6666666667,320.0
320.0,6588608.0,1092992.0,320.0
320.0,7782080.0,1141376.0,320.0
320.0,7439360.0,1088960.0,320.0
320.0,7600480.0,1117184.0,160.0
320.0,6469493.333333333,1043888.0,4352.0
320.0,895424.0,645440.0,320.0
320.0,911552.0,911552.0,320.0
320.0,891392.0,1016384.0,320.0
320.0,891392.0,1447808.0,320.0
160.0,895424.0,1455712.0,320.0
320.0,891392.0,1451840.0,320.0
320.0,895424.0,1447808.0,320.0
320.0,1717952.0,1463936.0,320.0
320.0,1895360.0,1451840.0,580928.0
320.0,1899392.0,1455872.0,1391360.0
320.0,3343133.333333333,1451840.0,1452125.3333333333
605.3333333333334,4112960.0,1464408.0,1464122.6666666667
320.0,4080704.0,1451840.0,1451840.0
320.0,4080544.0,1451840.0,1451840.0
320.0,2152688.0,1472000.0,1467808.0
320.0,1895360.0,1308213.3333333333,1455872.0
320.0,1903424.0,1226048.0,1455872.0
320.0,1899392.0,1234112.0,1451840.0
320.0,1939712.0,1258304.0,1484096.0
320.0,1907456.0,10040000.0,1459904.0
160.0,1691253.3333333333,16555552.0,1459904.0
665600.0,927680.0,16462976.0,1508288.0
1250426.6666666667,923648.0,1932080.0,1508288.0
1067013.3333333333,903488.0,895424.0,1459904.0
564800.0,907520.0,907520.0,1472000.0
568832.0,907520.0,907520.0,1476032.0
560768.0,350010.6666666667,899456.0,1455872.0
556736.0,7137146.666666667,895424.0,1459904.0
568832.0,9423104.0,911552.0,1082421.3333333333
568832.0,9616640.0,915584.0,798656.0
637376.0,10656896.0,1012352.0,891392.0
576896.0,9761792.0,927680.0,810752.0
576896.0,9669056.0,923648.0,806720.0
572864.0,9640672.0,915584.0,802688.0
568832.0,9511808.0,907520.0,790432.0
572864.0,9636800.0,1580864.0,802688.0
572864.0,9628736.0,3149312.0,802688.0
572864.0,9660992.0,3165440.0,802688.0
560768.0,17051648.0,3092864.0,625280.0
597056.0,23832298.666666668,1858352.0,915584.0
576896.0,15765440.0,923488.0,810752.0
246917.3333333333,15934784.0,931712.0,818816.0
320.0,16237184.0,951872.0,834944.0
320.0,15769472.0,1673600.0,329850.6666666667
320.0,15721088.0,1951808.0,320.0
4352.0,1217530.6666666667,1947776.0,320.0
320.0,320.0,1951808.0,2149376.0
320.0,320.0,1980032.0,2274368.0
320.0,320.0,1955840.0,2246144.0
320.0,320.0,3217856.0,2197760.0
320.0,320.0,4193600.0,2242112.0
320.0,320.0,4100864.0,2189696.0
320.0,160.0,4096832.0,2193728.0
320.0,320.0,5137088.0,2233888.0
320.0,4352.0,3811018.6666666665,2189696.0
320.0,4352.0,3895232.0,2033253.3333333333
320.0,320.0,3971840.0,963968.0
320.0,320.0,3895232.0,2189696.0
320.0,320.0,3895232.0,2189696.0
320.0,320.0,3895072.0,2383232.0
160.0,4352.0,3519536.0,2895296.0
320.0,4352.0,2802560.0,1907914.6666666667
320.0,320.0,2798528.0,669632.0
320.0,320.0,2794496.0,669632.0
320.0,8384.0,1859157.3333333333,673664.0
320.0,320.0,899456.0,673664.0
320.0,320.0,899456.0,677696.0
320.0,556736.0,246704.0,697856.0
320.0,705920.0,320.0,709952.0
320.0,705920.0,320.0,701888.0
320.0,685760.0,320.0,685760.0
320.0,673664.0,320.0,673664.0
320.0,669472.0,320.0,673664.0
320.0,681728.0,320.0,677536.0
320.0,677696.0,320.0,677696.0
320.0,673664.0,320.0,677696.0
320.0,677696.0,320.0,673664.0
320.0,681728.0,320.0,681728.0
564800.0,677696.0,320.0,677696.0
11027680.0,677696.0,160.0,677696.0
11068160.0,681728.0,320.0,681728.0
11027840.0,677696.0,320.0,1181696.0
7459952.0,677696.0,320.0,1584896.0
320.0,258826.66666666663,320.0,1576832.0
320.0,907520.0,320.0,1584896.0
320.0,899456.0,320.0,1576832.0
320.0,911552.0,320.0,1596992.0
320.0,923648.0,320.0,1617152.0
320.0,951872.0,320.0,1669568.0
320.0,1165568.0,320.0,1629248.0
320.0,1846976.0,320.0,1617152.0
320.0,1871168.0,320.0,1633280.0
4352.0,1721264.0,320.0,1637312.0
320.0,903488.0,320.0,1572800.0
320.0,919616.0,320.0,1617152.0
320.0,919456.0,320.0,1604896.0
320.0,903488.0,320.0,1580864.0
320.0,903488.0,320.0,2088896.0
320.0,923648.0,320.0,2197760.0
4352.0,907520.0,320.0,2055546.6666666667
320.0,907520.0,320.0,1472000.0
320.0,666058.6666666666,294656.0,1459904.0
320.0,320.0,1096864.0,1467968.0
160.0,320.0,1137344.0,1508288.0
320.0,1451840.0,1101056.0,1467968.0
320.0,8810240.0,1109120.0,972837.3333333334
320.0,3457269.333333333,1955840.0,568832.0
320.0,320.0,2036480.0,572864.0
320.0,427712.0,1996160.0,564800.0
320.0,564800.0,1996160.0,560768.0
320.0,560768.0,3951680.0,564800.0
4352.0,568832.0,4237952.0,346352.0
320.0,1834880.0,4205696.0,320.0
320.0,16321856.0,4310528.0,320.0
320.0,16019296.0,4221824.0,160.0
320.0,9250160.0,3459056.0,320.0
320.0,564800.0,3306560.0,320.0
320.0,645440.0,3298496.0,320.0
320.0,1238144.0,3302528.0,320.0
320.0,1242176.0,3306560.0,320.0
320.0,1258304.0,3338816.0,320.0
160.0,1282496.0,2899973.333333333,320.0
320.0,1246208.0,2209856.0,320.0
320.0,1238144.0,2201792.0,320.0
320.0,1242176.0,2201792.0,320.0
320.0,1234112.0,2201792.0,320.0
320.0,1250240.0,2205824.0,320.0
320.0,1242176.0,2205824.0,320.0
320.0,1246208.0,1561136.0,320.0
320.0,1250240.0,320.0,320.0
320.0,1242016.0,320.0,7753696.0
320.0,1242176.0,512384.0,11039936.0
4352.0,3173504.0,1137344.0,3154149.333333333
320.0,8947328.0,1101056.0,320.0
320.0,9152960.0,1129280.0,320.0
320.0,8967488.0,1101056.0,320.0
320.0,8975552.0,1105088.0,320.0
320.0,9084416.0,1117184.0,320.0
320.0,8971520.0,1104928.0,320.0
160.0,8959424.0,1105088.0,320.0
320.0,8971520.0,1750208.0,320.0
320.0,8971520.0,1250698.6666666667,320.0
320.0,8999744.0,794624.0,320.0
320.0,8959424.0,790592.0,320.0
320.0,8955392.0,790592.0,320.0
320.0,8983616.0,790592.0,320.0
320.0,8390458.666666666,802688.0,320.0
320.0,1242176.0,91269.33333333331,4352.0
320.0,1242016.0,320.0,160.0
320.0,1242176.0,137408.0,320.0
320.0,1242176.0,790592.0,320.0
320.0,1242176.0,790592.0,320.0
320.0,1242176.0,790592.0,320.0
320.0,1242176.0,790592.0,320.0
320.0,1242176.0,790432.0,320.0
160.0,1258304.0,802688.0,320.0
320.0,1246208.0,810752.0,320.0
320.0,1246208.0,1814720.0,320.0
320.0,1250240.0,1814906.6666666667,320.0
320.0,1246208.0,1814720.0,320.0
320.0,1242176.0,9902912.0,320.0
8612672.0,1278464.0,2306624.0,320.0
8846528.0,1246208.0,1806656.0,320.0
1434618.6666666667,1258304.0,1826816.0,320.0
320.0,2242112.0,1806656.0,320.0
320.0,2375168.0,1830848.0,320.0
320.0,2342752.0,1806656.0,160.0
320.0,2342912.0,1806656.0,320.0
320.0,2346944.0,1806656.0,792.0
605.3333333333334,2351261.333333333,1810973.3333333333,320.0
320.0,2346944.0,1806656.0,320.0
320.0,2359040.0,1818752.0,320.0
320.0,2391296.0,1846976.0,320.0
160.0,2395786.6666666665,1866976.0,320.0
320.0,1242176.0,2520320.0,320.0
320.0,1262336.0,2879168.0,320.0
320.0,1274432.0,2891264.0,512384.0
320.0,1274432.0,2763045.333333333,1113152.0
320.0,754736.0,2600960.0,1467968.0
320.0,568832.0,2625152.0,1480064.0
320.0,424112.0,2661440.0,1500224.0
320.0,320.0,2762240.0,1560704.0
320.0,320.0,2629184.0,1488128.0
506.6666666666667,4352.0,2301498.6666666665,1504256.0
320.0,160.0,1621184.0,1544416.0
320.0,4352.0,1617152.0,3164720.0
320.0,3891200.0,1621184.0,2842880.0
320.0,7911104.0,1621184.0,2838848.0
