port1,port2,port3
6984.0,6984.0,6984.0
605.3333333333334,605.3333333333334,605.3333333333334
320.0,506.6666666666667,320.0
632.0,605.3333333333334,506.6666666666667
320.0,160.0,445.3333333333333
520448.0,320.0,320.0
976064.0,320.0,320.0
976064.0,320.0,320.0
1089146.6666666667,792.0,506.6666666666667
980381.3333333334,320.0,605.3333333333334
1290560.0,320.0,320.0
1633280.0,133376.0,320.0
1633280.0,762368.0,320.0
1641184.0,766240.0,320.0
1629248.0,996224.0,160.0
1637312.0,1633280.0,320.0
1633280.0,1633280.0,320.0
1633280.0,1633280.0,320.0
1633466.6666666667,1633466.6666666667,320.0
2210141.333333333,1637597.3333333333,65304.0
2395328.0,1633280.0,653504.0
2435648.0,1657472.0,665600.0
2536448.0,2556608.0,653504.0
3060608.0,2701760.0,657536.0
3060448.0,1971088.0,653344.0
3060608.0,2665472.0,657536.0
3052544.0,2709824.0,653504.0
3060608.0,2701760.0,657536.0
3056576.0,3197696.0,653504.0
3068672.0,3049317.333333333,665600.0
3088832.0,1540544.0,661568.0
3064640.0,1536512.0,661568.0
3068672.0,1532480.0,653504.0
2410362.6666666665,2496128.0,677696.0
2080832.0,2528384.0,657536.0
2080672.0,2524192.0,657376.0
2092928.0,2516288.0,661568.0
2080832.0,2524538.6666666665,657536.0
2085050.6666666667,2520320.0,810752.0
2105309.333333333,2560925.333333333,1556957.3333333333
2084864.0,2520320.0,1532666.6666666667
2080832.0,2520320.0,1540544.0
2088896.0,2520320.0,1532480.0
2084864.0,2770304.0,1536512.0
2080832.0,3181568.0,1532480.0
3084800.0,3181568.0,1540544.0
9612448.0,3193504.0,1540384.0
10515776.0,3201728.0,1548608.0
10608512.0,3193664.0,1540544.0
10927040.0,2650869.333333333,1596992.0
11523776.0,2584832.0,1544576.0
6189872.0,3302528.0,1536512.0
3959744.0,3294464.0,1540544.0
4770176.0,3298496.0,1540544.0
4947584.0,3298496.0,1536512.0
4951616.0,3306560.0,1544576.0
5020160.0,2640186.6666666665,1564736.0
5056448.0,2475968.0,1572800.0
4141482.6666666665,2431456.0,1967776.0
3987968.0,2520320.0,2552576.0
3979904.0,2436106.6666666665,2536448.0
3971840.0,2318720.0,2536448.0
3963776.0,2310656.0,2536448.0
4012160.0,2334848.0,2267109.333333333
3173962.6666666665,2318720.0,1653440.0
2546037.333333333,1649866.6666666667,1657472.0
2403392.0,1548608.0,1657472.0
2754176.0,1540544.0,1649408.0
2754176.0,1544576.0,1653440.0
2762080.0,7370656.0,1282954.6666666667
2818688.0,8169152.0,677536.0
2758208.0,8024000.0,661568.0
2380064.0,8507840.0,669632.0
1330880.0,8673152.0,661568.0
1204101.3333333333,10000112.0,665600.0
661568.0,14850362.666666666,661568.0
665600.0,14862272.0,665600.0
669632.0,14918720.0,1532480.0
665786.6666666666,9573093.333333334,1544576.0
1072832.0,8350592.0,1548608.0
1218269.3333333333,8354909.333333333,1545048.0
1217824.0,8362528.0,1552480.0
5016128.0,8390912.0,952304.0
8286080.0,8386880.0,204165.3333333333
5300325.333333333,8487680.0,24512.0
1113152.0,8281594.666666667,556736.0
1109120.0,1883264.0,556736.0
1105088.0,1879232.0,552704.0
1113152.0,1887296.0,552704.0
1105088.0,2689664.0,552704.0
1105088.0,2762240.0,556736.0
1121216.0,2786432.0,794624.0
1105088.0,2766272.0,1657472.0
1121216.0,2802560.0,1681664.0
1133152.0,2675061.333333333,1697792.0
1105088.0,3080608.0,1665376.0
1145408.0,3282368.0,1709888.0
1129280.0,3262208.0,1701824.0
1137344.0,3262208.0,1697792.0
1625216.0,2908197.333333333,1709888.0
1673600.0,2657408.0,1669568.0
2165504.0,2685632.0,1701824.0
2359040.0,2681600.0,2500160.0
2338880.0,2637248.0,2754176.0
2387264.0,2701760.0,2818688.0
2403392.0,2725952.0,2834816.0
2471936.0,2701760.0,2814656.0
3009717.333333333,2187189.333333333,2859008.0
3754112.0,1588928.0,2798528.0
4006341.3333333335,1584896.0,2457333.333333333
3737824.0,1584736.0,2241952.0
3665408.0,2217920.0,1851466.6666666667
3754112.0,2500160.0,1677632.0
3750080.0,2883200.0,1681664.0
3677504.0,3113024.0,1641344.0
3758144.0,3189632.0,1818752.0
3858944.0,3278336.0,4012160.0
4532288.0,3117056.0,3826688.0
4834688.0,3225920.0,3943616.0
15515456.0,2656314.6666666665,3842816.0
5370944.0,1701104.0,3971840.0
4806464.0,1375232.0,4116992.0
5290304.0,1342976.0,3851685.3333333335
5102325.333333333,1367168.0,4290368.0
5004032.0,1399424.0,4371008.0
4879040.0,1359104.0,4246016.0
4878880.0,1363136.0,6008000.0
4849722.666666667,1362976.0,10914784.0
4528256.0,6064448.0,10870592.0
5124992.0,8181248.0,11140736.0
5721728.0,3594357.333333333,10443285.333333334
5725760.0,1375232.0,9515840.0
4948389.333333333,1351040.0,9651141.333333334
4685504.0,490149.3333333333,9721472.0
4798400.0,4352.0,8709872.0
4794368.0,320.0,7725632.0
4794368.0,320.0,7701440.0
11439104.0,320.0,7721600.0
11868021.333333334,4352.0,7705472.0
4762112.0,320.0,1573552.0
4803237.333333333,2375168.0,358448.0
4116992.0,6697472.0,484160.0
4128928.0,15817856.0,1121216.0
3871498.6666666665,7636928.0,1149440.0
3246080.0,6544096.0,1088800.0
3387200.0,7721600.0,1141376.0
3238016.0,7443392.0,1092992.0
2367536.0,7596608.0,1117184.0
2246144.0,6465461.333333333,1043888.0
2230016.0,891392.0,645440.0
2274368.0,911738.6666666666,911552.0
2355008.0,891392.0,891392.0
2634741.333333333,891392.0,895424.0
2875136.0,895424.0,895424.0
3242048.0,895424.0,891392.0
3229952.0,891392.0,895424.0
3266240.0,1717952.0,899456.0
2665904.0,2480000.0,895424.0
2234048.0,3294464.0,895424.0
2233888.0,4794493.333333333,895424.0
