port1,port2,port3
7144.0,6984.0,7144.0
445.3333333333333,605.3333333333334,445.3333333333333
320.0,506.6666666666667,320.0
792.0,605.3333333333334,792.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,506.6666666666667,320.0
792.0,320.0,792.0
320.0,605.3333333333334,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,506.6666666666667,320.0
792.0,605.3333333333334,792.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,346.6666666666667,320.0
605.3333333333334,605.3333333333334,605.3333333333334
506.6666666666667,320.0,506.6666666666667
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,14821952.0,320.0
320.0,15075968.0,320.0
320.0,15148544.0,320.0
320.0,15092096.0,320.0
320.0,7294800.0,4352.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,506.6666666666667,160.0
320.0,320.0,320.0
605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,320.0,506.6666666666667
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,10733504.0,320.0
320.0,11164928.0,320.0
4192.0,7911536.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
3860469.3333333335,4352.0,320.0
52736.0,320.0,320.0
56768.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
605.3333333333334,320.0,605.3333333333334
320.0,792.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,552704.0,506.6666666666667
320.0,560768.0,320.0
160.0,564800.0,160.0
320.0,568832.0,320.0
320.0,560768.0,320.0
320.0,560768.0,320.0
320.0,564800.0,320.0
320.0,572864.0,320.0
320.0,633344.0,320.0
320.0,580928.0,320.0
320.0,572864.0,320.0
320.0,576896.0,320.0
320.0,564800.0,320.0
320.0,572704.0,320.0
320.0,572864.0,320.0
320.0,572864.0,320.0
320.0,564800.0,320.0
15160640.0,597056.0,320.0
15773504.0,576896.0,320.0
15934784.0,247077.3333333333,320.0
16241216.0,320.0,6455552.0
15761408.0,320.0,6766016.0
15724960.0,320.0,6737792.0
1144954.6666666667,4352.0,6721504.0
320.0,320.0,6721664.0
320.0,320.0,6818432.0
320.0,320.0,6745856.0
320.0,320.0,6588608.0
320.0,320.0,6725696.0
4352.0,320.0,1609840.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
774464.0,320.0,320.0
1488128.0,320.0,320.0
1524416.0,320.0,320.0
1488128.0,320.0,320.0
1455872.0,320.0,320.0
1459904.0,320.0,320.0
1467968.0,320.0,320.0
4641152.0,160.0,320.0
9173120.0,320.0,320.0
9140864.0,320.0,320.0
9253760.0,320.0,320.0
9185216.0,320.0,512384.0
9193280.0,320.0,11031872.0
9225536.0,320.0,11064128.0
6803989.333333333,320.0,11031712.0
1467968.0,320.0,7512368.0
1463936.0,320.0,320.0
1472000.0,320.0,320.0
1463936.0,320.0,320.0
1358010.6666666667,320.0,4352.0
693824.0,320.0,320.0
1605056.0,564800.0,320.0
1629248.0,580928.0,320.0
1617152.0,576896.0,320.0
1637312.0,584960.0,887360.0
1629248.0,580928.0,1480064.0
1576832.0,564800.0,1463936.0
1613120.0,576896.0,1500224.0
1609088.0,572864.0,1492160.0
1584896.0,437141.3333333333,1467968.0
2092928.0,320.0,1467968.0
1326848.0,320.0,1504256.0
1144314.6666666667,320.0,1476032.0
568832.0,320.0,1472000.0
564800.0,320.0,1179909.3333333333
564800.0,320.0,899456.0
580928.0,320.0,931712.0
564800.0,320.0,903488.0
568672.0,320.0,618581.3333333334
568832.0,320.0,320.0
572864.0,320.0,320.0
560768.0,320.0,320.0
564800.0,320.0,320.0
560768.0,320.0,320.0
346352.0,320.0,4352.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
2541285.333333333,4352.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
605.3333333333334,605.3333333333334,605.3333333333334
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,774464.0,320.0
320.0,790592.0,320.0
160.0,806720.0,160.0
320.0,806720.0,320.0
320.0,810752.0,320.0
320.0,790778.6666666666,320.0
320.0,798656.0,320.0
320.0,634149.3333333334,4352.0
320.0,320.0,320.0
320.0,320.0,320.0
506.6666666666667,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,506.6666666666667
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,883328.0,320.0
320.0,915584.0,320.0
320.0,915424.0,320.0
320.0,903488.0,320.0
320.0,927680.0,320.0
320.0,903488.0,320.0
320.0,931712.0,320.0
4352.0,910832.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
5478714.666666667,4352.0,320.0
2165504.0,544640.0,320.0
2294528.0,584960.0,320.0
2290496.0,588992.0,320.0
2258080.0,576896.0,320.0
2266304.0,580928.0,160.0
2262272.0,580928.0,320.0
2258240.0,576896.0,320.0
2258240.0,576896.0,320.0
1281402.6666666667,580928.0,320.0
320.0,580928.0,320.0
320.0,44672.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,665600.0
320.0,320.0,693824.0
320.0,560768.0,722048.0
320.0,580928.0,697856.0
4352.0,576896.0,395914.6666666667
320.0,580928.0,320.0
320.0,588992.0,320.0
320.0,597056.0,320.0
320.0,576896.0,320.0
320.0,576896.0,320.0
160.0,572864.0,320.0
320.0,568832.0,160.0
320.0,568832.0,320.0
320.0,576896.0,320.0
320.0,568832.0,320.0
320.0,593024.0,320.0
320.0,576896.0,320.0
320.0,588992.0,320.0
320.0,580928.0,320.0
320.0,580928.0,320.0
4352.0,101418.66666666669,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
160.0,320.0,320.0
320.0,320.0,160.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,160.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
320.0,320.0,320.0
