port1,port4,port2,port3
6984.0,7224.0,6984.0,7037.333333333333
605.3333333333334,605.3333333333334,605.3333333333334,605.3333333333334
506.6666666666667,506.6666666666667,320.0,320.0
605.3333333333334,605.3333333333334,792.0,792.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
320.0,320.0,320.0,320.0
346.6666666666667,160.0,320.0,320.0
605.3333333333334,792.0,6189752.0,632.0
320.0,320.0,8487680.0,320.0
320.0,4352.0,7250661.333333333,302720.0
320.0,320.0,320.0,653504.0
320.0,320.0,320.0,653504.0
320.0,320.0,320.0,657536.0
320.0,320.0,238208.0,653504.0
320.0,320.0,871232.0,653504.0
506.6666666666667,320.0,871232.0,653504.0
160.0,371264.0,871232.0,653504.0
320.0,544480.0,871072.0,653344.0
605.3333333333334,549144.0,875736.0,653976.0
320.0,544640.0,871232.0,653504.0
320.0,552704.0,883328.0,665600.0
320.0,544640.0,875264.0,653504.0
320.0,548672.0,871232.0,657536.0
320.0,548672.0,136688.0,653504.0
320.0,544640.0,320.0,657536.0
320.0,548672.0,320.0,653504.0
320.0,544640.0,320.0,657536.0
160.0,548512.0,320.0,653504.0
320.0,1500224.0,9600.0,657376.0
320.0,8092544.0,320.0,665600.0
320.0,8032064.0,320.0,657536.0
320.0,8036096.0,320.0,657536.0
320.0,8197376.0,320.0,669632.0
320.0,8044160.0,320.0,657536.0
506.6666666666667,8048192.0,40640.0,661568.0
320.0,8052224.0,657536.0,657536.0
320.0,8044160.0,657536.0,657536.0
320.0,8048192.0,661568.0,657536.0
445.3333333333333,8137181.333333333,665885.3333333334,665885.3333333334
320.0,6661776.0,661408.0,661408.0
320.0,544640.0,657722.6666666666,657536.0
320.0,191536.0,661568.0,657722.6666666666
320.0,320.0,903488.0,657536.0
320.0,320.0,1322816.0,657536.0
320.0,963968.0,1314752.0,661568.0
320.0,7524032.0,1322816.0,657536.0
320.0,8398976.0,1322816.0,665600.0
320.0,8519936.0,1322816.0,661568.0
320.0,8782016.0,1363136.0,681728.0
160.0,8532032.0,1322816.0,661568.0
320.0,3266512.0,1326688.0,661408.0
320.0,988160.0,1318784.0,657536.0
320.0,992192.0,1318784.0,1463936.0
320.0,988160.0,1322816.0,1645376.0
320.0,992192.0,1318784.0,1653440.0
320.0,1004288.0,15464565.333333334,1677632.0
14846144.0,1012352.0,1181696.0,1685696.0
15075968.0,162058.66666666666,665600.0,1657472.0
15144512.0,320.0,665600.0,1665536.0
15100160.0,320.0,109642.66666666669,1661504.0
7266736.0,4352.0,320.0,1653440.0
160.0,320.0,320.0,1649408.0
320.0,160.0,160.0,1673600.0
320.0,320.0,4352.0,863466.6666666666
320.0,320.0,320.0,661568.0
320.0,320.0,320.0,661568.0
320.0,320.0,320.0,661568.0
320.0,320.0,320.0,661568.0
320.0,320.0,5858816.0,661568.0
320.0,320.0,6596672.0,677696.0
320.0,320.0,6475712.0,661568.0
506.6666666666667,320.0,6467648.0,589424.0
320.0,320.0,6467648.0,320.0
160.0,160.0,8330272.0,320.0
320.0,320.0,13636544.0,160.0
320.0,320.0,13640576.0,320.0
320.0,320.0,13688960.0,701888.0
320.0,320.0,8331237.333333333,1084928.0
320.0,320.0,7136960.0,1080896.0
605.3333333333334,605.3333333333334,7141277.333333333,1077149.3333333333
320.0,320.0,7140992.0,1080896.0
320.0,320.0,7169216.0,4709696.0
320.0,320.0,7169216.0,7588544.0
320.0,320.0,7278080.0,4675120.0
320.0,320.0,7580026.666666667,1084928.0
160.0,4192.0,1217984.0,1080896.0
320.0,320.0,1217824.0,1080736.0
320.0,320.0,1222016.0,1084928.0
320.0,506.6666666666667,1218170.6666666667,1080896.0
320.0,320.0,1217984.0,22005.33333333333
320.0,320.0,1226048.0,320.0
320.0,320.0,1222016.0,320.0
320.0,320.0,1230080.0,320.0
320.0,4352.0,1082421.3333333333,320.0
320.0,320.0,1540544.0,320.0
320.0,320.0,2766272.0,320.0
320.0,320.0,2774336.0,320.0
320.0,320.0,2782400.0,320.0
